settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,165.73,Battery_1,discharge,4.0,38.9,7.78
2,164.9,Battery_1,discharge,4.0,27.8,5.56
3,137.46,Battery_1,hold,0.0,27.8,5.56
4,135.16,Battery_1,hold,0.0,27.8,5.56
5,133.03,Battery_1,hold,0.0,27.8,5.56
6,135.54,Battery_1,hold,0.0,27.8,5.56
7,141.61,Battery_1,hold,0.0,27.8,5.56
8,140.26,Battery_1,hold,0.0,27.8,5.56
9,137.57,Battery_1,hold,0.0,27.8,5.56
10,139.3,Battery_1,hold,0.0,27.8,5.56
11,145.89,Battery_1,hold,0.0,27.8,5.56
12,144.88,Battery_1,hold,0.0,27.8,5.56
13,142.25,Battery_1,hold,0.0,27.8,5.56
14,147.74,Battery_1,hold,0.0,27.8,5.56
15,125.8,Battery_1,hold,0.0,27.8,5.56
16,137.91,Battery_1,hold,0.0,27.8,5.56
17,129.84,Battery_1,hold,0.0,27.8,5.56
18,136.12,Battery_1,hold,0.0,27.8,5.56
19,138.94,Battery_1,hold,0.0,27.8,5.56
20,139.06,Battery_1,hold,0.0,27.8,5.56
21,143.18,Battery_1,hold,0.0,27.8,5.56
22,141.47,Battery_1,hold,0.0,27.8,5.56
23,133.21,Battery_1,hold,0.0,27.8,5.56
24,130.26,Battery_1,hold,0.0,27.8,5.56
25,129.25,Battery_1,hold,0.0,27.8,5.56
26,122.06,Battery_1,charge,4.0,36.8,7.36
27,124.27,Battery_1,charge,3.65,45.0,9.0
28,115.98,Battery_1,charge,4.0,54.0,10.8
29,115.88,Battery_1,charge,4.0,63.0,12.6
30,115.09,Battery_1,charge,4.0,72.0,14.4
31,113.98,Battery_1,charge,4.0,81.0,16.2
32,115.64,Battery_1,charge,4.0,90.0,18.0
33,131.88,Battery_1,hold,0.0,90.0,18.0
34,145.56,Battery_1,hold,0.0,90.0,18.0
35,180.02,Battery_1,hold,0.0,90.0,18.0
36,181.59,Battery_1,discharge,4.0,78.9,15.78
37,179.41,Battery_1,hold,0.0,78.9,15.78
38,183.0,Battery_1,discharge,4.0,67.8,13.56
39,186.93,Battery_1,discharge,4.0,56.7,11.33
40,182.05,Battery_1,discharge,4.0,45.6,9.11
41,185.74,Battery_1,discharge,4.0,34.4,6.89
42,189.35,Battery_1,discharge,4.0,23.3,4.67
43,184.46,Battery_1,discharge,4.0,12.2,2.44
44,180.33,Battery_1,discharge,0.8,10.0,2.0
45,178.12,Battery_1,hold,0.0,10.0,2.0
46,165.75,Battery_1,hold,0.0,10.0,2.0
47,166.6,Battery_1,hold,0.0,10.0,2.0
48,165.19,Battery_1,hold,0.0,10.0,2.0
1,165.73,Battery_2,discharge,12.5,43.1,43.06
2,164.9,Battery_2,discharge,12.5,36.1,36.11
3,137.46,Battery_2,hold,0.0,36.1,36.11
4,135.16,Battery_2,hold,0.0,36.1,36.11
5,133.03,Battery_2,hold,0.0,36.1,36.11
6,135.54,Battery_2,hold,0.0,36.1,36.11
7,141.61,Battery_2,hold,0.0,36.1,36.11
8,140.26,Battery_2,hold,0.0,36.1,36.11
9,137.57,Battery_2,hold,0.0,36.1,36.11
10,139.3,Battery_2,hold,0.0,36.1,36.11
11,145.89,Battery_2,hold,0.0,36.1,36.11
12,144.88,Battery_2,hold,0.0,36.1,36.11
13,142.25,Battery_2,hold,0.0,36.1,36.11
14,147.74,Battery_2,hold,0.0,36.1,36.11
15,125.8,Battery_2,charge,12.5,41.7,41.74
16,137.91,Battery_2,hold,0.0,41.7,41.74
17,129.84,Battery_2,charge,7.25,45.0,45.0
18,136.12,Battery_2,hold,0.0,45.0,45.0
19,138.94,Battery_2,hold,0.0,45.0,45.0
20,139.06,Battery_2,hold,0.0,45.0,45.0
21,143.18,Battery_2,hold,0.0,45.0,45.0
22,141.47,Battery_2,hold,0.0,45.0,45.0
23,133.21,Battery_2,hold,0.0,45.0,45.0
24,130.26,Battery_2,hold,0.0,45.0,45.0
25,129.25,Battery_2,charge,12.5,50.6,50.62
26,122.06,Battery_2,charge,12.5,56.2,56.25
27,124.27,Battery_2,charge,12.5,61.9,61.88
28,115.98,Battery_2,charge,12.5,67.5,67.5
29,115.88,Battery_2,charge,12.5,73.1,73.12
30,115.09,Battery_2,charge,12.5,78.8,78.75
31,113.98,Battery_2,charge,12.5,84.4,84.38
32,115.64,Battery_2,charge,12.5,90.0,90.0
33,131.88,Battery_2,hold,0.0,90.0,90.0
34,145.56,Battery_2,hold,0.0,90.0,90.0
35,180.02,Battery_2,discharge,12.5,83.1,83.06
36,181.59,Battery_2,discharge,12.5,76.1,76.11
37,179.41,Battery_2,discharge,12.5,69.2,69.17
38,183.0,Battery_2,discharge,12.5,62.2,62.22
39,186.93,Battery_2,discharge,12.5,55.3,55.28
40,182.05,Battery_2,discharge,12.5,48.3,48.33
41,185.74,Battery_2,discharge,12.5,41.4,41.39
42,189.35,Battery_2,discharge,12.5,34.4,34.44
43,184.46,Battery_2,discharge,12.5,27.5,27.5
44,180.33,Battery_2,discharge,12.5,20.6,20.56
45,178.12,Battery_2,discharge,12.5,13.6,13.61
46,165.75,Battery_2,hold,0.0,13.6,13.61
47,166.6,Battery_2,discharge,6.5,10.0,10.0
48,165.19,Battery_2,hold,0.0,10.0,10.0
1,165.73,Battery_3,discharge,25.0,43.1,86.11
2,164.9,Battery_3,discharge,25.0,36.1,72.22
3,137.46,Battery_3,hold,0.0,36.1,72.22
4,135.16,Battery_3,hold,0.0,36.1,72.22
5,133.03,Battery_3,hold,0.0,36.1,72.22
6,135.54,Battery_3,hold,0.0,36.1,72.22
7,141.61,Battery_3,hold,0.0,36.1,72.22
8,140.26,Battery_3,hold,0.0,36.1,72.22
9,137.57,Battery_3,hold,0.0,36.1,72.22
10,139.3,Battery_3,hold,0.0,36.1,72.22
11,145.89,Battery_3,hold,0.0,36.1,72.22
12,144.88,Battery_3,hold,0.0,36.1,72.22
13,142.25,Battery_3,hold,0.0,36.1,72.22
14,147.74,Battery_3,hold,0.0,36.1,72.22
15,125.8,Battery_3,charge,25.0,41.7,83.47
16,137.91,Battery_3,hold,0.0,41.7,83.47
17,129.84,Battery_3,charge,14.51,45.0,90.0
18,136.12,Battery_3,hold,0.0,45.0,90.0
19,138.94,Battery_3,hold,0.0,45.0,90.0
20,139.06,Battery_3,hold,0.0,45.0,90.0
21,143.18,Battery_3,hold,0.0,45.0,90.0
22,141.47,Battery_3,hold,0.0,45.0,90.0
23,133.21,Battery_3,hold,0.0,45.0,90.0
24,130.26,Battery_3,hold,0.0,45.0,90.0
25,129.25,Battery_3,charge,25.0,50.6,101.25
26,122.06,Battery_3,charge,25.0,56.2,112.5
27,124.27,Battery_3,charge,25.0,61.9,123.75
28,115.98,Battery_3,charge,25.0,67.5,135.0
29,115.88,Battery_3,charge,25.0,73.1,146.25
30,115.09,Battery_3,charge,25.0,78.8,157.5
31,113.98,Battery_3,charge,25.0,84.4,168.75
32,115.64,Battery_3,charge,25.0,90.0,180.0
33,131.88,Battery_3,hold,0.0,90.0,180.0
