settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-08-25,1,0.0,10557.945,5052.3,15610.244999999999,15610.244999999999
2024-08-25,2,0.0,10557.945,5052.3,15610.244999999999,15610.244999999999
2024-08-25,3,0.0,11483.0,6435.66,17918.66,17918.66
2024-08-25,4,0.0,11483.0,6435.66,17918.66,17918.66
2024-08-25,5,0.0,11282.762,6403.083,17685.845,17685.845
2024-08-25,6,0.0,11282.762,6403.083,17685.845,17685.845
2024-08-25,7,0.0,11122.372,6368.417,17490.789,17490.789
2024-08-25,8,0.0,11122.372,6368.417,17490.789,17490.789
2024-08-25,9,0.0,10897.163,6336.931,17234.094,17234.094
2024-08-25,10,0.0,10897.163,6336.931,17234.094,17234.094
2024-08-25,11,0.0,10616.437,6193.651,16810.088,16810.088
2024-08-25,12,0.0,10616.437,6193.651,16810.088,16810.088
2024-08-25,13,155.0,10334.443,6161.235,16495.678,16650.678
2024-08-25,14,508.0,10334.443,6161.235,16495.678,17003.678
2024-08-25,15,1108.0,10151.132,6350.889,16502.021,17610.021
2024-08-25,16,1929.0,10151.132,6350.889,16502.021,18431.021
2024-08-25,17,2903.0,10168.769,6839.172,17007.941,19910.941
2024-08-25,18,3889.0,10168.769,6839.172,17007.941,20896.941
2024-08-25,19,4742.0,10056.91,7791.449,17848.359,22590.359
2024-08-25,20,5399.0,10056.91,7791.449,17848.359,23247.359
2024-08-25,21,5823.0,10267.99,8610.13,18878.12,24701.12
2024-08-25,22,6024.0,10267.99,8610.13,18878.12,24902.12
2024-08-25,23,6029.0,10495.935,8915.238,19411.173,25440.173
2024-08-25,24,5889.0,10495.935,8915.238,19411.173,25300.173
2024-08-25,25,5661.0,10725.863,8943.486,19669.349000000002,25330.349000000002
2024-08-25,26,5407.0,10725.863,8943.486,19669.349000000002,25076.349000000002
2024-08-25,27,5173.0,10663.922,8889.515,19553.436999999998,24726.436999999998
2024-08-25,28,4931.0,10663.922,8889.515,19553.436999999998,24484.436999999998
2024-08-25,29,4648.0,10920.813,8685.688,19606.501,24254.501
2024-08-25,30,4334.0,10920.813,8685.688,19606.501,23940.501
2024-08-25,31,4005.0,11164.801,8474.327,19639.127999999997,23644.127999999997
2024-08-25,32,3647.0,11164.801,8474.327,19639.127999999997,23286.127999999997
2024-08-25,33,3243.0,11177.855,8310.232,19488.087,22731.087
2024-08-25,34,2792.0,11177.855,8310.232,19488.087,22280.087
2024-08-25,35,2300.0,11127.575,7972.669,19100.244,21400.244
2024-08-25,36,1783.0,11127.575,7972.669,19100.244,20883.244
2024-08-25,37,1260.0,11101.709,7446.175,18547.884000000002,19807.884000000002
2024-08-25,38,761.0,11101.709,7446.175,18547.884000000002,19308.884000000002
2024-08-25,39,326.0,11077.52,6877.967,17955.487,18281.487
2024-08-25,40,44.0,11077.52,6877.967,17955.487,17999.487
2024-08-25,41,0.0,10924.267,6226.88,17151.147,17151.147
2024-08-25,42,0.0,10924.267,6226.88,17151.147,17151.147
2024-08-25,43,0.0,10859.365,5851.627,16710.992,16710.992
2024-08-25,44,0.0,10859.365,5851.627,16710.992,16710.992
2024-08-25,45,0.0,10713.536,5616.335,16329.871,16329.871
2024-08-25,46,0.0,10713.536,5616.335,16329.871,16329.871
2024-08-25,47,0.0,10631.746,5349.122,15980.867999999999,15980.867999999999
2024-08-25,48,0.0,10631.746,5349.122,15980.867999999999,15980.867999999999
