settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,109.78,Battery_1,hold,0.0,50.0,10.0
2,116.34,Battery_1,hold,0.0,50.0,10.0
3,109.55,Battery_1,hold,0.0,50.0,10.0
4,110.67,Battery_1,hold,0.0,50.0,10.0
5,110.13,Battery_1,hold,0.0,50.0,10.0
6,110.7,Battery_1,hold,0.0,50.0,10.0
7,112.82,Battery_1,hold,0.0,50.0,10.0
8,113.62,Battery_1,hold,0.0,50.0,10.0
9,117.67,Battery_1,discharge,2.4,43.3,8.67
10,119.14,Battery_1,discharge,4.0,32.2,6.44
11,121.68,Battery_1,discharge,4.0,21.1,4.22
12,123.4,Battery_1,discharge,4.0,10.0,2.0
13,112.18,Battery_1,hold,0.0,10.0,2.0
14,114.59,Battery_1,hold,0.0,10.0,2.0
15,75.72,Battery_1,hold,0.0,10.0,2.0
16,80.82,Battery_1,hold,0.0,10.0,2.0
17,53.75,Battery_1,hold,0.0,10.0,2.0
18,50.36,Battery_1,hold,0.0,10.0,2.0
19,14.78,Battery_1,hold,0.0,10.0,2.0
20,3.01,Battery_1,hold,0.0,10.0,2.0
21,-1.08,Battery_1,charge,4.0,10.0,2.0
22,-3.56,Battery_1,charge,4.0,19.0,3.8
23,-3.29,Battery_1,charge,4.0,27.0,5.4
24,-7.07,Battery_1,charge,4.0,36.0,7.2
25,-5.34,Battery_1,charge,4.0,45.0,9.0
26,-6.58,Battery_1,charge,4.0,54.0,10.8
27,-5.9,Battery_1,charge,4.0,63.0,12.6
28,-7.2,Battery_1,charge,4.0,72.0,14.4
29,-6.91,Battery_1,charge,4.0,81.0,16.2
30,-6.44,Battery_1,charge,4.0,90.0,18.0
31,5.5,Battery_1,hold,0.0,90.0,18.0
32,10.62,Battery_1,hold,0.0,90.0,18.0
33,43.21,Battery_1,hold,0.0,90.0,18.0
34,79.12,Battery_1,hold,0.0,90.0,18.0
35,117.46,Battery_1,hold,0.0,90.0,18.0
36,124.7,Battery_1,hold,0.0,90.0,18.0
37,135.47,Battery_1,hold,0.0,90.0,18.0
38,147.92,Battery_1,discharge,0.8,87.8,17.56
39,158.35,Battery_1,discharge,4.0,76.7,15.33
40,162.94,Battery_1,discharge,4.0,65.6,13.11
41,160.53,Battery_1,discharge,4.0,54.4,10.89
42,158.3,Battery_1,discharge,4.0,43.3,8.67
43,153.1,Battery_1,discharge,4.0,32.2,6.44
44,151.98,Battery_1,discharge,4.0,21.1,4.22
45,148.16,Battery_1,discharge,4.0,10.0,2.0
46,137.44,Battery_1,hold,0.0,10.0,2.0
47,123.38,Battery_1,hold,0.0,10.0,2.0
48,126.19,Battery_1,hold,0.0,10.0,2.0
1,109.78,Battery_2,hold,0.0,50.0,50.0
