settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,98.53,Battery_1,hold,0.0,50.0,10.0
2,98.29,Battery_1,hold,0.0,50.0,10.0
3,109.58,Battery_1,hold,0.0,50.0,10.0
4,107.47,Battery_1,hold,0.0,50.0,10.0
5,105.28,Battery_1,hold,0.0,50.0,10.0
6,111.36,Battery_1,hold,0.0,50.0,10.0
7,108.12,Battery_1,hold,0.0,50.0,10.0
8,111.2,Battery_1,hold,0.0,50.0,10.0
9,108.77,Battery_1,hold,0.0,50.0,10.0
10,106.86,Battery_1,hold,0.0,50.0,10.0
11,111.89,Battery_1,hold,0.0,50.0,10.0
12,101.65,Battery_1,hold,0.0,50.0,10.0
13,111.69,Battery_1,hold,0.0,50.0,10.0
14,105.85,Battery_1,hold,0.0,50.0,10.0
15,110.17,Battery_1,hold,0.0,50.0,10.0
16,108.44,Battery_1,hold,0.0,50.0,10.0
17,110.04,Battery_1,hold,0.0,50.0,10.0
18,103.41,Battery_1,hold,0.0,50.0,10.0
19,93.86,Battery_1,hold,0.0,50.0,10.0
20,99.34,Battery_1,hold,0.0,50.0,10.0
21,102.38,Battery_1,hold,0.0,50.0,10.0
22,97.48,Battery_1,hold,0.0,50.0,10.0
23,94.16,Battery_1,hold,0.0,50.0,10.0
24,92.37,Battery_1,charge,4.0,59.0,11.8
25,91.56,Battery_1,charge,4.0,68.0,13.6
26,97.02,Battery_1,hold,0.0,68.0,13.6
27,96.74,Battery_1,hold,0.0,68.0,13.6
28,88.25,Battery_1,charge,4.0,77.0,15.4
29,90.58,Battery_1,charge,4.0,86.0,17.2
30,94.71,Battery_1,hold,0.0,86.0,17.2
31,92.63,Battery_1,charge,1.78,90.0,18.0
32,106.93,Battery_1,hold,0.0,90.0,18.0
33,108.22,Battery_1,hold,0.0,90.0,18.0
34,112.42,Battery_1,hold,0.0,90.0,18.0
35,111.03,Battery_1,hold,0.0,90.0,18.0
36,106.63,Battery_1,hold,0.0,90.0,18.0
37,115.27,Battery_1,hold,0.0,90.0,18.0
38,114.67,Battery_1,hold,0.0,90.0,18.0
39,120.69,Battery_1,discharge,4.0,78.9,15.78
40,121.3,Battery_1,discharge,4.0,67.8,13.56
41,118.52,Battery_1,discharge,4.0,56.7,11.33
42,118.07,Battery_1,discharge,4.0,45.6,9.11
43,121.37,Battery_1,discharge,4.0,34.4,6.89
44,115.67,Battery_1,discharge,0.8,32.2,6.44
45,120.82,Battery_1,discharge,4.0,21.1,4.22
46,116.48,Battery_1,discharge,4.0,10.0,2.0
47,107.68,Battery_1,hold,0.0,10.0,2.0
48,106.56,Battery_1,hold,0.0,10.0,2.0
1,98.53,Battery_2,hold,0.0,50.0,50.0
2,98.29,Battery_2,hold,0.0,50.0,50.0
3,109.58,Battery_2,hold,0.0,50.0,50.0
4,107.47,Battery_2,hold,0.0,50.0,50.0
5,105.28,Battery_2,hold,0.0,50.0,50.0
6,111.36,Battery_2,hold,0.0,50.0,50.0
7,108.12,Battery_2,hold,0.0,50.0,50.0
8,111.2,Battery_2,hold,0.0,50.0,50.0
9,108.77,Battery_2,hold,0.0,50.0,50.0
10,106.86,Battery_2,hold,0.0,50.0,50.0
11,111.89,Battery_2,hold,0.0,50.0,50.0
12,101.65,Battery_2,hold,0.0,50.0,50.0
13,111.69,Battery_2,hold,0.0,50.0,50.0
14,105.85,Battery_2,hold,0.0,50.0,50.0
15,110.17,Battery_2,hold,0.0,50.0,50.0
16,108.44,Battery_2,hold,0.0,50.0,50.0
17,110.04,Battery_2,hold,0.0,50.0,50.0
18,103.41,Battery_2,hold,0.0,50.0,50.0
19,93.86,Battery_2,hold,0.0,50.0,50.0
20,99.34,Battery_2,hold,0.0,50.0,50.0
21,102.38,Battery_2,hold,0.0,50.0,50.0
22,97.48,Battery_2,hold,0.0,50.0,50.0
23,94.16,Battery_2,hold,0.0,50.0,50.0
24,92.37,Battery_2,charge,12.5,55.6,55.62
25,91.56,Battery_2,charge,12.5,61.3,61.25
26,97.02,Battery_2,hold,0.0,61.3,61.25
27,96.74,Battery_2,hold,0.0,61.3,61.25
28,88.25,Battery_2,charge,12.5,66.9,66.88
29,90.58,Battery_2,charge,12.5,72.5,72.5
30,94.71,Battery_2,hold,0.0,72.5,72.5
31,92.63,Battery_2,charge,12.5,78.1,78.12
32,106.93,Battery_2,hold,0.0,78.1,78.12
33,108.22,Battery_2,hold,0.0,78.1,78.12
34,112.42,Battery_2,hold,0.0,78.1,78.12
35,111.03,Battery_2,hold,0.0,78.1,78.12
