settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,87.2,Battery_1,hold,0.0,50.0,10.0
2,88.48,Battery_1,hold,0.0,50.0,10.0
3,88.45,Battery_1,hold,0.0,50.0,10.0
4,93.49,Battery_1,hold,0.0,50.0,10.0
5,95.21,Battery_1,hold,0.0,50.0,10.0
6,97.94,Battery_1,hold,0.0,50.0,10.0
7,100.56,Battery_1,hold,0.0,50.0,10.0
8,101.64,Battery_1,discharge,2.4,43.3,8.67
9,101.94,Battery_1,discharge,4.0,32.2,6.44
10,103.55,Battery_1,discharge,4.0,21.1,4.22
11,99.89,Battery_1,hold,0.0,21.1,4.22
12,106.6,Battery_1,discharge,4.0,10.0,2.0
13,100.58,Battery_1,hold,0.0,10.0,2.0
14,92.64,Battery_1,hold,0.0,10.0,2.0
15,82.28,Battery_1,hold,0.0,10.0,2.0
16,88.34,Battery_1,hold,0.0,10.0,2.0
17,37.71,Battery_1,hold,0.0,10.0,2.0
18,26.88,Battery_1,hold,0.0,10.0,2.0
19,5.98,Battery_1,hold,0.0,10.0,2.0
20,1.21,Battery_1,hold,0.0,10.0,2.0
21,-6.54,Battery_1,charge,4.0,10.0,2.0
22,-11.91,Battery_1,charge,4.0,10.0,2.0
23,-23.59,Battery_1,charge,4.0,18.0,3.6
24,-29.33,Battery_1,charge,4.0,27.0,5.4
25,-29.59,Battery_1,charge,4.0,36.0,7.2
26,-29.12,Battery_1,charge,4.0,45.0,9.0
27,-29.03,Battery_1,charge,4.0,54.0,10.8
28,-35.75,Battery_1,charge,4.0,63.0,12.6
29,-34.26,Battery_1,charge,4.0,72.0,14.4
30,-33.91,Battery_1,charge,4.0,81.0,16.2
31,-32.23,Battery_1,charge,4.0,90.0,18.0
32,-19.74,Battery_1,charge,4.0,90.0,18.0
33,9.4,Battery_1,hold,0.0,90.0,18.0
34,34.2,Battery_1,hold,0.0,90.0,18.0
35,74.52,Battery_1,hold,0.0,90.0,18.0
36,84.85,Battery_1,hold,0.0,90.0,18.0
37,101.85,Battery_1,hold,0.0,90.0,18.0
38,116.84,Battery_1,hold,0.0,90.0,18.0
39,129.93,Battery_1,discharge,0.8,87.8,17.56
40,131.15,Battery_1,discharge,4.0,76.7,15.33
41,133.49,Battery_1,discharge,4.0,65.6,13.11
42,138.82,Battery_1,discharge,4.0,54.4,10.89
43,140.86,Battery_1,discharge,4.0,43.3,8.67
44,142.15,Battery_1,discharge,4.0,32.2,6.44
45,141.31,Battery_1,discharge,4.0,21.1,4.22
46,130.88,Battery_1,discharge,4.0,10.0,2.0
