settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2024-09-06,1,2024-09-05T23:00:00Z,2024-09-06T23:44:22Z,100.0,100.0,False,P,0.0,181.9762489957265,0.0,0.0,,,834.2679156623932,-877.2916666666666,0.0,225.0,833.2679156623932,-877.2916666666666,,225.0
2024-09-06,2,2024-09-05T23:30:00Z,2024-09-07T00:14:26Z,100.0,100.0,False,P,0.0,143.4716977579365,0.0,0.0,,,906.6086422420635,-988.0133333531746,0.0,225.0,905.6086422420635,-988.0133333531746,,225.0
2024-09-06,3,2024-09-06T00:00:00Z,2024-09-07T00:44:24Z,100.0,100.0,False,P,0.0,181.85204349779306,0.0,0.0,,,826.8465831803327,-891.3775397315593,0.0,246.483,825.8465831803327,-891.3775397315593,,246.483
2024-09-06,4,2024-09-06T00:30:00Z,2024-09-07T01:14:28Z,100.0,100.0,False,P,0.0,270.34522990079364,0.0,0.0,,,845.7416584722222,-800.4297619047619,0.0,225.0,844.7416584722222,-800.4297619047619,,225.0
2024-09-06,5,2024-09-06T01:00:00Z,2024-09-07T01:44:29Z,75.28,75.28,False,P,0.0,270.62524366471735,0.0,0.0,75.28,0.0,835.916910331384,-790.3833333333333,0.0,225.0,834.916910331384,-790.3833333333333,,225.0
2024-09-06,6,2024-09-06T01:30:00Z,2024-09-07T02:14:39Z,76.43,76.43,False,P,0.0,365.3704307473545,0.0,0.0,76.43,0.0,891.8710648148148,-751.6063504563492,0.0,225.0,890.8710648148148,-751.6063504563492,,225.0
2024-09-06,7,2024-09-06T02:00:00Z,2024-09-07T02:44:19Z,69.91,69.91,False,P,0.0,74.5639880952381,0.0,0.0,69.91,0.0,900.5,-1051.0026785714285,0.0,225.0,899.5,-1051.0026785714285,,225.0
2024-09-06,8,2024-09-06T02:30:00Z,2024-09-07T03:14:19Z,16.0,16.0,False,N,0.0,-86.37291666666667,0.0,0.0,,,900.84375,-1212.2166666666667,0.0,225.0,900.84375,-1211.2166666666667,,225.0
2024-09-06,9,2024-09-06T03:00:00Z,2024-09-07T03:44:18Z,30.0,30.0,False,N,0.0,-125.2520595093795,0.0,0.0,,,928.6104185714286,-1278.8624761760461,0.0,225.0,928.6104185714286,-1277.8624761760461,,225.0
2024-09-06,10,2024-09-06T03:30:00Z,2024-09-07T04:14:19Z,5.61,5.61,False,N,0.0,-94.91872064182195,0.0,0.0,,,1056.85006,-1494.674780641822,0.0,342.906,1056.85006,-1493.674780641822,,342.906
2024-09-06,11,2024-09-06T04:00:00Z,2024-09-07T04:44:21Z,97.0,97.0,False,P,0.0,313.8149559825742,0.0,0.0,,,1193.9731612103174,-1245.3515941166322,0.0,365.367,1193.3565235601357,-1245.3515941166322,,364.98363765018183
2024-09-06,12,2024-09-06T04:30:00Z,2024-09-07T05:14:17Z,97.5,97.5,False,P,0.0,353.47247422297914,0.0,0.0,,,1188.4566964452015,-1190.577222238852,0.0,355.593,1187.4566964452015,-1190.577222238852,,355.593
