settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-03-06,1,2026-03-06T00:00:00Z,2026-03-05T11:47:00Z,24940,25715
2026-03-06,2,2026-03-06T00:30:00Z,2026-03-05T11:47:00Z,25510,26285
2026-03-06,3,2026-03-06T01:00:00Z,2026-03-05T11:47:00Z,25089,25962
2026-03-06,4,2026-03-06T01:30:00Z,2026-03-05T11:47:00Z,24288,25161
2026-03-06,5,2026-03-06T02:00:00Z,2026-03-05T11:47:00Z,23558,24433
2026-03-06,6,2026-03-06T02:30:00Z,2026-03-05T11:47:00Z,23155,24021
2026-03-06,7,2026-03-06T03:00:00Z,2026-03-05T11:47:00Z,22533,23398
2026-03-06,8,2026-03-06T03:30:00Z,2026-03-05T11:47:00Z,22637,23502
2026-03-06,9,2026-03-06T04:00:00Z,2026-03-05T11:47:00Z,22500,23242
2026-03-06,10,2026-03-06T04:30:00Z,2026-03-05T11:47:00Z,22646,23384
2026-03-06,11,2026-03-06T05:00:00Z,2026-03-05T11:47:00Z,23677,24291
2026-03-06,12,2026-03-06T05:30:00Z,2026-03-05T11:47:00Z,24870,25484
2026-03-06,13,2026-03-06T06:00:00Z,2026-03-05T11:47:00Z,27240,27854
2026-03-06,14,2026-03-06T06:30:00Z,2026-03-05T11:47:00Z,29714,30328
2026-03-06,15,2026-03-06T07:00:00Z,2026-03-05T11:47:00Z,32719,33319
2026-03-06,16,2026-03-06T07:30:00Z,2026-03-05T11:47:00Z,33680,34280
2026-03-06,17,2026-03-06T08:00:00Z,2026-03-05T11:47:00Z,34510,35110
2026-03-06,18,2026-03-06T08:30:00Z,2026-03-05T11:47:00Z,34265,34865
2026-03-06,19,2026-03-06T09:00:00Z,2026-03-05T11:47:00Z,33859,34459
2026-03-06,20,2026-03-06T09:30:00Z,2026-03-05T11:47:00Z,33559,34159
2026-03-06,21,2026-03-06T10:00:00Z,2026-03-05T11:47:00Z,32619,33219
2026-03-06,22,2026-03-06T10:30:00Z,2026-03-05T11:47:00Z,32010,32610
2026-03-06,23,2026-03-06T11:00:00Z,2026-03-05T11:47:00Z,31429,32029
2026-03-06,24,2026-03-06T11:30:00Z,2026-03-05T11:47:00Z,31548,32148
2026-03-06,25,2026-03-06T12:00:00Z,2026-03-05T11:47:00Z,31960,32560
2026-03-06,26,2026-03-06T12:30:00Z,2026-03-05T11:47:00Z,32070,32670
2026-03-06,27,2026-03-06T13:00:00Z,2026-03-05T11:47:00Z,32189,32789
2026-03-06,28,2026-03-06T13:30:00Z,2026-03-05T11:47:00Z,32082,32682
2026-03-06,29,2026-03-06T14:00:00Z,2026-03-05T11:47:00Z,31988,32588
2026-03-06,30,2026-03-06T14:30:00Z,2026-03-05T11:47:00Z,31772,32372
2026-03-06,31,2026-03-06T15:00:00Z,2026-03-05T11:47:00Z,31440,32040
2026-03-06,32,2026-03-06T15:30:00Z,2026-03-05T11:47:00Z,32476,33076
2026-03-06,33,2026-03-06T16:00:00Z,2026-03-05T11:47:00Z,33319,33933
2026-03-06,34,2026-03-06T16:30:00Z,2026-03-05T11:47:00Z,34194,34808
2026-03-06,35,2026-03-06T17:00:00Z,2026-03-05T11:47:00Z,35654,36337
2026-03-06,36,2026-03-06T17:30:00Z,2026-03-05T11:47:00Z,36861,37544
2026-03-06,37,2026-03-06T18:00:00Z,2026-03-05T11:47:00Z,37460,38074
2026-03-06,38,2026-03-06T18:30:00Z,2026-03-05T11:47:00Z,37389,38003
2026-03-06,39,2026-03-06T19:00:00Z,2026-03-05T11:47:00Z,36756,37370
2026-03-06,40,2026-03-06T19:30:00Z,2026-03-05T11:47:00Z,36327,36941
2026-03-06,41,2026-03-06T20:00:00Z,2026-03-05T11:47:00Z,34821,35421
2026-03-06,42,2026-03-06T20:30:00Z,2026-03-05T11:47:00Z,33360,33960
2026-03-06,43,2026-03-06T21:00:00Z,2026-03-05T11:47:00Z,32341,32941
2026-03-06,44,2026-03-06T21:30:00Z,2026-03-05T11:47:00Z,31220,31820
2026-03-06,45,2026-03-06T22:00:00Z,2026-03-05T11:47:00Z,29915,30515
2026-03-06,46,2026-03-06T22:30:00Z,2026-03-05T11:47:00Z,28673,29273
2026-03-06,47,2026-03-06T23:00:00Z,2026-03-05T11:47:00Z,27341,28146
2026-03-06,48,2026-03-06T23:30:00Z,2026-03-05T11:47:00Z,26390,27196
2026-03-07,1,2026-03-07T00:00:00Z,2026-03-05T11:47:00Z,26760,27565
2026-03-07,2,2026-03-07T00:30:00Z,2026-03-05T11:47:00Z,27190,27995
2026-03-07,3,2026-03-07T01:00:00Z,2026-03-05T11:47:00Z,26649,27454
2026-03-07,4,2026-03-07T01:30:00Z,2026-03-05T11:47:00Z,26296,27100
2026-03-07,5,2026-03-07T02:00:00Z,2026-03-05T11:47:00Z,25772,26576
2026-03-07,6,2026-03-07T02:30:00Z,2026-03-05T11:47:00Z,24996,25800
2026-03-07,7,2026-03-07T03:00:00Z,2026-03-05T11:47:00Z,24254,25058
2026-03-07,8,2026-03-07T03:30:00Z,2026-03-05T11:47:00Z,23396,24199
2026-03-07,9,2026-03-07T04:00:00Z,2026-03-05T11:47:00Z,22828,23631
2026-03-07,10,2026-03-07T04:30:00Z,2026-03-05T11:47:00Z,22780,23583
