settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-01-08,1,0.0,5505.053,1634.352,7139.405,7139.405
2026-01-08,2,0.0,5505.053,1634.352,7139.405,7139.405
2026-01-08,3,0.0,4740.902,1835.681,6576.5830000000005,6576.5830000000005
2026-01-08,4,0.0,4740.902,1835.681,6576.5830000000005,6576.5830000000005
2026-01-08,5,0.0,4079.853,2145.849,6225.702,6225.702
2026-01-08,6,0.0,4079.853,2145.849,6225.702,6225.702
2026-01-08,7,0.0,3756.771,2346.907,6103.678,6103.678
2026-01-08,8,0.0,3756.771,2346.907,6103.678,6103.678
2026-01-08,9,0.0,3363.783,2449.312,5813.094999999999,5813.094999999999
2026-01-08,10,0.0,3363.783,2449.312,5813.094999999999,5813.094999999999
2026-01-08,11,0.0,3072.582,2450.517,5523.099,5523.099
2026-01-08,12,0.0,3072.582,2450.517,5523.099,5523.099
2026-01-08,13,0.0,2893.985,2351.076,5245.061,5245.061
2026-01-08,14,0.0,2893.985,2351.076,5245.061,5245.061
2026-01-08,15,0.0,2600.746,2185.722,4786.468000000001,4786.468000000001
2026-01-08,16,0.0,2600.746,2185.722,4786.468000000001,4786.468000000001
2026-01-08,17,27.0,2268.634,2055.017,4323.651,4350.651
2026-01-08,18,118.0,2268.634,2055.017,4323.651,4441.651
2026-01-08,19,316.0,1980.903,1982.624,3963.527,4279.527
2026-01-08,20,543.0,1980.903,1982.624,3963.527,4506.527
2026-01-08,21,708.0,1747.563,1889.736,3637.299,4345.299
2026-01-08,22,801.0,1747.563,1889.736,3637.299,4438.299
2026-01-08,23,834.0,1645.374,1753.769,3399.143,4233.143
2026-01-08,24,819.0,1645.374,1753.769,3399.143,4218.143
2026-01-08,25,768.0,1657.298,1645.129,3302.4269999999997,4070.427
2026-01-08,26,687.0,1657.298,1645.129,3302.4269999999997,3989.427
2026-01-08,27,582.0,1603.779,1595.635,3199.414,3781.414
2026-01-08,28,448.0,1603.779,1595.635,3199.414,3647.414
2026-01-08,29,284.0,1573.744,1622.748,3196.492,3480.492
2026-01-08,30,135.0,1573.744,1622.748,3196.492,3331.492
2026-01-08,31,45.0,1783.743,1763.192,3546.935,3591.935
2026-01-08,32,0.0,1783.743,1763.192,3546.935,3546.935
2026-01-08,33,0.0,2340.212,2034.744,4374.956,4374.956
2026-01-08,34,0.0,2340.212,2034.744,4374.956,4374.956
2026-01-08,35,0.0,3364.234,2376.678,5740.912,5740.912
2026-01-08,36,0.0,3364.234,2376.678,5740.912,5740.912
2026-01-08,37,0.0,5000.217,2753.285,7753.502,7753.502
2026-01-08,38,0.0,5000.217,2753.285,7753.502,7753.502
2026-01-08,39,0.0,6978.438,3081.001,10059.439,10059.439
2026-01-08,40,0.0,6978.438,3081.001,10059.439,10059.439
2026-01-08,41,0.0,8455.438,3402.36,11857.798,11857.798
2026-01-08,42,0.0,8455.438,3402.36,11857.798,11857.798
2026-01-08,43,0.0,9516.933,3678.369,13195.302,13195.302
2026-01-08,44,0.0,9516.933,3678.369,13195.302,13195.302
2026-01-08,45,0.0,10021.52,3828.766,13850.286,13850.286
2026-01-08,46,0.0,10021.52,3828.766,13850.286,13850.286
2026-01-08,47,0.0,10155.705,3926.159,14081.864,14081.864
2026-01-08,48,0.0,10155.705,3926.159,14081.864,14081.864
