startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-11-25T00:00:00Z,APXMIDP,2025-11-25,1,67.39,2111.0
2025-11-25T00:30:00Z,APXMIDP,2025-11-25,2,66.65,2194.25
2025-11-25T01:00:00Z,APXMIDP,2025-11-25,3,69.85,2085.35
2025-11-25T01:30:00Z,APXMIDP,2025-11-25,4,68.77,2174.4
2025-11-25T02:00:00Z,APXMIDP,2025-11-25,5,67.37,2167.5
2025-11-25T02:30:00Z,APXMIDP,2025-11-25,6,68.33,2118.65
2025-11-25T03:00:00Z,APXMIDP,2025-11-25,7,68.22,1683.4
2025-11-25T03:30:00Z,APXMIDP,2025-11-25,8,67.63,1758.4
2025-11-25T04:00:00Z,APXMIDP,2025-11-25,9,68.64,2138.9
2025-11-25T04:30:00Z,APXMIDP,2025-11-25,10,67.56,1992.4
2025-11-25T05:00:00Z,APXMIDP,2025-11-25,11,65.12,2176.6
2025-11-25T05:30:00Z,APXMIDP,2025-11-25,12,64.48,2149.9
2025-11-25T06:00:00Z,APXMIDP,2025-11-25,13,71.09,3273.95
2025-11-25T06:30:00Z,APXMIDP,2025-11-25,14,68.5,3212.25
2025-11-25T07:00:00Z,APXMIDP,2025-11-25,15,76.49,3392.7
2025-11-25T07:30:00Z,APXMIDP,2025-11-25,16,77.6,3588.0
2025-11-25T08:00:00Z,APXMIDP,2025-11-25,17,77.84,3617.45
2025-11-25T08:30:00Z,APXMIDP,2025-11-25,18,82.01,3579.0
2025-11-25T09:00:00Z,APXMIDP,2025-11-25,19,81.5,2822.7
2025-11-25T09:30:00Z,APXMIDP,2025-11-25,20,79.09,2568.55
2025-11-25T10:00:00Z,APXMIDP,2025-11-25,21,77.0,3330.2
2025-11-25T10:30:00Z,APXMIDP,2025-11-25,22,76.84,3428.9
2025-11-25T11:00:00Z,APXMIDP,2025-11-25,23,74.57,3146.35
2025-11-25T11:30:00Z,APXMIDP,2025-11-25,24,74.43,2680.75
2025-11-25T12:00:00Z,APXMIDP,2025-11-25,25,74.5,3688.25
2025-11-25T12:30:00Z,APXMIDP,2025-11-25,26,78.95,3730.1
2025-11-25T13:00:00Z,APXMIDP,2025-11-25,27,93.75,4009.95
2025-11-25T13:30:00Z,APXMIDP,2025-11-25,28,92.75,3985.75
2025-11-25T14:00:00Z,APXMIDP,2025-11-25,29,96.27,4417.0
2025-11-25T14:30:00Z,APXMIDP,2025-11-25,30,106.94,4773.05
2025-11-25T15:00:00Z,APXMIDP,2025-11-25,31,134.18,4863.2
2025-11-25T15:30:00Z,APXMIDP,2025-11-25,32,146.72,4690.65
2025-11-25T16:00:00Z,APXMIDP,2025-11-25,33,147.34,4503.5
2025-11-25T16:30:00Z,APXMIDP,2025-11-25,34,155.32,4854.25
2025-11-25T17:00:00Z,APXMIDP,2025-11-25,35,158.8,4861.0
2025-11-25T17:30:00Z,APXMIDP,2025-11-25,36,159.36,4747.15
2025-11-25T18:00:00Z,APXMIDP,2025-11-25,37,152.0,4813.45
2025-11-25T18:30:00Z,APXMIDP,2025-11-25,38,143.68,4947.8
2025-11-25T19:00:00Z,APXMIDP,2025-11-25,39,116.6,4267.9
2025-11-25T19:30:00Z,APXMIDP,2025-11-25,40,116.56,3901.75
2025-11-25T20:00:00Z,APXMIDP,2025-11-25,41,108.82,4084.05
2025-11-25T20:30:00Z,APXMIDP,2025-11-25,42,103.13,3083.0
2025-11-25T21:00:00Z,APXMIDP,2025-11-25,43,90.97,2886.05
2025-11-25T21:30:00Z,APXMIDP,2025-11-25,44,88.55,3101.2
2025-11-25T22:00:00Z,APXMIDP,2025-11-25,45,87.56,3569.35
2025-11-25T22:30:00Z,APXMIDP,2025-11-25,46,83.03,4071.95
2025-11-25T23:00:00Z,APXMIDP,2025-11-25,47,76.0,1544.05
2025-11-25T23:30:00Z,APXMIDP,2025-11-25,48,74.58,1608.2
