settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,120.48,Battery_1,discharge,4.0,38.9,7.78
2,115.57,Battery_1,hold,0.0,38.9,7.78
3,118.82,Battery_1,hold,0.0,38.9,7.78
4,119.15,Battery_1,discharge,2.4,32.2,6.44
5,113.89,Battery_1,hold,0.0,32.2,6.44
6,111.65,Battery_1,hold,0.0,32.2,6.44
7,110.12,Battery_1,hold,0.0,32.2,6.44
8,107.21,Battery_1,hold,0.0,32.2,6.44
9,103.87,Battery_1,hold,0.0,32.2,6.44
10,105.39,Battery_1,hold,0.0,32.2,6.44
11,105.41,Battery_1,hold,0.0,32.2,6.44
12,106.77,Battery_1,hold,0.0,32.2,6.44
13,107.46,Battery_1,hold,0.0,32.2,6.44
14,117.7,Battery_1,hold,0.0,32.2,6.44
15,120.45,Battery_1,discharge,4.0,21.1,4.22
16,124.23,Battery_1,discharge,4.0,10.0,2.0
17,115.06,Battery_1,hold,0.0,10.0,2.0
18,110.38,Battery_1,hold,0.0,10.0,2.0
19,103.15,Battery_1,hold,0.0,10.0,2.0
20,104.96,Battery_1,hold,0.0,10.0,2.0
21,99.79,Battery_1,hold,0.0,10.0,2.0
22,106.83,Battery_1,hold,0.0,10.0,2.0
23,109.2,Battery_1,hold,0.0,10.0,2.0
24,106.9,Battery_1,hold,0.0,10.0,2.0
25,105.16,Battery_1,hold,0.0,10.0,2.0
26,103.51,Battery_1,hold,0.0,10.0,2.0
27,99.17,Battery_1,hold,0.0,10.0,2.0
28,97.18,Battery_1,hold,0.0,10.0,2.0
29,97.49,Battery_1,hold,0.0,10.0,2.0
30,93.63,Battery_1,hold,0.0,10.0,2.0
31,99.28,Battery_1,hold,0.0,10.0,2.0
32,89.94,Battery_1,charge,4.0,19.0,3.8
33,93.44,Battery_1,charge,1.88,23.2,4.64
34,92.06,Battery_1,charge,4.0,32.2,6.44
35,115.46,Battery_1,discharge,4.0,21.1,4.22
36,114.21,Battery_1,hold,0.0,21.1,4.22
37,113.75,Battery_1,hold,0.0,21.1,4.22
38,110.92,Battery_1,hold,0.0,21.1,4.22
39,108.39,Battery_1,hold,0.0,21.1,4.22
40,110.68,Battery_1,hold,0.0,21.1,4.22
41,112.48,Battery_1,hold,0.0,21.1,4.22
42,111.54,Battery_1,hold,0.0,21.1,4.22
43,116.87,Battery_1,discharge,4.0,10.0,2.0
44,109.5,Battery_1,hold,0.0,10.0,2.0
45,108.75,Battery_1,hold,0.0,10.0,2.0
46,112.8,Battery_1,hold,0.0,10.0,2.0
47,93.78,Battery_1,hold,0.0,10.0,2.0
48,93.1,Battery_1,hold,0.0,10.0,2.0
1,120.48,Battery_2,discharge,12.5,43.1,43.06
2,115.57,Battery_2,hold,0.0,43.1,43.06
3,118.82,Battery_2,discharge,12.5,36.1,36.11
4,119.15,Battery_2,discharge,12.5,29.2,29.17
5,113.89,Battery_2,hold,0.0,29.2,29.17
6,111.65,Battery_2,hold,0.0,29.2,29.17
7,110.12,Battery_2,hold,0.0,29.2,29.17
8,107.21,Battery_2,hold,0.0,29.2,29.17
9,103.87,Battery_2,hold,0.0,29.2,29.17
10,105.39,Battery_2,hold,0.0,29.2,29.17
11,105.41,Battery_2,hold,0.0,29.2,29.17
12,106.77,Battery_2,hold,0.0,29.2,29.17
13,107.46,Battery_2,hold,0.0,29.2,29.17
14,117.7,Battery_2,discharge,9.5,23.9,23.89
15,120.45,Battery_2,discharge,12.5,16.9,16.94
16,124.23,Battery_2,discharge,12.5,10.0,10.0
17,115.06,Battery_2,hold,0.0,10.0,10.0
18,110.38,Battery_2,hold,0.0,10.0,10.0
19,103.15,Battery_2,hold,0.0,10.0,10.0
20,104.96,Battery_2,hold,0.0,10.0,10.0
21,99.79,Battery_2,hold,0.0,10.0,10.0
22,106.83,Battery_2,hold,0.0,10.0,10.0
23,109.2,Battery_2,hold,0.0,10.0,10.0
24,106.9,Battery_2,hold,0.0,10.0,10.0
25,105.16,Battery_2,hold,0.0,10.0,10.0
26,103.51,Battery_2,hold,0.0,10.0,10.0
27,99.17,Battery_2,hold,0.0,10.0,10.0
28,97.18,Battery_2,hold,0.0,10.0,10.0
29,97.49,Battery_2,hold,0.0,10.0,10.0
30,93.63,Battery_2,hold,0.0,10.0,10.0
31,99.28,Battery_2,hold,0.0,10.0,10.0
32,89.94,Battery_2,charge,12.5,15.6,15.62
33,93.44,Battery_2,charge,5.86,18.3,18.26
34,92.06,Battery_2,charge,12.5,23.9,23.89
35,115.46,Battery_2,discharge,12.5,16.9,16.94
36,114.21,Battery_2,hold,0.0,16.9,16.94
37,113.75,Battery_2,hold,0.0,16.9,16.94
38,110.92,Battery_2,hold,0.0,16.9,16.94
39,108.39,Battery_2,hold,0.0,16.9,16.94
40,110.68,Battery_2,hold,0.0,16.9,16.94
41,112.48,Battery_2,hold,0.0,16.9,16.94
42,111.54,Battery_2,hold,0.0,16.9,16.94
43,116.87,Battery_2,discharge,12.5,10.0,10.0
44,109.5,Battery_2,hold,0.0,10.0,10.0
45,108.75,Battery_2,hold,0.0,10.0,10.0
46,112.8,Battery_2,hold,0.0,10.0,10.0
47,93.78,Battery_2,hold,0.0,10.0,10.0
48,93.1,Battery_2,hold,0.0,10.0,10.0
1,120.48,Battery_3,discharge,25.0,43.1,86.11
2,115.57,Battery_3,hold,0.0,43.1,86.11
3,118.82,Battery_3,discharge,25.0,36.1,72.22
4,119.15,Battery_3,discharge,25.0,29.2,58.33
5,113.89,Battery_3,hold,0.0,29.2,58.33
6,111.65,Battery_3,hold,0.0,29.2,58.33
7,110.12,Battery_3,hold,0.0,29.2,58.33
8,107.21,Battery_3,hold,0.0,29.2,58.33
9,103.87,Battery_3,hold,0.0,29.2,58.33
10,105.39,Battery_3,hold,0.0,29.2,58.33
11,105.41,Battery_3,hold,0.0,29.2,58.33
12,106.77,Battery_3,hold,0.0,29.2,58.33
13,107.46,Battery_3,hold,0.0,29.2,58.33
14,117.7,Battery_3,discharge,19.0,23.9,47.78
15,120.45,Battery_3,discharge,25.0,16.9,33.89
16,124.23,Battery_3,discharge,25.0,10.0,20.0
17,115.06,Battery_3,hold,0.0,10.0,20.0
18,110.38,Battery_3,hold,0.0,10.0,20.0
19,103.15,Battery_3,hold,0.0,10.0,20.0
20,104.96,Battery_3,hold,0.0,10.0,20.0
21,99.79,Battery_3,hold,0.0,10.0,20.0
22,106.83,Battery_3,hold,0.0,10.0,20.0
23,109.2,Battery_3,hold,0.0,10.0,20.0
24,106.9,Battery_3,hold,0.0,10.0,20.0
25,105.16,Battery_3,hold,0.0,10.0,20.0
26,103.51,Battery_3,hold,0.0,10.0,20.0
27,99.17,Battery_3,hold,0.0,10.0,20.0
28,97.18,Battery_3,hold,0.0,10.0,20.0
29,97.49,Battery_3,hold,0.0,10.0,20.0
30,93.63,Battery_3,hold,0.0,10.0,20.0
31,99.28,Battery_3,hold,0.0,10.0,20.0
32,89.94,Battery_3,charge,25.0,15.6,31.25
33,93.44,Battery_3,charge,11.73,18.3,36.53
34,92.06,Battery_3,charge,25.0,23.9,47.78
35,115.46,Battery_3,discharge,25.0,16.9,33.89
36,114.21,Battery_3,hold,0.0,16.9,33.89
37,113.75,Battery_3,hold,0.0,16.9,33.89
38,110.92,Battery_3,hold,0.0,16.9,33.89
39,108.39,Battery_3,hold,0.0,16.9,33.89
40,110.68,Battery_3,hold,0.0,16.9,33.89
41,112.48,Battery_3,hold,0.0,16.9,33.89
42,111.54,Battery_3,hold,0.0,16.9,33.89
43,116.87,Battery_3,discharge,25.0,10.0,20.0
44,109.5,Battery_3,hold,0.0,10.0,20.0
45,108.75,Battery_3,hold,0.0,10.0,20.0
46,112.8,Battery_3,hold,0.0,10.0,20.0
47,93.78,Battery_3,hold,0.0,10.0,20.0
48,93.1,Battery_3,hold,0.0,10.0,20.0
1,120.48,Battery_4,discharge,10.0,43.1,34.44
2,115.57,Battery_4,hold,0.0,43.1,34.44
3,118.82,Battery_4,discharge,10.0,36.1,28.89
4,119.15,Battery_4,discharge,10.0,29.2,23.33
5,113.89,Battery_4,hold,0.0,29.2,23.33
6,111.65,Battery_4,hold,0.0,29.2,23.33
7,110.12,Battery_4,hold,0.0,29.2,23.33
8,107.21,Battery_4,hold,0.0,29.2,23.33
9,103.87,Battery_4,hold,0.0,29.2,23.33
10,105.39,Battery_4,hold,0.0,29.2,23.33
11,105.41,Battery_4,hold,0.0,29.2,23.33
12,106.77,Battery_4,hold,0.0,29.2,23.33
13,107.46,Battery_4,hold,0.0,29.2,23.33
14,117.7,Battery_4,discharge,7.6,23.9,19.11
15,120.45,Battery_4,discharge,10.0,16.9,13.56
16,124.23,Battery_4,discharge,10.0,10.0,8.0
17,115.06,Battery_4,hold,0.0,10.0,8.0
18,110.38,Battery_4,hold,0.0,10.0,8.0
19,103.15,Battery_4,hold,0.0,10.0,8.0
20,104.96,Battery_4,hold,0.0,10.0,8.0
21,99.79,Battery_4,hold,0.0,10.0,8.0
22,106.83,Battery_4,hold,0.0,10.0,8.0
23,109.2,Battery_4,hold,0.0,10.0,8.0
24,106.9,Battery_4,hold,0.0,10.0,8.0
25,105.16,Battery_4,hold,0.0,10.0,8.0
26,103.51,Battery_4,hold,0.0,10.0,8.0
27,99.17,Battery_4,hold,0.0,10.0,8.0
28,97.18,Battery_4,hold,0.0,10.0,8.0
29,97.49,Battery_4,hold,0.0,10.0,8.0
30,93.63,Battery_4,hold,0.0,10.0,8.0
31,99.28,Battery_4,hold,0.0,10.0,8.0
32,89.94,Battery_4,charge,10.0,15.6,12.5
33,93.44,Battery_4,charge,4.69,18.3,14.61
34,92.06,Battery_4,charge,10.0,23.9,19.11
35,115.46,Battery_4,discharge,10.0,16.9,13.56
36,114.21,Battery_4,hold,0.0,16.9,13.56
37,113.75,Battery_4,hold,0.0,16.9,13.56
38,110.92,Battery_4,hold,0.0,16.9,13.56
39,108.39,Battery_4,hold,0.0,16.9,13.56
40,110.68,Battery_4,hold,0.0,16.9,13.56
41,112.48,Battery_4,hold,0.0,16.9,13.56
42,111.54,Battery_4,hold,0.0,16.9,13.56
43,116.87,Battery_4,discharge,10.0,10.0,8.0
44,109.5,Battery_4,hold,0.0,10.0,8.0
45,108.75,Battery_4,hold,0.0,10.0,8.0
46,112.8,Battery_4,hold,0.0,10.0,8.0
47,93.78,Battery_4,hold,0.0,10.0,8.0
48,93.1,Battery_4,hold,0.0,10.0,8.0
1,120.48,Battery_5,discharge,20.0,43.1,68.89
2,115.57,Battery_5,hold,0.0,43.1,68.89
3,118.82,Battery_5,discharge,20.0,36.1,57.78
4,119.15,Battery_5,discharge,20.0,29.2,46.67
5,113.89,Battery_5,hold,0.0,29.2,46.67
6,111.65,Battery_5,hold,0.0,29.2,46.67
7,110.12,Battery_5,hold,0.0,29.2,46.67
8,107.21,Battery_5,hold,0.0,29.2,46.67
9,103.87,Battery_5,hold,0.0,29.2,46.67
10,105.39,Battery_5,hold,0.0,29.2,46.67
11,105.41,Battery_5,hold,0.0,29.2,46.67
12,106.77,Battery_5,hold,0.0,29.2,46.67
13,107.46,Battery_5,hold,0.0,29.2,46.67
14,117.7,Battery_5,discharge,15.2,23.9,38.22
15,120.45,Battery_5,discharge,20.0,16.9,27.11
16,124.23,Battery_5,discharge,20.0,10.0,16.0
17,115.06,Battery_5,hold,0.0,10.0,16.0
18,110.38,Battery_5,hold,0.0,10.0,16.0
19,103.15,Battery_5,hold,0.0,10.0,16.0
20,104.96,Battery_5,hold,0.0,10.0,16.0
21,99.79,Battery_5,hold,0.0,10.0,16.0
22,106.83,Battery_5,hold,0.0,10.0,16.0
23,109.2,Battery_5,hold,0.0,10.0,16.0
24,106.9,Battery_5,hold,0.0,10.0,16.0
25,105.16,Battery_5,hold,0.0,10.0,16.0
26,103.51,Battery_5,hold,0.0,10.0,16.0
27,99.17,Battery_5,hold,0.0,10.0,16.0
28,97.18,Battery_5,hold,0.0,10.0,16.0
29,97.49,Battery_5,hold,0.0,10.0,16.0
30,93.63,Battery_5,hold,0.0,10.0,16.0
31,99.28,Battery_5,hold,0.0,10.0,16.0
32,89.94,Battery_5,charge,20.0,15.6,25.0
33,93.44,Battery_5,charge,9.38,18.3,29.22
34,92.06,Battery_5,charge,20.0,23.9,38.22
35,115.46,Battery_5,discharge,20.0,16.9,27.11
36,114.21,Battery_5,hold,0.0,16.9,27.11
37,113.75,Battery_5,hold,0.0,16.9,27.11
38,110.92,Battery_5,hold,0.0,16.9,27.11
39,108.39,Battery_5,hold,0.0,16.9,27.11
40,110.68,Battery_5,hold,0.0,16.9,27.11
41,112.48,Battery_5,hold,0.0,16.9,27.11
42,111.54,Battery_5,hold,0.0,16.9,27.11
43,116.87,Battery_5,discharge,20.0,10.0,16.0
44,109.5,Battery_5,hold,0.0,10.0,16.0
45,108.75,Battery_5,hold,0.0,10.0,16.0
46,112.8,Battery_5,hold,0.0,10.0,16.0
47,93.78,Battery_5,hold,0.0,10.0,16.0
48,93.1,Battery_5,hold,0.0,10.0,16.0
