settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,182.45,182.45,0.0,Battery_1,hold,0.0,10.0,2.0
2,159.7,159.7,0.0,Battery_1,hold,0.0,10.0,2.0
3,170.0,170.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,170.0,170.0,0.0,Battery_1,hold,0.0,10.0,2.0
5,116.27,116.27,116.27,Battery_1,charge,3.0,16.8,3.35
6,152.69,152.69,152.69,Battery_1,charge,2.56,22.5,4.5
7,167.45,167.45,0.0,Battery_1,hold,0.0,22.5,4.5
8,167.45,167.45,0.0,Battery_1,hold,0.0,22.5,4.5
9,167.45,167.45,0.0,Battery_1,hold,0.0,22.5,4.5
10,163.66,163.66,0.0,Battery_1,hold,0.0,22.5,4.5
11,171.61,171.61,0.0,Battery_1,hold,0.0,22.5,4.5
12,175.25,175.25,0.0,Battery_1,hold,0.0,22.5,4.5
13,158.42,158.42,0.0,Battery_1,hold,0.0,22.5,4.5
14,161.06,161.06,0.0,Battery_1,hold,0.0,22.5,4.5
15,159.38,159.38,0.0,Battery_1,hold,0.0,22.5,4.5
16,180.0,180.0,0.0,Battery_1,hold,0.0,22.5,4.5
17,180.09,180.09,0.0,Battery_1,hold,0.0,22.5,4.5
18,169.0,169.0,0.0,Battery_1,hold,0.0,22.5,4.5
19,143.6,143.6,143.6,Battery_1,charge,3.0,29.2,5.85
20,145.0,145.0,145.0,Battery_1,charge,3.0,36.0,7.2
21,164.0,164.0,0.0,Battery_1,hold,0.0,36.0,7.2
22,159.0,159.0,0.0,Battery_1,hold,0.0,36.0,7.2
23,158.0,158.0,0.0,Battery_1,hold,0.0,36.0,7.2
24,158.0,158.0,0.0,Battery_1,hold,0.0,36.0,7.2
25,150.0,150.0,150.0,Battery_1,charge,3.0,42.8,8.55
26,117.0,117.0,117.0,Battery_1,charge,3.0,49.5,9.9
27,142.0,142.0,142.0,Battery_1,charge,3.0,56.2,11.25
28,142.0,142.0,142.0,Battery_1,charge,3.0,63.0,12.6
29,158.0,158.0,0.0,Battery_1,hold,0.0,63.0,12.6
30,127.0,127.0,127.0,Battery_1,charge,3.0,69.8,13.95
31,109.85,109.85,109.85,Battery_1,charge,3.0,76.5,15.3
32,120.0,120.0,120.0,Battery_1,charge,3.0,83.2,16.65
33,150.0,150.0,150.0,Battery_1,charge,3.0,90.0,18.0
34,160.0,160.0,0.0,Battery_1,hold,0.0,90.0,18.0
35,202.0,202.0,202.0,Battery_1,discharge,3.0,81.7,16.33
36,192.38,192.38,0.0,Battery_1,hold,0.0,81.7,16.33
37,202.63,202.63,202.63,Battery_1,discharge,3.0,73.3,14.67
38,200.49,200.49,200.49,Battery_1,discharge,3.0,65.0,13.0
39,211.27,211.27,211.27,Battery_1,discharge,3.0,56.7,11.33
40,215.67,215.67,215.67,Battery_1,discharge,3.0,48.3,9.67
41,209.68,209.68,209.68,Battery_1,discharge,3.0,40.0,8.0
42,228.07,228.07,228.07,Battery_1,discharge,3.0,31.7,6.33
43,221.84,221.84,221.84,Battery_1,discharge,3.0,23.3,4.67
44,216.54,216.54,216.54,Battery_1,discharge,3.0,15.0,3.0
45,193.41,193.41,193.41,Battery_1,discharge,1.8,10.0,2.0
46,192.08,192.08,0.0,Battery_1,hold,0.0,10.0,2.0
47,190.0,190.0,0.0,Battery_1,hold,0.0,10.0,2.0
48,180.4,180.4,0.0,Battery_1,hold,0.0,10.0,2.0
1,182.45,182.45,0.0,Battery_2,hold,0.0,10.0,10.0
2,159.7,159.7,0.0,Battery_2,hold,0.0,10.0,10.0
3,170.0,170.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,170.0,170.0,0.0,Battery_2,hold,0.0,10.0,10.0
5,116.27,116.27,116.27,Battery_2,charge,7.5,13.4,13.38
6,152.69,152.69,152.69,Battery_2,charge,7.5,16.8,16.75
7,167.45,167.45,0.0,Battery_2,hold,0.0,16.8,16.75
8,167.45,167.45,0.0,Battery_2,hold,0.0,16.8,16.75
9,167.45,167.45,0.0,Battery_2,hold,0.0,16.8,16.75
10,163.66,163.66,0.0,Battery_2,hold,0.0,16.8,16.75
11,171.61,171.61,0.0,Battery_2,hold,0.0,16.8,16.75
12,175.25,175.25,0.0,Battery_2,hold,0.0,16.8,16.75
13,158.42,158.42,0.0,Battery_2,hold,0.0,16.8,16.75
14,161.06,161.06,0.0,Battery_2,hold,0.0,16.8,16.75
15,159.38,159.38,0.0,Battery_2,hold,0.0,16.8,16.75
16,180.0,180.0,0.0,Battery_2,hold,0.0,16.8,16.75
17,180.09,180.09,0.0,Battery_2,hold,0.0,16.8,16.75
18,169.0,169.0,0.0,Battery_2,hold,0.0,16.8,16.75
19,143.6,143.6,143.6,Battery_2,charge,7.5,20.1,20.12
20,145.0,145.0,145.0,Battery_2,charge,7.5,23.5,23.5
21,164.0,164.0,0.0,Battery_2,hold,0.0,23.5,23.5
22,159.0,159.0,0.0,Battery_2,hold,0.0,23.5,23.5
23,158.0,158.0,0.0,Battery_2,hold,0.0,23.5,23.5
24,158.0,158.0,0.0,Battery_2,hold,0.0,23.5,23.5
25,150.0,150.0,150.0,Battery_2,charge,7.5,26.9,26.88
26,117.0,117.0,117.0,Battery_2,charge,7.5,30.2,30.25
27,142.0,142.0,142.0,Battery_2,charge,7.5,33.6,33.62
28,142.0,142.0,142.0,Battery_2,charge,7.5,37.0,37.0
29,158.0,158.0,0.0,Battery_2,hold,0.0,37.0,37.0
30,127.0,127.0,127.0,Battery_2,charge,7.5,40.4,40.38
31,109.85,109.85,109.85,Battery_2,charge,7.5,43.8,43.75
32,120.0,120.0,120.0,Battery_2,charge,7.5,47.1,47.12
33,150.0,150.0,150.0,Battery_2,charge,7.5,50.5,50.5
34,160.0,160.0,0.0,Battery_2,hold,0.0,50.5,50.5
35,202.0,202.0,202.0,Battery_2,discharge,7.5,46.3,46.33
36,192.38,192.38,0.0,Battery_2,hold,0.0,46.3,46.33
37,202.63,202.63,202.63,Battery_2,discharge,7.5,42.2,42.17
38,200.49,200.49,200.49,Battery_2,discharge,7.5,38.0,38.0
39,211.27,211.27,211.27,Battery_2,discharge,7.5,33.8,33.83
40,215.67,215.67,215.67,Battery_2,discharge,7.5,29.7,29.67
41,209.68,209.68,209.68,Battery_2,discharge,7.5,25.5,25.5
42,228.07,228.07,228.07,Battery_2,discharge,7.5,21.3,21.33
43,221.84,221.84,221.84,Battery_2,discharge,7.5,17.2,17.17
44,216.54,216.54,216.54,Battery_2,discharge,7.5,13.0,13.0
45,193.41,193.41,193.41,Battery_2,discharge,5.4,10.0,10.0
46,192.08,192.08,0.0,Battery_2,hold,0.0,10.0,10.0
47,190.0,190.0,0.0,Battery_2,hold,0.0,10.0,10.0
48,180.4,180.4,0.0,Battery_2,hold,0.0,10.0,10.0
1,182.45,182.45,0.0,Battery_3,hold,0.0,10.0,20.0
2,159.7,159.7,0.0,Battery_3,hold,0.0,10.0,20.0
3,170.0,170.0,0.0,Battery_3,hold,0.0,10.0,20.0
4,170.0,170.0,0.0,Battery_3,hold,0.0,10.0,20.0
5,116.27,116.27,116.27,Battery_3,charge,15.0,13.4,26.75
6,152.69,152.69,152.69,Battery_3,charge,15.0,16.8,33.5
7,167.45,167.45,0.0,Battery_3,hold,0.0,16.8,33.5
8,167.45,167.45,0.0,Battery_3,hold,0.0,16.8,33.5
9,167.45,167.45,0.0,Battery_3,hold,0.0,16.8,33.5
10,163.66,163.66,0.0,Battery_3,hold,0.0,16.8,33.5
11,171.61,171.61,0.0,Battery_3,hold,0.0,16.8,33.5
12,175.25,175.25,0.0,Battery_3,hold,0.0,16.8,33.5
13,158.42,158.42,0.0,Battery_3,hold,0.0,16.8,33.5
14,161.06,161.06,0.0,Battery_3,hold,0.0,16.8,33.5
15,159.38,159.38,0.0,Battery_3,hold,0.0,16.8,33.5
16,180.0,180.0,0.0,Battery_3,hold,0.0,16.8,33.5
17,180.09,180.09,0.0,Battery_3,hold,0.0,16.8,33.5
18,169.0,169.0,0.0,Battery_3,hold,0.0,16.8,33.5
19,143.6,143.6,143.6,Battery_3,charge,15.0,20.1,40.25
20,145.0,145.0,145.0,Battery_3,charge,15.0,23.5,47.0
21,164.0,164.0,0.0,Battery_3,hold,0.0,23.5,47.0
22,159.0,159.0,0.0,Battery_3,hold,0.0,23.5,47.0
23,158.0,158.0,0.0,Battery_3,hold,0.0,23.5,47.0
24,158.0,158.0,0.0,Battery_3,hold,0.0,23.5,47.0
25,150.0,150.0,150.0,Battery_3,charge,15.0,26.9,53.75
26,117.0,117.0,117.0,Battery_3,charge,15.0,30.2,60.5
27,142.0,142.0,142.0,Battery_3,charge,15.0,33.6,67.25
28,142.0,142.0,142.0,Battery_3,charge,15.0,37.0,74.0
29,158.0,158.0,0.0,Battery_3,hold,0.0,37.0,74.0
30,127.0,127.0,127.0,Battery_3,charge,15.0,40.4,80.75
31,109.85,109.85,109.85,Battery_3,charge,15.0,43.8,87.5
32,120.0,120.0,120.0,Battery_3,charge,15.0,47.1,94.25
33,150.0,150.0,150.0,Battery_3,charge,15.0,50.5,101.0
