settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
12,152.57,152.57,0.0,Battery_2,hold,0.0,18.3,18.33,147.67,153.47
13,138.0,138.0,0.0,Battery_2,hold,0.0,18.3,18.33,133.1,138.9
14,140.94,140.94,0.0,Battery_2,hold,0.0,18.3,18.33,136.04,141.84
15,141.68,141.68,141.68,Battery_2,discharge,7.5,14.2,14.17,136.78,142.58
16,138.0,138.0,138.0,Battery_2,discharge,7.5,10.0,10.0,133.1,138.9
17,150.92,150.92,0.0,Battery_2,hold,0.0,10.0,10.0,146.01999999999998,151.82
18,150.12,150.12,0.0,Battery_2,hold,0.0,10.0,10.0,145.22,151.02
19,133.27,133.27,133.27,Battery_2,charge,7.5,13.4,13.38,128.37,134.17000000000002
20,127.12,127.12,127.12,Battery_2,charge,7.5,16.8,16.75,122.22,128.02
21,127.12,127.12,127.12,Battery_2,charge,7.5,20.1,20.12,122.22,128.02
22,127.12,127.12,127.12,Battery_2,charge,7.5,23.5,23.5,122.22,128.02
23,105.5,105.5,105.5,Battery_2,charge,7.5,26.9,26.88,100.6,106.4
24,105.5,105.5,105.5,Battery_2,charge,7.5,30.2,30.25,100.6,106.4
25,103.05,103.05,103.05,Battery_2,charge,7.5,33.6,33.62,98.14999999999999,103.95
26,105.0,105.0,105.0,Battery_2,charge,7.5,37.0,37.0,100.1,105.9
27,109.0,109.0,109.0,Battery_2,charge,7.5,40.4,40.38,104.1,109.9
28,109.0,109.0,109.0,Battery_2,charge,7.5,43.8,43.75,104.1,109.9
29,109.0,109.0,109.0,Battery_2,charge,7.5,47.1,47.12,104.1,109.9
30,111.2,111.2,111.2,Battery_2,charge,7.5,50.5,50.5,106.3,112.10000000000001
31,111.0,111.0,111.0,Battery_2,charge,7.5,53.9,53.88,106.1,111.9
32,111.0,111.0,0.0,Battery_2,hold,0.0,53.9,53.88,106.1,111.9
33,293.0,293.0,0.0,Battery_2,hold,0.0,53.9,53.88,288.1,293.9
34,293.0,293.0,293.0,Battery_2,discharge,7.5,49.7,49.71,288.1,293.9
35,146.48,146.48,146.48,Battery_2,discharge,7.5,45.5,45.54,141.57999999999998,147.38
36,155.44,155.44,155.44,Battery_2,discharge,7.5,41.4,41.38,150.54,156.34
37,210.0,210.0,210.0,Battery_2,discharge,7.5,37.2,37.21,205.1,210.9
38,190.0,190.0,190.0,Battery_2,discharge,7.5,33.0,33.04,185.1,190.9
39,270.1,270.1,270.1,Battery_2,discharge,7.5,28.9,28.88,265.20000000000005,271.0
40,240.0,240.0,240.0,Battery_2,discharge,7.5,24.7,24.71,235.1,240.9
41,153.53,153.53,153.53,Battery_2,discharge,7.5,20.5,20.54,148.63,154.43
42,165.8,165.8,165.8,Battery_2,discharge,7.5,16.4,16.38,160.9,166.70000000000002
43,594.0,594.0,594.0,Battery_2,discharge,7.5,12.2,12.21,589.1,594.9
44,127.35,127.35,127.35,Battery_2,discharge,3.98,10.0,10.0,122.44999999999999,128.25
45,126.5,126.5,0.0,Battery_2,hold,0.0,10.0,10.0,121.6,127.4
46,126.5,126.5,0.0,Battery_2,hold,0.0,10.0,10.0,121.6,127.4
47,222.85,222.85,0.0,Battery_2,hold,0.0,10.0,10.0,217.95,223.75
48,182.0,182.0,0.0,Battery_2,hold,0.0,10.0,10.0,177.1,182.9
1,169.87,169.87,0.0,Battery_3,hold,0.0,10.0,20.0,164.97,170.77
2,139.68,139.68,0.0,Battery_3,hold,0.0,10.0,20.0,134.78,140.58
3,158.67,158.67,0.0,Battery_3,hold,0.0,10.0,20.0,153.76999999999998,159.57
4,123.33,123.33,0.0,Battery_3,hold,0.0,10.0,20.0,118.42999999999999,124.23
5,126.5,126.5,126.5,Battery_3,charge,15.0,13.4,26.75,121.6,127.4
6,165.25,165.25,0.0,Battery_3,hold,0.0,13.4,26.75,160.35,166.15
7,126.2,126.2,0.0,Battery_3,hold,0.0,13.4,26.75,121.3,127.10000000000001
8,126.29,126.29,126.29,Battery_3,charge,7.04,15.0,29.92,121.39,127.19000000000001
9,157.67,157.67,157.67,Battery_3,charge,15.0,18.3,36.67,152.76999999999998,158.57
10,184.21,184.21,0.0,Battery_3,hold,0.0,18.3,36.67,179.31,185.11
11,190.0,190.0,0.0,Battery_3,hold,0.0,18.3,36.67,185.1,190.9
12,152.57,152.57,0.0,Battery_3,hold,0.0,18.3,36.67,147.67,153.47
13,138.0,138.0,0.0,Battery_3,hold,0.0,18.3,36.67,133.1,138.9
14,140.94,140.94,0.0,Battery_3,hold,0.0,18.3,36.67,136.04,141.84
15,141.68,141.68,141.68,Battery_3,discharge,15.0,14.2,28.33,136.78,142.58
16,138.0,138.0,138.0,Battery_3,discharge,15.0,10.0,20.0,133.1,138.9
17,150.92,150.92,0.0,Battery_3,hold,0.0,10.0,20.0,146.01999999999998,151.82
18,150.12,150.12,0.0,Battery_3,hold,0.0,10.0,20.0,145.22,151.02
19,133.27,133.27,133.27,Battery_3,charge,15.0,13.4,26.75,128.37,134.17000000000002
20,127.12,127.12,127.12,Battery_3,charge,15.0,16.8,33.5,122.22,128.02
21,127.12,127.12,127.12,Battery_3,charge,15.0,20.1,40.25,122.22,128.02
22,127.12,127.12,127.12,Battery_3,charge,15.0,23.5,47.0,122.22,128.02
23,105.5,105.5,105.5,Battery_3,charge,15.0,26.9,53.75,100.6,106.4
24,105.5,105.5,105.5,Battery_3,charge,15.0,30.2,60.5,100.6,106.4
25,103.05,103.05,103.05,Battery_3,charge,15.0,33.6,67.25,98.14999999999999,103.95
26,105.0,105.0,105.0,Battery_3,charge,15.0,37.0,74.0,100.1,105.9
27,109.0,109.0,109.0,Battery_3,charge,15.0,40.4,80.75,104.1,109.9
28,109.0,109.0,109.0,Battery_3,charge,15.0,43.8,87.5,104.1,109.9
29,109.0,109.0,109.0,Battery_3,charge,15.0,47.1,94.25,104.1,109.9
30,111.2,111.2,111.2,Battery_3,charge,15.0,50.5,101.0,106.3,112.10000000000001
31,111.0,111.0,111.0,Battery_3,charge,15.0,53.9,107.75,106.1,111.9
32,111.0,111.0,0.0,Battery_3,hold,0.0,53.9,107.75,106.1,111.9
33,293.0,293.0,0.0,Battery_3,hold,0.0,53.9,107.75,288.1,293.9
34,293.0,293.0,293.0,Battery_3,discharge,15.0,49.7,99.42,288.1,293.9
35,146.48,146.48,146.48,Battery_3,discharge,15.0,45.5,91.08,141.57999999999998,147.38
36,155.44,155.44,155.44,Battery_3,discharge,15.0,41.4,82.75,150.54,156.34
37,210.0,210.0,210.0,Battery_3,discharge,15.0,37.2,74.42,205.1,210.9
38,190.0,190.0,190.0,Battery_3,discharge,15.0,33.0,66.08,185.1,190.9
39,270.1,270.1,270.1,Battery_3,discharge,15.0,28.9,57.75,265.20000000000005,271.0
40,240.0,240.0,240.0,Battery_3,discharge,15.0,24.7,49.42,235.1,240.9
41,153.53,153.53,153.53,Battery_3,discharge,15.0,20.5,41.08,148.63,154.43
42,165.8,165.8,165.8,Battery_3,discharge,15.0,16.4,32.75,160.9,166.70000000000002
43,594.0,594.0,594.0,Battery_3,discharge,15.0,12.2,24.42,589.1,594.9
44,127.35,127.35,127.35,Battery_3,discharge,7.95,10.0,20.0,122.44999999999999,128.25
45,126.5,126.5,0.0,Battery_3,hold,0.0,10.0,20.0,121.6,127.4
46,126.5,126.5,0.0,Battery_3,hold,0.0,10.0,20.0,121.6,127.4
47,222.85,222.85,0.0,Battery_3,hold,0.0,10.0,20.0,217.95,223.75
48,182.0,182.0,0.0,Battery_3,hold,0.0,10.0,20.0,177.1,182.9
1,169.87,169.87,0.0,Battery_4,hold,0.0,10.0,8.0,164.97,170.77
2,139.68,139.68,0.0,Battery_4,hold,0.0,10.0,8.0,134.78,140.58
3,158.67,158.67,0.0,Battery_4,hold,0.0,10.0,8.0,153.76999999999998,159.57
4,123.33,123.33,0.0,Battery_4,hold,0.0,10.0,8.0,118.42999999999999,124.23
5,126.5,126.5,126.5,Battery_4,charge,6.0,13.4,10.7,121.6,127.4
6,165.25,165.25,0.0,Battery_4,hold,0.0,13.4,10.7,160.35,166.15
7,126.2,126.2,0.0,Battery_4,hold,0.0,13.4,10.7,121.3,127.10000000000001
8,126.29,126.29,126.29,Battery_4,charge,2.81,15.0,11.97,121.39,127.19000000000001
9,157.67,157.67,157.67,Battery_4,charge,6.0,18.3,14.67,152.76999999999998,158.57
10,184.21,184.21,0.0,Battery_4,hold,0.0,18.3,14.67,179.31,185.11
11,190.0,190.0,0.0,Battery_4,hold,0.0,18.3,14.67,185.1,190.9
12,152.57,152.57,0.0,Battery_4,hold,0.0,18.3,14.67,147.67,153.47
13,138.0,138.0,0.0,Battery_4,hold,0.0,18.3,14.67,133.1,138.9
14,140.94,140.94,0.0,Battery_4,hold,0.0,18.3,14.67,136.04,141.84
15,141.68,141.68,141.68,Battery_4,discharge,6.0,14.2,11.33,136.78,142.58
16,138.0,138.0,138.0,Battery_4,discharge,6.0,10.0,8.0,133.1,138.9
17,150.92,150.92,0.0,Battery_4,hold,0.0,10.0,8.0,146.01999999999998,151.82
18,150.12,150.12,0.0,Battery_4,hold,0.0,10.0,8.0,145.22,151.02
19,133.27,133.27,133.27,Battery_4,charge,6.0,13.4,10.7,128.37,134.17000000000002
20,127.12,127.12,127.12,Battery_4,charge,6.0,16.8,13.4,122.22,128.02
21,127.12,127.12,127.12,Battery_4,charge,6.0,20.1,16.1,122.22,128.02
22,127.12,127.12,127.12,Battery_4,charge,6.0,23.5,18.8,122.22,128.02
23,105.5,105.5,105.5,Battery_4,charge,6.0,26.9,21.5,100.6,106.4
24,105.5,105.5,105.5,Battery_4,charge,6.0,30.2,24.2,100.6,106.4
25,103.05,103.05,103.05,Battery_4,charge,6.0,33.6,26.9,98.14999999999999,103.95
26,105.0,105.0,105.0,Battery_4,charge,6.0,37.0,29.6,100.1,105.9
27,109.0,109.0,109.0,Battery_4,charge,6.0,40.4,32.3,104.1,109.9
28,109.0,109.0,109.0,Battery_4,charge,6.0,43.8,35.0,104.1,109.9
29,109.0,109.0,109.0,Battery_4,charge,6.0,47.1,37.7,104.1,109.9
30,111.2,111.2,111.2,Battery_4,charge,6.0,50.5,40.4,106.3,112.10000000000001
31,111.0,111.0,111.0,Battery_4,charge,6.0,53.9,43.1,106.1,111.9
32,111.0,111.0,0.0,Battery_4,hold,0.0,53.9,43.1,106.1,111.9
33,293.0,293.0,0.0,Battery_4,hold,0.0,53.9,43.1,288.1,293.9
34,293.0,293.0,293.0,Battery_4,discharge,6.0,49.7,39.77,288.1,293.9
35,146.48,146.48,146.48,Battery_4,discharge,6.0,45.5,36.43,141.57999999999998,147.38
36,155.44,155.44,155.44,Battery_4,discharge,6.0,41.4,33.1,150.54,156.34
37,210.0,210.0,210.0,Battery_4,discharge,6.0,37.2,29.77,205.1,210.9
38,190.0,190.0,190.0,Battery_4,discharge,6.0,33.0,26.43,185.1,190.9
39,270.1,270.1,270.1,Battery_4,discharge,6.0,28.9,23.1,265.20000000000005,271.0
40,240.0,240.0,240.0,Battery_4,discharge,6.0,24.7,19.77,235.1,240.9
41,153.53,153.53,153.53,Battery_4,discharge,6.0,20.5,16.43,148.63,154.43
42,165.8,165.8,165.8,Battery_4,discharge,6.0,16.4,13.1,160.9,166.70000000000002
43,594.0,594.0,594.0,Battery_4,discharge,6.0,12.2,9.77,589.1,594.9
44,127.35,127.35,127.35,Battery_4,discharge,3.18,10.0,8.0,122.44999999999999,128.25
45,126.5,126.5,0.0,Battery_4,hold,0.0,10.0,8.0,121.6,127.4
46,126.5,126.5,0.0,Battery_4,hold,0.0,10.0,8.0,121.6,127.4
47,222.85,222.85,0.0,Battery_4,hold,0.0,10.0,8.0,217.95,223.75
48,182.0,182.0,0.0,Battery_4,hold,0.0,10.0,8.0,177.1,182.9
1,169.87,169.87,0.0,Battery_5,hold,0.0,10.0,16.0,164.97,170.77
2,139.68,139.68,0.0,Battery_5,hold,0.0,10.0,16.0,134.78,140.58
3,158.67,158.67,0.0,Battery_5,hold,0.0,10.0,16.0,153.76999999999998,159.57
4,123.33,123.33,0.0,Battery_5,hold,0.0,10.0,16.0,118.42999999999999,124.23
5,126.5,126.5,126.5,Battery_5,charge,12.0,13.4,21.4,121.6,127.4
6,165.25,165.25,0.0,Battery_5,hold,0.0,13.4,21.4,160.35,166.15
7,126.2,126.2,0.0,Battery_5,hold,0.0,13.4,21.4,121.3,127.10000000000001
8,126.29,126.29,126.29,Battery_5,charge,5.63,15.0,23.93,121.39,127.19000000000001
9,157.67,157.67,157.67,Battery_5,charge,12.0,18.3,29.33,152.76999999999998,158.57
10,184.21,184.21,0.0,Battery_5,hold,0.0,18.3,29.33,179.31,185.11
11,190.0,190.0,0.0,Battery_5,hold,0.0,18.3,29.33,185.1,190.9
12,152.57,152.57,0.0,Battery_5,hold,0.0,18.3,29.33,147.67,153.47
13,138.0,138.0,0.0,Battery_5,hold,0.0,18.3,29.33,133.1,138.9
14,140.94,140.94,0.0,Battery_5,hold,0.0,18.3,29.33,136.04,141.84
15,141.68,141.68,141.68,Battery_5,discharge,12.0,14.2,22.67,136.78,142.58
16,138.0,138.0,138.0,Battery_5,discharge,12.0,10.0,16.0,133.1,138.9
17,150.92,150.92,0.0,Battery_5,hold,0.0,10.0,16.0,146.01999999999998,151.82
18,150.12,150.12,0.0,Battery_5,hold,0.0,10.0,16.0,145.22,151.02
19,133.27,133.27,133.27,Battery_5,charge,12.0,13.4,21.4,128.37,134.17000000000002
20,127.12,127.12,127.12,Battery_5,charge,12.0,16.8,26.8,122.22,128.02
21,127.12,127.12,127.12,Battery_5,charge,12.0,20.1,32.2,122.22,128.02
22,127.12,127.12,127.12,Battery_5,charge,12.0,23.5,37.6,122.22,128.02
23,105.5,105.5,105.5,Battery_5,charge,12.0,26.9,43.0,100.6,106.4
24,105.5,105.5,105.5,Battery_5,charge,12.0,30.2,48.4,100.6,106.4
25,103.05,103.05,103.05,Battery_5,charge,12.0,33.6,53.8,98.14999999999999,103.95
26,105.0,105.0,105.0,Battery_5,charge,12.0,37.0,59.2,100.1,105.9
27,109.0,109.0,109.0,Battery_5,charge,12.0,40.4,64.6,104.1,109.9
28,109.0,109.0,109.0,Battery_5,charge,12.0,43.8,70.0,104.1,109.9
29,109.0,109.0,109.0,Battery_5,charge,12.0,47.1,75.4,104.1,109.9
30,111.2,111.2,111.2,Battery_5,charge,12.0,50.5,80.8,106.3,112.10000000000001
31,111.0,111.0,111.0,Battery_5,charge,12.0,53.9,86.2,106.1,111.9
32,111.0,111.0,0.0,Battery_5,hold,0.0,53.9,86.2,106.1,111.9
33,293.0,293.0,0.0,Battery_5,hold,0.0,53.9,86.2,288.1,293.9
34,293.0,293.0,293.0,Battery_5,discharge,12.0,49.7,79.53,288.1,293.9
35,146.48,146.48,146.48,Battery_5,discharge,12.0,45.5,72.87,141.57999999999998,147.38
36,155.44,155.44,155.44,Battery_5,discharge,12.0,41.4,66.2,150.54,156.34
37,210.0,210.0,210.0,Battery_5,discharge,12.0,37.2,59.53,205.1,210.9
38,190.0,190.0,190.0,Battery_5,discharge,12.0,33.0,52.87,185.1,190.9
39,270.1,270.1,270.1,Battery_5,discharge,12.0,28.9,46.2,265.20000000000005,271.0
40,240.0,240.0,240.0,Battery_5,discharge,12.0,24.7,39.53,235.1,240.9
41,153.53,153.53,153.53,Battery_5,discharge,12.0,20.5,32.87,148.63,154.43
42,165.8,165.8,165.8,Battery_5,discharge,12.0,16.4,26.2,160.9,166.70000000000002
43,594.0,594.0,594.0,Battery_5,discharge,12.0,12.2,19.53,589.1,594.9
44,127.35,127.35,127.35,Battery_5,discharge,6.36,10.0,16.0,122.44999999999999,128.25
45,126.5,126.5,0.0,Battery_5,hold,0.0,10.0,16.0,121.6,127.4
46,126.5,126.5,0.0,Battery_5,hold,0.0,10.0,16.0,121.6,127.4
47,222.85,222.85,0.0,Battery_5,hold,0.0,10.0,16.0,217.95,223.75
48,182.0,182.0,0.0,Battery_5,hold,0.0,10.0,16.0,177.1,182.9
