settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,123.0,123.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,124.5,124.5,0.0,Battery_1,hold,0.0,10.0,2.0
3,124.5,124.5,0.0,Battery_1,hold,0.0,10.0,2.0
4,112.8,112.8,0.0,Battery_1,hold,0.0,10.0,2.0
5,123.0,123.0,0.0,Battery_1,hold,0.0,10.0,2.0
6,124.5,124.5,0.0,Battery_1,hold,0.0,10.0,2.0
7,126.75,126.75,0.0,Battery_1,hold,0.0,10.0,2.0
8,124.65,124.65,0.0,Battery_1,hold,0.0,10.0,2.0
9,123.0,123.0,0.0,Battery_1,hold,0.0,10.0,2.0
10,103.57,103.57,0.0,Battery_1,hold,0.0,10.0,2.0
11,92.23,92.23,92.23,Battery_1,charge,3.0,16.8,3.35
12,94.03,94.03,94.03,Battery_1,charge,3.0,23.5,4.7
13,117.52,117.52,0.0,Battery_1,hold,0.0,23.5,4.7
14,117.52,117.52,0.0,Battery_1,hold,0.0,23.5,4.7
15,117.0,117.0,0.0,Battery_1,hold,0.0,23.5,4.7
16,122.2,122.2,122.2,Battery_1,discharge,3.0,15.2,3.03
17,118.83,118.83,118.83,Battery_1,discharge,1.29,11.6,2.32
18,118.82,118.82,0.0,Battery_1,hold,0.0,11.6,2.32
19,117.79,117.79,0.0,Battery_1,hold,0.0,11.6,2.32
20,85.0,85.0,85.0,Battery_1,charge,3.0,18.3,3.67
21,123.99,123.99,123.99,Battery_1,discharge,3.0,10.0,2.0
22,83.24,83.24,83.24,Battery_1,charge,3.0,16.8,3.35
23,68.23,68.23,68.23,Battery_1,charge,3.0,23.5,4.7
24,63.94,63.94,63.94,Battery_1,charge,3.0,30.2,6.05
25,64.59,64.59,64.59,Battery_1,charge,3.0,37.0,7.4
26,82.5,82.5,82.5,Battery_1,charge,3.0,43.8,8.75
27,116.0,116.0,116.0,Battery_1,discharge,3.0,35.4,7.08
28,78.82,78.82,78.82,Battery_1,charge,3.0,42.2,8.43
29,82.5,82.5,82.5,Battery_1,charge,3.0,48.9,9.78
30,82.5,82.5,82.5,Battery_1,charge,3.0,55.7,11.13
31,116.0,116.0,116.0,Battery_1,discharge,3.0,47.3,9.47
32,119.95,119.95,119.95,Battery_1,discharge,3.0,39.0,7.8
33,83.23,83.23,83.23,Battery_1,charge,3.0,45.8,9.15
34,82.5,82.5,82.5,Battery_1,charge,3.0,52.5,10.5
35,83.23,83.23,83.23,Battery_1,charge,3.0,59.2,11.85
36,83.4,83.4,83.4,Battery_1,charge,3.0,66.0,13.2
37,85.0,85.0,85.0,Battery_1,charge,1.04,68.3,13.67
