settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,120.75,Battery_1,discharge,4.0,38.9,7.78
2,117.32,Battery_1,discharge,4.0,27.8,5.56
3,110.74,Battery_1,hold,0.0,27.8,5.56
4,110.2,Battery_1,hold,0.0,27.8,5.56
5,111.01,Battery_1,hold,0.0,27.8,5.56
6,112.47,Battery_1,hold,0.0,27.8,5.56
7,113.97,Battery_1,hold,0.0,27.8,5.56
8,115.54,Battery_1,discharge,2.4,21.1,4.22
9,116.67,Battery_1,discharge,4.0,10.0,2.0
10,111.7,Battery_1,hold,0.0,10.0,2.0
11,112.16,Battery_1,hold,0.0,10.0,2.0
12,111.32,Battery_1,hold,0.0,10.0,2.0
13,103.25,Battery_1,hold,0.0,10.0,2.0
14,107.11,Battery_1,hold,0.0,10.0,2.0
15,95.15,Battery_1,hold,0.0,10.0,2.0
16,99.77,Battery_1,hold,0.0,10.0,2.0
17,95.71,Battery_1,hold,0.0,10.0,2.0
18,95.21,Battery_1,hold,0.0,10.0,2.0
19,94.82,Battery_1,hold,0.0,10.0,2.0
20,92.27,Battery_1,hold,0.0,10.0,2.0
21,92.59,Battery_1,hold,0.0,10.0,2.0
22,91.51,Battery_1,charge,4.0,19.0,3.8
23,91.14,Battery_1,charge,4.0,28.0,5.6
24,92.8,Battery_1,hold,0.0,28.0,5.6
25,92.5,Battery_1,hold,0.0,28.0,5.6
26,93.29,Battery_1,hold,0.0,28.0,5.6
27,92.2,Battery_1,hold,0.0,28.0,5.6
28,90.92,Battery_1,charge,4.0,37.0,7.4
29,90.12,Battery_1,charge,4.0,46.0,9.2
30,91.67,Battery_1,charge,3.56,54.0,10.8
31,89.6,Battery_1,charge,4.0,63.0,12.6
32,88.43,Battery_1,charge,4.0,72.0,14.4
33,85.11,Battery_1,charge,4.0,81.0,16.2
34,86.97,Battery_1,charge,4.0,90.0,18.0
35,101.98,Battery_1,hold,0.0,90.0,18.0
36,95.54,Battery_1,hold,0.0,90.0,18.0
37,100.62,Battery_1,hold,0.0,90.0,18.0
38,117.96,Battery_1,hold,0.0,90.0,18.0
39,122.99,Battery_1,discharge,4.0,78.9,15.78
40,125.29,Battery_1,discharge,4.0,67.8,13.56
41,132.57,Battery_1,discharge,4.0,56.7,11.33
42,127.84,Battery_1,discharge,4.0,45.6,9.11
43,131.35,Battery_1,discharge,4.0,34.4,6.89
44,135.84,Battery_1,discharge,4.0,23.3,4.67
45,125.49,Battery_1,discharge,4.0,12.2,2.44
46,121.68,Battery_1,discharge,0.8,10.0,2.0
47,114.36,Battery_1,hold,0.0,10.0,2.0
48,114.95,Battery_1,hold,0.0,10.0,2.0
1,120.75,Battery_2,discharge,12.5,43.1,43.06
2,117.32,Battery_2,discharge,12.5,36.1,36.11
3,110.74,Battery_2,hold,0.0,36.1,36.11
4,110.2,Battery_2,hold,0.0,36.1,36.11
5,111.01,Battery_2,hold,0.0,36.1,36.11
6,112.47,Battery_2,hold,0.0,36.1,36.11
7,113.97,Battery_2,hold,0.0,36.1,36.11
8,115.54,Battery_2,discharge,12.5,29.2,29.17
9,116.67,Battery_2,discharge,12.5,22.2,22.22
10,111.7,Battery_2,hold,0.0,22.2,22.22
11,112.16,Battery_2,hold,0.0,22.2,22.22
12,111.32,Battery_2,hold,0.0,22.2,22.22
13,103.25,Battery_2,hold,0.0,22.2,22.22
14,107.11,Battery_2,hold,0.0,22.2,22.22
15,95.15,Battery_2,hold,0.0,22.2,22.22
16,99.77,Battery_2,hold,0.0,22.2,22.22
17,95.71,Battery_2,hold,0.0,22.2,22.22
18,95.21,Battery_2,hold,0.0,22.2,22.22
19,94.82,Battery_2,hold,0.0,22.2,22.22
20,92.27,Battery_2,charge,12.5,27.8,27.85
21,92.59,Battery_2,hold,0.0,27.8,27.85
22,91.51,Battery_2,charge,12.5,33.5,33.47
23,91.14,Battery_2,charge,12.5,39.1,39.1
24,92.8,Battery_2,hold,0.0,39.1,39.1
25,92.5,Battery_2,charge,5.09,41.4,41.39
26,93.29,Battery_2,hold,0.0,41.4,41.39
27,92.2,Battery_2,charge,12.5,47.0,47.01
28,90.92,Battery_2,charge,12.5,52.6,52.64
29,90.12,Battery_2,charge,12.5,58.3,58.26
30,91.67,Battery_2,charge,12.5,63.9,63.89
31,89.6,Battery_2,charge,12.5,69.5,69.51
32,88.43,Battery_2,charge,12.5,75.1,75.14
33,85.11,Battery_2,charge,12.5,80.8,80.76
34,86.97,Battery_2,charge,12.5,86.4,86.39
35,101.98,Battery_2,hold,0.0,86.4,86.39
36,95.54,Battery_2,hold,0.0,86.4,86.39
37,100.62,Battery_2,hold,0.0,86.4,86.39
38,117.96,Battery_2,discharge,12.5,79.4,79.44
39,122.99,Battery_2,discharge,12.5,72.5,72.5
40,125.29,Battery_2,discharge,12.5,65.6,65.56
41,132.57,Battery_2,discharge,12.5,58.6,58.61
42,127.84,Battery_2,discharge,12.5,51.7,51.67
43,131.35,Battery_2,discharge,12.5,44.7,44.72
44,135.84,Battery_2,discharge,12.5,37.8,37.78
45,125.49,Battery_2,discharge,12.5,30.8,30.83
46,121.68,Battery_2,discharge,12.5,23.9,23.89
47,114.36,Battery_2,discharge,12.5,16.9,16.94
48,114.95,Battery_2,discharge,12.5,10.0,10.0
1,120.75,Battery_3,discharge,25.0,43.1,86.11
2,117.32,Battery_3,discharge,25.0,36.1,72.22
3,110.74,Battery_3,hold,0.0,36.1,72.22
4,110.2,Battery_3,hold,0.0,36.1,72.22
5,111.01,Battery_3,hold,0.0,36.1,72.22
6,112.47,Battery_3,hold,0.0,36.1,72.22
7,113.97,Battery_3,hold,0.0,36.1,72.22
8,115.54,Battery_3,discharge,25.0,29.2,58.33
9,116.67,Battery_3,discharge,25.0,22.2,44.44
10,111.7,Battery_3,hold,0.0,22.2,44.44
11,112.16,Battery_3,hold,0.0,22.2,44.44
12,111.32,Battery_3,hold,0.0,22.2,44.44
13,103.25,Battery_3,hold,0.0,22.2,44.44
14,107.11,Battery_3,hold,0.0,22.2,44.44
15,95.15,Battery_3,hold,0.0,22.2,44.44
16,99.77,Battery_3,hold,0.0,22.2,44.44
17,95.71,Battery_3,hold,0.0,22.2,44.44
18,95.21,Battery_3,hold,0.0,22.2,44.44
19,94.82,Battery_3,hold,0.0,22.2,44.44
20,92.27,Battery_3,charge,25.0,27.8,55.69
21,92.59,Battery_3,hold,0.0,27.8,55.69
22,91.51,Battery_3,charge,25.0,33.5,66.94
23,91.14,Battery_3,charge,25.0,39.1,78.19
24,92.8,Battery_3,hold,0.0,39.1,78.19
25,92.5,Battery_3,charge,10.19,41.4,82.78
26,93.29,Battery_3,hold,0.0,41.4,82.78
27,92.2,Battery_3,charge,25.0,47.0,94.03
28,90.92,Battery_3,charge,25.0,52.6,105.28
29,90.12,Battery_3,charge,25.0,58.3,116.53
30,91.67,Battery_3,charge,25.0,63.9,127.78
31,89.6,Battery_3,charge,25.0,69.5,139.03
32,88.43,Battery_3,charge,25.0,75.1,150.28
33,85.11,Battery_3,charge,25.0,80.8,161.53
34,86.97,Battery_3,charge,25.0,86.4,172.78
35,101.98,Battery_3,hold,0.0,86.4,172.78
36,95.54,Battery_3,hold,0.0,86.4,172.78
37,100.62,Battery_3,hold,0.0,86.4,172.78
38,117.96,Battery_3,discharge,25.0,79.4,158.89
39,122.99,Battery_3,discharge,25.0,72.5,145.0
40,125.29,Battery_3,discharge,25.0,65.6,131.11
41,132.57,Battery_3,discharge,25.0,58.6,117.22
42,127.84,Battery_3,discharge,25.0,51.7,103.33
43,131.35,Battery_3,discharge,25.0,44.7,89.44
44,135.84,Battery_3,discharge,25.0,37.8,75.56
45,125.49,Battery_3,discharge,25.0,30.8,61.67
46,121.68,Battery_3,discharge,25.0,23.9,47.78
47,114.36,Battery_3,discharge,25.0,16.9,33.89
48,114.95,Battery_3,discharge,25.0,10.0,20.0
1,120.75,Battery_4,discharge,10.0,43.1,34.44
2,117.32,Battery_4,discharge,10.0,36.1,28.89
3,110.74,Battery_4,hold,0.0,36.1,28.89
4,110.2,Battery_4,hold,0.0,36.1,28.89
5,111.01,Battery_4,hold,0.0,36.1,28.89
6,112.47,Battery_4,hold,0.0,36.1,28.89
7,113.97,Battery_4,hold,0.0,36.1,28.89
8,115.54,Battery_4,discharge,10.0,29.2,23.33
9,116.67,Battery_4,discharge,10.0,22.2,17.78
10,111.7,Battery_4,hold,0.0,22.2,17.78
11,112.16,Battery_4,hold,0.0,22.2,17.78
12,111.32,Battery_4,hold,0.0,22.2,17.78
13,103.25,Battery_4,hold,0.0,22.2,17.78
14,107.11,Battery_4,hold,0.0,22.2,17.78
15,95.15,Battery_4,hold,0.0,22.2,17.78
16,99.77,Battery_4,hold,0.0,22.2,17.78
17,95.71,Battery_4,hold,0.0,22.2,17.78
18,95.21,Battery_4,hold,0.0,22.2,17.78
19,94.82,Battery_4,hold,0.0,22.2,17.78
20,92.27,Battery_4,charge,10.0,27.8,22.28
21,92.59,Battery_4,hold,0.0,27.8,22.28
22,91.51,Battery_4,charge,10.0,33.5,26.78
23,91.14,Battery_4,charge,10.0,39.1,31.28
24,92.8,Battery_4,hold,0.0,39.1,31.28
25,92.5,Battery_4,charge,4.07,41.4,33.11
26,93.29,Battery_4,hold,0.0,41.4,33.11
27,92.2,Battery_4,charge,10.0,47.0,37.61
28,90.92,Battery_4,charge,10.0,52.6,42.11
29,90.12,Battery_4,charge,10.0,58.3,46.61
30,91.67,Battery_4,charge,10.0,63.9,51.11
31,89.6,Battery_4,charge,10.0,69.5,55.61
32,88.43,Battery_4,charge,10.0,75.1,60.11
33,85.11,Battery_4,charge,10.0,80.8,64.61
34,86.97,Battery_4,charge,10.0,86.4,69.11
