settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,193.95,193.95,0.0,Battery_1,hold,0.0,10.0,2.0
2,189.97,189.97,0.0,Battery_1,hold,0.0,10.0,2.0
3,188.79,188.79,0.0,Battery_1,hold,0.0,10.0,2.0
4,136.04,136.04,136.04,Battery_1,charge,3.0,16.8,3.35
5,136.36,136.36,136.36,Battery_1,charge,3.0,23.5,4.7
6,136.06,136.06,136.06,Battery_1,charge,3.0,30.2,6.05
7,147.86,147.86,147.86,Battery_1,charge,3.0,37.0,7.4
8,217.7,217.7,217.7,Battery_1,discharge,3.0,28.7,5.73
9,125.1,125.1,125.1,Battery_1,charge,3.0,35.4,7.08
10,125.1,125.1,125.1,Battery_1,charge,3.0,42.2,8.43
11,151.77,151.77,151.77,Battery_1,charge,3.0,48.9,9.78
12,174.37,174.37,0.0,Battery_1,hold,0.0,48.9,9.78
13,195.85,195.85,195.85,Battery_1,discharge,3.0,40.6,8.12
14,195.85,195.85,195.85,Battery_1,discharge,3.0,32.2,6.45
15,193.3,193.3,193.3,Battery_1,discharge,2.01,26.7,5.33
16,193.3,193.3,193.3,Battery_1,discharge,3.0,18.3,3.67
17,209.9,209.9,209.9,Battery_1,discharge,3.0,10.0,2.0
18,146.18,146.18,146.18,Battery_1,charge,2.44,15.5,3.1
19,125.4,125.4,125.4,Battery_1,charge,3.0,22.2,4.45
20,114.22,114.22,114.22,Battery_1,charge,3.0,29.0,5.8
21,92.35,92.35,92.35,Battery_1,charge,3.0,35.8,7.15
22,77.06,77.06,77.06,Battery_1,charge,3.0,42.5,8.5
23,190.0,190.0,190.0,Battery_1,discharge,3.0,34.2,6.83
24,68.98,68.98,68.98,Battery_1,charge,3.0,40.9,8.18
25,23.01,23.01,23.01,Battery_1,charge,3.0,47.7,9.53
26,16.75,16.75,16.75,Battery_1,charge,3.0,54.4,10.88
27,6.54,6.54,6.54,Battery_1,charge,3.0,61.2,12.23
28,6.54,6.54,6.54,Battery_1,charge,3.0,67.9,13.58
29,8.96,8.96,8.96,Battery_1,charge,3.0,74.7,14.93
30,8.96,8.96,8.96,Battery_1,charge,3.0,81.4,16.28
31,19.12,19.12,19.12,Battery_1,charge,3.0,88.2,17.63
32,185.0,185.0,185.0,Battery_1,discharge,3.0,79.8,15.97
33,190.0,190.0,190.0,Battery_1,discharge,3.0,71.5,14.3
34,143.19,143.19,143.19,Battery_1,charge,3.0,78.2,15.65
35,83.0,83.0,83.0,Battery_1,charge,3.0,85.0,17.0
36,160.29,160.29,0.0,Battery_1,hold,0.0,85.0,17.0
37,176.98,176.98,0.0,Battery_1,hold,0.0,85.0,17.0
38,177.87,177.87,0.0,Battery_1,hold,0.0,85.0,17.0
39,219.0,219.0,219.0,Battery_1,discharge,3.0,76.7,15.33
40,219.0,219.0,219.0,Battery_1,discharge,3.0,68.3,13.67
41,195.0,195.0,195.0,Battery_1,discharge,3.0,60.0,12.0
42,198.64,198.64,198.64,Battery_1,discharge,3.0,51.7,10.33
43,186.49,186.49,186.49,Battery_1,discharge,3.0,43.3,8.67
44,187.56,187.56,187.56,Battery_1,discharge,3.0,35.0,7.0
45,219.0,219.0,219.0,Battery_1,discharge,3.0,26.7,5.33
46,214.0,214.0,214.0,Battery_1,discharge,3.0,18.3,3.67
