settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-03-16,1,2026-03-16T00:00:00Z,2026-03-15T11:48:00Z,22460,24962
2026-03-16,2,2026-03-16T00:30:00Z,2026-03-15T11:48:00Z,23260,25760
2026-03-16,3,2026-03-16T01:00:00Z,2026-03-15T11:48:00Z,22984,25508
2026-03-16,4,2026-03-16T01:30:00Z,2026-03-15T11:48:00Z,22626,25148
2026-03-16,5,2026-03-16T02:00:00Z,2026-03-15T11:48:00Z,21965,24499
2026-03-16,6,2026-03-16T02:30:00Z,2026-03-15T11:48:00Z,21813,24342
2026-03-16,7,2026-03-16T03:00:00Z,2026-03-15T11:48:00Z,21389,23820
2026-03-16,8,2026-03-16T03:30:00Z,2026-03-15T11:48:00Z,21390,23866
2026-03-16,9,2026-03-16T04:00:00Z,2026-03-15T11:48:00Z,21131,23481
2026-03-16,10,2026-03-16T04:30:00Z,2026-03-15T11:48:00Z,21020,23367
2026-03-16,11,2026-03-16T05:00:00Z,2026-03-15T11:48:00Z,21519,24283
2026-03-16,12,2026-03-16T05:30:00Z,2026-03-15T11:48:00Z,22402,25166
2026-03-16,13,2026-03-16T06:00:00Z,2026-03-15T11:48:00Z,23944,26056
2026-03-16,14,2026-03-16T06:30:00Z,2026-03-15T11:48:00Z,25615,27675
2026-03-16,15,2026-03-16T07:00:00Z,2026-03-15T11:48:00Z,28122,28987
2026-03-16,16,2026-03-16T07:30:00Z,2026-03-15T11:48:00Z,28980,29845
2026-03-16,17,2026-03-16T08:00:00Z,2026-03-15T11:48:00Z,29450,30050
2026-03-16,18,2026-03-16T08:30:00Z,2026-03-15T11:48:00Z,29494,30094
2026-03-16,19,2026-03-16T09:00:00Z,2026-03-15T11:48:00Z,29760,30360
2026-03-16,20,2026-03-16T09:30:00Z,2026-03-15T11:48:00Z,29600,30200
2026-03-16,21,2026-03-16T10:00:00Z,2026-03-15T11:48:00Z,29021,29938
2026-03-16,22,2026-03-16T10:30:00Z,2026-03-15T11:48:00Z,28944,29861
2026-03-16,23,2026-03-16T11:00:00Z,2026-03-15T11:48:00Z,28933,29637
2026-03-16,24,2026-03-16T11:30:00Z,2026-03-15T11:48:00Z,28421,29125
2026-03-16,25,2026-03-16T12:00:00Z,2026-03-15T11:48:00Z,28125,28725
2026-03-16,26,2026-03-16T12:30:00Z,2026-03-15T11:48:00Z,28200,28800
2026-03-16,27,2026-03-16T13:00:00Z,2026-03-15T11:48:00Z,28212,28812
2026-03-16,28,2026-03-16T13:30:00Z,2026-03-15T11:48:00Z,28523,29123
2026-03-16,29,2026-03-16T14:00:00Z,2026-03-15T11:48:00Z,28353,28953
2026-03-16,30,2026-03-16T14:30:00Z,2026-03-15T11:48:00Z,28200,28800
2026-03-16,31,2026-03-16T15:00:00Z,2026-03-15T11:48:00Z,28428,29028
2026-03-16,32,2026-03-16T15:30:00Z,2026-03-15T11:48:00Z,29684,30284
2026-03-16,33,2026-03-16T16:00:00Z,2026-03-15T11:48:00Z,31164,32314
2026-03-16,34,2026-03-16T16:30:00Z,2026-03-15T11:48:00Z,32786,33936
2026-03-16,35,2026-03-16T17:00:00Z,2026-03-15T11:48:00Z,34404,35770
2026-03-16,36,2026-03-16T17:30:00Z,2026-03-15T11:48:00Z,35558,36924
2026-03-16,37,2026-03-16T18:00:00Z,2026-03-15T11:48:00Z,35773,36923
2026-03-16,38,2026-03-16T18:30:00Z,2026-03-15T11:48:00Z,35960,37110
2026-03-16,39,2026-03-16T19:00:00Z,2026-03-15T11:48:00Z,35704,36304
2026-03-16,40,2026-03-16T19:30:00Z,2026-03-15T11:48:00Z,34406,35006
2026-03-16,41,2026-03-16T20:00:00Z,2026-03-15T11:48:00Z,33097,33697
2026-03-16,42,2026-03-16T20:30:00Z,2026-03-15T11:48:00Z,31740,32340
2026-03-16,43,2026-03-16T21:00:00Z,2026-03-15T11:48:00Z,30424,31024
2026-03-16,44,2026-03-16T21:30:00Z,2026-03-15T11:48:00Z,28675,29275
2026-03-16,45,2026-03-16T22:00:00Z,2026-03-15T11:48:00Z,26922,27522
2026-03-16,46,2026-03-16T22:30:00Z,2026-03-15T11:48:00Z,25295,25895
2026-03-16,47,2026-03-16T23:00:00Z,2026-03-15T11:48:00Z,23851,24659
2026-03-16,48,2026-03-16T23:30:00Z,2026-03-15T11:48:00Z,22890,23697
2026-03-17,1,2026-03-17T00:00:00Z,2026-03-15T11:48:00Z,23490,24297
2026-03-17,2,2026-03-17T00:30:00Z,2026-03-15T11:48:00Z,24220,25027
2026-03-17,3,2026-03-17T01:00:00Z,2026-03-15T11:48:00Z,23773,24580
2026-03-17,4,2026-03-17T01:30:00Z,2026-03-15T11:48:00Z,23102,23908
2026-03-17,5,2026-03-17T02:00:00Z,2026-03-15T11:48:00Z,22523,23329
2026-03-17,6,2026-03-17T02:30:00Z,2026-03-15T11:48:00Z,22094,22900
2026-03-17,7,2026-03-17T03:00:00Z,2026-03-15T11:48:00Z,21740,22546
2026-03-17,8,2026-03-17T03:30:00Z,2026-03-15T11:48:00Z,21241,22046
2026-03-17,9,2026-03-17T04:00:00Z,2026-03-15T11:48:00Z,20840,21646
2026-03-17,10,2026-03-17T04:30:00Z,2026-03-15T11:48:00Z,21362,22167
