settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,123.65,123.65,123.65,Battery_1,charge,3.0,16.8,3.35
2,163.35,163.35,163.35,Battery_1,discharge,2.43,10.0,2.0
3,162.15,162.15,0.0,Battery_1,hold,0.0,10.0,2.0
4,93.0,93.0,93.0,Battery_1,charge,3.0,16.8,3.35
5,117.77,117.77,0.0,Battery_1,hold,0.0,16.8,3.35
6,100.0,100.0,100.0,Battery_1,charge,3.0,23.5,4.7
7,107.94,107.94,107.94,Battery_1,charge,3.0,30.2,6.05
8,100.0,100.0,100.0,Battery_1,charge,3.0,37.0,7.4
9,100.0,100.0,100.0,Battery_1,charge,3.0,43.8,8.75
10,55.0,55.0,55.0,Battery_1,charge,3.0,50.5,10.1
11,100.0,100.0,100.0,Battery_1,charge,3.0,57.2,11.45
12,103.0,103.0,103.0,Battery_1,charge,3.0,64.0,12.8
13,125.0,125.0,0.0,Battery_1,hold,0.0,64.0,12.8
14,191.87,191.87,191.87,Battery_1,discharge,3.0,55.7,11.13
15,190.0,190.0,190.0,Battery_1,discharge,3.0,47.3,9.47
16,190.0,190.0,190.0,Battery_1,discharge,3.0,39.0,7.8
17,119.0,119.0,0.0,Battery_1,hold,0.0,39.0,7.8
18,120.0,120.0,0.0,Battery_1,hold,0.0,39.0,7.8
19,125.17,125.17,0.0,Battery_1,hold,0.0,39.0,7.8
20,110.0,110.0,110.0,Battery_1,charge,3.0,45.8,9.15
21,110.0,110.0,110.0,Battery_1,charge,3.0,52.5,10.5
22,110.0,110.0,110.0,Battery_1,charge,3.0,59.2,11.85
23,110.1,110.1,110.1,Battery_1,charge,3.0,66.0,13.2
24,110.0,110.0,110.0,Battery_1,charge,3.0,72.8,14.55
25,111.0,111.0,111.0,Battery_1,charge,3.0,79.5,15.9
26,111.1,111.1,111.1,Battery_1,charge,3.0,86.2,17.25
27,234.75,234.75,234.75,Battery_1,discharge,3.0,77.9,15.58
28,234.75,234.75,234.75,Battery_1,discharge,3.0,69.6,13.92
29,227.0,227.0,227.0,Battery_1,discharge,3.0,61.3,12.25
30,115.33,115.33,115.33,Battery_1,charge,0.85,63.2,12.63
31,111.1,111.1,111.1,Battery_1,charge,3.0,69.9,13.98
32,113.0,113.0,113.0,Battery_1,charge,3.0,76.7,15.33
33,139.8,139.8,0.0,Battery_1,hold,0.0,76.7,15.33
34,264.6,264.6,264.6,Battery_1,discharge,3.0,68.3,13.67
35,275.0,275.0,275.0,Battery_1,discharge,3.0,60.0,12.0
36,264.6,264.6,264.6,Battery_1,discharge,3.0,51.7,10.33
37,165.37,165.37,165.37,Battery_1,discharge,3.0,43.3,8.67
38,166.21,166.21,166.21,Battery_1,discharge,3.0,35.0,7.0
39,209.67,209.67,209.67,Battery_1,discharge,3.0,26.7,5.33
40,209.67,209.67,209.67,Battery_1,discharge,3.0,18.3,3.67
41,207.09,207.09,207.09,Battery_1,discharge,3.0,10.0,2.0
42,124.6,124.6,0.0,Battery_1,hold,0.0,10.0,2.0
43,122.0,122.0,0.0,Battery_1,hold,0.0,10.0,2.0
44,123.2,123.2,0.0,Battery_1,hold,0.0,10.0,2.0
45,113.0,113.0,0.0,Battery_1,hold,0.0,10.0,2.0
46,111.0,111.0,111.0,Battery_1,charge,0.7,11.6,2.32
47,105.0,105.0,105.0,Battery_1,charge,3.0,18.3,3.67
48,155.63,155.63,155.63,Battery_1,discharge,3.0,10.0,2.0
1,123.65,123.65,123.65,Battery_2,charge,7.5,13.4,13.38
2,163.35,163.35,163.35,Battery_2,discharge,6.08,10.0,10.0
3,162.15,162.15,0.0,Battery_2,hold,0.0,10.0,10.0
4,93.0,93.0,93.0,Battery_2,charge,7.5,13.4,13.38
5,117.77,117.77,0.0,Battery_2,hold,0.0,13.4,13.38
6,100.0,100.0,100.0,Battery_2,charge,7.5,16.8,16.75
7,107.94,107.94,107.94,Battery_2,charge,7.5,20.1,20.12
8,100.0,100.0,100.0,Battery_2,charge,7.5,23.5,23.5
9,100.0,100.0,100.0,Battery_2,charge,7.5,26.9,26.88
10,55.0,55.0,55.0,Battery_2,charge,7.5,30.2,30.25
11,100.0,100.0,100.0,Battery_2,charge,7.5,33.6,33.62
12,103.0,103.0,103.0,Battery_2,charge,7.5,37.0,37.0
13,125.0,125.0,0.0,Battery_2,hold,0.0,37.0,37.0
14,191.87,191.87,191.87,Battery_2,discharge,7.5,32.8,32.83
15,190.0,190.0,190.0,Battery_2,discharge,7.5,28.7,28.67
16,190.0,190.0,190.0,Battery_2,discharge,7.5,24.5,24.5
17,119.0,119.0,0.0,Battery_2,hold,0.0,24.5,24.5
18,120.0,120.0,0.0,Battery_2,hold,0.0,24.5,24.5
19,125.17,125.17,0.0,Battery_2,hold,0.0,24.5,24.5
20,110.0,110.0,110.0,Battery_2,charge,7.5,27.9,27.88
21,110.0,110.0,110.0,Battery_2,charge,7.5,31.2,31.25
22,110.0,110.0,110.0,Battery_2,charge,7.5,34.6,34.62
23,110.1,110.1,110.1,Battery_2,charge,7.5,38.0,38.0
24,110.0,110.0,110.0,Battery_2,charge,7.5,41.4,41.38
25,111.0,111.0,111.0,Battery_2,charge,7.5,44.8,44.75
26,111.1,111.1,111.1,Battery_2,charge,7.5,48.1,48.12
27,234.75,234.75,234.75,Battery_2,discharge,7.5,44.0,43.96
