settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,114.81,114.81,114.81,Battery_1,charge,3.0,16.8,3.35
2,160.69,160.69,160.69,Battery_1,discharge,2.01,11.2,2.23
3,100.19,100.19,100.19,Battery_1,charge,3.0,17.9,3.58
4,134.86,134.86,0.0,Battery_1,hold,0.0,17.9,3.58
5,93.38,93.38,93.38,Battery_1,charge,3.0,24.7,4.93
6,92.52,92.52,92.52,Battery_1,charge,3.0,31.4,6.28
7,128.55,128.55,128.55,Battery_1,charge,3.0,38.2,7.63
8,129.99,129.99,129.99,Battery_1,charge,3.0,44.9,8.98
9,135.3,135.3,0.0,Battery_1,hold,0.0,44.9,8.98
10,169.91,169.91,169.91,Battery_1,discharge,3.0,36.6,7.32
11,149.82,149.82,0.0,Battery_1,hold,0.0,36.6,7.32
12,183.95,183.95,183.95,Battery_1,discharge,3.0,28.3,5.65
13,80.0,80.0,80.0,Battery_1,charge,3.0,35.0,7.0
14,180.0,180.0,180.0,Battery_1,discharge,3.0,26.7,5.33
15,175.0,175.0,175.0,Battery_1,discharge,3.0,18.3,3.67
16,175.0,175.0,175.0,Battery_1,discharge,3.0,10.0,2.0
17,96.95,96.95,0.0,Battery_1,hold,0.0,10.0,2.0
18,39.62,39.62,39.62,Battery_1,charge,3.0,16.8,3.35
19,50.76,50.76,50.76,Battery_1,charge,2.56,22.5,4.5
20,43.48,43.48,43.48,Battery_1,charge,3.0,29.2,5.85
21,40.0,40.0,40.0,Battery_1,charge,3.0,36.0,7.2
22,23.64,23.64,23.64,Battery_1,charge,3.0,42.8,8.55
23,4.89,4.89,4.89,Battery_1,charge,3.0,49.5,9.9
24,3.39,3.39,3.39,Battery_1,charge,3.0,56.2,11.25
25,-14.66,-14.66,-14.66,Battery_1,charge,3.0,63.0,12.6
26,-16.1,-16.1,-16.1,Battery_1,charge,3.0,69.8,13.95
27,-13.9,-13.9,-13.9,Battery_1,charge,3.0,76.5,15.3
28,-13.9,-13.9,-13.9,Battery_1,charge,3.0,83.2,16.65
29,-13.9,-13.9,-13.9,Battery_1,charge,3.0,90.0,18.0
30,138.29,138.29,0.0,Battery_1,hold,0.0,90.0,18.0
31,139.0,139.0,0.0,Battery_1,hold,0.0,90.0,18.0
32,168.75,168.75,0.0,Battery_1,hold,0.0,90.0,18.0
33,174.9,174.9,0.0,Battery_1,hold,0.0,90.0,18.0
34,206.0,206.0,206.0,Battery_1,discharge,3.0,81.7,16.33
35,214.9,214.9,214.9,Battery_1,discharge,3.0,73.3,14.67
36,206.0,206.0,206.0,Battery_1,discharge,3.0,65.0,13.0
37,157.68,157.68,0.0,Battery_1,hold,0.0,65.0,13.0
38,178.96,178.96,0.0,Battery_1,hold,0.0,65.0,13.0
39,181.09,181.09,0.0,Battery_1,hold,0.0,65.0,13.0
40,206.0,206.0,206.0,Battery_1,discharge,3.0,56.7,11.33
41,206.0,206.0,206.0,Battery_1,discharge,3.0,48.3,9.67
42,206.0,206.0,206.0,Battery_1,discharge,3.0,40.0,8.0
43,206.0,206.0,206.0,Battery_1,discharge,3.0,31.7,6.33
44,204.85,204.85,204.85,Battery_1,discharge,3.0,23.3,4.67
45,195.85,195.85,195.85,Battery_1,discharge,3.0,15.0,3.0
46,187.85,187.85,187.85,Battery_1,discharge,1.8,10.0,2.0
47,178.85,178.85,0.0,Battery_1,hold,0.0,10.0,2.0
48,178.85,178.85,0.0,Battery_1,hold,0.0,10.0,2.0
1,114.81,114.81,114.81,Battery_2,charge,7.5,13.4,13.38
2,160.69,160.69,0.0,Battery_2,hold,0.0,13.4,13.38
3,100.19,100.19,100.19,Battery_2,charge,7.5,16.8,16.75
4,134.86,134.86,134.86,Battery_2,charge,7.5,20.1,20.12
5,93.38,93.38,93.38,Battery_2,charge,7.5,23.5,23.5
6,92.52,92.52,92.52,Battery_2,charge,7.5,26.9,26.88
7,128.55,128.55,128.55,Battery_2,charge,7.5,30.2,30.25
8,129.99,129.99,129.99,Battery_2,charge,7.5,33.6,33.62
9,135.3,135.3,135.3,Battery_2,charge,7.5,37.0,37.0
10,169.91,169.91,0.0,Battery_2,hold,0.0,37.0,37.0
11,149.82,149.82,0.0,Battery_2,hold,0.0,37.0,37.0
12,183.95,183.95,183.95,Battery_2,discharge,7.5,32.8,32.83
13,80.0,80.0,80.0,Battery_2,charge,7.5,36.2,36.21
14,180.0,180.0,180.0,Battery_2,discharge,7.5,32.0,32.04
15,175.0,175.0,175.0,Battery_2,discharge,7.5,27.9,27.88
16,175.0,175.0,175.0,Battery_2,discharge,7.5,23.7,23.71
17,96.95,96.95,96.95,Battery_2,charge,7.5,27.1,27.08
18,39.62,39.62,39.62,Battery_2,charge,7.5,30.5,30.46
19,50.76,50.76,50.76,Battery_2,charge,7.5,33.8,33.83
20,43.48,43.48,43.48,Battery_2,charge,7.5,37.2,37.21
21,40.0,40.0,40.0,Battery_2,charge,7.5,40.6,40.58
22,23.64,23.64,23.64,Battery_2,charge,7.5,44.0,43.96
23,4.89,4.89,4.89,Battery_2,charge,7.5,47.3,47.33
24,3.39,3.39,3.39,Battery_2,charge,7.5,50.7,50.71
25,-14.66,-14.66,-14.66,Battery_2,charge,7.5,54.1,54.08
26,-16.1,-16.1,-16.1,Battery_2,charge,7.5,57.5,57.46
27,-13.9,-13.9,-13.9,Battery_2,charge,7.5,60.8,60.83
28,-13.9,-13.9,-13.9,Battery_2,charge,7.5,64.2,64.21
29,-13.9,-13.9,-13.9,Battery_2,charge,7.5,67.6,67.58
30,138.29,138.29,138.29,Battery_2,charge,7.5,71.0,70.96
31,139.0,139.0,139.0,Battery_2,charge,3.43,72.5,72.5
32,168.75,168.75,0.0,Battery_2,hold,0.0,72.5,72.5
33,174.9,174.9,174.9,Battery_2,discharge,7.5,68.3,68.33
34,206.0,206.0,206.0,Battery_2,discharge,7.5,64.2,64.17
35,214.9,214.9,214.9,Battery_2,discharge,7.5,60.0,60.0
36,206.0,206.0,206.0,Battery_2,discharge,7.5,55.8,55.83
37,157.68,157.68,0.0,Battery_2,hold,0.0,55.8,55.83
38,178.96,178.96,178.96,Battery_2,discharge,7.5,51.7,51.67
39,181.09,181.09,181.09,Battery_2,discharge,7.5,47.5,47.5
40,206.0,206.0,206.0,Battery_2,discharge,7.5,43.3,43.33
41,206.0,206.0,206.0,Battery_2,discharge,7.5,39.2,39.17
42,206.0,206.0,206.0,Battery_2,discharge,7.5,35.0,35.0
43,206.0,206.0,206.0,Battery_2,discharge,7.5,30.8,30.83
44,204.85,204.85,204.85,Battery_2,discharge,7.5,26.7,26.67
45,195.85,195.85,195.85,Battery_2,discharge,7.5,22.5,22.5
46,187.85,187.85,187.85,Battery_2,discharge,7.5,18.3,18.33
47,178.85,178.85,178.85,Battery_2,discharge,7.5,14.2,14.17
48,178.85,178.85,178.85,Battery_2,discharge,7.5,10.0,10.0
1,114.81,114.81,114.81,Battery_3,charge,15.0,13.4,26.75
2,160.69,160.69,0.0,Battery_3,hold,0.0,13.4,26.75
3,100.19,100.19,100.19,Battery_3,charge,15.0,16.8,33.5
4,134.86,134.86,134.86,Battery_3,charge,15.0,20.1,40.25
5,93.38,93.38,93.38,Battery_3,charge,15.0,23.5,47.0
6,92.52,92.52,92.52,Battery_3,charge,15.0,26.9,53.75
7,128.55,128.55,128.55,Battery_3,charge,15.0,30.2,60.5
8,129.99,129.99,129.99,Battery_3,charge,15.0,33.6,67.25
9,135.3,135.3,135.3,Battery_3,charge,15.0,37.0,74.0
10,169.91,169.91,0.0,Battery_3,hold,0.0,37.0,74.0
11,149.82,149.82,0.0,Battery_3,hold,0.0,37.0,74.0
12,183.95,183.95,183.95,Battery_3,discharge,15.0,32.8,65.67
13,80.0,80.0,80.0,Battery_3,charge,15.0,36.2,72.42
14,180.0,180.0,180.0,Battery_3,discharge,15.0,32.0,64.08
15,175.0,175.0,175.0,Battery_3,discharge,15.0,27.9,55.75
16,175.0,175.0,175.0,Battery_3,discharge,15.0,23.7,47.42
17,96.95,96.95,96.95,Battery_3,charge,15.0,27.1,54.17
18,39.62,39.62,39.62,Battery_3,charge,15.0,30.5,60.92
19,50.76,50.76,50.76,Battery_3,charge,15.0,33.8,67.67
20,43.48,43.48,43.48,Battery_3,charge,15.0,37.2,74.42
21,40.0,40.0,40.0,Battery_3,charge,15.0,40.6,81.17
22,23.64,23.64,23.64,Battery_3,charge,15.0,44.0,87.92
23,4.89,4.89,4.89,Battery_3,charge,15.0,47.3,94.67
24,3.39,3.39,3.39,Battery_3,charge,15.0,50.7,101.42
25,-14.66,-14.66,-14.66,Battery_3,charge,15.0,54.1,108.17
26,-16.1,-16.1,-16.1,Battery_3,charge,15.0,57.5,114.92
27,-13.9,-13.9,-13.9,Battery_3,charge,15.0,60.8,121.67
28,-13.9,-13.9,-13.9,Battery_3,charge,15.0,64.2,128.42
29,-13.9,-13.9,-13.9,Battery_3,charge,15.0,67.6,135.17
30,138.29,138.29,138.29,Battery_3,charge,15.0,71.0,141.92
31,139.0,139.0,139.0,Battery_3,charge,6.85,72.5,145.0
32,168.75,168.75,0.0,Battery_3,hold,0.0,72.5,145.0
33,174.9,174.9,174.9,Battery_3,discharge,15.0,68.3,136.67
34,206.0,206.0,206.0,Battery_3,discharge,15.0,64.2,128.33
35,214.9,214.9,214.9,Battery_3,discharge,15.0,60.0,120.0
36,206.0,206.0,206.0,Battery_3,discharge,15.0,55.8,111.67
37,157.68,157.68,0.0,Battery_3,hold,0.0,55.8,111.67
38,178.96,178.96,178.96,Battery_3,discharge,15.0,51.7,103.33
39,181.09,181.09,181.09,Battery_3,discharge,15.0,47.5,95.0
40,206.0,206.0,206.0,Battery_3,discharge,15.0,43.3,86.67
