settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-05-12,1,2026-05-11T23:00:00Z,2026-05-11T11:48:00Z,23320,24188
2026-05-12,2,2026-05-11T23:30:00Z,2026-05-11T11:48:00Z,22879,23413
2026-05-12,3,2026-05-12T00:00:00Z,2026-05-11T11:48:00Z,22850,23350
2026-05-12,4,2026-05-12T00:30:00Z,2026-05-11T11:48:00Z,22980,23480
2026-05-12,5,2026-05-12T01:00:00Z,2026-05-11T11:48:00Z,22736,23236
2026-05-12,6,2026-05-12T01:30:00Z,2026-05-11T11:48:00Z,22187,22687
2026-05-12,7,2026-05-12T02:00:00Z,2026-05-11T11:48:00Z,21456,21956
2026-05-12,8,2026-05-12T02:30:00Z,2026-05-11T11:48:00Z,21033,21533
2026-05-12,9,2026-05-12T03:00:00Z,2026-05-11T11:48:00Z,20678,21178
2026-05-12,10,2026-05-12T03:30:00Z,2026-05-11T11:48:00Z,20110,20610
2026-05-12,11,2026-05-12T04:00:00Z,2026-05-11T11:48:00Z,20364,21158
2026-05-12,12,2026-05-12T04:30:00Z,2026-05-11T11:48:00Z,20832,21626
2026-05-12,13,2026-05-12T05:00:00Z,2026-05-11T11:48:00Z,22794,23294
2026-05-12,14,2026-05-12T05:30:00Z,2026-05-11T11:48:00Z,23780,24280
2026-05-12,15,2026-05-12T06:00:00Z,2026-05-11T11:48:00Z,25493,25993
2026-05-12,16,2026-05-12T06:30:00Z,2026-05-11T11:48:00Z,25980,26480
2026-05-12,17,2026-05-12T07:00:00Z,2026-05-11T11:48:00Z,25710,26210
2026-05-12,18,2026-05-12T07:30:00Z,2026-05-11T11:48:00Z,24705,25205
2026-05-12,19,2026-05-12T08:00:00Z,2026-05-11T11:48:00Z,24315,24815
2026-05-12,20,2026-05-12T08:30:00Z,2026-05-11T11:48:00Z,23719,24219
2026-05-12,21,2026-05-12T09:00:00Z,2026-05-11T11:48:00Z,23194,23751
2026-05-12,22,2026-05-12T09:30:00Z,2026-05-11T11:48:00Z,22570,23122
2026-05-12,23,2026-05-12T10:00:00Z,2026-05-11T11:48:00Z,22264,23108
2026-05-12,24,2026-05-12T10:30:00Z,2026-05-11T11:48:00Z,21632,22487
2026-05-12,25,2026-05-12T11:00:00Z,2026-05-11T11:48:00Z,21400,22255
2026-05-12,26,2026-05-12T11:30:00Z,2026-05-11T11:48:00Z,21385,22239
2026-05-12,27,2026-05-12T12:00:00Z,2026-05-11T11:48:00Z,20892,22006
2026-05-12,28,2026-05-12T12:30:00Z,2026-05-11T11:48:00Z,20733,21845
2026-05-12,29,2026-05-12T13:00:00Z,2026-05-11T11:48:00Z,20904,22174
2026-05-12,30,2026-05-12T13:30:00Z,2026-05-11T11:48:00Z,20680,21949
2026-05-12,31,2026-05-12T14:00:00Z,2026-05-11T11:48:00Z,20725,22160
2026-05-12,32,2026-05-12T14:30:00Z,2026-05-11T11:48:00Z,21262,22688
2026-05-12,33,2026-05-12T15:00:00Z,2026-05-11T11:48:00Z,22626,23799
2026-05-12,34,2026-05-12T15:30:00Z,2026-05-11T11:48:00Z,23468,24655
2026-05-12,35,2026-05-12T16:00:00Z,2026-05-11T11:48:00Z,24875,25375
2026-05-12,36,2026-05-12T16:30:00Z,2026-05-11T11:48:00Z,26150,26650
2026-05-12,37,2026-05-12T17:00:00Z,2026-05-11T11:48:00Z,26759,27344
2026-05-12,38,2026-05-12T17:30:00Z,2026-05-11T11:48:00Z,27385,27970
2026-05-12,39,2026-05-12T18:00:00Z,2026-05-11T11:48:00Z,27389,27915
2026-05-12,40,2026-05-12T18:30:00Z,2026-05-11T11:48:00Z,27590,28116
2026-05-12,41,2026-05-12T19:00:00Z,2026-05-11T11:48:00Z,28350,28860
2026-05-12,42,2026-05-12T19:30:00Z,2026-05-11T11:48:00Z,28121,28631
2026-05-12,43,2026-05-12T20:00:00Z,2026-05-11T11:48:00Z,27828,28328
2026-05-12,44,2026-05-12T20:30:00Z,2026-05-11T11:48:00Z,26899,27399
2026-05-12,45,2026-05-12T21:00:00Z,2026-05-11T11:48:00Z,25712,26320
2026-05-12,46,2026-05-12T21:30:00Z,2026-05-11T11:48:00Z,24509,25117
2026-05-12,47,2026-05-12T22:00:00Z,2026-05-11T11:48:00Z,22938,23438
2026-05-12,48,2026-05-12T22:30:00Z,2026-05-11T11:48:00Z,22170,22670
2026-05-13,1,2026-05-12T23:00:00Z,2026-05-11T11:48:00Z,21720,22220
2026-05-13,2,2026-05-12T23:30:00Z,2026-05-11T11:48:00Z,21283,21783
2026-05-13,3,2026-05-13T00:00:00Z,2026-05-11T11:48:00Z,21180,21680
2026-05-13,4,2026-05-13T00:30:00Z,2026-05-11T11:48:00Z,21390,21890
2026-05-13,5,2026-05-13T01:00:00Z,2026-05-11T11:48:00Z,20902,21402
2026-05-13,6,2026-05-13T01:30:00Z,2026-05-11T11:48:00Z,20407,20907
2026-05-13,7,2026-05-13T02:00:00Z,2026-05-11T11:48:00Z,19913,20413
2026-05-13,8,2026-05-13T02:30:00Z,2026-05-11T11:48:00Z,19698,20198
2026-05-13,9,2026-05-13T03:00:00Z,2026-05-11T11:48:00Z,19158,19658
2026-05-13,10,2026-05-13T03:30:00Z,2026-05-11T11:48:00Z,18820,19320
