settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
14,187.25620037345038,Battery_2,discharge,12.5,30.8,30.83,189.57,184.67,190.47
15,194.57109144749535,Battery_2,discharge,12.5,23.9,23.89,194.53,189.63,195.43
16,198.59640376471657,Battery_2,discharge,12.5,16.9,16.94,199.12,194.22,200.02
17,175.5087259231816,Battery_2,discharge,12.5,10.0,10.0,172.05,167.15,172.95000000000002
18,163.58575785270443,Battery_2,hold,0.0,10.0,10.0,164.56,159.66,165.46
19,143.4526645738789,Battery_2,hold,0.0,10.0,10.0,156.71,151.81,157.61
20,127.26662093267642,Battery_2,hold,0.0,10.0,10.0,159.6,154.7,160.5
21,116.50482547010346,Battery_2,hold,0.0,10.0,10.0,167.86,162.96,168.76000000000002
22,108.38199082126715,Battery_2,charge,12.5,15.6,15.62,169.16,164.26,170.06
23,94.76953070499218,Battery_2,charge,12.5,21.2,21.25,158.95,154.04999999999998,159.85
24,90.06176825047663,Battery_2,charge,12.5,26.9,26.88,152.15,147.25,153.05
25,89.05118531443996,Battery_2,charge,12.5,32.5,32.5,144.57,139.67,145.47
26,88.73797250732456,Battery_2,charge,12.5,38.1,38.12,151.93,147.03,152.83
27,75.70860352010439,Battery_2,charge,12.5,43.8,43.75,142.16,137.26,143.06
28,79.33825255962837,Battery_2,charge,12.5,49.4,49.38,151.94,147.04,152.84
29,81.53632221329943,Battery_2,charge,12.5,55.0,55.0,149.67,144.76999999999998,150.57
30,82.45310009832826,Battery_2,charge,12.5,60.6,60.62,142.06,137.16,142.96
31,97.63965931124422,Battery_2,charge,12.5,66.2,66.25,160.14,155.23999999999998,161.04
32,107.44288517746699,Battery_2,charge,12.5,71.9,71.88,159.9,155.0,160.8
33,121.64501007936177,Battery_2,hold,0.0,71.9,71.88,171.43,166.53,172.33
34,131.66955453647378,Battery_2,hold,0.0,71.9,71.88,170.44,165.54,171.34
35,165.07123597650673,Battery_2,discharge,12.5,64.9,64.93,204.85,199.95,205.75
36,173.41398681754626,Battery_2,discharge,12.5,58.0,57.99,210.3,205.4,211.20000000000002
37,187.41033329379934,Battery_2,discharge,12.5,51.0,51.04,209.8,204.9,210.70000000000002
38,185.79286950639465,Battery_2,discharge,12.5,44.1,44.1,206.08,201.18,206.98000000000002
39,183.46005001244095,Battery_2,discharge,12.5,37.2,37.15,204.69,199.79,205.59
40,180.72128434121942,Battery_2,discharge,12.5,30.2,30.21,201.7,196.79999999999998,202.6
41,167.85566685918658,Battery_2,discharge,12.5,23.3,23.26,199.83,194.93,200.73000000000002
42,158.81283694315695,Battery_2,discharge,12.5,16.3,16.32,194.84,189.94,195.74
43,145.7166668849844,Battery_2,discharge,11.38,10.0,10.0,179.78,174.88,180.68
44,133.58659650559784,Battery_2,hold,0.0,10.0,10.0,159.34,154.44,160.24
45,123.32100389160571,Battery_2,hold,0.0,10.0,10.0,162.54,157.64,163.44
46,116.00117054037064,Battery_2,hold,0.0,10.0,10.0,162.28,157.38,163.18
47,110.28590514166643,Battery_2,hold,0.0,10.0,10.0,152.42,147.51999999999998,153.32
48,107.78151165264279,Battery_2,hold,0.0,10.0,10.0,149.6,144.7,150.5
1,137.37186219196738,Battery_3,hold,0.0,50.0,100.0,140.53,135.63,141.43
2,136.57612153207495,Battery_3,hold,0.0,50.0,100.0,143.07,138.17,143.97
3,139.4098666405023,Battery_3,hold,0.0,50.0,100.0,136.65,131.75,137.55
4,138.2841368697375,Battery_3,hold,0.0,50.0,100.0,139.03,134.13,139.93
5,138.30143191843348,Battery_3,hold,0.0,50.0,100.0,142.02,137.12,142.92000000000002
6,136.70495796410052,Battery_3,hold,0.0,50.0,100.0,140.17,135.26999999999998,141.07
7,140.25719226903206,Battery_3,hold,0.0,50.0,100.0,143.48,138.57999999999998,144.38
8,136.7470626847692,Battery_3,hold,0.0,50.0,100.0,141.88,136.98,142.78
9,145.7977775174155,Battery_3,hold,0.0,50.0,100.0,143.37,138.47,144.27
10,145.74963127624665,Battery_3,hold,0.0,50.0,100.0,146.35,141.45,147.25
11,166.11704020194566,Battery_3,hold,0.0,50.0,100.0,163.45,158.54999999999998,164.35
12,170.13174343937598,Battery_3,discharge,19.0,44.7,89.44,172.55,167.65,173.45000000000002
13,174.82848601398405,Battery_3,discharge,25.0,37.8,75.56,187.32,182.42,188.22
14,187.25620037345038,Battery_3,discharge,25.0,30.8,61.67,189.57,184.67,190.47
15,194.57109144749535,Battery_3,discharge,25.0,23.9,47.78,194.53,189.63,195.43
16,198.59640376471657,Battery_3,discharge,25.0,16.9,33.89,199.12,194.22,200.02
17,175.5087259231816,Battery_3,discharge,25.0,10.0,20.0,172.05,167.15,172.95000000000002
18,163.58575785270443,Battery_3,hold,0.0,10.0,20.0,164.56,159.66,165.46
19,143.4526645738789,Battery_3,hold,0.0,10.0,20.0,156.71,151.81,157.61
20,127.26662093267642,Battery_3,hold,0.0,10.0,20.0,159.6,154.7,160.5
21,116.50482547010346,Battery_3,hold,0.0,10.0,20.0,167.86,162.96,168.76000000000002
22,108.38199082126715,Battery_3,charge,25.0,15.6,31.25,169.16,164.26,170.06
23,94.76953070499218,Battery_3,charge,25.0,21.2,42.5,158.95,154.04999999999998,159.85
24,90.06176825047663,Battery_3,charge,25.0,26.9,53.75,152.15,147.25,153.05
25,89.05118531443996,Battery_3,charge,25.0,32.5,65.0,144.57,139.67,145.47
26,88.73797250732456,Battery_3,charge,25.0,38.1,76.25,151.93,147.03,152.83
27,75.70860352010439,Battery_3,charge,25.0,43.8,87.5,142.16,137.26,143.06
28,79.33825255962837,Battery_3,charge,25.0,49.4,98.75,151.94,147.04,152.84
29,81.53632221329943,Battery_3,charge,25.0,55.0,110.0,149.67,144.76999999999998,150.57
30,82.45310009832826,Battery_3,charge,25.0,60.6,121.25,142.06,137.16,142.96
31,97.63965931124422,Battery_3,charge,25.0,66.2,132.5,160.14,155.23999999999998,161.04
32,107.44288517746699,Battery_3,charge,25.0,71.9,143.75,159.9,155.0,160.8
33,121.64501007936177,Battery_3,hold,0.0,71.9,143.75,171.43,166.53,172.33
34,131.66955453647378,Battery_3,hold,0.0,71.9,143.75,170.44,165.54,171.34
35,165.07123597650673,Battery_3,discharge,25.0,64.9,129.86,204.85,199.95,205.75
36,173.41398681754626,Battery_3,discharge,25.0,58.0,115.97,210.3,205.4,211.20000000000002
37,187.41033329379934,Battery_3,discharge,25.0,51.0,102.08,209.8,204.9,210.70000000000002
38,185.79286950639465,Battery_3,discharge,25.0,44.1,88.19,206.08,201.18,206.98000000000002
39,183.46005001244095,Battery_3,discharge,25.0,37.2,74.31,204.69,199.79,205.59
40,180.72128434121942,Battery_3,discharge,25.0,30.2,60.42,201.7,196.79999999999998,202.6
41,167.85566685918658,Battery_3,discharge,25.0,23.3,46.53,199.83,194.93,200.73000000000002
42,158.81283694315695,Battery_3,discharge,25.0,16.3,32.64,194.84,189.94,195.74
43,145.7166668849844,Battery_3,discharge,22.75,10.0,20.0,179.78,174.88,180.68
44,133.58659650559784,Battery_3,hold,0.0,10.0,20.0,159.34,154.44,160.24
45,123.32100389160571,Battery_3,hold,0.0,10.0,20.0,162.54,157.64,163.44
46,116.00117054037064,Battery_3,hold,0.0,10.0,20.0,162.28,157.38,163.18
47,110.28590514166643,Battery_3,hold,0.0,10.0,20.0,152.42,147.51999999999998,153.32
48,107.78151165264279,Battery_3,hold,0.0,10.0,20.0,149.6,144.7,150.5
1,137.37186219196738,Battery_4,hold,0.0,50.0,40.0,140.53,135.63,141.43
2,136.57612153207495,Battery_4,hold,0.0,50.0,40.0,143.07,138.17,143.97
3,139.4098666405023,Battery_4,hold,0.0,50.0,40.0,136.65,131.75,137.55
4,138.2841368697375,Battery_4,hold,0.0,50.0,40.0,139.03,134.13,139.93
5,138.30143191843348,Battery_4,hold,0.0,50.0,40.0,142.02,137.12,142.92000000000002
6,136.70495796410052,Battery_4,hold,0.0,50.0,40.0,140.17,135.26999999999998,141.07
7,140.25719226903206,Battery_4,hold,0.0,50.0,40.0,143.48,138.57999999999998,144.38
8,136.7470626847692,Battery_4,hold,0.0,50.0,40.0,141.88,136.98,142.78
9,145.7977775174155,Battery_4,hold,0.0,50.0,40.0,143.37,138.47,144.27
10,145.74963127624665,Battery_4,hold,0.0,50.0,40.0,146.35,141.45,147.25
11,166.11704020194566,Battery_4,hold,0.0,50.0,40.0,163.45,158.54999999999998,164.35
12,170.13174343937598,Battery_4,discharge,7.6,44.7,35.78,172.55,167.65,173.45000000000002
13,174.82848601398405,Battery_4,discharge,10.0,37.8,30.22,187.32,182.42,188.22
14,187.25620037345038,Battery_4,discharge,10.0,30.8,24.67,189.57,184.67,190.47
15,194.57109144749535,Battery_4,discharge,10.0,23.9,19.11,194.53,189.63,195.43
16,198.59640376471657,Battery_4,discharge,10.0,16.9,13.56,199.12,194.22,200.02
17,175.5087259231816,Battery_4,discharge,10.0,10.0,8.0,172.05,167.15,172.95000000000002
18,163.58575785270443,Battery_4,hold,0.0,10.0,8.0,164.56,159.66,165.46
19,143.4526645738789,Battery_4,hold,0.0,10.0,8.0,156.71,151.81,157.61
20,127.26662093267642,Battery_4,hold,0.0,10.0,8.0,159.6,154.7,160.5
21,116.50482547010346,Battery_4,hold,0.0,10.0,8.0,167.86,162.96,168.76000000000002
22,108.38199082126715,Battery_4,charge,10.0,15.6,12.5,169.16,164.26,170.06
23,94.76953070499218,Battery_4,charge,10.0,21.2,17.0,158.95,154.04999999999998,159.85
24,90.06176825047663,Battery_4,charge,10.0,26.9,21.5,152.15,147.25,153.05
25,89.05118531443996,Battery_4,charge,10.0,32.5,26.0,144.57,139.67,145.47
26,88.73797250732456,Battery_4,charge,10.0,38.1,30.5,151.93,147.03,152.83
27,75.70860352010439,Battery_4,charge,10.0,43.8,35.0,142.16,137.26,143.06
28,79.33825255962837,Battery_4,charge,10.0,49.4,39.5,151.94,147.04,152.84
29,81.53632221329943,Battery_4,charge,10.0,55.0,44.0,149.67,144.76999999999998,150.57
30,82.45310009832826,Battery_4,charge,10.0,60.6,48.5,142.06,137.16,142.96
31,97.63965931124422,Battery_4,charge,10.0,66.2,53.0,160.14,155.23999999999998,161.04
32,107.44288517746699,Battery_4,charge,10.0,71.9,57.5,159.9,155.0,160.8
33,121.64501007936177,Battery_4,hold,0.0,71.9,57.5,171.43,166.53,172.33
34,131.66955453647378,Battery_4,hold,0.0,71.9,57.5,170.44,165.54,171.34
35,165.07123597650673,Battery_4,discharge,10.0,64.9,51.94,204.85,199.95,205.75
36,173.41398681754626,Battery_4,discharge,10.0,58.0,46.39,210.3,205.4,211.20000000000002
37,187.41033329379934,Battery_4,discharge,10.0,51.0,40.83,209.8,204.9,210.70000000000002
38,185.79286950639465,Battery_4,discharge,10.0,44.1,35.28,206.08,201.18,206.98000000000002
39,183.46005001244095,Battery_4,discharge,10.0,37.2,29.72,204.69,199.79,205.59
40,180.72128434121942,Battery_4,discharge,10.0,30.2,24.17,201.7,196.79999999999998,202.6
41,167.85566685918658,Battery_4,discharge,10.0,23.3,18.61,199.83,194.93,200.73000000000002
42,158.81283694315695,Battery_4,discharge,10.0,16.3,13.06,194.84,189.94,195.74
43,145.7166668849844,Battery_4,discharge,9.1,10.0,8.0,179.78,174.88,180.68
44,133.58659650559784,Battery_4,hold,0.0,10.0,8.0,159.34,154.44,160.24
45,123.32100389160571,Battery_4,hold,0.0,10.0,8.0,162.54,157.64,163.44
46,116.00117054037064,Battery_4,hold,0.0,10.0,8.0,162.28,157.38,163.18
47,110.28590514166643,Battery_4,hold,0.0,10.0,8.0,152.42,147.51999999999998,153.32
48,107.78151165264279,Battery_4,hold,0.0,10.0,8.0,149.6,144.7,150.5
1,137.37186219196738,Battery_5,hold,0.0,50.0,80.0,140.53,135.63,141.43
2,136.57612153207495,Battery_5,hold,0.0,50.0,80.0,143.07,138.17,143.97
3,139.4098666405023,Battery_5,hold,0.0,50.0,80.0,136.65,131.75,137.55
4,138.2841368697375,Battery_5,hold,0.0,50.0,80.0,139.03,134.13,139.93
5,138.30143191843348,Battery_5,hold,0.0,50.0,80.0,142.02,137.12,142.92000000000002
6,136.70495796410052,Battery_5,hold,0.0,50.0,80.0,140.17,135.26999999999998,141.07
7,140.25719226903206,Battery_5,hold,0.0,50.0,80.0,143.48,138.57999999999998,144.38
8,136.7470626847692,Battery_5,hold,0.0,50.0,80.0,141.88,136.98,142.78
9,145.7977775174155,Battery_5,hold,0.0,50.0,80.0,143.37,138.47,144.27
10,145.74963127624665,Battery_5,hold,0.0,50.0,80.0,146.35,141.45,147.25
11,166.11704020194566,Battery_5,hold,0.0,50.0,80.0,163.45,158.54999999999998,164.35
12,170.13174343937598,Battery_5,discharge,15.2,44.7,71.56,172.55,167.65,173.45000000000002
13,174.82848601398405,Battery_5,discharge,20.0,37.8,60.44,187.32,182.42,188.22
14,187.25620037345038,Battery_5,discharge,20.0,30.8,49.33,189.57,184.67,190.47
15,194.57109144749535,Battery_5,discharge,20.0,23.9,38.22,194.53,189.63,195.43
16,198.59640376471657,Battery_5,discharge,20.0,16.9,27.11,199.12,194.22,200.02
17,175.5087259231816,Battery_5,discharge,20.0,10.0,16.0,172.05,167.15,172.95000000000002
18,163.58575785270443,Battery_5,hold,0.0,10.0,16.0,164.56,159.66,165.46
19,143.4526645738789,Battery_5,hold,0.0,10.0,16.0,156.71,151.81,157.61
20,127.26662093267642,Battery_5,hold,0.0,10.0,16.0,159.6,154.7,160.5
21,116.50482547010346,Battery_5,hold,0.0,10.0,16.0,167.86,162.96,168.76000000000002
22,108.38199082126715,Battery_5,charge,20.0,15.6,25.0,169.16,164.26,170.06
23,94.76953070499218,Battery_5,charge,20.0,21.2,34.0,158.95,154.04999999999998,159.85
24,90.06176825047663,Battery_5,charge,20.0,26.9,43.0,152.15,147.25,153.05
25,89.05118531443996,Battery_5,charge,20.0,32.5,52.0,144.57,139.67,145.47
26,88.73797250732456,Battery_5,charge,20.0,38.1,61.0,151.93,147.03,152.83
27,75.70860352010439,Battery_5,charge,20.0,43.8,70.0,142.16,137.26,143.06
28,79.33825255962837,Battery_5,charge,20.0,49.4,79.0,151.94,147.04,152.84
29,81.53632221329943,Battery_5,charge,20.0,55.0,88.0,149.67,144.76999999999998,150.57
30,82.45310009832826,Battery_5,charge,20.0,60.6,97.0,142.06,137.16,142.96
31,97.63965931124422,Battery_5,charge,20.0,66.2,106.0,160.14,155.23999999999998,161.04
32,107.44288517746699,Battery_5,charge,20.0,71.9,115.0,159.9,155.0,160.8
33,121.64501007936177,Battery_5,hold,0.0,71.9,115.0,171.43,166.53,172.33
34,131.66955453647378,Battery_5,hold,0.0,71.9,115.0,170.44,165.54,171.34
35,165.07123597650673,Battery_5,discharge,20.0,64.9,103.89,204.85,199.95,205.75
36,173.41398681754626,Battery_5,discharge,20.0,58.0,92.78,210.3,205.4,211.20000000000002
37,187.41033329379934,Battery_5,discharge,20.0,51.0,81.67,209.8,204.9,210.70000000000002
38,185.79286950639465,Battery_5,discharge,20.0,44.1,70.56,206.08,201.18,206.98000000000002
39,183.46005001244095,Battery_5,discharge,20.0,37.2,59.44,204.69,199.79,205.59
40,180.72128434121942,Battery_5,discharge,20.0,30.2,48.33,201.7,196.79999999999998,202.6
41,167.85566685918658,Battery_5,discharge,20.0,23.3,37.22,199.83,194.93,200.73000000000002
42,158.81283694315695,Battery_5,discharge,20.0,16.3,26.11,194.84,189.94,195.74
43,145.7166668849844,Battery_5,discharge,18.2,10.0,16.0,179.78,174.88,180.68
44,133.58659650559784,Battery_5,hold,0.0,10.0,16.0,159.34,154.44,160.24
45,123.32100389160571,Battery_5,hold,0.0,10.0,16.0,162.54,157.64,163.44
46,116.00117054037064,Battery_5,hold,0.0,10.0,16.0,162.28,157.38,163.18
47,110.28590514166643,Battery_5,hold,0.0,10.0,16.0,152.42,147.51999999999998,153.32
48,107.78151165264279,Battery_5,hold,0.0,10.0,16.0,149.6,144.7,150.5
