settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-04-26,1,2026-04-25T23:00:00Z,2026-04-25T11:48:00Z,21710,22423
2026-04-26,2,2026-04-25T23:30:00Z,2026-04-25T11:48:00Z,21388,21901
2026-04-26,3,2026-04-26T00:00:00Z,2026-04-25T11:48:00Z,21160,21660
2026-04-26,4,2026-04-26T00:30:00Z,2026-04-25T11:48:00Z,21500,22000
2026-04-26,5,2026-04-26T01:00:00Z,2026-04-25T11:48:00Z,21162,21662
2026-04-26,6,2026-04-26T01:30:00Z,2026-04-25T11:48:00Z,20542,21042
2026-04-26,7,2026-04-26T02:00:00Z,2026-04-25T11:48:00Z,19868,20368
2026-04-26,8,2026-04-26T02:30:00Z,2026-04-25T11:48:00Z,19456,19956
2026-04-26,9,2026-04-26T03:00:00Z,2026-04-25T11:48:00Z,19112,19612
2026-04-26,10,2026-04-26T03:30:00Z,2026-04-25T11:48:00Z,19093,19593
2026-04-26,11,2026-04-26T04:00:00Z,2026-04-25T11:48:00Z,18988,19488
2026-04-26,12,2026-04-26T04:30:00Z,2026-04-25T11:48:00Z,18840,19340
2026-04-26,13,2026-04-26T05:00:00Z,2026-04-25T11:48:00Z,19175,19675
2026-04-26,14,2026-04-26T05:30:00Z,2026-04-25T11:48:00Z,19299,19799
2026-04-26,15,2026-04-26T06:00:00Z,2026-04-25T11:48:00Z,19878,20378
2026-04-26,16,2026-04-26T06:30:00Z,2026-04-25T11:48:00Z,19750,20250
2026-04-26,17,2026-04-26T07:00:00Z,2026-04-25T11:48:00Z,20070,20570
2026-04-26,18,2026-04-26T07:30:00Z,2026-04-25T11:48:00Z,19861,20361
2026-04-26,19,2026-04-26T08:00:00Z,2026-04-25T11:48:00Z,19590,20163
2026-04-26,20,2026-04-26T08:30:00Z,2026-04-25T11:48:00Z,19041,19615
2026-04-26,21,2026-04-26T09:00:00Z,2026-04-25T11:48:00Z,18039,18613
2026-04-26,22,2026-04-26T09:30:00Z,2026-04-25T11:48:00Z,16944,17518
2026-04-26,23,2026-04-26T10:00:00Z,2026-04-25T11:48:00Z,16419,17259
2026-04-26,24,2026-04-26T10:30:00Z,2026-04-25T11:48:00Z,16215,17065
2026-04-26,25,2026-04-26T11:00:00Z,2026-04-25T11:48:00Z,16700,17980
2026-04-26,26,2026-04-26T11:30:00Z,2026-04-25T11:48:00Z,16174,17722
2026-04-26,27,2026-04-26T12:00:00Z,2026-04-25T11:48:00Z,15643,17192
2026-04-26,28,2026-04-26T12:30:00Z,2026-04-25T11:48:00Z,15515,17064
2026-04-26,29,2026-04-26T13:00:00Z,2026-04-25T11:48:00Z,15390,16936
2026-04-26,30,2026-04-26T13:30:00Z,2026-04-25T11:48:00Z,15647,17187
2026-04-26,31,2026-04-26T14:00:00Z,2026-04-25T11:48:00Z,15911,17299
2026-04-26,32,2026-04-26T14:30:00Z,2026-04-25T11:48:00Z,16735,18121
2026-04-26,33,2026-04-26T15:00:00Z,2026-04-25T11:48:00Z,18064,19189
2026-04-26,34,2026-04-26T15:30:00Z,2026-04-25T11:48:00Z,20023,21144
2026-04-26,35,2026-04-26T16:00:00Z,2026-04-25T11:48:00Z,21940,22556
2026-04-26,36,2026-04-26T16:30:00Z,2026-04-25T11:48:00Z,23635,24135
2026-04-26,37,2026-04-26T17:00:00Z,2026-04-25T11:48:00Z,24683,25183
2026-04-26,38,2026-04-26T17:30:00Z,2026-04-25T11:48:00Z,25992,26492
2026-04-26,39,2026-04-26T18:00:00Z,2026-04-25T11:48:00Z,26474,26974
2026-04-26,40,2026-04-26T18:30:00Z,2026-04-25T11:48:00Z,26850,27350
2026-04-26,41,2026-04-26T19:00:00Z,2026-04-25T11:48:00Z,27429,27929
2026-04-26,42,2026-04-26T19:30:00Z,2026-04-25T11:48:00Z,27550,28050
2026-04-26,43,2026-04-26T20:00:00Z,2026-04-25T11:48:00Z,27229,27729
2026-04-26,44,2026-04-26T20:30:00Z,2026-04-25T11:48:00Z,26763,27263
2026-04-26,45,2026-04-26T21:00:00Z,2026-04-25T11:48:00Z,25315,25815
2026-04-26,46,2026-04-26T21:30:00Z,2026-04-25T11:48:00Z,23859,24359
2026-04-26,47,2026-04-26T22:00:00Z,2026-04-25T11:48:00Z,22666,23166
2026-04-26,48,2026-04-26T22:30:00Z,2026-04-25T11:48:00Z,21820,22320
2026-04-27,1,2026-04-26T23:00:00Z,2026-04-25T11:48:00Z,21490,21990
2026-04-27,2,2026-04-26T23:30:00Z,2026-04-25T11:48:00Z,21470,21970
2026-04-27,3,2026-04-27T00:00:00Z,2026-04-25T11:48:00Z,21471,21971
2026-04-27,4,2026-04-27T00:30:00Z,2026-04-25T11:48:00Z,21540,22040
2026-04-27,5,2026-04-27T01:00:00Z,2026-04-25T11:48:00Z,21318,21867
2026-04-27,6,2026-04-27T01:30:00Z,2026-04-25T11:48:00Z,20781,21330
2026-04-27,7,2026-04-27T02:00:00Z,2026-04-25T11:48:00Z,20182,20682
2026-04-27,8,2026-04-27T02:30:00Z,2026-04-25T11:48:00Z,20134,20634
2026-04-27,9,2026-04-27T03:00:00Z,2026-04-25T11:48:00Z,19781,20281
2026-04-27,10,2026-04-27T03:30:00Z,2026-04-25T11:48:00Z,19740,20240
