settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-05-24,1,2025-05-23T23:00:00Z,2025-05-24T23:44:38Z,68.73,68.73,False,P,0.0,73.95089841269841,0.0,0.0,68.73,0.0,1113.5,-207.04910158730158,-925.0,92.5,1113.5,-207.04910158730158,-925.0,91.5
2025-05-24,2,2025-05-23T23:30:00Z,2025-05-25T00:14:35Z,65.48,65.48,False,P,0.0,170.36055555555555,0.0,0.0,65.48,0.0,1113.5,-110.63944444444445,-925.0,92.5,1113.0429660621753,-110.63944444444445,-925.0,91.95703393782468
2025-05-24,3,2025-05-24T00:00:00Z,2025-05-25T00:44:39Z,90.34993790538563,90.34993790538563,False,P,0.0,298.2697712418301,0.0,0.0,90.05633333333333,1.0,1147.263888888889,-16.277450980392157,-925.0,92.5,1146.530645783689,-16.277450980392157,-925.0,92.23324310519997
2025-05-24,4,2025-05-24T00:30:00Z,2025-05-25T01:14:37Z,92.2213805038198,92.2213805038198,False,P,0.0,418.92231069444443,0.0,0.0,92.084,1.0,1258.7195329166666,-7.350088333333333,-925.0,92.5,1257.908820844972,-7.350088333333333,-925.0,92.31071207169468
2025-05-24,5,2025-05-24T01:00:00Z,2025-05-25T01:44:38Z,91.94396877935306,91.94396877935306,False,P,0.0,242.6321988888889,0.0,0.0,,,1376.0617686111111,-1.09509625,-1225.0,92.5,1375.0617686111111,-1.09509625,-1225.0,92.5
2025-05-24,6,2025-05-24T01:30:00Z,2025-05-25T02:14:47Z,68.75,68.75,False,P,0.0,28.357901527777777,0.0,0.0,,,1161.45862625,-0.34196055555555555,-1225.0,92.5,1160.45862625,-0.34196055555555555,-1225.0,92.5
2025-05-24,7,2025-05-24T02:00:00Z,2025-05-25T02:44:43Z,12.62,12.62,False,N,0.0,-196.11126388888889,0.0,0.0,,,1165.1220694444444,-29.063734027777777,-1425.0,92.5,1165.1220694444444,-29.063734027777777,-1424.0,92.5
2025-05-24,8,2025-05-24T02:30:00Z,2025-05-25T03:14:35Z,12.62,12.62,False,N,0.0,-315.187644793771,0.0,0.0,,,1155.679311111111,-138.5293114604377,-1425.0,92.5,1155.679311111111,-138.5293114604377,-1424.0,92.5
2025-05-24,9,2025-05-24T03:00:00Z,2025-05-25T03:44:46Z,5.74,5.74,False,N,0.0,-192.59722222222223,0.0,0.0,,,1145.5873019444443,-5.812301944444444,-1425.0,92.5,1145.5873019444443,-5.812301944444444,-1424.0,92.5
2025-05-24,10,2025-05-24T03:30:00Z,2025-05-25T04:14:36Z,4.92,4.92,False,N,0.0,-396.76666666666665,0.0,0.0,,,1151.0166666666667,-215.28333333333333,-1425.0,92.5,1151.0166666666667,-215.28333333333333,-1424.0,92.5
2025-05-24,11,2025-05-24T04:00:00Z,2025-05-25T04:44:40Z,8.2,8.2,False,N,0.0,-497.8004588888889,0.0,0.0,,,1157.0212970833334,-322.8546261111111,-1425.0,92.5,1157.0212970833334,-322.8546261111111,-1424.0,92.5
2025-05-24,12,2025-05-24T04:30:00Z,2025-05-25T05:14:27Z,5.2,5.2,False,N,0.0,-696.1961290277778,0.0,0.0,,,1156.0044611111111,-520.0419623611111,-1425.0,92.5,1156.0044611111111,-520.0419623611111,-1424.0,92.5
2025-05-24,13,2025-05-24T05:00:00Z,2025-05-25T05:44:29Z,4.92,4.92,False,N,0.0,-585.7824939814815,0.0,0.0,,,1156.1214283333334,-559.5513828703704,-1275.0,92.5,1156.1214283333334,-559.5513828703704,-1274.0,92.5
2025-05-24,14,2025-05-24T05:30:00Z,2025-05-25T06:14:30Z,0.84,0.84,False,N,0.0,-734.146175462963,0.0,0.0,,,1156.1269605555556,-707.9545087962963,-1275.0,92.5,1156.1269605555556,-707.9545087962963,-1274.0,92.5
2025-05-24,15,2025-05-24T06:00:00Z,2025-05-25T06:44:42Z,11.41,11.41,False,N,0.0,-553.0601612903225,0.0,0.0,,,1250.3281720430107,-571.3466666666667,-1325.0,92.5,1250.3281720430107,-571.3466666666667,-1324.0,92.5
2025-05-24,16,2025-05-24T06:30:00Z,2025-05-25T07:14:44Z,12.3,12.3,False,N,0.0,-469.4781720430108,0.0,0.0,,,1361.7268279569892,-598.7966666666666,-1325.0,92.5,1361.7268279569892,-598.7966666666666,-1324.0,92.5
2025-05-24,17,2025-05-24T07:00:00Z,2025-05-25T07:44:46Z,7.730196078431373,7.730196078431373,False,N,0.0,-703.1138888888889,0.0,0.0,,,1340.5055555555555,-968.6083333333333,-1075.0,0.0,1340.5055555555555,-968.6083333333333,-1074.0,
2025-05-24,18,2025-05-24T07:30:00Z,2025-05-25T08:14:31Z,7.44,7.44,False,N,0.0,-793.3980555556177,0.0,0.0,,,1137.8591666667287,-856.8536111111732,-1075.0,0.0,1137.8591666667287,-856.8536111111732,-1074.0,
