settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-03-31,1,2025-03-30T23:00:00Z,2025-03-30T11:47:00Z,22450,23318
2025-03-31,2,2025-03-30T23:30:00Z,2025-03-30T11:47:00Z,22000,22534
2025-03-31,3,2025-03-31T00:00:00Z,2025-03-30T11:47:00Z,22096,22596
2025-03-31,4,2025-03-31T00:30:00Z,2025-03-30T11:47:00Z,22610,23110
2025-03-31,5,2025-03-31T01:00:00Z,2025-03-30T11:47:00Z,22441,22941
2025-03-31,6,2025-03-31T01:30:00Z,2025-03-30T11:47:00Z,22207,22707
2025-03-31,7,2025-03-31T02:00:00Z,2025-03-30T11:47:00Z,21920,22420
2025-03-31,8,2025-03-31T02:30:00Z,2025-03-30T11:47:00Z,21710,22210
2025-03-31,9,2025-03-31T03:00:00Z,2025-03-30T11:47:00Z,21619,22119
2025-03-31,10,2025-03-31T03:30:00Z,2025-03-30T11:47:00Z,21570,22070
2025-03-31,11,2025-03-31T04:00:00Z,2025-03-30T11:47:00Z,21919,22419
2025-03-31,12,2025-03-31T04:30:00Z,2025-03-30T11:47:00Z,22875,23375
2025-03-31,13,2025-03-31T05:00:00Z,2025-03-30T11:47:00Z,24596,25096
2025-03-31,14,2025-03-31T05:30:00Z,2025-03-30T11:47:00Z,26725,27225
2025-03-31,15,2025-03-31T06:00:00Z,2025-03-30T11:47:00Z,29438,29938
2025-03-31,16,2025-03-31T06:30:00Z,2025-03-30T11:47:00Z,30740,31240
2025-03-31,17,2025-03-31T07:00:00Z,2025-03-30T11:47:00Z,31820,32320
2025-03-31,18,2025-03-31T07:30:00Z,2025-03-30T11:47:00Z,31062,31562
2025-03-31,19,2025-03-31T08:00:00Z,2025-03-30T11:47:00Z,30579,31079
2025-03-31,20,2025-03-31T08:30:00Z,2025-03-30T11:47:00Z,29365,29865
2025-03-31,21,2025-03-31T09:00:00Z,2025-03-30T11:47:00Z,27908,28408
2025-03-31,22,2025-03-31T09:30:00Z,2025-03-30T11:47:00Z,26822,27322
2025-03-31,23,2025-03-31T10:00:00Z,2025-03-30T11:47:00Z,25915,26415
2025-03-31,24,2025-03-31T10:30:00Z,2025-03-30T11:47:00Z,25277,25777
2025-03-31,25,2025-03-31T11:00:00Z,2025-03-30T11:47:00Z,25240,25740
2025-03-31,26,2025-03-31T11:30:00Z,2025-03-30T11:47:00Z,24818,25318
2025-03-31,27,2025-03-31T12:00:00Z,2025-03-30T11:47:00Z,24901,25401
2025-03-31,28,2025-03-31T12:30:00Z,2025-03-30T11:47:00Z,24461,24961
2025-03-31,29,2025-03-31T13:00:00Z,2025-03-30T11:47:00Z,24356,24856
2025-03-31,30,2025-03-31T13:30:00Z,2025-03-30T11:47:00Z,23904,24404
2025-03-31,31,2025-03-31T14:00:00Z,2025-03-30T11:47:00Z,23850,24350
2025-03-31,32,2025-03-31T14:30:00Z,2025-03-30T11:47:00Z,24760,25260
2025-03-31,33,2025-03-31T15:00:00Z,2025-03-30T11:47:00Z,26020,26520
2025-03-31,34,2025-03-31T15:30:00Z,2025-03-30T11:47:00Z,27353,27853
2025-03-31,35,2025-03-31T16:00:00Z,2025-03-30T11:47:00Z,28936,29858
2025-03-31,36,2025-03-31T16:30:00Z,2025-03-30T11:47:00Z,30258,31180
2025-03-31,37,2025-03-31T17:00:00Z,2025-03-30T11:47:00Z,31446,32526
2025-03-31,38,2025-03-31T17:30:00Z,2025-03-30T11:47:00Z,32280,33360
2025-03-31,39,2025-03-31T18:00:00Z,2025-03-30T11:47:00Z,32913,33413
2025-03-31,40,2025-03-31T18:30:00Z,2025-03-30T11:47:00Z,33313,33813
2025-03-31,41,2025-03-31T19:00:00Z,2025-03-30T11:47:00Z,33560,34060
2025-03-31,42,2025-03-31T19:30:00Z,2025-03-30T11:47:00Z,32782,33282
2025-03-31,43,2025-03-31T20:00:00Z,2025-03-30T11:47:00Z,31693,32193
2025-03-31,44,2025-03-31T20:30:00Z,2025-03-30T11:47:00Z,30498,30998
2025-03-31,45,2025-03-31T21:00:00Z,2025-03-30T11:47:00Z,28652,29152
2025-03-31,46,2025-03-31T21:30:00Z,2025-03-30T11:47:00Z,26687,27187
2025-03-31,47,2025-03-31T22:00:00Z,2025-03-30T11:47:00Z,24413,24913
2025-03-31,48,2025-03-31T22:30:00Z,2025-03-30T11:47:00Z,23330,23830
2025-04-01,1,2025-03-31T23:00:00Z,2025-03-30T11:47:00Z,22350,22850
2025-04-01,2,2025-03-31T23:30:00Z,2025-03-30T11:47:00Z,21832,22332
2025-04-01,3,2025-04-01T00:00:00Z,2025-03-30T11:47:00Z,21810,22310
2025-04-01,4,2025-04-01T00:30:00Z,2025-03-30T11:47:00Z,22390,22890
2025-04-01,5,2025-04-01T01:00:00Z,2025-03-30T11:47:00Z,22249,22749
2025-04-01,6,2025-04-01T01:30:00Z,2025-03-30T11:47:00Z,21929,22429
2025-04-01,7,2025-04-01T02:00:00Z,2025-03-30T11:47:00Z,21710,22210
2025-04-01,8,2025-04-01T02:30:00Z,2025-03-30T11:47:00Z,21666,22166
2025-04-01,9,2025-04-01T03:00:00Z,2025-03-30T11:47:00Z,21350,21850
2025-04-01,10,2025-04-01T03:30:00Z,2025-03-30T11:47:00Z,21466,21966
