settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,163.0,163.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,194.0,194.0,0.0,Battery_1,hold,0.0,10.0,2.0
3,172.0,172.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,129.26,129.26,0.0,Battery_1,hold,0.0,10.0,2.0
5,106.75,106.75,0.0,Battery_1,hold,0.0,10.0,2.0
6,99.99,99.99,99.99,Battery_1,charge,3.0,16.8,3.35
7,102.69,102.69,0.0,Battery_1,hold,0.0,16.8,3.35
8,100.26,100.26,100.26,Battery_1,charge,3.0,23.5,4.7
9,99.99,99.99,99.99,Battery_1,charge,3.0,30.2,6.05
10,99.99,99.99,99.99,Battery_1,charge,3.0,37.0,7.4
11,99.99,99.99,99.99,Battery_1,charge,3.0,43.8,8.75
12,100.09,100.09,100.09,Battery_1,charge,3.0,50.5,10.1
13,99.42,99.42,99.42,Battery_1,charge,3.0,57.2,11.45
14,101.76,101.76,0.0,Battery_1,hold,0.0,57.2,11.45
15,100.04,100.04,100.04,Battery_1,charge,3.0,64.0,12.8
16,100.04,100.04,100.04,Battery_1,charge,3.0,70.8,14.15
17,104.37,104.37,0.0,Battery_1,hold,0.0,70.8,14.15
18,119.05,119.05,0.0,Battery_1,hold,0.0,70.8,14.15
19,162.0,162.0,162.0,Battery_1,discharge,3.0,62.4,12.48
20,162.0,162.0,162.0,Battery_1,discharge,3.0,54.1,10.82
21,170.0,170.0,170.0,Battery_1,discharge,3.0,45.8,9.15
22,170.0,170.0,170.0,Battery_1,discharge,3.0,37.4,7.48
23,199.0,199.0,199.0,Battery_1,discharge,3.0,29.1,5.82
24,100.04,100.04,100.04,Battery_1,charge,3.0,35.8,7.17
25,117.35,117.35,0.0,Battery_1,hold,0.0,35.8,7.17
26,102.07,102.07,0.0,Battery_1,hold,0.0,35.8,7.17
27,107.77,107.77,0.0,Battery_1,hold,0.0,35.8,7.17
28,101.77,101.77,0.0,Battery_1,hold,0.0,35.8,7.17
29,103.82,103.82,0.0,Battery_1,hold,0.0,35.8,7.17
30,170.0,170.0,170.0,Battery_1,discharge,3.0,27.5,5.5
31,170.0,170.0,170.0,Battery_1,discharge,3.0,19.2,3.83
32,85.0,85.0,85.0,Battery_1,charge,3.0,25.9,5.18
33,58.0,58.0,58.0,Battery_1,charge,3.0,32.7,6.53
34,58.0,58.0,58.0,Battery_1,charge,3.0,39.4,7.88
35,100.09,100.09,100.09,Battery_1,charge,3.0,46.2,9.23
36,118.94,118.94,0.0,Battery_1,hold,0.0,46.2,9.23
37,130.0,130.0,130.0,Battery_1,discharge,3.0,37.8,7.57
38,265.89,265.89,265.89,Battery_1,discharge,3.0,29.5,5.9
39,127.63,127.63,127.63,Battery_1,discharge,3.0,21.2,4.23
40,130.0,130.0,130.0,Battery_1,discharge,3.0,12.8,2.57
41,123.94,123.94,0.0,Battery_1,hold,0.0,12.8,2.57
42,124.27,124.27,124.27,Battery_1,discharge,1.02,10.0,2.0
43,119.72,119.72,0.0,Battery_1,hold,0.0,10.0,2.0
44,108.81,108.81,0.0,Battery_1,hold,0.0,10.0,2.0
45,104.28,104.28,0.0,Battery_1,hold,0.0,10.0,2.0
46,105.06,105.06,0.0,Battery_1,hold,0.0,10.0,2.0
47,105.15,105.15,0.0,Battery_1,hold,0.0,10.0,2.0
48,105.2,105.2,0.0,Battery_1,hold,0.0,10.0,2.0
1,163.0,163.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,194.0,194.0,0.0,Battery_2,hold,0.0,10.0,10.0
3,172.0,172.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,129.26,129.26,0.0,Battery_2,hold,0.0,10.0,10.0
5,106.75,106.75,0.0,Battery_2,hold,0.0,10.0,10.0
6,99.99,99.99,99.99,Battery_2,charge,7.5,13.4,13.38
7,102.69,102.69,0.0,Battery_2,hold,0.0,13.4,13.38
8,100.26,100.26,100.26,Battery_2,charge,7.5,16.8,16.75
9,99.99,99.99,99.99,Battery_2,charge,7.5,20.1,20.12
10,99.99,99.99,99.99,Battery_2,charge,7.5,23.5,23.5
11,99.99,99.99,99.99,Battery_2,charge,7.5,26.9,26.88
12,100.09,100.09,100.09,Battery_2,charge,7.5,30.2,30.25
13,99.42,99.42,99.42,Battery_2,charge,7.5,33.6,33.62
14,101.76,101.76,0.0,Battery_2,hold,0.0,33.6,33.62
15,100.04,100.04,100.04,Battery_2,charge,7.5,37.0,37.0
16,100.04,100.04,100.04,Battery_2,charge,7.5,40.4,40.38
17,104.37,104.37,0.0,Battery_2,hold,0.0,40.4,40.38
18,119.05,119.05,0.0,Battery_2,hold,0.0,40.4,40.38
19,162.0,162.0,162.0,Battery_2,discharge,7.5,36.2,36.21
20,162.0,162.0,162.0,Battery_2,discharge,7.5,32.0,32.04
21,170.0,170.0,170.0,Battery_2,discharge,7.5,27.9,27.88
22,170.0,170.0,170.0,Battery_2,discharge,7.5,23.7,23.71
23,199.0,199.0,199.0,Battery_2,discharge,7.5,19.5,19.54
24,100.04,100.04,100.04,Battery_2,charge,7.5,22.9,22.92
25,117.35,117.35,0.0,Battery_2,hold,0.0,22.9,22.92
26,102.07,102.07,0.0,Battery_2,hold,0.0,22.9,22.92
27,107.77,107.77,0.0,Battery_2,hold,0.0,22.9,22.92
28,101.77,101.77,0.0,Battery_2,hold,0.0,22.9,22.92
29,103.82,103.82,0.0,Battery_2,hold,0.0,22.9,22.92
30,170.0,170.0,170.0,Battery_2,discharge,7.5,18.8,18.75
31,170.0,170.0,170.0,Battery_2,discharge,7.5,14.6,14.58
32,85.0,85.0,85.0,Battery_2,charge,7.5,18.0,17.96
33,58.0,58.0,58.0,Battery_2,charge,7.5,21.3,21.33
34,58.0,58.0,58.0,Battery_2,charge,7.5,24.7,24.71
35,100.09,100.09,100.09,Battery_2,charge,7.5,28.1,28.08
36,118.94,118.94,0.0,Battery_2,hold,0.0,28.1,28.08
37,130.0,130.0,130.0,Battery_2,discharge,7.5,23.9,23.92
38,265.89,265.89,265.89,Battery_2,discharge,7.5,19.8,19.75
39,127.63,127.63,127.63,Battery_2,discharge,7.5,15.6,15.58
40,130.0,130.0,130.0,Battery_2,discharge,7.5,11.4,11.42
41,123.94,123.94,0.0,Battery_2,hold,0.0,11.4,11.42
42,124.27,124.27,124.27,Battery_2,discharge,2.55,10.0,10.0
