settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
21,64.2436544251141,Battery_2,charge,12.5,26.9,26.88,60.95,56.050000000000004,61.85
22,59.814509553376574,Battery_2,charge,12.5,32.5,32.5,50.55,45.65,51.449999999999996
23,49.72927306375462,Battery_2,charge,12.5,38.1,38.12,16.09,11.19,16.99
24,47.57902279746544,Battery_2,charge,12.5,43.8,43.75,7.6,2.6999999999999993,8.5
25,44.61533887077187,Battery_2,charge,12.5,49.4,49.38,9.54,4.639999999999999,10.44
26,43.77455996281372,Battery_2,charge,12.5,55.0,55.0,8.8,3.9000000000000004,9.700000000000001
27,43.57592232121514,Battery_2,charge,12.5,60.6,60.62,9.47,4.57,10.370000000000001
28,42.89017366899408,Battery_2,charge,12.5,66.2,66.25,10.38,5.48,11.280000000000001
29,46.004744191305726,Battery_2,charge,12.5,71.9,71.88,11.31,6.41,12.21
30,48.24717473494936,Battery_2,charge,12.5,77.5,77.5,7.74,2.84,8.64
31,65.21188655004957,Battery_2,charge,12.5,83.1,83.12,23.47,18.57,24.369999999999997
32,78.81977268586576,Battery_2,charge,12.5,88.8,88.75,30.73,25.83,31.63
33,103.47758319691015,Battery_2,hold,0.0,88.8,88.75,44.79,39.89,45.69
34,118.28498153893037,Battery_2,discharge,4.25,86.4,86.39,47.36,42.46,48.26
35,154.57482029858159,Battery_2,discharge,12.5,79.4,79.44,117.38,112.47999999999999,118.28
36,157.33492259982603,Battery_2,discharge,12.5,72.5,72.5,114.48,109.58,115.38000000000001
37,159.03667682115477,Battery_2,discharge,12.5,65.6,65.56,123.97,119.07,124.87
38,155.5794370651006,Battery_2,discharge,12.5,58.6,58.61,117.35,112.44999999999999,118.25
39,158.1864095047369,Battery_2,discharge,12.5,51.7,51.67,97.06,92.16,97.96000000000001
40,155.27613936174313,Battery_2,discharge,12.5,44.7,44.72,86.12,81.22,87.02000000000001
41,148.5729827777656,Battery_2,discharge,12.5,37.8,37.78,74.59,69.69,75.49000000000001
42,138.01810432750008,Battery_2,discharge,12.5,30.8,30.83,56.63,51.730000000000004,57.53
43,130.0491492683552,Battery_2,discharge,12.5,23.9,23.89,35.67,30.770000000000003,36.57
44,120.14165771701478,Battery_2,discharge,12.5,16.9,16.94,22.33,17.43,23.229999999999997
45,120.1468774657803,Battery_2,discharge,12.5,10.0,10.0,16.09,11.19,16.99
46,116.42325690346863,Battery_2,hold,0.0,10.0,10.0,13.1,8.2,14.0
47,114.59626603310491,Battery_2,hold,0.0,10.0,10.0,0.15,-4.75,1.05
48,112.83358737137509,Battery_2,hold,0.0,10.0,10.0,-0.5,-5.4,0.4
1,108.24899451463922,Battery_3,hold,0.0,50.0,100.0,121.68,116.78,122.58000000000001
2,104.68831989087819,Battery_3,hold,0.0,50.0,100.0,122.64,117.74,123.54
3,100.23968753244277,Battery_3,hold,0.0,50.0,100.0,120.23,115.33,121.13000000000001
4,101.06835596868977,Battery_3,hold,0.0,50.0,100.0,118.88,113.97999999999999,119.78
5,102.51137445690014,Battery_3,hold,0.0,50.0,100.0,117.95,113.05,118.85000000000001
6,101.75045018231847,Battery_3,hold,0.0,50.0,100.0,120.55,115.64999999999999,121.45
7,97.23383163194329,Battery_3,hold,0.0,50.0,100.0,115.12,110.22,116.02000000000001
8,97.22718204491655,Battery_3,hold,0.0,50.0,100.0,117.16,112.25999999999999,118.06
9,106.07955891341332,Battery_3,hold,0.0,50.0,100.0,121.41,116.50999999999999,122.31
10,106.36587867151383,Battery_3,hold,0.0,50.0,100.0,123.43,118.53,124.33000000000001
11,115.95379239801368,Battery_3,hold,0.0,50.0,100.0,129.35,124.44999999999999,130.25
12,122.07936157464997,Battery_3,discharge,25.0,43.1,86.11,140.76,135.85999999999999,141.66
13,128.75428990341806,Battery_3,discharge,25.0,36.1,72.22,146.98,142.07999999999998,147.88
14,140.3665841833637,Battery_3,discharge,25.0,29.2,58.33,165.94,161.04,166.84
15,138.90050922582864,Battery_3,discharge,25.0,22.2,44.44,167.78,162.88,168.68
16,147.8459631031329,Battery_3,discharge,25.0,15.3,30.56,162.7,157.79999999999998,163.6
17,119.87401119091253,Battery_3,discharge,19.0,10.0,20.0,136.07,131.17,136.97
18,113.85357159986883,Battery_3,hold,0.0,10.0,20.0,123.92,119.02,124.82000000000001
19,87.79019158521498,Battery_3,charge,25.0,15.6,31.25,102.59,97.69,103.49000000000001
20,73.48198875635741,Battery_3,charge,25.0,21.2,42.5,89.19,84.28999999999999,90.09
21,64.2436544251141,Battery_3,charge,25.0,26.9,53.75,60.95,56.050000000000004,61.85
22,59.814509553376574,Battery_3,charge,25.0,32.5,65.0,50.55,45.65,51.449999999999996
23,49.72927306375462,Battery_3,charge,25.0,38.1,76.25,16.09,11.19,16.99
24,47.57902279746544,Battery_3,charge,25.0,43.8,87.5,7.6,2.6999999999999993,8.5
25,44.61533887077187,Battery_3,charge,25.0,49.4,98.75,9.54,4.639999999999999,10.44
26,43.77455996281372,Battery_3,charge,25.0,55.0,110.0,8.8,3.9000000000000004,9.700000000000001
27,43.57592232121514,Battery_3,charge,25.0,60.6,121.25,9.47,4.57,10.370000000000001
28,42.89017366899408,Battery_3,charge,25.0,66.2,132.5,10.38,5.48,11.280000000000001
29,46.004744191305726,Battery_3,charge,25.0,71.9,143.75,11.31,6.41,12.21
30,48.24717473494936,Battery_3,charge,25.0,77.5,155.0,7.74,2.84,8.64
31,65.21188655004957,Battery_3,charge,25.0,83.1,166.25,23.47,18.57,24.369999999999997
32,78.81977268586576,Battery_3,charge,25.0,88.8,177.5,30.73,25.83,31.63
33,103.47758319691015,Battery_3,hold,0.0,88.8,177.5,44.79,39.89,45.69
34,118.28498153893037,Battery_3,discharge,8.5,86.4,172.78,47.36,42.46,48.26
35,154.57482029858159,Battery_3,discharge,25.0,79.4,158.89,117.38,112.47999999999999,118.28
36,157.33492259982603,Battery_3,discharge,25.0,72.5,145.0,114.48,109.58,115.38000000000001
37,159.03667682115477,Battery_3,discharge,25.0,65.6,131.11,123.97,119.07,124.87
38,155.5794370651006,Battery_3,discharge,25.0,58.6,117.22,117.35,112.44999999999999,118.25
39,158.1864095047369,Battery_3,discharge,25.0,51.7,103.33,97.06,92.16,97.96000000000001
40,155.27613936174313,Battery_3,discharge,25.0,44.7,89.44,86.12,81.22,87.02000000000001
41,148.5729827777656,Battery_3,discharge,25.0,37.8,75.56,74.59,69.69,75.49000000000001
42,138.01810432750008,Battery_3,discharge,25.0,30.8,61.67,56.63,51.730000000000004,57.53
43,130.0491492683552,Battery_3,discharge,25.0,23.9,47.78,35.67,30.770000000000003,36.57
44,120.14165771701478,Battery_3,discharge,25.0,16.9,33.89,22.33,17.43,23.229999999999997
45,120.1468774657803,Battery_3,discharge,25.0,10.0,20.0,16.09,11.19,16.99
46,116.42325690346863,Battery_3,hold,0.0,10.0,20.0,13.1,8.2,14.0
47,114.59626603310491,Battery_3,hold,0.0,10.0,20.0,0.15,-4.75,1.05
48,112.83358737137509,Battery_3,hold,0.0,10.0,20.0,-0.5,-5.4,0.4
1,108.24899451463922,Battery_4,hold,0.0,50.0,40.0,121.68,116.78,122.58000000000001
2,104.68831989087819,Battery_4,hold,0.0,50.0,40.0,122.64,117.74,123.54
3,100.23968753244277,Battery_4,hold,0.0,50.0,40.0,120.23,115.33,121.13000000000001
4,101.06835596868977,Battery_4,hold,0.0,50.0,40.0,118.88,113.97999999999999,119.78
5,102.51137445690014,Battery_4,hold,0.0,50.0,40.0,117.95,113.05,118.85000000000001
6,101.75045018231847,Battery_4,hold,0.0,50.0,40.0,120.55,115.64999999999999,121.45
7,97.23383163194329,Battery_4,hold,0.0,50.0,40.0,115.12,110.22,116.02000000000001
8,97.22718204491655,Battery_4,hold,0.0,50.0,40.0,117.16,112.25999999999999,118.06
9,106.07955891341332,Battery_4,hold,0.0,50.0,40.0,121.41,116.50999999999999,122.31
10,106.36587867151383,Battery_4,hold,0.0,50.0,40.0,123.43,118.53,124.33000000000001
11,115.95379239801368,Battery_4,hold,0.0,50.0,40.0,129.35,124.44999999999999,130.25
12,122.07936157464997,Battery_4,discharge,10.0,43.1,34.44,140.76,135.85999999999999,141.66
13,128.75428990341806,Battery_4,discharge,10.0,36.1,28.89,146.98,142.07999999999998,147.88
14,140.3665841833637,Battery_4,discharge,10.0,29.2,23.33,165.94,161.04,166.84
15,138.90050922582864,Battery_4,discharge,10.0,22.2,17.78,167.78,162.88,168.68
16,147.8459631031329,Battery_4,discharge,10.0,15.3,12.22,162.7,157.79999999999998,163.6
17,119.87401119091253,Battery_4,discharge,7.6,10.0,8.0,136.07,131.17,136.97
18,113.85357159986883,Battery_4,hold,0.0,10.0,8.0,123.92,119.02,124.82000000000001
19,87.79019158521498,Battery_4,charge,10.0,15.6,12.5,102.59,97.69,103.49000000000001
20,73.48198875635741,Battery_4,charge,10.0,21.2,17.0,89.19,84.28999999999999,90.09
21,64.2436544251141,Battery_4,charge,10.0,26.9,21.5,60.95,56.050000000000004,61.85
22,59.814509553376574,Battery_4,charge,10.0,32.5,26.0,50.55,45.65,51.449999999999996
23,49.72927306375462,Battery_4,charge,10.0,38.1,30.5,16.09,11.19,16.99
24,47.57902279746544,Battery_4,charge,10.0,43.8,35.0,7.6,2.6999999999999993,8.5
25,44.61533887077187,Battery_4,charge,10.0,49.4,39.5,9.54,4.639999999999999,10.44
26,43.77455996281372,Battery_4,charge,10.0,55.0,44.0,8.8,3.9000000000000004,9.700000000000001
27,43.57592232121514,Battery_4,charge,10.0,60.6,48.5,9.47,4.57,10.370000000000001
28,42.89017366899408,Battery_4,charge,10.0,66.2,53.0,10.38,5.48,11.280000000000001
29,46.004744191305726,Battery_4,charge,10.0,71.9,57.5,11.31,6.41,12.21
30,48.24717473494936,Battery_4,charge,10.0,77.5,62.0,7.74,2.84,8.64
31,65.21188655004957,Battery_4,charge,10.0,83.1,66.5,23.47,18.57,24.369999999999997
32,78.81977268586576,Battery_4,charge,10.0,88.8,71.0,30.73,25.83,31.63
33,103.47758319691015,Battery_4,hold,0.0,88.8,71.0,44.79,39.89,45.69
34,118.28498153893037,Battery_4,discharge,3.4,86.4,69.11,47.36,42.46,48.26
35,154.57482029858159,Battery_4,discharge,10.0,79.4,63.56,117.38,112.47999999999999,118.28
36,157.33492259982603,Battery_4,discharge,10.0,72.5,58.0,114.48,109.58,115.38000000000001
37,159.03667682115477,Battery_4,discharge,10.0,65.6,52.44,123.97,119.07,124.87
38,155.5794370651006,Battery_4,discharge,10.0,58.6,46.89,117.35,112.44999999999999,118.25
39,158.1864095047369,Battery_4,discharge,10.0,51.7,41.33,97.06,92.16,97.96000000000001
40,155.27613936174313,Battery_4,discharge,10.0,44.7,35.78,86.12,81.22,87.02000000000001
41,148.5729827777656,Battery_4,discharge,10.0,37.8,30.22,74.59,69.69,75.49000000000001
42,138.01810432750008,Battery_4,discharge,10.0,30.8,24.67,56.63,51.730000000000004,57.53
43,130.0491492683552,Battery_4,discharge,10.0,23.9,19.11,35.67,30.770000000000003,36.57
44,120.14165771701478,Battery_4,discharge,10.0,16.9,13.56,22.33,17.43,23.229999999999997
45,120.1468774657803,Battery_4,discharge,10.0,10.0,8.0,16.09,11.19,16.99
46,116.42325690346863,Battery_4,hold,0.0,10.0,8.0,13.1,8.2,14.0
47,114.59626603310491,Battery_4,hold,0.0,10.0,8.0,0.15,-4.75,1.05
48,112.83358737137509,Battery_4,hold,0.0,10.0,8.0,-0.5,-5.4,0.4
1,108.24899451463922,Battery_5,hold,0.0,50.0,80.0,121.68,116.78,122.58000000000001
2,104.68831989087819,Battery_5,hold,0.0,50.0,80.0,122.64,117.74,123.54
3,100.23968753244277,Battery_5,hold,0.0,50.0,80.0,120.23,115.33,121.13000000000001
4,101.06835596868977,Battery_5,hold,0.0,50.0,80.0,118.88,113.97999999999999,119.78
5,102.51137445690014,Battery_5,hold,0.0,50.0,80.0,117.95,113.05,118.85000000000001
6,101.75045018231847,Battery_5,hold,0.0,50.0,80.0,120.55,115.64999999999999,121.45
7,97.23383163194329,Battery_5,hold,0.0,50.0,80.0,115.12,110.22,116.02000000000001
8,97.22718204491655,Battery_5,hold,0.0,50.0,80.0,117.16,112.25999999999999,118.06
9,106.07955891341332,Battery_5,hold,0.0,50.0,80.0,121.41,116.50999999999999,122.31
10,106.36587867151383,Battery_5,hold,0.0,50.0,80.0,123.43,118.53,124.33000000000001
11,115.95379239801368,Battery_5,hold,0.0,50.0,80.0,129.35,124.44999999999999,130.25
12,122.07936157464997,Battery_5,discharge,20.0,43.1,68.89,140.76,135.85999999999999,141.66
13,128.75428990341806,Battery_5,discharge,20.0,36.1,57.78,146.98,142.07999999999998,147.88
14,140.3665841833637,Battery_5,discharge,20.0,29.2,46.67,165.94,161.04,166.84
15,138.90050922582864,Battery_5,discharge,20.0,22.2,35.56,167.78,162.88,168.68
16,147.8459631031329,Battery_5,discharge,20.0,15.3,24.44,162.7,157.79999999999998,163.6
17,119.87401119091253,Battery_5,discharge,15.2,10.0,16.0,136.07,131.17,136.97
18,113.85357159986883,Battery_5,hold,0.0,10.0,16.0,123.92,119.02,124.82000000000001
19,87.79019158521498,Battery_5,charge,20.0,15.6,25.0,102.59,97.69,103.49000000000001
20,73.48198875635741,Battery_5,charge,20.0,21.2,34.0,89.19,84.28999999999999,90.09
21,64.2436544251141,Battery_5,charge,20.0,26.9,43.0,60.95,56.050000000000004,61.85
22,59.814509553376574,Battery_5,charge,20.0,32.5,52.0,50.55,45.65,51.449999999999996
23,49.72927306375462,Battery_5,charge,20.0,38.1,61.0,16.09,11.19,16.99
24,47.57902279746544,Battery_5,charge,20.0,43.8,70.0,7.6,2.6999999999999993,8.5
25,44.61533887077187,Battery_5,charge,20.0,49.4,79.0,9.54,4.639999999999999,10.44
26,43.77455996281372,Battery_5,charge,20.0,55.0,88.0,8.8,3.9000000000000004,9.700000000000001
27,43.57592232121514,Battery_5,charge,20.0,60.6,97.0,9.47,4.57,10.370000000000001
28,42.89017366899408,Battery_5,charge,20.0,66.2,106.0,10.38,5.48,11.280000000000001
29,46.004744191305726,Battery_5,charge,20.0,71.9,115.0,11.31,6.41,12.21
30,48.24717473494936,Battery_5,charge,20.0,77.5,124.0,7.74,2.84,8.64
31,65.21188655004957,Battery_5,charge,20.0,83.1,133.0,23.47,18.57,24.369999999999997
32,78.81977268586576,Battery_5,charge,20.0,88.8,142.0,30.73,25.83,31.63
33,103.47758319691015,Battery_5,hold,0.0,88.8,142.0,44.79,39.89,45.69
34,118.28498153893037,Battery_5,discharge,6.8,86.4,138.22,47.36,42.46,48.26
35,154.57482029858159,Battery_5,discharge,20.0,79.4,127.11,117.38,112.47999999999999,118.28
36,157.33492259982603,Battery_5,discharge,20.0,72.5,116.0,114.48,109.58,115.38000000000001
37,159.03667682115477,Battery_5,discharge,20.0,65.6,104.89,123.97,119.07,124.87
38,155.5794370651006,Battery_5,discharge,20.0,58.6,93.78,117.35,112.44999999999999,118.25
39,158.1864095047369,Battery_5,discharge,20.0,51.7,82.67,97.06,92.16,97.96000000000001
40,155.27613936174313,Battery_5,discharge,20.0,44.7,71.56,86.12,81.22,87.02000000000001
41,148.5729827777656,Battery_5,discharge,20.0,37.8,60.44,74.59,69.69,75.49000000000001
42,138.01810432750008,Battery_5,discharge,20.0,30.8,49.33,56.63,51.730000000000004,57.53
43,130.0491492683552,Battery_5,discharge,20.0,23.9,38.22,35.67,30.770000000000003,36.57
44,120.14165771701478,Battery_5,discharge,20.0,16.9,27.11,22.33,17.43,23.229999999999997
45,120.1468774657803,Battery_5,discharge,20.0,10.0,16.0,16.09,11.19,16.99
46,116.42325690346863,Battery_5,hold,0.0,10.0,16.0,13.1,8.2,14.0
47,114.59626603310491,Battery_5,hold,0.0,10.0,16.0,0.15,-4.75,1.05
48,112.83358737137509,Battery_5,hold,0.0,10.0,16.0,-0.5,-5.4,0.4
