settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-12-06,1,0.0,13319.317,10420.499,23739.816,23739.816
2024-12-06,2,0.0,13319.317,10420.499,23739.816,23739.816
2024-12-06,3,0.0,13079.777,10080.085,23159.862,23159.862
2024-12-06,4,0.0,13079.777,10080.085,23159.862,23159.862
2024-12-06,5,0.0,12914.73,9674.447,22589.177,22589.177
2024-12-06,6,0.0,12914.73,9674.447,22589.177,22589.177
2024-12-06,7,0.0,12813.638,9391.204,22204.842,22204.842
2024-12-06,8,0.0,12813.638,9391.204,22204.842,22204.842
2024-12-06,9,0.0,12842.347,8915.208,21757.555,21757.555
2024-12-06,10,0.0,12842.347,8915.208,21757.555,21757.555
2024-12-06,11,0.0,12791.967,8400.768,21192.735,21192.735
2024-12-06,12,0.0,12791.967,8400.768,21192.735,21192.735
2024-12-06,13,0.0,12680.831,7799.462,20480.293,20480.293
2024-12-06,14,0.0,12680.831,7799.462,20480.293,20480.293
2024-12-06,15,0.0,12371.378,6751.037,19122.415,19122.415
2024-12-06,16,0.0,12371.378,6751.037,19122.415,19122.415
2024-12-06,17,262.0,11655.839,5683.448,17339.287,17601.287
2024-12-06,18,720.0,11655.839,5683.448,17339.287,18059.287
2024-12-06,19,1341.0,10928.548,4644.146,15572.694,16913.694
2024-12-06,20,1979.0,10928.548,4644.146,15572.694,17551.694
2024-12-06,21,2485.0,9995.174,3735.597,13730.771,16215.771
2024-12-06,22,2796.0,9995.174,3735.597,13730.771,16526.771
2024-12-06,23,2884.0,8994.116,2994.852,11988.968,14872.968
2024-12-06,24,2786.0,8994.116,2994.852,11988.968,14774.968
2024-12-06,25,2545.0,8006.562,2675.093,10681.654999999999,13226.654999999999
2024-12-06,26,2170.0,8006.562,2675.093,10681.654999999999,12851.654999999999
2024-12-06,27,1676.0,6659.717,2676.491,9336.207999999999,11012.207999999999
2024-12-06,28,1151.0,6659.717,2676.491,9336.207999999999,10487.207999999999
2024-12-06,29,687.0,5600.572,2925.487,8526.059000000001,9213.059000000001
2024-12-06,30,332.0,5600.572,2925.487,8526.059000000001,8858.059000000001
2024-12-06,31,110.0,4860.601,3577.868,8438.469,8548.469
2024-12-06,32,0.0,4860.601,3577.868,8438.469,8438.469
2024-12-06,33,0.0,4500.112,4640.86,9140.972,9140.972
2024-12-06,34,0.0,4500.112,4640.86,9140.972,9140.972
2024-12-06,35,0.0,5025.429,5543.453,10568.882000000001,10568.882000000001
2024-12-06,36,0.0,5025.429,5543.453,10568.882000000001,10568.882000000001
2024-12-06,37,0.0,5862.344,6431.813,12294.157,12294.157
2024-12-06,38,0.0,5862.344,6431.813,12294.157,12294.157
2024-12-06,39,0.0,7118.59,7335.352,14453.942,14453.942
2024-12-06,40,0.0,7118.59,7335.352,14453.942,14453.942
2024-12-06,41,0.0,9188.685,8112.754,17301.439,17301.439
2024-12-06,42,0.0,9188.685,8112.754,17301.439,17301.439
2024-12-06,43,0.0,10837.257,8691.584,19528.841,19528.841
2024-12-06,44,0.0,10837.257,8691.584,19528.841,19528.841
2024-12-06,45,0.0,11759.746,9003.091,20762.837,20762.837
2024-12-06,46,0.0,11759.746,9003.091,20762.837,20762.837
2024-12-06,47,0.0,12083.133,8952.337,21035.47,21035.47
2024-12-06,48,0.0,12083.133,8952.337,21035.47,21035.47
