settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,124.2,124.2,0.0,Battery_1,hold,0.0,10.0,2.0
2,128.42,128.42,0.0,Battery_1,hold,0.0,10.0,2.0
3,119.72,119.72,0.0,Battery_1,hold,0.0,10.0,2.0
4,126.31,126.31,0.0,Battery_1,hold,0.0,10.0,2.0
5,133.32,133.32,0.0,Battery_1,hold,0.0,10.0,2.0
6,103.28,103.28,103.28,Battery_1,charge,3.0,16.8,3.35
7,117.23,117.23,0.0,Battery_1,hold,0.0,16.8,3.35
8,133.1,133.1,0.0,Battery_1,hold,0.0,16.8,3.35
9,137.21,137.21,137.21,Battery_1,discharge,2.43,10.0,2.0
10,124.58,124.58,0.0,Battery_1,hold,0.0,10.0,2.0
11,122.58,122.58,0.0,Battery_1,hold,0.0,10.0,2.0
12,118.05,118.05,0.0,Battery_1,hold,0.0,10.0,2.0
13,119.3,119.3,0.0,Battery_1,hold,0.0,10.0,2.0
14,88.0,88.0,0.0,Battery_1,hold,0.0,10.0,2.0
15,70.0,70.0,70.0,Battery_1,charge,3.0,16.8,3.35
16,45.01,45.01,45.01,Battery_1,charge,3.0,23.5,4.7
17,43.9,43.9,43.9,Battery_1,charge,3.0,30.2,6.05
18,40.38,40.38,40.38,Battery_1,charge,3.0,37.0,7.4
19,125.0,125.0,125.0,Battery_1,discharge,3.0,28.7,5.73
20,31.8,31.8,31.8,Battery_1,charge,3.0,35.4,7.08
21,24.53,24.53,24.53,Battery_1,charge,3.0,42.2,8.43
22,34.16,34.16,34.16,Battery_1,charge,3.0,48.9,9.78
23,7.74,7.74,7.74,Battery_1,charge,3.0,55.7,11.13
24,1.74,1.74,1.74,Battery_1,charge,3.0,62.4,12.48
25,107.5,107.5,107.5,Battery_1,discharge,3.0,54.1,10.82
26,0.25,0.25,0.25,Battery_1,charge,3.0,60.8,12.17
27,90.0,90.0,0.0,Battery_1,hold,0.0,60.8,12.17
28,5.32,5.32,5.32,Battery_1,charge,3.0,67.6,13.52
29,17.0,17.0,17.0,Battery_1,charge,3.0,74.3,14.87
30,46.03,46.03,46.03,Battery_1,charge,3.0,81.1,16.22
31,90.0,90.0,0.0,Battery_1,hold,0.0,81.1,16.22
32,107.5,107.5,107.5,Battery_1,discharge,3.0,72.8,14.55
33,124.5,124.5,124.5,Battery_1,discharge,3.0,64.4,12.88
34,127.0,127.0,127.0,Battery_1,discharge,3.0,56.1,11.22
35,133.0,133.0,133.0,Battery_1,discharge,3.0,47.8,9.55
36,145.0,145.0,145.0,Battery_1,discharge,3.0,39.4,7.88
37,145.0,145.0,145.0,Battery_1,discharge,3.0,31.1,6.22
38,92.35,92.35,0.0,Battery_1,hold,0.0,31.1,6.22
39,89.3,89.3,0.0,Battery_1,hold,0.0,31.1,6.22
40,94.66,94.66,0.0,Battery_1,hold,0.0,31.1,6.22
41,94.67,94.67,0.0,Battery_1,hold,0.0,31.1,6.22
42,145.0,145.0,145.0,Battery_1,discharge,3.0,22.7,4.55
43,88.5,88.5,0.0,Battery_1,hold,0.0,22.7,4.55
44,145.0,145.0,145.0,Battery_1,discharge,3.0,14.4,2.88
45,85.0,85.0,85.0,Battery_1,charge,1.74,18.3,3.67
46,85.01,85.01,0.0,Battery_1,hold,0.0,18.3,3.67
47,114.18,114.18,114.18,Battery_1,discharge,3.0,10.0,2.0
48,71.5,71.5,0.0,Battery_1,hold,0.0,10.0,2.0
1,124.2,124.2,0.0,Battery_2,hold,0.0,10.0,10.0
2,128.42,128.42,0.0,Battery_2,hold,0.0,10.0,10.0
3,119.72,119.72,0.0,Battery_2,hold,0.0,10.0,10.0
4,126.31,126.31,0.0,Battery_2,hold,0.0,10.0,10.0
5,133.32,133.32,0.0,Battery_2,hold,0.0,10.0,10.0
6,103.28,103.28,103.28,Battery_2,charge,7.5,13.4,13.38
7,117.23,117.23,0.0,Battery_2,hold,0.0,13.4,13.38
8,133.1,133.1,0.0,Battery_2,hold,0.0,13.4,13.38
9,137.21,137.21,137.21,Battery_2,discharge,6.08,10.0,10.0
10,124.58,124.58,0.0,Battery_2,hold,0.0,10.0,10.0
11,122.58,122.58,0.0,Battery_2,hold,0.0,10.0,10.0
12,118.05,118.05,0.0,Battery_2,hold,0.0,10.0,10.0
13,119.3,119.3,0.0,Battery_2,hold,0.0,10.0,10.0
14,88.0,88.0,0.0,Battery_2,hold,0.0,10.0,10.0
15,70.0,70.0,70.0,Battery_2,charge,7.5,13.4,13.38
16,45.01,45.01,45.01,Battery_2,charge,7.5,16.8,16.75
17,43.9,43.9,43.9,Battery_2,charge,7.5,20.1,20.12
18,40.38,40.38,40.38,Battery_2,charge,7.5,23.5,23.5
19,125.0,125.0,125.0,Battery_2,discharge,7.5,19.3,19.33
20,31.8,31.8,31.8,Battery_2,charge,7.5,22.7,22.71
21,24.53,24.53,24.53,Battery_2,charge,7.5,26.1,26.08
22,34.16,34.16,34.16,Battery_2,charge,7.5,29.5,29.46
23,7.74,7.74,7.74,Battery_2,charge,7.5,32.8,32.83
24,1.74,1.74,1.74,Battery_2,charge,7.5,36.2,36.21
25,107.5,107.5,107.5,Battery_2,discharge,7.5,32.0,32.04
26,0.25,0.25,0.25,Battery_2,charge,7.5,35.4,35.42
27,90.0,90.0,0.0,Battery_2,hold,0.0,35.4,35.42
28,5.32,5.32,5.32,Battery_2,charge,7.5,38.8,38.79
29,17.0,17.0,17.0,Battery_2,charge,7.5,42.2,42.17
30,46.03,46.03,46.03,Battery_2,charge,7.5,45.5,45.54
31,90.0,90.0,0.0,Battery_2,hold,0.0,45.5,45.54
32,107.5,107.5,107.5,Battery_2,discharge,7.5,41.4,41.38
33,124.5,124.5,124.5,Battery_2,discharge,7.5,37.2,37.21
34,127.0,127.0,127.0,Battery_2,discharge,7.5,33.0,33.04
35,133.0,133.0,133.0,Battery_2,discharge,7.5,28.9,28.88
36,145.0,145.0,145.0,Battery_2,discharge,7.5,24.7,24.71
37,145.0,145.0,145.0,Battery_2,discharge,7.5,20.5,20.54
38,92.35,92.35,0.0,Battery_2,hold,0.0,20.5,20.54
39,89.3,89.3,0.0,Battery_2,hold,0.0,20.5,20.54
40,94.66,94.66,0.0,Battery_2,hold,0.0,20.5,20.54
41,94.67,94.67,0.0,Battery_2,hold,0.0,20.5,20.54
