settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,113.1,Battery_1,hold,0.0,50.0,10.0
2,113.77,Battery_1,hold,0.0,50.0,10.0
3,112.85,Battery_1,hold,0.0,50.0,10.0
4,114.74,Battery_1,hold,0.0,50.0,10.0
5,111.91,Battery_1,hold,0.0,50.0,10.0
6,112.72,Battery_1,hold,0.0,50.0,10.0
7,107.15,Battery_1,hold,0.0,50.0,10.0
8,110.0,Battery_1,hold,0.0,50.0,10.0
9,110.63,Battery_1,hold,0.0,50.0,10.0
10,114.18,Battery_1,hold,0.0,50.0,10.0
11,120.25,Battery_1,hold,0.0,50.0,10.0
12,130.3,Battery_1,hold,0.0,50.0,10.0
13,135.0,Battery_1,discharge,4.0,38.9,7.78
14,145.49,Battery_1,discharge,4.0,27.8,5.56
15,131.64,Battery_1,discharge,2.4,21.1,4.22
16,137.62,Battery_1,discharge,4.0,10.0,2.0
17,103.07,Battery_1,hold,0.0,10.0,2.0
18,112.26,Battery_1,hold,0.0,10.0,2.0
19,91.04,Battery_1,charge,4.0,19.0,3.8
20,73.31,Battery_1,charge,4.0,28.0,5.6
21,64.95,Battery_1,charge,4.0,37.0,7.4
22,53.72,Battery_1,charge,4.0,46.0,9.2
23,61.21,Battery_1,charge,4.0,55.0,11.0
24,76.76,Battery_1,charge,4.0,64.0,12.8
25,86.11,Battery_1,charge,4.0,73.0,14.6
26,88.78,Battery_1,charge,4.0,82.0,16.4
27,94.51,Battery_1,charge,3.56,90.0,18.0
28,94.86,Battery_1,hold,0.0,90.0,18.0
29,97.66,Battery_1,hold,0.0,90.0,18.0
30,98.66,Battery_1,hold,0.0,90.0,18.0
31,103.28,Battery_1,hold,0.0,90.0,18.0
32,110.36,Battery_1,hold,0.0,90.0,18.0
33,106.98,Battery_1,hold,0.0,90.0,18.0
34,107.32,Battery_1,hold,0.0,90.0,18.0
35,101.3,Battery_1,hold,0.0,90.0,18.0
36,109.66,Battery_1,hold,0.0,90.0,18.0
37,122.81,Battery_1,hold,0.0,90.0,18.0
38,127.4,Battery_1,hold,0.0,90.0,18.0
39,149.24,Battery_1,discharge,4.0,78.9,15.78
40,152.61,Battery_1,discharge,4.0,67.8,13.56
41,156.19,Battery_1,discharge,4.0,56.7,11.33
42,155.45,Battery_1,discharge,4.0,45.6,9.11
43,158.08,Battery_1,discharge,4.0,34.4,6.89
44,152.39,Battery_1,discharge,4.0,23.3,4.67
45,146.74,Battery_1,discharge,4.0,12.2,2.44
46,139.43,Battery_1,hold,0.0,12.2,2.44
47,143.49,Battery_1,discharge,0.8,10.0,2.0
48,140.35,Battery_1,hold,0.0,10.0,2.0
1,113.1,Battery_2,hold,0.0,50.0,50.0
2,113.77,Battery_2,hold,0.0,50.0,50.0
3,112.85,Battery_2,hold,0.0,50.0,50.0
4,114.74,Battery_2,hold,0.0,50.0,50.0
5,111.91,Battery_2,hold,0.0,50.0,50.0
6,112.72,Battery_2,hold,0.0,50.0,50.0
7,107.15,Battery_2,hold,0.0,50.0,50.0
8,110.0,Battery_2,hold,0.0,50.0,50.0
9,110.63,Battery_2,hold,0.0,50.0,50.0
10,114.18,Battery_2,hold,0.0,50.0,50.0
11,120.25,Battery_2,hold,0.0,50.0,50.0
12,130.3,Battery_2,discharge,12.5,43.1,43.06
13,135.0,Battery_2,discharge,12.5,36.1,36.11
14,145.49,Battery_2,discharge,12.5,29.2,29.17
15,131.64,Battery_2,discharge,12.5,22.2,22.22
16,137.62,Battery_2,discharge,12.5,15.3,15.28
17,103.07,Battery_2,hold,0.0,15.3,15.28
18,112.26,Battery_2,hold,0.0,15.3,15.28
19,91.04,Battery_2,charge,12.5,20.9,20.9
20,73.31,Battery_2,charge,12.5,26.5,26.53
21,64.95,Battery_2,charge,12.5,32.2,32.15
