settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,4.98,4.98,4.98,Battery_1,charge,3.0,16.8,3.35
2,-13.9,-13.9,-13.9,Battery_1,charge,3.0,23.5,4.7
3,23.38,23.38,23.38,Battery_1,discharge,3.0,15.2,3.03
4,21.58,21.58,21.58,Battery_1,discharge,1.86,10.0,2.0
5,16.14,16.14,0.0,Battery_1,hold,0.0,10.0,2.0
6,-14.4,-14.4,-14.4,Battery_1,charge,3.0,16.8,3.35
7,8.35,8.35,8.35,Battery_1,discharge,2.43,10.0,2.0
8,7.9,7.9,0.0,Battery_1,hold,0.0,10.0,2.0
9,-13.9,-13.9,-13.9,Battery_1,charge,3.0,16.8,3.35
10,6.58,6.58,0.0,Battery_1,hold,0.0,16.8,3.35
11,-7.62,-7.62,-7.62,Battery_1,charge,3.0,23.5,4.7
12,7.56,7.56,7.56,Battery_1,discharge,1.86,18.3,3.67
13,8.2,8.2,8.2,Battery_1,discharge,3.0,10.0,2.0
14,-13.9,-13.9,-13.9,Battery_1,charge,3.0,16.8,3.35
15,5.32,5.32,5.32,Battery_1,charge,0.7,18.3,3.67
16,7.8,7.8,7.8,Battery_1,discharge,3.0,10.0,2.0
17,-13.9,-13.9,-13.9,Battery_1,charge,3.0,16.8,3.35
18,3.38,3.38,3.38,Battery_1,discharge,2.43,10.0,2.0
19,-4.11,-4.11,-4.11,Battery_1,charge,3.0,16.8,3.35
20,-3.27,-3.27,-3.27,Battery_1,charge,3.0,17.3,3.47
21,-10.33,-10.33,-10.33,Battery_1,charge,3.0,24.1,4.82
22,5.0,5.0,5.0,Battery_1,discharge,3.0,15.8,3.15
23,-9.42,-9.42,-9.42,Battery_1,charge,3.0,22.5,4.5
24,-11.01,-11.01,-11.01,Battery_1,charge,3.0,29.2,5.85
25,-30.0,-30.0,-30.0,Battery_1,charge,3.0,36.0,7.2
26,-33.79,-33.79,-33.79,Battery_1,charge,3.0,42.8,8.55
27,-48.0,-48.0,-48.0,Battery_1,charge,3.0,49.5,9.9
28,-84.88,-84.88,-84.88,Battery_1,charge,3.0,56.2,11.25
29,-49.9,-49.9,-49.9,Battery_1,charge,3.0,63.0,12.6
30,-35.44,-35.44,-35.44,Battery_1,charge,3.0,69.8,13.95
31,-14.4,-14.4,-14.4,Battery_1,charge,3.0,76.5,15.3
32,-13.9,-13.9,-13.9,Battery_1,charge,3.0,83.2,16.65
33,-14.4,-14.4,-14.4,Battery_1,charge,3.0,90.0,18.0
34,41.77,41.77,0.0,Battery_1,hold,0.0,90.0,18.0
