settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,98.72,Battery_1,discharge,4.0,38.9,7.78
2,94.34,Battery_1,hold,0.0,38.9,7.78
3,85.86,Battery_1,hold,0.0,38.9,7.78
4,84.71,Battery_1,hold,0.0,38.9,7.78
5,88.42,Battery_1,hold,0.0,38.9,7.78
6,82.66,Battery_1,hold,0.0,38.9,7.78
7,81.99,Battery_1,hold,0.0,38.9,7.78
8,86.14,Battery_1,hold,0.0,38.9,7.78
9,85.56,Battery_1,hold,0.0,38.9,7.78
10,85.06,Battery_1,hold,0.0,38.9,7.78
11,87.29,Battery_1,hold,0.0,38.9,7.78
12,89.96,Battery_1,hold,0.0,38.9,7.78
13,95.51,Battery_1,discharge,2.4,32.2,6.44
14,98.58,Battery_1,discharge,4.0,21.1,4.22
15,87.68,Battery_1,hold,0.0,21.1,4.22
16,95.71,Battery_1,discharge,4.0,10.0,2.0
17,89.25,Battery_1,hold,0.0,10.0,2.0
18,88.9,Battery_1,hold,0.0,10.0,2.0
19,76.47,Battery_1,hold,0.0,10.0,2.0
20,74.64,Battery_1,charge,3.56,18.0,3.6
21,58.53,Battery_1,charge,4.0,27.0,5.4
22,58.98,Battery_1,charge,4.0,36.0,7.2
23,46.76,Battery_1,charge,4.0,45.0,9.0
24,54.26,Battery_1,charge,4.0,54.0,10.8
25,53.91,Battery_1,charge,4.0,63.0,12.6
26,64.06,Battery_1,charge,4.0,72.0,14.4
27,67.51,Battery_1,charge,4.0,81.0,16.2
28,68.11,Battery_1,charge,4.0,90.0,18.0
29,75.19,Battery_1,hold,0.0,90.0,18.0
30,78.83,Battery_1,hold,0.0,90.0,18.0
31,98.3,Battery_1,discharge,4.0,78.9,15.78
32,93.97,Battery_1,hold,0.0,78.9,15.78
33,84.09,Battery_1,hold,0.0,78.9,15.78
34,76.78,Battery_1,charge,4.0,87.9,17.58
35,95.05,Battery_1,hold,0.0,87.9,17.58
36,88.57,Battery_1,hold,0.0,87.9,17.58
37,78.05,Battery_1,charge,0.94,90.0,18.0
38,102.67,Battery_1,hold,0.0,90.0,18.0
39,111.53,Battery_1,discharge,0.8,87.8,17.56
40,117.24,Battery_1,discharge,4.0,76.7,15.33
41,128.26,Battery_1,discharge,4.0,65.6,13.11
42,132.97,Battery_1,discharge,4.0,54.4,10.89
43,118.71,Battery_1,discharge,4.0,43.3,8.67
44,116.69,Battery_1,discharge,4.0,32.2,6.44
45,114.32,Battery_1,discharge,4.0,21.1,4.22
46,117.33,Battery_1,discharge,4.0,10.0,2.0
47,97.1,Battery_1,hold,0.0,10.0,2.0
48,94.86,Battery_1,hold,0.0,10.0,2.0
1,98.72,Battery_2,discharge,12.5,43.1,43.06
2,94.34,Battery_2,hold,0.0,43.1,43.06
3,85.86,Battery_2,hold,0.0,43.1,43.06
4,84.71,Battery_2,hold,0.0,43.1,43.06
5,88.42,Battery_2,hold,0.0,43.1,43.06
6,82.66,Battery_2,hold,0.0,43.1,43.06
7,81.99,Battery_2,hold,0.0,43.1,43.06
8,86.14,Battery_2,hold,0.0,43.1,43.06
9,85.56,Battery_2,hold,0.0,43.1,43.06
10,85.06,Battery_2,hold,0.0,43.1,43.06
11,87.29,Battery_2,hold,0.0,43.1,43.06
12,89.96,Battery_2,hold,0.0,43.1,43.06
13,95.51,Battery_2,discharge,12.5,36.1,36.11
14,98.58,Battery_2,discharge,12.5,29.2,29.17
15,87.68,Battery_2,hold,0.0,29.2,29.17
16,95.71,Battery_2,discharge,12.5,22.2,22.22
17,89.25,Battery_2,hold,0.0,22.2,22.22
18,88.9,Battery_2,hold,0.0,22.2,22.22
19,76.47,Battery_2,charge,12.5,27.8,27.85
20,74.64,Battery_2,charge,12.5,33.5,33.47
21,58.53,Battery_2,charge,12.5,39.1,39.1
22,58.98,Battery_2,charge,12.5,44.7,44.72
23,46.76,Battery_2,charge,12.5,50.3,50.35
24,54.26,Battery_2,charge,12.5,56.0,55.97
25,53.91,Battery_2,charge,12.5,61.6,61.6
26,64.06,Battery_2,charge,12.5,67.2,67.22
27,67.51,Battery_2,charge,12.5,72.8,72.85
28,68.11,Battery_2,charge,12.5,78.5,78.47
29,75.19,Battery_2,charge,12.5,84.1,84.1
30,78.83,Battery_2,hold,0.0,84.1,84.1
31,98.3,Battery_2,discharge,12.5,77.2,77.15
32,93.97,Battery_2,hold,0.0,77.2,77.15
33,84.09,Battery_2,hold,0.0,77.2,77.15
34,76.78,Battery_2,charge,12.5,82.8,82.78
35,95.05,Battery_2,discharge,6.0,79.4,79.44
36,88.57,Battery_2,hold,0.0,79.4,79.44
37,78.05,Battery_2,hold,0.0,79.4,79.44
38,102.67,Battery_2,discharge,12.5,72.5,72.5
39,111.53,Battery_2,discharge,12.5,65.6,65.56
40,117.24,Battery_2,discharge,12.5,58.6,58.61
41,128.26,Battery_2,discharge,12.5,51.7,51.67
42,132.97,Battery_2,discharge,12.5,44.7,44.72
43,118.71,Battery_2,discharge,12.5,37.8,37.78
44,116.69,Battery_2,discharge,12.5,30.8,30.83
45,114.32,Battery_2,discharge,12.5,23.9,23.89
46,117.33,Battery_2,discharge,12.5,16.9,16.94
47,97.1,Battery_2,discharge,12.5,10.0,10.0
48,94.86,Battery_2,hold,0.0,10.0,10.0
1,98.72,Battery_3,discharge,25.0,43.1,86.11
