settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,123.84,Battery_1,hold,0.0,50.0,10.0
2,123.08,Battery_1,hold,0.0,50.0,10.0
3,112.69,Battery_1,charge,4.0,59.0,11.8
4,110.7,Battery_1,charge,4.0,68.0,13.6
5,112.87,Battery_1,hold,0.0,68.0,13.6
6,111.86,Battery_1,charge,4.0,77.0,15.4
7,111.61,Battery_1,charge,4.0,86.0,17.2
8,112.91,Battery_1,hold,0.0,86.0,17.2
9,114.09,Battery_1,hold,0.0,86.0,17.2
10,114.18,Battery_1,hold,0.0,86.0,17.2
11,128.73,Battery_1,hold,0.0,86.0,17.2
12,129.75,Battery_1,hold,0.0,86.0,17.2
13,128.43,Battery_1,hold,0.0,86.0,17.2
14,131.74,Battery_1,hold,0.0,86.0,17.2
15,121.83,Battery_1,hold,0.0,86.0,17.2
16,127.32,Battery_1,hold,0.0,86.0,17.2
17,112.75,Battery_1,charge,1.78,90.0,18.0
18,115.1,Battery_1,hold,0.0,90.0,18.0
19,116.51,Battery_1,hold,0.0,90.0,18.0
20,114.2,Battery_1,hold,0.0,90.0,18.0
21,115.73,Battery_1,hold,0.0,90.0,18.0
22,115.39,Battery_1,hold,0.0,90.0,18.0
23,119.13,Battery_1,hold,0.0,90.0,18.0
24,122.39,Battery_1,hold,0.0,90.0,18.0
25,118.87,Battery_1,hold,0.0,90.0,18.0
26,121.1,Battery_1,hold,0.0,90.0,18.0
27,119.09,Battery_1,hold,0.0,90.0,18.0
28,119.59,Battery_1,hold,0.0,90.0,18.0
29,122.83,Battery_1,hold,0.0,90.0,18.0
30,124.6,Battery_1,hold,0.0,90.0,18.0
31,133.39,Battery_1,hold,0.0,90.0,18.0
32,136.7,Battery_1,hold,0.0,90.0,18.0
33,129.43,Battery_1,hold,0.0,90.0,18.0
34,122.97,Battery_1,hold,0.0,90.0,18.0
35,123.47,Battery_1,hold,0.0,90.0,18.0
36,128.41,Battery_1,hold,0.0,90.0,18.0
37,155.17,Battery_1,discharge,4.0,78.9,15.78
38,167.64,Battery_1,discharge,4.0,67.8,13.56
39,170.27,Battery_1,discharge,4.0,56.7,11.33
40,169.55,Battery_1,discharge,4.0,45.6,9.11
41,173.03,Battery_1,discharge,4.0,34.4,6.89
42,194.72,Battery_1,discharge,4.0,23.3,4.67
43,154.51,Battery_1,discharge,4.0,12.2,2.44
44,149.35,Battery_1,discharge,0.8,10.0,2.0
45,138.23,Battery_1,hold,0.0,10.0,2.0
46,131.71,Battery_1,hold,0.0,10.0,2.0
47,119.11,Battery_1,hold,0.0,10.0,2.0
48,121.56,Battery_1,hold,0.0,10.0,2.0
1,123.84,Battery_2,hold,0.0,50.0,50.0
2,123.08,Battery_2,hold,0.0,50.0,50.0
3,112.69,Battery_2,hold,0.0,50.0,50.0
4,110.7,Battery_2,charge,12.5,55.6,55.62
5,112.87,Battery_2,hold,0.0,55.6,55.62
6,111.86,Battery_2,charge,12.5,61.3,61.25
7,111.61,Battery_2,charge,12.5,66.9,66.88
8,112.91,Battery_2,hold,0.0,66.9,66.88
9,114.09,Battery_2,hold,0.0,66.9,66.88
10,114.18,Battery_2,hold,0.0,66.9,66.88
11,128.73,Battery_2,hold,0.0,66.9,66.88
12,129.75,Battery_2,hold,0.0,66.9,66.88
13,128.43,Battery_2,hold,0.0,66.9,66.88
14,131.74,Battery_2,hold,0.0,66.9,66.88
15,121.83,Battery_2,hold,0.0,66.9,66.88
16,127.32,Battery_2,hold,0.0,66.9,66.88
17,112.75,Battery_2,hold,0.0,66.9,66.88
18,115.1,Battery_2,hold,0.0,66.9,66.88
19,116.51,Battery_2,hold,0.0,66.9,66.88
20,114.2,Battery_2,hold,0.0,66.9,66.88
21,115.73,Battery_2,hold,0.0,66.9,66.88
22,115.39,Battery_2,hold,0.0,66.9,66.88
23,119.13,Battery_2,hold,0.0,66.9,66.88
24,122.39,Battery_2,hold,0.0,66.9,66.88
25,118.87,Battery_2,hold,0.0,66.9,66.88
26,121.1,Battery_2,hold,0.0,66.9,66.88
27,119.09,Battery_2,hold,0.0,66.9,66.88
28,119.59,Battery_2,hold,0.0,66.9,66.88
29,122.83,Battery_2,hold,0.0,66.9,66.88
30,124.6,Battery_2,hold,0.0,66.9,66.88
31,133.39,Battery_2,hold,0.0,66.9,66.88
32,136.7,Battery_2,hold,0.0,66.9,66.88
33,129.43,Battery_2,hold,0.0,66.9,66.88
34,122.97,Battery_2,hold,0.0,66.9,66.88
35,123.47,Battery_2,hold,0.0,66.9,66.88
36,128.41,Battery_2,hold,0.0,66.9,66.88
37,155.17,Battery_2,discharge,12.5,59.9,59.93
38,167.64,Battery_2,discharge,12.5,53.0,52.99
39,170.27,Battery_2,discharge,12.5,46.0,46.04
40,169.55,Battery_2,discharge,12.5,39.1,39.1
41,173.03,Battery_2,discharge,12.5,32.2,32.15
42,194.72,Battery_2,discharge,12.5,25.2,25.21
43,154.51,Battery_2,discharge,12.5,18.3,18.26
44,149.35,Battery_2,discharge,12.5,11.3,11.32
45,138.23,Battery_2,discharge,2.38,10.0,10.0
46,131.71,Battery_2,hold,0.0,10.0,10.0
47,119.11,Battery_2,hold,0.0,10.0,10.0
48,121.56,Battery_2,hold,0.0,10.0,10.0
1,123.84,Battery_3,hold,0.0,50.0,100.0
2,123.08,Battery_3,hold,0.0,50.0,100.0
3,112.69,Battery_3,hold,0.0,50.0,100.0
4,110.7,Battery_3,charge,25.0,55.6,111.25
5,112.87,Battery_3,hold,0.0,55.6,111.25
6,111.86,Battery_3,charge,25.0,61.3,122.5
7,111.61,Battery_3,charge,25.0,66.9,133.75
8,112.91,Battery_3,hold,0.0,66.9,133.75
9,114.09,Battery_3,hold,0.0,66.9,133.75
10,114.18,Battery_3,hold,0.0,66.9,133.75
11,128.73,Battery_3,hold,0.0,66.9,133.75
12,129.75,Battery_3,hold,0.0,66.9,133.75
13,128.43,Battery_3,hold,0.0,66.9,133.75
14,131.74,Battery_3,hold,0.0,66.9,133.75
15,121.83,Battery_3,hold,0.0,66.9,133.75
16,127.32,Battery_3,hold,0.0,66.9,133.75
17,112.75,Battery_3,hold,0.0,66.9,133.75
18,115.1,Battery_3,hold,0.0,66.9,133.75
19,116.51,Battery_3,hold,0.0,66.9,133.75
20,114.2,Battery_3,hold,0.0,66.9,133.75
21,115.73,Battery_3,hold,0.0,66.9,133.75
22,115.39,Battery_3,hold,0.0,66.9,133.75
23,119.13,Battery_3,hold,0.0,66.9,133.75
24,122.39,Battery_3,hold,0.0,66.9,133.75
25,118.87,Battery_3,hold,0.0,66.9,133.75
26,121.1,Battery_3,hold,0.0,66.9,133.75
27,119.09,Battery_3,hold,0.0,66.9,133.75
28,119.59,Battery_3,hold,0.0,66.9,133.75
29,122.83,Battery_3,hold,0.0,66.9,133.75
30,124.6,Battery_3,hold,0.0,66.9,133.75
31,133.39,Battery_3,hold,0.0,66.9,133.75
32,136.7,Battery_3,hold,0.0,66.9,133.75
33,129.43,Battery_3,hold,0.0,66.9,133.75
34,122.97,Battery_3,hold,0.0,66.9,133.75
35,123.47,Battery_3,hold,0.0,66.9,133.75
36,128.41,Battery_3,hold,0.0,66.9,133.75
37,155.17,Battery_3,discharge,25.0,59.9,119.86
38,167.64,Battery_3,discharge,25.0,53.0,105.97
39,170.27,Battery_3,discharge,25.0,46.0,92.08
40,169.55,Battery_3,discharge,25.0,39.1,78.19
41,173.03,Battery_3,discharge,25.0,32.2,64.31
42,194.72,Battery_3,discharge,25.0,25.2,50.42
43,154.51,Battery_3,discharge,25.0,18.3,36.53
44,149.35,Battery_3,discharge,25.0,11.3,22.64
45,138.23,Battery_3,discharge,4.75,10.0,20.0
46,131.71,Battery_3,hold,0.0,10.0,20.0
47,119.11,Battery_3,hold,0.0,10.0,20.0
48,121.56,Battery_3,hold,0.0,10.0,20.0
1,123.84,Battery_4,hold,0.0,50.0,40.0
2,123.08,Battery_4,hold,0.0,50.0,40.0
3,112.69,Battery_4,hold,0.0,50.0,40.0
4,110.7,Battery_4,charge,10.0,55.6,44.5
5,112.87,Battery_4,hold,0.0,55.6,44.5
6,111.86,Battery_4,charge,10.0,61.3,49.0
7,111.61,Battery_4,charge,10.0,66.9,53.5
8,112.91,Battery_4,hold,0.0,66.9,53.5
9,114.09,Battery_4,hold,0.0,66.9,53.5
10,114.18,Battery_4,hold,0.0,66.9,53.5
11,128.73,Battery_4,hold,0.0,66.9,53.5
12,129.75,Battery_4,hold,0.0,66.9,53.5
13,128.43,Battery_4,hold,0.0,66.9,53.5
14,131.74,Battery_4,hold,0.0,66.9,53.5
15,121.83,Battery_4,hold,0.0,66.9,53.5
16,127.32,Battery_4,hold,0.0,66.9,53.5
17,112.75,Battery_4,hold,0.0,66.9,53.5
18,115.1,Battery_4,hold,0.0,66.9,53.5
19,116.51,Battery_4,hold,0.0,66.9,53.5
20,114.2,Battery_4,hold,0.0,66.9,53.5
21,115.73,Battery_4,hold,0.0,66.9,53.5
22,115.39,Battery_4,hold,0.0,66.9,53.5
23,119.13,Battery_4,hold,0.0,66.9,53.5
24,122.39,Battery_4,hold,0.0,66.9,53.5
25,118.87,Battery_4,hold,0.0,66.9,53.5
26,121.1,Battery_4,hold,0.0,66.9,53.5
27,119.09,Battery_4,hold,0.0,66.9,53.5
28,119.59,Battery_4,hold,0.0,66.9,53.5
29,122.83,Battery_4,hold,0.0,66.9,53.5
30,124.6,Battery_4,hold,0.0,66.9,53.5
31,133.39,Battery_4,hold,0.0,66.9,53.5
32,136.7,Battery_4,hold,0.0,66.9,53.5
33,129.43,Battery_4,hold,0.0,66.9,53.5
34,122.97,Battery_4,hold,0.0,66.9,53.5
35,123.47,Battery_4,hold,0.0,66.9,53.5
36,128.41,Battery_4,hold,0.0,66.9,53.5
37,155.17,Battery_4,discharge,10.0,59.9,47.94
38,167.64,Battery_4,discharge,10.0,53.0,42.39
39,170.27,Battery_4,discharge,10.0,46.0,36.83
40,169.55,Battery_4,discharge,10.0,39.1,31.28
41,173.03,Battery_4,discharge,10.0,32.2,25.72
42,194.72,Battery_4,discharge,10.0,25.2,20.17
43,154.51,Battery_4,discharge,10.0,18.3,14.61
44,149.35,Battery_4,discharge,10.0,11.3,9.06
45,138.23,Battery_4,discharge,1.9,10.0,8.0
