settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,135.0,Battery_1,discharge,4.0,38.9,7.78
2,127.2,Battery_1,hold,0.0,38.9,7.78
3,114.51,Battery_1,hold,0.0,38.9,7.78
4,113.48,Battery_1,hold,0.0,38.9,7.78
5,113.08,Battery_1,hold,0.0,38.9,7.78
6,113.51,Battery_1,hold,0.0,38.9,7.78
7,119.35,Battery_1,hold,0.0,38.9,7.78
8,117.27,Battery_1,hold,0.0,38.9,7.78
9,117.11,Battery_1,hold,0.0,38.9,7.78
10,118.11,Battery_1,hold,0.0,38.9,7.78
11,125.85,Battery_1,hold,0.0,38.9,7.78
12,131.09,Battery_1,hold,0.0,38.9,7.78
13,133.59,Battery_1,discharge,4.0,27.8,5.56
14,141.43,Battery_1,discharge,4.0,16.7,3.33
15,125.64,Battery_1,hold,0.0,16.7,3.33
16,132.86,Battery_1,discharge,2.4,10.0,2.0
17,109.26,Battery_1,hold,0.0,10.0,2.0
18,118.31,Battery_1,hold,0.0,10.0,2.0
19,104.14,Battery_1,charge,2.57,15.8,3.16
20,106.14,Battery_1,hold,0.0,15.8,3.16
21,107.33,Battery_1,hold,0.0,15.8,3.16
22,105.22,Battery_1,hold,0.0,15.8,3.16
23,100.64,Battery_1,charge,4.0,24.8,4.96
24,100.25,Battery_1,charge,4.0,33.8,6.76
25,99.99,Battery_1,charge,4.0,42.8,8.56
26,102.47,Battery_1,charge,4.0,51.8,10.36
27,97.5,Battery_1,charge,4.0,60.8,12.16
28,95.09,Battery_1,charge,4.0,69.8,13.96
29,100.34,Battery_1,charge,4.0,78.8,15.76
30,99.03,Battery_1,charge,4.0,87.8,17.56
31,117.82,Battery_1,hold,0.0,87.8,17.56
32,116.03,Battery_1,hold,0.0,87.8,17.56
33,119.59,Battery_1,hold,0.0,87.8,17.56
34,112.63,Battery_1,hold,0.0,87.8,17.56
35,114.65,Battery_1,hold,0.0,87.8,17.56
36,113.5,Battery_1,hold,0.0,87.8,17.56
37,114.69,Battery_1,hold,0.0,87.8,17.56
38,118.61,Battery_1,hold,0.0,87.8,17.56
39,153.86,Battery_1,discharge,4.0,76.7,15.33
40,153.42,Battery_1,discharge,4.0,65.6,13.11
41,153.82,Battery_1,discharge,4.0,54.4,10.89
42,151.8,Battery_1,discharge,4.0,43.3,8.67
43,149.93,Battery_1,discharge,4.0,32.2,6.44
44,141.68,Battery_1,discharge,4.0,21.1,4.22
45,133.18,Battery_1,discharge,4.0,10.0,2.0
46,120.73,Battery_1,hold,0.0,10.0,2.0
47,125.02,Battery_1,hold,0.0,10.0,2.0
48,127.23,Battery_1,hold,0.0,10.0,2.0
1,135.0,Battery_2,discharge,12.5,43.1,43.06
2,127.2,Battery_2,hold,0.0,43.1,43.06
3,114.51,Battery_2,hold,0.0,43.1,43.06
4,113.48,Battery_2,hold,0.0,43.1,43.06
5,113.08,Battery_2,hold,0.0,43.1,43.06
6,113.51,Battery_2,hold,0.0,43.1,43.06
7,119.35,Battery_2,hold,0.0,43.1,43.06
8,117.27,Battery_2,hold,0.0,43.1,43.06
9,117.11,Battery_2,hold,0.0,43.1,43.06
10,118.11,Battery_2,hold,0.0,43.1,43.06
11,125.85,Battery_2,hold,0.0,43.1,43.06
12,131.09,Battery_2,discharge,12.5,36.1,36.11
13,133.59,Battery_2,discharge,12.5,29.2,29.17
14,141.43,Battery_2,discharge,12.5,22.2,22.22
15,125.64,Battery_2,hold,0.0,22.2,22.22
16,132.86,Battery_2,discharge,12.5,15.3,15.28
17,109.26,Battery_2,hold,0.0,15.3,15.28
18,118.31,Battery_2,hold,0.0,15.3,15.28
19,104.14,Battery_2,hold,0.0,15.3,15.28
20,106.14,Battery_2,hold,0.0,15.3,15.28
21,107.33,Battery_2,hold,0.0,15.3,15.28
22,105.22,Battery_2,hold,0.0,15.3,15.28
23,100.64,Battery_2,charge,12.5,20.9,20.9
24,100.25,Battery_2,charge,12.5,26.5,26.53
25,99.99,Battery_2,charge,12.5,32.2,32.15
26,102.47,Battery_2,charge,12.5,37.8,37.78
27,97.5,Battery_2,charge,12.5,43.4,43.4
28,95.09,Battery_2,charge,12.5,49.0,49.03
29,100.34,Battery_2,charge,12.5,54.7,54.65
30,99.03,Battery_2,charge,12.5,60.3,60.28
31,117.82,Battery_2,hold,0.0,60.3,60.28
32,116.03,Battery_2,hold,0.0,60.3,60.28
33,119.59,Battery_2,hold,0.0,60.3,60.28
34,112.63,Battery_2,hold,0.0,60.3,60.28
35,114.65,Battery_2,hold,0.0,60.3,60.28
36,113.5,Battery_2,hold,0.0,60.3,60.28
37,114.69,Battery_2,hold,0.0,60.3,60.28
38,118.61,Battery_2,hold,0.0,60.3,60.28
39,153.86,Battery_2,discharge,12.5,53.3,53.33
40,153.42,Battery_2,discharge,12.5,46.4,46.39
41,153.82,Battery_2,discharge,12.5,39.4,39.44
42,151.8,Battery_2,discharge,12.5,32.5,32.5
43,149.93,Battery_2,discharge,12.5,25.6,25.56
