settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,180.0,180.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,144.97,144.97,144.97,Battery_1,charge,0.7,11.6,2.32
3,127.62,127.62,127.62,Battery_1,charge,3.0,18.3,3.67
4,180.0,180.0,180.0,Battery_1,discharge,3.0,10.0,2.0
5,124.23,124.23,124.23,Battery_1,charge,3.0,16.8,3.35
6,125.82,125.82,125.82,Battery_1,charge,3.0,23.5,4.7
7,122.59,122.59,122.59,Battery_1,charge,3.0,30.2,6.05
8,143.94,143.94,0.0,Battery_1,hold,0.0,30.2,6.05
9,121.05,121.05,121.05,Battery_1,charge,3.0,37.0,7.4
10,121.06,121.06,121.06,Battery_1,charge,3.0,43.8,8.75
11,174.5,174.5,174.5,Battery_1,discharge,3.0,35.4,7.08
12,139.19,139.19,0.0,Battery_1,hold,0.0,35.4,7.08
13,160.0,160.0,160.0,Battery_1,discharge,3.0,27.1,5.42
14,201.0,201.0,201.0,Battery_1,discharge,3.0,18.8,3.75
15,120.44,120.44,120.44,Battery_1,charge,3.0,25.5,5.1
16,119.91,119.91,119.91,Battery_1,charge,3.0,32.2,6.45
17,126.01,126.01,126.01,Battery_1,charge,3.0,39.0,7.8
18,160.0,160.0,160.0,Battery_1,discharge,3.0,30.7,6.13
19,160.0,160.0,160.0,Battery_1,discharge,3.0,22.3,4.47
20,160.0,160.0,160.0,Battery_1,discharge,2.88,14.3,2.87
21,160.0,160.0,0.0,Battery_1,hold,0.0,14.3,2.87
22,160.0,160.0,0.0,Battery_1,hold,0.0,14.3,2.87
23,123.72,123.72,123.72,Battery_1,charge,3.0,21.1,4.22
24,122.47,122.47,122.47,Battery_1,charge,3.0,27.8,5.57
25,155.0,155.0,0.0,Battery_1,hold,0.0,27.8,5.57
26,160.0,160.0,0.0,Battery_1,hold,0.0,27.8,5.57
27,160.0,160.0,0.0,Battery_1,hold,0.0,27.8,5.57
28,160.0,160.0,0.0,Battery_1,hold,0.0,27.8,5.57
29,155.0,155.0,0.0,Battery_1,hold,0.0,27.8,5.57
30,155.0,155.0,0.0,Battery_1,hold,0.0,27.8,5.57
31,125.65,125.65,125.65,Battery_1,charge,3.0,34.6,6.92
32,155.0,155.0,0.0,Battery_1,hold,0.0,34.6,6.92
33,95.0,95.0,95.0,Battery_1,charge,3.0,41.3,8.27
34,95.0,95.0,95.0,Battery_1,charge,3.0,48.1,9.62
35,155.0,155.0,0.0,Battery_1,hold,0.0,48.1,9.62
36,106.0,106.0,106.0,Battery_1,charge,3.0,54.8,10.97
37,106.0,106.0,106.0,Battery_1,charge,3.0,61.6,12.32
38,109.28,109.28,109.28,Battery_1,charge,3.0,68.3,13.67
39,138.08,138.08,0.0,Battery_1,hold,0.0,68.3,13.67
40,199.9,199.9,199.9,Battery_1,discharge,3.0,60.0,12.0
41,199.9,199.9,199.9,Battery_1,discharge,3.0,51.7,10.33
42,189.99,189.99,189.99,Battery_1,discharge,3.0,43.3,8.67
43,212.9,212.9,212.9,Battery_1,discharge,3.0,35.0,7.0
44,187.0,187.0,187.0,Battery_1,discharge,3.0,26.7,5.33
45,199.0,199.0,199.0,Battery_1,discharge,3.0,18.3,3.67
46,166.38,166.38,166.38,Battery_1,discharge,3.0,10.0,2.0
47,124.15,124.15,0.0,Battery_1,hold,0.0,10.0,2.0
48,121.55,121.55,0.0,Battery_1,hold,0.0,10.0,2.0
1,180.0,180.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,144.97,144.97,144.97,Battery_2,charge,1.76,10.8,10.79
3,127.62,127.62,127.62,Battery_2,charge,7.5,14.2,14.17
4,180.0,180.0,180.0,Battery_2,discharge,7.5,10.0,10.0
5,124.23,124.23,124.23,Battery_2,charge,7.5,13.4,13.38
6,125.82,125.82,125.82,Battery_2,charge,7.5,16.8,16.75
7,122.59,122.59,122.59,Battery_2,charge,7.5,20.1,20.12
8,143.94,143.94,0.0,Battery_2,hold,0.0,20.1,20.12
9,121.05,121.05,121.05,Battery_2,charge,7.5,23.5,23.5
10,121.06,121.06,121.06,Battery_2,charge,7.5,26.9,26.88
11,174.5,174.5,174.5,Battery_2,discharge,7.5,22.7,22.71
12,139.19,139.19,0.0,Battery_2,hold,0.0,22.7,22.71
13,160.0,160.0,160.0,Battery_2,discharge,7.5,18.5,18.54
14,201.0,201.0,201.0,Battery_2,discharge,7.5,14.4,14.38
15,120.44,120.44,120.44,Battery_2,charge,7.5,17.8,17.75
16,119.91,119.91,119.91,Battery_2,charge,7.5,21.1,21.12
17,126.01,126.01,126.01,Battery_2,charge,7.5,24.5,24.5
18,160.0,160.0,160.0,Battery_2,discharge,7.5,20.3,20.33
19,160.0,160.0,160.0,Battery_2,discharge,7.5,16.2,16.17
20,160.0,160.0,160.0,Battery_2,discharge,7.2,12.2,12.17
21,160.0,160.0,0.0,Battery_2,hold,0.0,12.2,12.17
22,160.0,160.0,0.0,Battery_2,hold,0.0,12.2,12.17
23,123.72,123.72,123.72,Battery_2,charge,7.5,15.5,15.54
24,122.47,122.47,122.47,Battery_2,charge,7.5,18.9,18.92
25,155.0,155.0,0.0,Battery_2,hold,0.0,18.9,18.92
26,160.0,160.0,0.0,Battery_2,hold,0.0,18.9,18.92
27,160.0,160.0,0.0,Battery_2,hold,0.0,18.9,18.92
28,160.0,160.0,0.0,Battery_2,hold,0.0,18.9,18.92
29,155.0,155.0,0.0,Battery_2,hold,0.0,18.9,18.92
30,155.0,155.0,0.0,Battery_2,hold,0.0,18.9,18.92
31,125.65,125.65,125.65,Battery_2,charge,7.5,22.3,22.29
32,155.0,155.0,0.0,Battery_2,hold,0.0,22.3,22.29
33,95.0,95.0,95.0,Battery_2,charge,7.5,25.7,25.67
34,95.0,95.0,95.0,Battery_2,charge,7.5,29.0,29.04
35,155.0,155.0,0.0,Battery_2,hold,0.0,29.0,29.04
36,106.0,106.0,106.0,Battery_2,charge,7.5,32.4,32.42
37,106.0,106.0,106.0,Battery_2,charge,7.5,35.8,35.79
38,109.28,109.28,109.28,Battery_2,charge,7.5,39.2,39.17
39,138.08,138.08,0.0,Battery_2,hold,0.0,39.2,39.17
40,199.9,199.9,199.9,Battery_2,discharge,7.5,35.0,35.0
41,199.9,199.9,199.9,Battery_2,discharge,7.5,30.8,30.83
42,189.99,189.99,189.99,Battery_2,discharge,7.5,26.7,26.67
43,212.9,212.9,212.9,Battery_2,discharge,7.5,22.5,22.5
44,187.0,187.0,187.0,Battery_2,discharge,7.5,18.3,18.33
45,199.0,199.0,199.0,Battery_2,discharge,7.5,14.2,14.17
46,166.38,166.38,166.38,Battery_2,discharge,7.5,10.0,10.0
47,124.15,124.15,0.0,Battery_2,hold,0.0,10.0,10.0
48,121.55,121.55,0.0,Battery_2,hold,0.0,10.0,10.0
1,180.0,180.0,0.0,Battery_3,hold,0.0,10.0,20.0
2,144.97,144.97,144.97,Battery_3,charge,3.52,10.8,21.58
3,127.62,127.62,127.62,Battery_3,charge,15.0,14.2,28.33
4,180.0,180.0,180.0,Battery_3,discharge,15.0,10.0,20.0
5,124.23,124.23,124.23,Battery_3,charge,15.0,13.4,26.75
6,125.82,125.82,125.82,Battery_3,charge,15.0,16.8,33.5
7,122.59,122.59,122.59,Battery_3,charge,15.0,20.1,40.25
8,143.94,143.94,0.0,Battery_3,hold,0.0,20.1,40.25
9,121.05,121.05,121.05,Battery_3,charge,15.0,23.5,47.0
10,121.06,121.06,121.06,Battery_3,charge,15.0,26.9,53.75
11,174.5,174.5,174.5,Battery_3,discharge,15.0,22.7,45.42
12,139.19,139.19,0.0,Battery_3,hold,0.0,22.7,45.42
13,160.0,160.0,160.0,Battery_3,discharge,15.0,18.5,37.08
14,201.0,201.0,201.0,Battery_3,discharge,15.0,14.4,28.75
15,120.44,120.44,120.44,Battery_3,charge,15.0,17.8,35.5
16,119.91,119.91,119.91,Battery_3,charge,15.0,21.1,42.25
17,126.01,126.01,126.01,Battery_3,charge,15.0,24.5,49.0
18,160.0,160.0,160.0,Battery_3,discharge,15.0,20.3,40.67
19,160.0,160.0,160.0,Battery_3,discharge,15.0,16.2,32.33
20,160.0,160.0,160.0,Battery_3,discharge,14.4,12.2,24.33
21,160.0,160.0,0.0,Battery_3,hold,0.0,12.2,24.33
22,160.0,160.0,0.0,Battery_3,hold,0.0,12.2,24.33
23,123.72,123.72,123.72,Battery_3,charge,15.0,15.5,31.08
24,122.47,122.47,122.47,Battery_3,charge,15.0,18.9,37.83
25,155.0,155.0,0.0,Battery_3,hold,0.0,18.9,37.83
26,160.0,160.0,0.0,Battery_3,hold,0.0,18.9,37.83
27,160.0,160.0,0.0,Battery_3,hold,0.0,18.9,37.83
28,160.0,160.0,0.0,Battery_3,hold,0.0,18.9,37.83
29,155.0,155.0,0.0,Battery_3,hold,0.0,18.9,37.83
30,155.0,155.0,0.0,Battery_3,hold,0.0,18.9,37.83
31,125.65,125.65,125.65,Battery_3,charge,15.0,22.3,44.58
32,155.0,155.0,0.0,Battery_3,hold,0.0,22.3,44.58
33,95.0,95.0,95.0,Battery_3,charge,15.0,25.7,51.33
34,95.0,95.0,95.0,Battery_3,charge,15.0,29.0,58.08
35,155.0,155.0,0.0,Battery_3,hold,0.0,29.0,58.08
36,106.0,106.0,106.0,Battery_3,charge,15.0,32.4,64.83
37,106.0,106.0,106.0,Battery_3,charge,15.0,35.8,71.58
38,109.28,109.28,109.28,Battery_3,charge,15.0,39.2,78.33
39,138.08,138.08,0.0,Battery_3,hold,0.0,39.2,78.33
40,199.9,199.9,199.9,Battery_3,discharge,15.0,35.0,70.0
41,199.9,199.9,199.9,Battery_3,discharge,15.0,30.8,61.67
42,189.99,189.99,189.99,Battery_3,discharge,15.0,26.7,53.33
43,212.9,212.9,212.9,Battery_3,discharge,15.0,22.5,45.0
44,187.0,187.0,187.0,Battery_3,discharge,15.0,18.3,36.67
45,199.0,199.0,199.0,Battery_3,discharge,15.0,14.2,28.33
46,166.38,166.38,166.38,Battery_3,discharge,15.0,10.0,20.0
47,124.15,124.15,0.0,Battery_3,hold,0.0,10.0,20.0
48,121.55,121.55,0.0,Battery_3,hold,0.0,10.0,20.0
1,180.0,180.0,0.0,Battery_4,hold,0.0,10.0,8.0
2,144.97,144.97,144.97,Battery_4,charge,1.41,10.8,8.63
3,127.62,127.62,127.62,Battery_4,charge,6.0,14.2,11.33
4,180.0,180.0,180.0,Battery_4,discharge,6.0,10.0,8.0
5,124.23,124.23,124.23,Battery_4,charge,6.0,13.4,10.7
6,125.82,125.82,125.82,Battery_4,charge,6.0,16.8,13.4
7,122.59,122.59,122.59,Battery_4,charge,6.0,20.1,16.1
8,143.94,143.94,0.0,Battery_4,hold,0.0,20.1,16.1
9,121.05,121.05,121.05,Battery_4,charge,6.0,23.5,18.8
10,121.06,121.06,121.06,Battery_4,charge,6.0,26.9,21.5
11,174.5,174.5,174.5,Battery_4,discharge,6.0,22.7,18.17
12,139.19,139.19,0.0,Battery_4,hold,0.0,22.7,18.17
13,160.0,160.0,160.0,Battery_4,discharge,6.0,18.5,14.83
14,201.0,201.0,201.0,Battery_4,discharge,6.0,14.4,11.5
15,120.44,120.44,120.44,Battery_4,charge,6.0,17.8,14.2
16,119.91,119.91,119.91,Battery_4,charge,6.0,21.1,16.9
17,126.01,126.01,126.01,Battery_4,charge,6.0,24.5,19.6
18,160.0,160.0,160.0,Battery_4,discharge,6.0,20.3,16.27
19,160.0,160.0,160.0,Battery_4,discharge,6.0,16.2,12.93
20,160.0,160.0,160.0,Battery_4,discharge,5.76,12.2,9.73
21,160.0,160.0,0.0,Battery_4,hold,0.0,12.2,9.73
22,160.0,160.0,0.0,Battery_4,hold,0.0,12.2,9.73
23,123.72,123.72,123.72,Battery_4,charge,6.0,15.5,12.43
24,122.47,122.47,122.47,Battery_4,charge,6.0,18.9,15.13
25,155.0,155.0,0.0,Battery_4,hold,0.0,18.9,15.13
26,160.0,160.0,0.0,Battery_4,hold,0.0,18.9,15.13
27,160.0,160.0,0.0,Battery_4,hold,0.0,18.9,15.13
28,160.0,160.0,0.0,Battery_4,hold,0.0,18.9,15.13
29,155.0,155.0,0.0,Battery_4,hold,0.0,18.9,15.13
30,155.0,155.0,0.0,Battery_4,hold,0.0,18.9,15.13
31,125.65,125.65,125.65,Battery_4,charge,6.0,22.3,17.83
32,155.0,155.0,0.0,Battery_4,hold,0.0,22.3,17.83
33,95.0,95.0,95.0,Battery_4,charge,6.0,25.7,20.53
34,95.0,95.0,95.0,Battery_4,charge,6.0,29.0,23.23
35,155.0,155.0,0.0,Battery_4,hold,0.0,29.0,23.23
36,106.0,106.0,106.0,Battery_4,charge,6.0,32.4,25.93
37,106.0,106.0,106.0,Battery_4,charge,6.0,35.8,28.63
38,109.28,109.28,109.28,Battery_4,charge,6.0,39.2,31.33
39,138.08,138.08,0.0,Battery_4,hold,0.0,39.2,31.33
40,199.9,199.9,199.9,Battery_4,discharge,6.0,35.0,28.0
41,199.9,199.9,199.9,Battery_4,discharge,6.0,30.8,24.67
42,189.99,189.99,189.99,Battery_4,discharge,6.0,26.7,21.33
43,212.9,212.9,212.9,Battery_4,discharge,6.0,22.5,18.0
44,187.0,187.0,187.0,Battery_4,discharge,6.0,18.3,14.67
45,199.0,199.0,199.0,Battery_4,discharge,6.0,14.2,11.33
46,166.38,166.38,166.38,Battery_4,discharge,6.0,10.0,8.0
47,124.15,124.15,0.0,Battery_4,hold,0.0,10.0,8.0
48,121.55,121.55,0.0,Battery_4,hold,0.0,10.0,8.0
1,180.0,180.0,0.0,Battery_5,hold,0.0,10.0,16.0
2,144.97,144.97,144.97,Battery_5,charge,2.81,10.8,17.27
3,127.62,127.62,127.62,Battery_5,charge,12.0,14.2,22.67
4,180.0,180.0,180.0,Battery_5,discharge,12.0,10.0,16.0
5,124.23,124.23,124.23,Battery_5,charge,12.0,13.4,21.4
6,125.82,125.82,125.82,Battery_5,charge,12.0,16.8,26.8
7,122.59,122.59,122.59,Battery_5,charge,12.0,20.1,32.2
8,143.94,143.94,0.0,Battery_5,hold,0.0,20.1,32.2
9,121.05,121.05,121.05,Battery_5,charge,12.0,23.5,37.6
10,121.06,121.06,121.06,Battery_5,charge,12.0,26.9,43.0
11,174.5,174.5,174.5,Battery_5,discharge,12.0,22.7,36.33
12,139.19,139.19,0.0,Battery_5,hold,0.0,22.7,36.33
13,160.0,160.0,160.0,Battery_5,discharge,12.0,18.5,29.67
14,201.0,201.0,201.0,Battery_5,discharge,12.0,14.4,23.0
15,120.44,120.44,120.44,Battery_5,charge,12.0,17.8,28.4
16,119.91,119.91,119.91,Battery_5,charge,12.0,21.1,33.8
17,126.01,126.01,126.01,Battery_5,charge,12.0,24.5,39.2
18,160.0,160.0,160.0,Battery_5,discharge,12.0,20.3,32.53
19,160.0,160.0,160.0,Battery_5,discharge,12.0,16.2,25.87
20,160.0,160.0,160.0,Battery_5,discharge,11.52,12.2,19.47
21,160.0,160.0,0.0,Battery_5,hold,0.0,12.2,19.47
22,160.0,160.0,0.0,Battery_5,hold,0.0,12.2,19.47
23,123.72,123.72,123.72,Battery_5,charge,12.0,15.5,24.87
24,122.47,122.47,122.47,Battery_5,charge,12.0,18.9,30.27
25,155.0,155.0,0.0,Battery_5,hold,0.0,18.9,30.27
26,160.0,160.0,0.0,Battery_5,hold,0.0,18.9,30.27
27,160.0,160.0,0.0,Battery_5,hold,0.0,18.9,30.27
28,160.0,160.0,0.0,Battery_5,hold,0.0,18.9,30.27
29,155.0,155.0,0.0,Battery_5,hold,0.0,18.9,30.27
30,155.0,155.0,0.0,Battery_5,hold,0.0,18.9,30.27
31,125.65,125.65,125.65,Battery_5,charge,12.0,22.3,35.67
32,155.0,155.0,0.0,Battery_5,hold,0.0,22.3,35.67
33,95.0,95.0,95.0,Battery_5,charge,12.0,25.7,41.07
34,95.0,95.0,95.0,Battery_5,charge,12.0,29.0,46.47
35,155.0,155.0,0.0,Battery_5,hold,0.0,29.0,46.47
36,106.0,106.0,106.0,Battery_5,charge,12.0,32.4,51.87
37,106.0,106.0,106.0,Battery_5,charge,12.0,35.8,57.27
38,109.28,109.28,109.28,Battery_5,charge,12.0,39.2,62.67
39,138.08,138.08,0.0,Battery_5,hold,0.0,39.2,62.67
40,199.9,199.9,199.9,Battery_5,discharge,12.0,35.0,56.0
41,199.9,199.9,199.9,Battery_5,discharge,12.0,30.8,49.33
42,189.99,189.99,189.99,Battery_5,discharge,12.0,26.7,42.67
43,212.9,212.9,212.9,Battery_5,discharge,12.0,22.5,36.0
44,187.0,187.0,187.0,Battery_5,discharge,12.0,18.3,29.33
45,199.0,199.0,199.0,Battery_5,discharge,12.0,14.2,22.67
46,166.38,166.38,166.38,Battery_5,discharge,12.0,10.0,16.0
47,124.15,124.15,0.0,Battery_5,hold,0.0,10.0,16.0
48,121.55,121.55,0.0,Battery_5,hold,0.0,10.0,16.0
