settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,129.89,Battery_1,hold,0.0,50.0,10.0
2,126.47,Battery_1,hold,0.0,50.0,10.0
3,123.44,Battery_1,hold,0.0,50.0,10.0
4,122.56,Battery_1,hold,0.0,50.0,10.0
5,123.82,Battery_1,hold,0.0,50.0,10.0
6,122.44,Battery_1,hold,0.0,50.0,10.0
7,118.53,Battery_1,hold,0.0,50.0,10.0
8,116.42,Battery_1,hold,0.0,50.0,10.0
9,121.23,Battery_1,hold,0.0,50.0,10.0
10,117.11,Battery_1,hold,0.0,50.0,10.0
11,122.96,Battery_1,hold,0.0,50.0,10.0
12,129.79,Battery_1,hold,0.0,50.0,10.0
13,125.42,Battery_1,hold,0.0,50.0,10.0
14,133.61,Battery_1,hold,0.0,50.0,10.0
15,128.66,Battery_1,hold,0.0,50.0,10.0
16,140.97,Battery_1,discharge,4.0,38.9,7.78
17,131.23,Battery_1,hold,0.0,38.9,7.78
18,134.26,Battery_1,hold,0.0,38.9,7.78
19,134.98,Battery_1,discharge,2.4,32.2,6.44
20,139.27,Battery_1,discharge,4.0,21.1,4.22
21,135.95,Battery_1,discharge,4.0,10.0,2.0
22,132.05,Battery_1,hold,0.0,10.0,2.0
23,120.38,Battery_1,hold,0.0,10.0,2.0
24,116.15,Battery_1,hold,0.0,10.0,2.0
25,114.04,Battery_1,hold,0.0,10.0,2.0
26,111.03,Battery_1,hold,0.0,10.0,2.0
27,108.55,Battery_1,charge,4.0,19.0,3.8
28,107.45,Battery_1,charge,4.0,28.0,5.6
29,107.41,Battery_1,charge,4.0,37.0,7.4
30,108.8,Battery_1,charge,3.56,45.0,9.0
31,98.8,Battery_1,charge,4.0,54.0,10.8
32,98.34,Battery_1,charge,4.0,63.0,12.6
33,98.36,Battery_1,charge,4.0,72.0,14.4
34,97.22,Battery_1,charge,4.0,81.0,16.2
35,101.35,Battery_1,charge,4.0,90.0,18.0
36,110.45,Battery_1,hold,0.0,90.0,18.0
37,123.05,Battery_1,hold,0.0,90.0,18.0
38,138.81,Battery_1,hold,0.0,90.0,18.0
39,143.92,Battery_1,discharge,4.0,78.9,15.78
40,143.68,Battery_1,discharge,4.0,67.8,13.56
41,151.44,Battery_1,discharge,4.0,56.7,11.33
42,147.68,Battery_1,discharge,4.0,45.6,9.11
43,149.1,Battery_1,discharge,4.0,34.4,6.89
44,146.57,Battery_1,discharge,4.0,23.3,4.67
45,144.42,Battery_1,discharge,4.0,12.2,2.44
46,138.97,Battery_1,hold,0.0,12.2,2.44
47,143.34,Battery_1,discharge,0.8,10.0,2.0
48,134.55,Battery_1,hold,0.0,10.0,2.0
1,129.89,Battery_2,hold,0.0,50.0,50.0
2,126.47,Battery_2,hold,0.0,50.0,50.0
3,123.44,Battery_2,hold,0.0,50.0,50.0
4,122.56,Battery_2,hold,0.0,50.0,50.0
5,123.82,Battery_2,hold,0.0,50.0,50.0
6,122.44,Battery_2,hold,0.0,50.0,50.0
7,118.53,Battery_2,hold,0.0,50.0,50.0
8,116.42,Battery_2,hold,0.0,50.0,50.0
9,121.23,Battery_2,hold,0.0,50.0,50.0
10,117.11,Battery_2,hold,0.0,50.0,50.0
