settlement_period,price,asset,action,power_mw,soc,energy_mwh,settle_price,settle_price_discharge,settle_price_charge
11,146.05673450832742,Battery_3,hold,0.0,90.0,180.0,142.86,137.96,143.76000000000002
12,152.38177132266583,Battery_3,hold,0.0,90.0,180.0,130.76,125.85999999999999,131.66
13,165.00381508789576,Battery_3,hold,0.0,90.0,180.0,155.97,151.07,156.87
14,175.85418096736117,Battery_3,hold,0.0,90.0,180.0,170.79,165.89,171.69
15,178.8838450600105,Battery_3,discharge,25.0,83.1,166.11,174.18,169.28,175.08
16,186.52629715312918,Battery_3,discharge,25.0,76.1,152.22,189.38,184.48,190.28
17,174.94666639312223,Battery_3,hold,0.0,76.1,152.22,174.12,169.22,175.02
18,172.57888954104192,Battery_3,hold,0.0,76.1,152.22,160.31,155.41,161.21
19,166.87010894137558,Battery_3,hold,0.0,76.1,152.22,150.69,145.79,151.59
20,168.27739687124918,Battery_3,hold,0.0,76.1,152.22,142.39,137.48999999999998,143.29
21,168.37995861886108,Battery_3,hold,0.0,76.1,152.22,143.56,138.66,144.46
22,173.25983174903345,Battery_3,hold,0.0,76.1,152.22,137.61,132.71,138.51000000000002
23,169.46900212852213,Battery_3,hold,0.0,76.1,152.22,144.52,139.62,145.42000000000002
24,168.80821750731664,Battery_3,hold,0.0,76.1,152.22,136.55,131.65,137.45000000000002
25,170.6715734511243,Battery_3,hold,0.0,76.1,152.22,138.76,133.85999999999999,139.66
26,165.5057584696824,Battery_3,hold,0.0,76.1,152.22,146.87,141.97,147.77
27,162.91426411539248,Battery_3,hold,0.0,76.1,152.22,156.49,151.59,157.39000000000001
28,159.47795872078842,Battery_3,hold,0.0,76.1,152.22,156.32,151.42,157.22
29,157.82883236928197,Battery_3,hold,0.0,76.1,152.22,160.34,155.44,161.24
30,152.1774987747524,Battery_3,hold,0.0,76.1,152.22,155.65,150.75,156.55
31,158.20821194799186,Battery_3,hold,0.0,76.1,152.22,158.89,153.98999999999998,159.79
32,161.4986264396287,Battery_3,hold,0.0,76.1,152.22,155.68,150.78,156.58
33,176.9224101792703,Battery_3,discharge,13.0,72.5,145.0,161.29,156.39,162.19
34,177.05212766793198,Battery_3,discharge,25.0,65.6,131.11,185.51,180.60999999999999,186.41
35,196.23047700154825,Battery_3,discharge,25.0,58.6,117.22,193.58,188.68,194.48000000000002
36,198.79998901565898,Battery_3,discharge,25.0,51.7,103.33,206.12,201.22,207.02
37,207.14097873183664,Battery_3,discharge,25.0,44.7,89.44,204.5,199.6,205.4
38,205.5052224360134,Battery_3,discharge,25.0,37.8,75.56,195.49,190.59,196.39000000000001
39,203.87347959824265,Battery_3,discharge,25.0,30.8,61.67,191.66,186.76,192.56
40,203.72728051385076,Battery_3,discharge,25.0,23.9,47.78,185.24,180.34,186.14000000000001
41,186.69702992288057,Battery_3,discharge,25.0,16.9,33.89,184.82,179.92,185.72
42,178.68044764071004,Battery_3,discharge,25.0,10.0,20.0,174.78,169.88,175.68
43,161.07727273302459,Battery_3,hold,0.0,10.0,20.0,156.98,152.07999999999998,157.88
44,148.7783328234703,Battery_3,hold,0.0,10.0,20.0,146.62,141.72,147.52
45,139.18868438042693,Battery_3,hold,0.0,10.0,20.0,151.13,146.23,152.03
46,129.86282371743414,Battery_3,hold,0.0,10.0,20.0,148.1,143.2,149.0
47,121.63771530865891,Battery_3,hold,0.0,10.0,20.0,144.58,139.68,145.48000000000002
48,116.65746684638705,Battery_3,hold,0.0,10.0,20.0,131.4,126.5,132.3
1,116.82271564272548,Battery_4,charge,1.11,50.6,40.5,123.65,118.75,124.55000000000001
2,113.80423548305342,Battery_4,charge,10.0,56.2,45.0,122.73,117.83,123.63000000000001
3,110.97587789161926,Battery_4,charge,10.0,61.9,49.5,131.99,127.09,132.89000000000001
4,111.35002675935657,Battery_4,charge,10.0,67.5,54.0,127.8,122.89999999999999,128.7
5,112.24154213389647,Battery_4,charge,10.0,73.1,58.5,117.77,112.86999999999999,118.67
6,109.72372419473574,Battery_4,charge,10.0,78.8,63.0,122.21,117.30999999999999,123.11
7,110.92434776219439,Battery_4,charge,10.0,84.4,67.5,135.2,130.29999999999998,136.1
8,110.59916563082108,Battery_4,charge,10.0,90.0,72.0,125.88,120.97999999999999,126.78
9,125.98804231242505,Battery_4,hold,0.0,90.0,72.0,131.18,126.28,132.08
10,129.10086770624844,Battery_4,hold,0.0,90.0,72.0,125.16,120.25999999999999,126.06
11,146.05673450832742,Battery_4,hold,0.0,90.0,72.0,142.86,137.96,143.76000000000002
12,152.38177132266583,Battery_4,hold,0.0,90.0,72.0,130.76,125.85999999999999,131.66
13,165.00381508789576,Battery_4,hold,0.0,90.0,72.0,155.97,151.07,156.87
14,175.85418096736117,Battery_4,hold,0.0,90.0,72.0,170.79,165.89,171.69
15,178.8838450600105,Battery_4,discharge,10.0,83.1,66.44,174.18,169.28,175.08
16,186.52629715312918,Battery_4,discharge,10.0,76.1,60.89,189.38,184.48,190.28
17,174.94666639312223,Battery_4,hold,0.0,76.1,60.89,174.12,169.22,175.02
18,172.57888954104192,Battery_4,hold,0.0,76.1,60.89,160.31,155.41,161.21
19,166.87010894137558,Battery_4,hold,0.0,76.1,60.89,150.69,145.79,151.59
20,168.27739687124918,Battery_4,hold,0.0,76.1,60.89,142.39,137.48999999999998,143.29
21,168.37995861886108,Battery_4,hold,0.0,76.1,60.89,143.56,138.66,144.46
22,173.25983174903345,Battery_4,hold,0.0,76.1,60.89,137.61,132.71,138.51000000000002
23,169.46900212852213,Battery_4,hold,0.0,76.1,60.89,144.52,139.62,145.42000000000002
24,168.80821750731664,Battery_4,hold,0.0,76.1,60.89,136.55,131.65,137.45000000000002
25,170.6715734511243,Battery_4,hold,0.0,76.1,60.89,138.76,133.85999999999999,139.66
26,165.5057584696824,Battery_4,hold,0.0,76.1,60.89,146.87,141.97,147.77
27,162.91426411539248,Battery_4,hold,0.0,76.1,60.89,156.49,151.59,157.39000000000001
28,159.47795872078842,Battery_4,hold,0.0,76.1,60.89,156.32,151.42,157.22
29,157.82883236928197,Battery_4,hold,0.0,76.1,60.89,160.34,155.44,161.24
30,152.1774987747524,Battery_4,hold,0.0,76.1,60.89,155.65,150.75,156.55
31,158.20821194799186,Battery_4,hold,0.0,76.1,60.89,158.89,153.98999999999998,159.79
32,161.4986264396287,Battery_4,hold,0.0,76.1,60.89,155.68,150.78,156.58
33,176.9224101792703,Battery_4,discharge,5.2,72.5,58.0,161.29,156.39,162.19
34,177.05212766793198,Battery_4,discharge,10.0,65.6,52.44,185.51,180.60999999999999,186.41
35,196.23047700154825,Battery_4,discharge,10.0,58.6,46.89,193.58,188.68,194.48000000000002
36,198.79998901565898,Battery_4,discharge,10.0,51.7,41.33,206.12,201.22,207.02
37,207.14097873183664,Battery_4,discharge,10.0,44.7,35.78,204.5,199.6,205.4
38,205.5052224360134,Battery_4,discharge,10.0,37.8,30.22,195.49,190.59,196.39000000000001
39,203.87347959824265,Battery_4,discharge,10.0,30.8,24.67,191.66,186.76,192.56
40,203.72728051385076,Battery_4,discharge,10.0,23.9,19.11,185.24,180.34,186.14000000000001
41,186.69702992288057,Battery_4,discharge,10.0,16.9,13.56,184.82,179.92,185.72
42,178.68044764071004,Battery_4,discharge,10.0,10.0,8.0,174.78,169.88,175.68
43,161.07727273302459,Battery_4,hold,0.0,10.0,8.0,156.98,152.07999999999998,157.88
44,148.7783328234703,Battery_4,hold,0.0,10.0,8.0,146.62,141.72,147.52
45,139.18868438042693,Battery_4,hold,0.0,10.0,8.0,151.13,146.23,152.03
46,129.86282371743414,Battery_4,hold,0.0,10.0,8.0,148.1,143.2,149.0
47,121.63771530865891,Battery_4,hold,0.0,10.0,8.0,144.58,139.68,145.48000000000002
48,116.65746684638705,Battery_4,hold,0.0,10.0,8.0,131.4,126.5,132.3
1,116.82271564272548,Battery_5,charge,2.22,50.6,81.0,123.65,118.75,124.55000000000001
2,113.80423548305342,Battery_5,charge,20.0,56.2,90.0,122.73,117.83,123.63000000000001
3,110.97587789161926,Battery_5,charge,20.0,61.9,99.0,131.99,127.09,132.89000000000001
4,111.35002675935657,Battery_5,charge,20.0,67.5,108.0,127.8,122.89999999999999,128.7
5,112.24154213389647,Battery_5,charge,20.0,73.1,117.0,117.77,112.86999999999999,118.67
6,109.72372419473574,Battery_5,charge,20.0,78.8,126.0,122.21,117.30999999999999,123.11
7,110.92434776219439,Battery_5,charge,20.0,84.4,135.0,135.2,130.29999999999998,136.1
8,110.59916563082108,Battery_5,charge,20.0,90.0,144.0,125.88,120.97999999999999,126.78
9,125.98804231242505,Battery_5,hold,0.0,90.0,144.0,131.18,126.28,132.08
10,129.10086770624844,Battery_5,hold,0.0,90.0,144.0,125.16,120.25999999999999,126.06
11,146.05673450832742,Battery_5,hold,0.0,90.0,144.0,142.86,137.96,143.76000000000002
12,152.38177132266583,Battery_5,hold,0.0,90.0,144.0,130.76,125.85999999999999,131.66
13,165.00381508789576,Battery_5,hold,0.0,90.0,144.0,155.97,151.07,156.87
14,175.85418096736117,Battery_5,hold,0.0,90.0,144.0,170.79,165.89,171.69
15,178.8838450600105,Battery_5,discharge,20.0,83.1,132.89,174.18,169.28,175.08
16,186.52629715312918,Battery_5,discharge,20.0,76.1,121.78,189.38,184.48,190.28
17,174.94666639312223,Battery_5,hold,0.0,76.1,121.78,174.12,169.22,175.02
18,172.57888954104192,Battery_5,hold,0.0,76.1,121.78,160.31,155.41,161.21
19,166.87010894137558,Battery_5,hold,0.0,76.1,121.78,150.69,145.79,151.59
20,168.27739687124918,Battery_5,hold,0.0,76.1,121.78,142.39,137.48999999999998,143.29
21,168.37995861886108,Battery_5,hold,0.0,76.1,121.78,143.56,138.66,144.46
22,173.25983174903345,Battery_5,hold,0.0,76.1,121.78,137.61,132.71,138.51000000000002
23,169.46900212852213,Battery_5,hold,0.0,76.1,121.78,144.52,139.62,145.42000000000002
24,168.80821750731664,Battery_5,hold,0.0,76.1,121.78,136.55,131.65,137.45000000000002
25,170.6715734511243,Battery_5,hold,0.0,76.1,121.78,138.76,133.85999999999999,139.66
26,165.5057584696824,Battery_5,hold,0.0,76.1,121.78,146.87,141.97,147.77
27,162.91426411539248,Battery_5,hold,0.0,76.1,121.78,156.49,151.59,157.39000000000001
28,159.47795872078842,Battery_5,hold,0.0,76.1,121.78,156.32,151.42,157.22
29,157.82883236928197,Battery_5,hold,0.0,76.1,121.78,160.34,155.44,161.24
30,152.1774987747524,Battery_5,hold,0.0,76.1,121.78,155.65,150.75,156.55
31,158.20821194799186,Battery_5,hold,0.0,76.1,121.78,158.89,153.98999999999998,159.79
32,161.4986264396287,Battery_5,hold,0.0,76.1,121.78,155.68,150.78,156.58
33,176.9224101792703,Battery_5,discharge,10.4,72.5,116.0,161.29,156.39,162.19
34,177.05212766793198,Battery_5,discharge,20.0,65.6,104.89,185.51,180.60999999999999,186.41
35,196.23047700154825,Battery_5,discharge,20.0,58.6,93.78,193.58,188.68,194.48000000000002
36,198.79998901565898,Battery_5,discharge,20.0,51.7,82.67,206.12,201.22,207.02
37,207.14097873183664,Battery_5,discharge,20.0,44.7,71.56,204.5,199.6,205.4
38,205.5052224360134,Battery_5,discharge,20.0,37.8,60.44,195.49,190.59,196.39000000000001
39,203.87347959824265,Battery_5,discharge,20.0,30.8,49.33,191.66,186.76,192.56
40,203.72728051385076,Battery_5,discharge,20.0,23.9,38.22,185.24,180.34,186.14000000000001
41,186.69702992288057,Battery_5,discharge,20.0,16.9,27.11,184.82,179.92,185.72
42,178.68044764071004,Battery_5,discharge,20.0,10.0,16.0,174.78,169.88,175.68
43,161.07727273302459,Battery_5,hold,0.0,10.0,16.0,156.98,152.07999999999998,157.88
44,148.7783328234703,Battery_5,hold,0.0,10.0,16.0,146.62,141.72,147.52
45,139.18868438042693,Battery_5,hold,0.0,10.0,16.0,151.13,146.23,152.03
46,129.86282371743414,Battery_5,hold,0.0,10.0,16.0,148.1,143.2,149.0
47,121.63771530865891,Battery_5,hold,0.0,10.0,16.0,144.58,139.68,145.48000000000002
48,116.65746684638705,Battery_5,hold,0.0,10.0,16.0,131.4,126.5,132.3
