settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,106.42,Battery_1,hold,0.0,50.0,10.0
2,104.08,Battery_1,hold,0.0,50.0,10.0
3,101.8,Battery_1,hold,0.0,50.0,10.0
4,103.18,Battery_1,hold,0.0,50.0,10.0
5,103.33,Battery_1,hold,0.0,50.0,10.0
6,100.63,Battery_1,hold,0.0,50.0,10.0
7,102.56,Battery_1,hold,0.0,50.0,10.0
8,100.65,Battery_1,hold,0.0,50.0,10.0
9,110.5,Battery_1,hold,0.0,50.0,10.0
10,108.02,Battery_1,hold,0.0,50.0,10.0
11,115.64,Battery_1,hold,0.0,50.0,10.0
12,116.33,Battery_1,hold,0.0,50.0,10.0
13,114.31,Battery_1,hold,0.0,50.0,10.0
14,119.82,Battery_1,hold,0.0,50.0,10.0
15,115.71,Battery_1,hold,0.0,50.0,10.0
16,119.88,Battery_1,discharge,4.0,38.9,7.78
17,116.73,Battery_1,hold,0.0,38.9,7.78
18,123.8,Battery_1,discharge,4.0,27.8,5.56
19,128.13,Battery_1,discharge,4.0,16.7,3.33
20,119.83,Battery_1,discharge,2.4,10.0,2.0
21,103.98,Battery_1,hold,0.0,10.0,2.0
22,93.95,Battery_1,hold,0.0,10.0,2.0
23,79.0,Battery_1,charge,3.56,18.0,3.6
24,66.54,Battery_1,charge,4.0,27.0,5.4
25,80.42,Battery_1,hold,0.0,27.0,5.4
26,66.28,Battery_1,charge,4.0,36.0,7.2
27,73.15,Battery_1,charge,4.0,45.0,9.0
28,71.12,Battery_1,charge,4.0,54.0,10.8
29,72.46,Battery_1,charge,4.0,63.0,12.6
30,70.84,Battery_1,charge,4.0,72.0,14.4
31,73.08,Battery_1,charge,4.0,81.0,16.2
32,72.16,Battery_1,charge,4.0,90.0,18.0
33,98.06,Battery_1,hold,0.0,90.0,18.0
34,92.48,Battery_1,hold,0.0,90.0,18.0
35,125.59,Battery_1,hold,0.0,90.0,18.0
36,129.51,Battery_1,hold,0.0,90.0,18.0
37,135.61,Battery_1,discharge,0.8,87.8,17.56
38,138.65,Battery_1,discharge,4.0,76.7,15.33
39,147.22,Battery_1,discharge,4.0,65.6,13.11
40,145.92,Battery_1,discharge,4.0,54.4,10.89
41,146.51,Battery_1,discharge,4.0,43.3,8.67
42,146.94,Battery_1,discharge,4.0,32.2,6.44
43,138.06,Battery_1,discharge,4.0,21.1,4.22
44,130.52,Battery_1,hold,0.0,21.1,4.22
45,137.54,Battery_1,discharge,4.0,10.0,2.0
46,130.01,Battery_1,hold,0.0,10.0,2.0
47,120.65,Battery_1,hold,0.0,10.0,2.0
48,120.11,Battery_1,hold,0.0,10.0,2.0
1,106.42,Battery_2,hold,0.0,50.0,50.0
2,104.08,Battery_2,hold,0.0,50.0,50.0
3,101.8,Battery_2,hold,0.0,50.0,50.0
4,103.18,Battery_2,hold,0.0,50.0,50.0
5,103.33,Battery_2,hold,0.0,50.0,50.0
6,100.63,Battery_2,hold,0.0,50.0,50.0
7,102.56,Battery_2,hold,0.0,50.0,50.0
8,100.65,Battery_2,hold,0.0,50.0,50.0
9,110.5,Battery_2,hold,0.0,50.0,50.0
10,108.02,Battery_2,hold,0.0,50.0,50.0
11,115.64,Battery_2,hold,0.0,50.0,50.0
12,116.33,Battery_2,hold,0.0,50.0,50.0
13,114.31,Battery_2,hold,0.0,50.0,50.0
14,119.82,Battery_2,hold,0.0,50.0,50.0
15,115.71,Battery_2,hold,0.0,50.0,50.0
16,119.88,Battery_2,discharge,12.5,43.1,43.06
17,116.73,Battery_2,hold,0.0,43.1,43.06
18,123.8,Battery_2,discharge,12.5,36.1,36.11
19,128.13,Battery_2,discharge,12.5,29.2,29.17
20,119.83,Battery_2,discharge,12.0,22.5,22.5
21,103.98,Battery_2,hold,0.0,22.5,22.5
22,93.95,Battery_2,charge,12.5,28.1,28.12
23,79.0,Battery_2,charge,12.5,33.8,33.75
24,66.54,Battery_2,charge,12.5,39.4,39.38
25,80.42,Battery_2,charge,12.5,45.0,45.0
26,66.28,Battery_2,charge,12.5,50.6,50.62
27,73.15,Battery_2,charge,12.5,56.2,56.25
28,71.12,Battery_2,charge,12.5,61.9,61.88
29,72.46,Battery_2,charge,12.5,67.5,67.5
30,70.84,Battery_2,charge,12.5,73.1,73.12
31,73.08,Battery_2,charge,12.5,78.8,78.75
32,72.16,Battery_2,charge,12.5,84.4,84.38
33,98.06,Battery_2,hold,0.0,84.4,84.38
34,92.48,Battery_2,charge,12.5,90.0,90.0
35,125.59,Battery_2,discharge,6.5,86.4,86.39
36,129.51,Battery_2,discharge,12.5,79.4,79.44
37,135.61,Battery_2,discharge,12.5,72.5,72.5
38,138.65,Battery_2,discharge,12.5,65.6,65.56
39,147.22,Battery_2,discharge,12.5,58.6,58.61
40,145.92,Battery_2,discharge,12.5,51.7,51.67
41,146.51,Battery_2,discharge,12.5,44.7,44.72
42,146.94,Battery_2,discharge,12.5,37.8,37.78
43,138.06,Battery_2,discharge,12.5,30.8,30.83
44,130.52,Battery_2,discharge,12.5,23.9,23.89
45,137.54,Battery_2,discharge,12.5,16.9,16.94
46,130.01,Battery_2,discharge,12.5,10.0,10.0
47,120.65,Battery_2,hold,0.0,10.0,10.0
48,120.11,Battery_2,hold,0.0,10.0,10.0
1,106.42,Battery_3,hold,0.0,50.0,100.0
2,104.08,Battery_3,hold,0.0,50.0,100.0
3,101.8,Battery_3,hold,0.0,50.0,100.0
4,103.18,Battery_3,hold,0.0,50.0,100.0
5,103.33,Battery_3,hold,0.0,50.0,100.0
6,100.63,Battery_3,hold,0.0,50.0,100.0
7,102.56,Battery_3,hold,0.0,50.0,100.0
8,100.65,Battery_3,hold,0.0,50.0,100.0
9,110.5,Battery_3,hold,0.0,50.0,100.0
10,108.02,Battery_3,hold,0.0,50.0,100.0
11,115.64,Battery_3,hold,0.0,50.0,100.0
12,116.33,Battery_3,hold,0.0,50.0,100.0
13,114.31,Battery_3,hold,0.0,50.0,100.0
14,119.82,Battery_3,hold,0.0,50.0,100.0
15,115.71,Battery_3,hold,0.0,50.0,100.0
16,119.88,Battery_3,discharge,25.0,43.1,86.11
17,116.73,Battery_3,hold,0.0,43.1,86.11
18,123.8,Battery_3,discharge,25.0,36.1,72.22
19,128.13,Battery_3,discharge,25.0,29.2,58.33
20,119.83,Battery_3,discharge,24.0,22.5,45.0
21,103.98,Battery_3,hold,0.0,22.5,45.0
22,93.95,Battery_3,charge,25.0,28.1,56.25
23,79.0,Battery_3,charge,25.0,33.8,67.5
24,66.54,Battery_3,charge,25.0,39.4,78.75
25,80.42,Battery_3,charge,25.0,45.0,90.0
26,66.28,Battery_3,charge,25.0,50.6,101.25
27,73.15,Battery_3,charge,25.0,56.2,112.5
28,71.12,Battery_3,charge,25.0,61.9,123.75
29,72.46,Battery_3,charge,25.0,67.5,135.0
30,70.84,Battery_3,charge,25.0,73.1,146.25
31,73.08,Battery_3,charge,25.0,78.8,157.5
32,72.16,Battery_3,charge,25.0,84.4,168.75
33,98.06,Battery_3,hold,0.0,84.4,168.75
34,92.48,Battery_3,charge,25.0,90.0,180.0
35,125.59,Battery_3,discharge,13.0,86.4,172.78
36,129.51,Battery_3,discharge,25.0,79.4,158.89
37,135.61,Battery_3,discharge,25.0,72.5,145.0
38,138.65,Battery_3,discharge,25.0,65.6,131.11
39,147.22,Battery_3,discharge,25.0,58.6,117.22
40,145.92,Battery_3,discharge,25.0,51.7,103.33
41,146.51,Battery_3,discharge,25.0,44.7,89.44
42,146.94,Battery_3,discharge,25.0,37.8,75.56
43,138.06,Battery_3,discharge,25.0,30.8,61.67
44,130.52,Battery_3,discharge,25.0,23.9,47.78
45,137.54,Battery_3,discharge,25.0,16.9,33.89
46,130.01,Battery_3,discharge,25.0,10.0,20.0
47,120.65,Battery_3,hold,0.0,10.0,20.0
48,120.11,Battery_3,hold,0.0,10.0,20.0
1,106.42,Battery_4,hold,0.0,50.0,40.0
2,104.08,Battery_4,hold,0.0,50.0,40.0
3,101.8,Battery_4,hold,0.0,50.0,40.0
4,103.18,Battery_4,hold,0.0,50.0,40.0
5,103.33,Battery_4,hold,0.0,50.0,40.0
6,100.63,Battery_4,hold,0.0,50.0,40.0
7,102.56,Battery_4,hold,0.0,50.0,40.0
8,100.65,Battery_4,hold,0.0,50.0,40.0
9,110.5,Battery_4,hold,0.0,50.0,40.0
10,108.02,Battery_4,hold,0.0,50.0,40.0
11,115.64,Battery_4,hold,0.0,50.0,40.0
12,116.33,Battery_4,hold,0.0,50.0,40.0
13,114.31,Battery_4,hold,0.0,50.0,40.0
14,119.82,Battery_4,hold,0.0,50.0,40.0
15,115.71,Battery_4,hold,0.0,50.0,40.0
16,119.88,Battery_4,discharge,10.0,43.1,34.44
17,116.73,Battery_4,hold,0.0,43.1,34.44
18,123.8,Battery_4,discharge,10.0,36.1,28.89
19,128.13,Battery_4,discharge,10.0,29.2,23.33
20,119.83,Battery_4,discharge,9.6,22.5,18.0
21,103.98,Battery_4,hold,0.0,22.5,18.0
22,93.95,Battery_4,charge,10.0,28.1,22.5
23,79.0,Battery_4,charge,10.0,33.8,27.0
24,66.54,Battery_4,charge,10.0,39.4,31.5
25,80.42,Battery_4,charge,10.0,45.0,36.0
26,66.28,Battery_4,charge,10.0,50.6,40.5
27,73.15,Battery_4,charge,10.0,56.2,45.0
28,71.12,Battery_4,charge,10.0,61.9,49.5
29,72.46,Battery_4,charge,10.0,67.5,54.0
30,70.84,Battery_4,charge,10.0,73.1,58.5
31,73.08,Battery_4,charge,10.0,78.8,63.0
32,72.16,Battery_4,charge,10.0,84.4,67.5
33,98.06,Battery_4,hold,0.0,84.4,67.5
34,92.48,Battery_4,charge,10.0,90.0,72.0
35,125.59,Battery_4,discharge,5.2,86.4,69.11
36,129.51,Battery_4,discharge,10.0,79.4,63.56
37,135.61,Battery_4,discharge,10.0,72.5,58.0
38,138.65,Battery_4,discharge,10.0,65.6,52.44
