date,settlement_period,side,portfolio_mwh,system_accepted_mwh,zero_accepted,ratio_pct
2026-03-29,15,discharge,21.75,3882.760848132515,False,0.560168417543951
2026-03-29,16,discharge,20.28,4003.177087654796,False,0.5065976237359199
2026-03-29,17,charge,21.75,3539.5115546212123,False,0.6144915665440629
2026-03-29,18,charge,21.75,3104.486888471251,False,0.7005988680696409
2026-03-29,19,charge,21.75,3063.4482287337664,False,0.7099842522551805
2026-03-29,20,discharge,21.75,3130.3857057030095,False,0.6948025593260071
2026-03-29,21,discharge,21.75,2750.640566691727,False,0.7907249047140803
2026-03-29,24,charge,20.405,2258.673427361111,False,0.9034063868117442
2026-03-29,26,discharge,21.75,2514.8719474503537,False,0.8648551677571793
2026-03-29,27,charge,21.75,2034.5166680555556,False,1.069049978380717
2026-03-29,28,discharge,21.75,2069.749757236775,False,1.0508516753753554
2026-03-29,29,charge,21.75,2213.5039695464257,False,0.9826049692812091
2026-03-29,30,charge,21.75,2235.82621725913,False,0.9727947472886798
2026-03-29,31,charge,21.75,2467.3039516666668,False,0.8815290059948978
2026-03-29,32,discharge,21.75,2905.145794537037,False,0.7486715482885454
2026-03-29,33,discharge,21.75,2749.498509542962,False,0.7910533475290159
2026-03-29,34,charge,8.86,2525.807218089239,False,0.35077894847028535
2026-03-29,35,charge,21.75,2636.119016528338,False,0.8250765562415262
2026-03-29,36,charge,21.75,2851.7281078661617,False,0.7626954315877851
2026-03-29,37,charge,21.75,2575.289780290702,False,0.8445651501612698
2026-03-29,39,charge,21.75,2430.468212332945,False,0.8948893011492105
2026-03-29,40,discharge,21.75,2257.5153299192543,False,0.9634486070479061
2026-03-29,41,discharge,21.75,2186.6370283397464,False,0.9946781161258473
2026-03-29,42,discharge,21.75,2107.801327808685,False,1.0318809326594247
2026-03-29,43,discharge,21.75,1955.1185266035352,False,1.1124645234570236
2026-03-29,44,charge,21.75,1927.951507936508,False,1.1281404076018016
2026-03-29,45,discharge,17.62,1324.1569456944444,False,1.3306579750453464
2026-04-29,1,charge,1.425,277.87083333333334,False,0.512828202552145
2026-04-29,3,discharge,21.75,1023.8223385479798,False,2.124392014228426
2026-04-29,8,charge,21.75,401.7853302777778,False,5.413338507148319
2026-04-29,9,charge,21.75,282.7950740277778,False,7.691081633856037
2026-04-29,10,charge,21.75,188.65276652777777,False,11.529117966471732
2026-04-29,11,discharge,21.75,887.6674873611111,False,2.4502418202405005
2026-04-29,12,discharge,21.75,895.5955903598439,False,2.428551483963985
2026-04-29,13,discharge,21.75,914.562455872372,False,2.378186406006943
2026-04-29,14,discharge,21.75,897.2478130132444,False,2.4240794666254533
2026-04-29,15,discharge,21.75,760.2523634683474,False,2.860892125448229
2026-04-29,16,discharge,21.75,786.675,False,2.764801220326056
2026-04-29,17,discharge,21.75,735.1916666666667,False,2.958412205433957
2026-04-29,18,charge,21.75,746.1430537400662,False,2.91499061620656
2026-04-29,19,charge,21.75,647.4433330473491,False,3.3593673592449163
2026-04-29,21,discharge,20.25,557.4588306944445,False,3.632555246236555
2026-04-29,22,discharge,21.75,620.8500003409091,False,3.5032616554815275
2026-04-29,23,discharge,20.25,563.25,False,3.5952063914780292
2026-04-29,24,discharge,20.25,544.85,False,3.716619253005414
2026-04-29,25,charge,21.75,419.2036923809523,False,5.188408498137616
2026-04-29,26,charge,21.75,266.5150968055556,False,8.16088854278615
2026-04-29,27,discharge,6.48,448.5,False,1.4448160535117058
2026-04-29,30,charge,21.75,224.95083708333337,False,9.66877931285167
2026-04-29,32,charge,21.75,316.51249986858517,False,6.871766520763167
2026-04-29,34,charge,21.75,450.89638697118704,False,4.823724613564016
2026-04-29,35,charge,21.75,770.878533917975,False,2.8214561753919973
2026-04-29,37,discharge,21.75,721.721252361111,False,3.013628866940647
2026-04-29,38,charge,1.315,745.30832625,False,0.1764370467476714
2026-04-29,39,discharge,21.75,738.5,False,2.945159106296547
2026-04-29,40,discharge,21.75,745.3333313832193,False,2.9181574316065384
2026-04-29,41,discharge,21.75,738.5,False,2.945159106296547
2026-04-29,43,discharge,21.75,808.75,False,2.689335394126739
2026-04-29,44,discharge,21.75,728.3767019444444,False,2.986092216010904
2026-04-29,45,charge,21.75,854.4776569872312,False,2.5454147129706657
2026-04-29,46,discharge,21.75,869.9136795634921,False,2.500248071844758
2026-04-29,47,charge,21.75,952.031639709596,False,2.2845879372910898
2026-04-29,48,discharge,17.62,947.9242783333332,False,1.8587982608674158
2026-05-24,3,charge,21.75,918.3919442783224,False,2.3682699021376186
2026-05-24,7,discharge,17.62,796.8907259722222,False,2.2110936199568965
2026-05-24,11,charge,21.75,1062.3557291666666,False,2.047336819754447
2026-05-24,12,discharge,13.485000000000001,776.1059840497076,False,1.737520425964957
2026-05-24,13,charge,21.75,1068.110825787014,False,2.0363055475983955
2026-05-24,15,discharge,21.75,1038.061715681565,False,2.095251146577495
2026-05-24,17,charge,21.75,1036.4510416666667,False,2.0985072256789747
2026-05-24,19,charge,21.75,1048.0169706150791,False,2.0753480725827336
2026-05-24,20,charge,21.75,971.2478835978836,False,2.2393871191182892
2026-05-24,22,charge,21.75,1054.3373527190624,False,2.062907089833085
2026-05-24,26,discharge,21.75,1088.85832375,False,1.9975050496095361
2026-05-24,27,discharge,21.75,1097.091693217994,False,1.982514327148245
2026-05-24,28,charge,21.75,472.021875,False,4.60783729567618
2026-05-24,29,charge,21.75,511.325,False,4.253654720578888
2026-05-24,30,charge,21.75,419.92333388888886,False,5.17951688908886
2026-05-24,31,charge,21.75,585.8809782608696,False,3.7123581080516983
2026-05-24,32,charge,21.75,646.4416668055555,False,3.3645727243232026
2026-05-24,33,discharge,21.75,1264.6877188141025,False,1.7197921412880464
2026-05-24,34,charge,21.75,694.2411939351852,False,3.132916944428768
2026-05-24,36,charge,21.75,770.9302647619047,False,2.8212668504741223
2026-05-24,37,charge,2.415,1311.6525892195766,False,0.18411887567247565
2026-05-24,39,discharge,21.75,787.7475181186869,False,2.761036943911134
2026-05-24,40,discharge,21.75,857.8660825,False,2.5353607566131977
2026-05-24,41,discharge,21.75,1037.1610144895385,False,2.097070724424089
2026-05-24,43,discharge,21.75,900.8782122222224,False,2.4143108030494647
2026-05-24,44,discharge,21.75,762.090762245531,False,2.853990768227232
2026-05-24,45,discharge,21.75,537.8202922685185,False,4.044101777614006
2026-05-25,1,charge,21.75,577.9815099715099,False,3.763096158745997
2026-05-25,2,discharge,17.62,225.0000000367647,False,7.831111109831518
2026-05-25,8,charge,21.75,804.6383333333333,False,2.7030777802863812
2026-05-25,10,charge,9.555,765.9273934837092,False,1.247507280884742
2026-05-25,11,charge,11.695,724.3524509803922,False,1.6145455136061349
2026-05-25,13,charge,21.75,875.4370509722222,False,2.4844733240208874
2026-05-25,14,charge,21.75,1003.9713807696324,False,2.1663964149383133
2026-05-25,16,discharge,1.11,227.01666666666668,False,0.4889508846633874
2026-05-25,17,charge,21.75,567.3437361616161,False,3.833654734103594
2026-05-25,18,charge,21.75,570.8774444444444,False,3.809924566413067
2026-05-25,20,charge,21.75,1285.2421606846765,False,1.6922880889943186
2026-05-25,21,charge,20.25,789.3852331332248,False,2.5652874097509755
2026-05-25,22,charge,21.75,894.960291005291,False,2.430275423233433
2026-05-25,23,charge,21.75,813.5056425925926,False,2.673613907665604
2026-05-25,24,charge,21.75,904.7680892857144,False,2.403930936287876
2026-05-25,25,charge,21.75,948.6079875661376,False,2.2928333184084195
2026-05-25,28,charge,21.75,821.13685225958,False,2.6487667603943237
2026-05-25,29,charge,21.75,817.9358198245613,False,2.6591328406017416
2026-05-25,30,discharge,21.75,821.4923777238309,False,2.6476204271382673
2026-05-25,35,charge,21.75,672.8888843055555,False,3.232331594011506
2026-05-25,36,charge,21.75,545.5409659722222,False,3.9868683300875083
2026-05-25,37,discharge,21.75,510.88897083333336,False,4.25728509357378
2026-05-25,38,discharge,21.75,786.704286809163,False,2.7646982944782232
2026-05-25,39,discharge,21.75,815.3864540646631,False,2.6674468151362185
2026-05-25,40,discharge,21.75,1071.6925360381558,False,2.0294999982369597
2026-05-25,41,discharge,21.75,1114.410061671378,False,1.9517052786996225
2026-05-25,42,discharge,21.75,1119.6626388566783,False,1.9425494113306834
2026-05-25,43,discharge,21.75,675.1987261866359,False,3.2212738496766575
2026-05-25,44,discharge,21.75,304.8709677419355,False,7.1341656967516665
2026-05-25,45,discharge,21.75,363.2333322222222,False,5.987886592603122
2026-05-25,46,discharge,21.15,372.1736111111111,False,5.682831713096859
2026-05-25,47,discharge,20.25,345.97638930555553,False,5.8530005589820275
2026-05-25,48,discharge,20.25,398.4166666666667,False,5.082618699016942
2026-05-26,2,charge,20.25,286.9288888888889,False,7.05749779271674
2026-05-26,3,charge,21.75,322.81111111111113,False,6.737686297456373
2026-05-26,4,charge,21.75,397.3912379329004,False,5.473195663079137
2026-05-26,6,charge,21.53,215.1703327922078,False,10.006026258644003
2026-05-26,7,charge,21.75,461.0673842055167,False,4.717314810172113
2026-05-26,8,charge,21.75,404.7328184294872,False,5.373915583223034
2026-05-26,9,charge,21.75,462.68833333333333,False,4.700788507742793
2026-05-26,10,charge,21.75,443.7384188034188,False,4.901536373309947
2026-05-26,11,charge,20.25,174.53866605616605,False,11.60201373000273
2026-05-26,12,charge,21.75,366.72797619047617,False,5.930826501412914
2026-05-26,13,charge,21.75,689.6968249801587,False,3.153559536920546
2026-05-26,14,charge,21.75,1021.138195724854,False,2.1299761473089136
2026-05-26,15,charge,21.75,799.0399809218559,False,2.722016484695413
2026-05-26,16,charge,21.75,697.800712441991,False,3.116935768650151
2026-05-26,17,discharge,21.75,568.977405436508,False,3.822647400789815
2026-05-26,18,discharge,21.75,698.1594513888889,False,3.1153341771326692
2026-05-26,19,discharge,21.75,623.4833333333333,False,3.4884653425646235
2026-05-26,20,discharge,21.75,569.75,False,3.8174637999122423
2026-05-26,21,discharge,21.54,681.2333333333333,False,3.161912218035915
2026-05-26,22,charge,21.75,660.2947827380953,False,3.2939833190575274
2026-05-26,23,charge,21.75,539.4739393939394,False,4.031705409984137
2026-05-26,25,charge,21.75,400.96666666666664,False,5.4243910549505365
2026-05-26,26,charge,21.75,397.7092875,False,5.468818728554334
2026-05-26,27,charge,21.75,373.5579812037037,False,5.82238931956846
2026-05-26,29,charge,21.75,379.6084396405229,False,5.729588104151889
2026-05-26,31,discharge,21.75,494.6342815873016,False,4.397188146806841
2026-05-26,32,discharge,21.75,399.1948863293651,False,5.448466587333649
2026-05-26,33,discharge,21.75,388.51,False,5.598311497773546
2026-05-26,34,discharge,21.75,556.0109824423834,False,3.911793235532689
2026-05-26,35,discharge,21.75,486.59332995043496,False,4.46985165255255
2026-05-26,36,charge,21.75,642.4849973341495,False,3.3852930559074297
2026-05-26,37,discharge,21.75,1014.4308943634024,False,2.144059306637051
2026-05-26,38,discharge,21.75,1159.4098965891349,False,1.875954316414434
2026-05-26,39,discharge,21.75,883.769891352983,False,2.4610478601734713
2026-05-26,40,discharge,21.75,747.0156545138889,False,2.9115855696696933
2026-05-26,41,discharge,20.25,689.8424555555556,False,2.935452846794117
2026-05-26,42,charge,1.095,611.5416668055556,False,0.17905566528603584
2026-05-26,43,discharge,0.2,505.1638888888889,False,0.03959111179540194
2026-05-26,47,discharge,21.75,751.9166684795536,False,2.8926077731433395
2026-05-26,48,discharge,21.75,628.5833358333333,False,3.4601617255992507
2026-05-27,1,charge,21.75,826.4749543130712,False,2.631658695341545
2026-05-27,2,charge,21.75,994.1332004040404,False,2.1878355929728794
2026-05-27,3,charge,21.75,621.3999998611112,False,3.500160927721489
2026-05-27,4,charge,21.75,568.9637889021164,False,3.822738885012212
2026-05-27,6,charge,21.75,644.8731428240741,False,3.372756369531977
2026-05-27,7,discharge,21.75,506.875,False,4.290998766954377
2026-05-27,8,charge,21.75,723.6621015079365,False,3.0055463668303575
2026-05-27,9,charge,21.75,775.1976588125075,False,2.805736027804561
2026-05-27,10,discharge,14.575,575.0,False,2.5347826086956524
2026-05-27,12,discharge,21.75,592.7625009074129,False,3.6692604486121603
2026-05-27,13,discharge,21.75,804.3333333333334,False,2.7041027766266055
2026-05-27,14,discharge,21.75,850.0000016025641,False,2.558823524587437
2026-05-27,15,discharge,21.75,845.9028629166667,False,2.5712172110407763
2026-05-27,19,charge,15.305,514.7850356746031,False,2.9730856453399954
2026-05-27,20,charge,21.75,313.19778562469935,False,6.944493543151268
2026-05-27,21,charge,21.75,229.81699134199135,False,9.464052189088909
2026-05-27,22,discharge,21.75,559.6642473118279,False,3.8862586103131154
2026-05-27,23,charge,21.75,327.0743189505983,False,6.649864798246403
2026-05-27,24,discharge,21.75,561.9262275985664,False,3.870614847957934
2026-05-27,25,discharge,21.75,501.64516129032256,False,4.3357340363963734
2026-05-27,26,charge,21.53,200.85833555555556,False,10.718997516558133
2026-05-27,27,charge,21.75,436.95694805555553,False,4.977607083898495
2026-05-27,28,charge,21.75,299.6922155082742,False,7.257445764185857
2026-05-27,29,charge,21.75,737.9449644642857,False,2.9473742687287667
2026-05-27,30,charge,21.75,615.4211790079365,False,3.5341650144476926
2026-05-27,31,charge,21.75,753.5335390277778,False,2.8864010523091292
2026-05-27,32,charge,21.75,779.514667936508,False,2.790197656905611
2026-05-27,33,charge,21.75,901.1231128066246,False,2.413654659490175
2026-05-27,34,charge,21.75,1068.3349299537035,False,2.035878392644387
2026-05-27,35,charge,21.75,1340.9275817791006,False,1.6220115310882621
2026-05-27,36,charge,21.75,681.0154485348788,False,3.1937601484360534
2026-05-27,37,charge,21.75,815.5849347619047,False,2.666797665450934
2026-05-27,38,discharge,21.75,495.07454583333333,False,4.393277776660756
2026-05-27,39,discharge,21.75,491.2327988568056,False,4.427635949923638
2026-05-27,40,discharge,21.75,572.7362598214286,False,3.7975594572589753
2026-05-27,41,discharge,21.75,493.47301642857144,False,4.407535827878086
2026-05-27,42,discharge,21.75,504.4166666666667,False,4.311911448868329
2026-05-27,43,discharge,21.75,658.1416738492063,False,3.3047595774923333
2026-05-27,44,discharge,21.75,742.7337019444444,False,2.9283712241762356
2026-05-27,45,discharge,21.75,536.0107256944444,False,4.057754622693632
2026-05-27,46,discharge,21.75,592.8535258333334,False,3.6686970815308086
2026-05-27,47,discharge,15.48,346.0574925,False,4.473245150153771
2026-05-28,6,charge,21.75,1384.60625,False,1.5708436965382755
2026-05-28,7,charge,21.75,1285.7214628703705,False,1.6916572234427176
2026-05-28,8,charge,21.75,1065.1083333333331,False,2.0420458012878195
2026-05-28,9,charge,21.75,956.6208333333332,False,2.273628091938203
2026-05-28,10,charge,21.75,995.1722127777778,False,2.1855513770114463
2026-05-28,11,discharge,21.75,531.1333333333333,False,4.095016944897703
2026-05-28,12,discharge,21.75,504.48030303030305,False,4.311367533945824
2026-05-28,13,discharge,1.0899999999999999,497.5000079272917,False,0.21909547389581158
2026-05-28,14,discharge,21.75,522.8530036111111,False,4.159868997554285
2026-05-28,15,discharge,21.75,675.2462701388889,False,3.2210470404414564
2026-05-28,16,charge,1.0,929.3711339741176,False,0.10759964060039866
2026-05-28,17,charge,20.25,1308.442869537037,False,1.5476411291205252
2026-05-28,18,charge,20.25,1160.4824158923848,False,1.7449639669402666
2026-05-28,19,charge,20.25,1586.8453483268968,False,1.2761167949574135
2026-05-28,20,charge,20.25,1706.8761129204738,False,1.1863778423468676
2026-05-28,21,charge,21.53,1618.69999251221,False,1.330079699733958
2026-05-28,22,charge,21.75,1425.8750191468205,False,1.5253791326685997
2026-05-28,23,charge,21.75,950.3327777777778,False,2.2886719798152577
2026-05-28,24,charge,21.75,1273.2758315656563,False,1.7081923225744085
2026-05-28,25,charge,21.75,1374.4250008333331,False,1.582479945199823
2026-05-28,26,charge,21.75,1415.0492572222222,False,1.5370489676589636
2026-05-28,27,charge,21.75,1470.175,False,1.4794157158161445
2026-05-28,28,charge,21.75,1531.5083333333334,False,1.4201685702004014
2026-05-28,29,charge,21.75,1546.7778,False,1.4061489633481938
2026-05-28,30,charge,21.75,1391.2888888888888,False,1.5632986199846666
2026-05-28,31,charge,21.75,1294.8550925925929,False,1.6797246367121728
2026-05-28,32,charge,21.75,1033.9547222222222,False,2.1035737380505326
2026-05-28,33,discharge,21.75,971.7702869085034,False,2.2381832716035555
2026-05-28,34,charge,1.5,1066.2611137974254,False,0.1406784867787065
2026-05-28,35,discharge,20.25,1087.868835608882,False,1.861437641851928
2026-05-28,37,discharge,20.25,1029.739421258639,False,1.9665169247622523
2026-05-28,38,discharge,21.75,922.8854871342814,False,2.3567387615485753
2026-05-28,40,discharge,21.75,805.8731515591397,False,2.6989359253276795
2026-05-28,41,discharge,21.75,1113.3465521738958,False,1.9535696192287506
2026-05-28,42,discharge,21.75,1158.1679317849123,False,1.8779660015693884
2026-05-28,43,discharge,21.75,1230.699861338375,False,1.7672871090069895
2026-05-28,44,discharge,21.75,1260.419776309349,False,1.725615577350464
2026-05-28,45,discharge,21.75,1151.5339918513923,False,1.8887848864132255
2026-05-28,46,discharge,21.75,854.1692584580344,False,2.5463337370936987
2026-05-28,47,discharge,21.75,851.648096919192,False,2.5538717316083823
2026-05-28,48,discharge,20.865000000000002,825.8902828307778,False,2.526364631447682
2026-05-29,13,charge,21.75,1581.163639537014,False,1.3755691982879579
2026-05-29,15,charge,21.75,1961.5525938888889,False,1.108815540697759
2026-05-29,16,charge,21.75,2054.3897409236993,False,1.0587085579107651
2026-05-29,18,charge,16.98,2332.2045551388887,False,0.7280664966795246
2026-05-29,19,charge,21.75,2137.198710159682,False,1.0176873070625678
2026-05-29,20,discharge,21.75,2331.953750449909,False,0.9326943124752678
2026-05-29,21,discharge,21.75,2462.7937873272563,False,0.8831433679879532
2026-05-29,23,charge,21.75,2500.567668121939,False,0.8698024963401779
2026-05-29,24,charge,21.75,2461.5726358089273,False,0.8835814829755153
2026-05-29,25,charge,21.75,2554.534911712963,False,0.8514270014581781
2026-05-29,26,charge,21.75,2503.052344829699,False,0.8689390793175686
2026-05-29,27,charge,21.75,2358.3872124957825,False,0.9222404143288618
2026-05-29,29,charge,21.75,2520.3676632563406,False,0.8629693324940846
2026-05-29,30,charge,21.75,2338.1779953501177,False,0.9302114742014397
2026-05-29,31,charge,21.75,2505.8530655309783,False,0.8679678908224924
2026-05-29,32,charge,21.75,2742.7901017857143,False,0.7929881322613604
2026-05-29,33,charge,21.75,2514.953254186508,False,0.8648272075750888
2026-05-29,38,discharge,21.75,1891.8941875485696,False,1.1496414621466045
2026-05-29,39,discharge,21.75,1766.029778323158,False,1.2315760621347835
2026-05-29,41,discharge,21.75,2270.399787136493,False,0.9579810623322799
2026-05-29,42,discharge,21.75,2167.974707143867,False,1.0032404865393418
2026-05-29,43,discharge,21.75,1893.0430637706304,False,1.1489437517959882
2026-05-29,44,discharge,21.75,1930.554892396616,False,1.1266190920372778
2026-05-29,45,discharge,21.75,1752.922046442696,False,1.2407853528990926
2026-05-29,46,discharge,21.75,1483.0916133838384,False,1.4665311167376205
2026-05-29,47,discharge,21.75,1279.3980541966891,False,1.7000182178373273
2026-05-29,48,discharge,21.15,1027.1490799603175,False,2.059097400040226
2026-05-30,2,charge,21.75,1476.6151975942475,False,1.4729633038746894
2026-05-30,3,charge,21.75,1272.884330669192,False,1.7087177111030503
2026-05-30,4,charge,21.75,1190.3911612786494,False,1.8271305019299209
2026-05-30,5,charge,21.75,1073.4292033993636,False,2.0262165339941873
2026-05-30,8,discharge,11.25,576.1333308333334,False,1.9526730008360607
2026-05-30,9,charge,21.75,890.0992522222223,False,2.443547721863482
2026-05-30,10,discharge,11.25,481.5833333333333,False,2.336044298321509
2026-05-30,11,discharge,20.28,426.5,False,4.754982415005863
2026-05-30,12,charge,21.75,805.0509024404762,False,2.701692518332175
2026-05-30,13,discharge,21.75,426.5,False,5.0996483001172335
2026-05-30,14,discharge,20.175,426.5,False,4.730363423212192
2026-05-30,15,discharge,10.5,426.74044805555553,False,2.4605120156393165
2026-05-30,16,discharge,10.5,426.7761111111111,False,2.4603064057787263
2026-05-30,17,charge,21.75,705.081985770202,False,3.0847476518977026
2026-05-30,18,charge,21.75,1042.8615777469136,False,2.08560756903045
2026-05-30,19,charge,21.75,843.8438888888888,False,2.5774909656143614
2026-05-30,20,charge,21.75,603.7268405555556,False,3.602622666235185
2026-05-30,23,charge,21.75,628.0437513888888,False,3.4631345271568916
2026-05-30,27,charge,21.75,332.9744339504988,False,6.53203302786707
2026-05-30,28,charge,21.75,565.262111570197,False,3.8477724855080755
2026-05-30,30,discharge,21.75,970.5144387655952,False,2.241079486428249
2026-05-30,31,discharge,21.75,906.720757099355,False,2.3987539526038137
2026-05-30,32,discharge,21.75,886.3114681120269,False,2.453990587116139
2026-05-30,33,discharge,21.75,557.7565979563215,False,3.899550463355212
2026-05-30,34,discharge,21.75,518.2999974238352,False,4.196411365638911
2026-05-30,35,charge,21.75,558.9525762373737,False,3.891206682758592
2026-05-30,36,charge,21.75,458.158542169489,False,4.747264974479927
2026-05-30,41,charge,19.065,362.65,False,5.257134978629533
2026-05-30,42,discharge,21.75,239.3490330064621,False,9.087147638241253
2026-05-30,43,discharge,21.75,357.54779125,False,6.083102883662409
2026-05-30,45,discharge,21.75,112.33333333333331,False,19.362017804154306
2026-05-31,1,charge,20.25,807.4616678205128,False,2.507858986626382
2026-05-31,3,charge,10.5,376.7116602380953,False,2.787277673689108
2026-05-31,15,charge,20.38,479.7163792242373,False,4.248343580212347
2026-05-31,17,charge,20.25,840.8576394281046,False,2.4082554585307334
2026-05-31,18,charge,21.75,662.1928250453251,False,3.284541779580786
2026-05-31,19,charge,21.75,538.4704376190476,False,4.039218958086517
2026-05-31,20,charge,20.25,394.935926223545,False,5.127414007035137
2026-05-31,21,charge,20.25,410.2900806944445,False,4.935532432498848
2026-05-31,22,discharge,21.75,906.9564101388888,False,2.398130688184812
2026-05-31,23,charge,21.75,963.1838706944444,False,2.2581358203515705
2026-05-31,24,charge,21.75,921.6833495833332,False,2.3598126200101754
2026-05-31,25,charge,21.75,1015.7006707142856,False,2.1413789147844553
2026-05-31,26,charge,21.75,1081.325733207672,False,2.0114198092262403
2026-05-31,27,charge,21.75,1004.9276843716932,False,2.1643348410287517
2026-05-31,28,charge,21.75,1196.8285923062533,False,1.8173028401743305
2026-05-31,29,charge,21.75,1271.9458458333334,False,1.7099784610523399
2026-05-31,30,charge,21.75,1396.287488465997,False,1.5577021336698502
2026-05-31,31,charge,21.75,1165.8175418055555,False,1.8656435694315225
2026-05-31,32,charge,21.75,1148.2333339748493,False,1.8942142991710436
2026-05-31,33,charge,21.75,1190.43631114418,False,1.8270612040635026
2026-05-31,34,discharge,20.25,983.9118152907754,False,2.058111274333617
2026-05-31,35,discharge,20.25,759.6666670833333,False,2.665642824338722
2026-05-31,36,discharge,20.25,668.3500003571429,False,3.0298496280659992
2026-05-31,37,discharge,21.75,681.3750990170142,False,3.1920743847812516
2026-05-31,38,discharge,21.75,584.1878544369667,False,3.7231174586747255
2026-05-31,39,discharge,21.75,796.1333379166666,False,2.731954430763535
2026-05-31,40,discharge,21.75,707.4500016666667,False,3.0744222134086687
2026-05-31,41,discharge,21.75,720.5485756322099,False,3.0185334806770703
2026-05-31,42,discharge,21.75,668.1999973611111,False,3.2550134818761136
2026-05-31,43,discharge,21.75,682.0759250925926,False,3.1887945608177586
2026-05-31,44,discharge,21.75,491.0574074074074,False,4.42921737294048
2026-05-31,45,discharge,21.75,472.65833333333336,False,4.601632609883813
2026-05-31,46,discharge,21.15,427.6249998611111,False,4.945922246564007
2026-05-31,47,discharge,20.25,324.2916666666667,False,6.244378774251573
2026-06-01,3,charge,16.384999999999998,586.2625766666666,False,2.7948227726150896
2026-06-01,5,charge,21.75,215.02559527777777,False,10.115074892318084
2026-06-01,9,charge,21.75,576.8875886309523,False,3.770231918425611
