settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-11-16,1,2025-11-16T00:00:00Z,2025-11-17T00:44:32Z,111.0,111.0,False,P,0.0,30.208690277777777,0.0,0.0,111.0,1.0,238.0,-752.5743097222222,0.0,544.558,237.41826561642438,-752.5743097222222,,544.1397343835756
2025-11-16,2,2025-11-16T00:30:00Z,2025-11-17T01:14:34Z,76.86,76.86,False,P,0.0,26.477066224053726,0.0,0.0,76.86,0.0,238.0,-736.1398386370574,0.0,524.5,237.31510791366907,-736.1398386370574,,524.1848920863309
2025-11-16,3,2025-11-16T01:00:00Z,2025-11-17T01:44:30Z,106.0002876456206,106.0002876456206,False,P,0.0,93.60968055555556,0.0,0.0,,,238.11599166666667,-765.9076527777778,0.0,621.459,238.11599166666667,-765.9076527777778,,620.459
2025-11-16,4,2025-11-16T01:30:00Z,2025-11-17T02:14:49Z,110.0,110.0,False,P,0.0,436.1707094017094,0.0,0.0,110.0,1.0,244.99166666666667,-512.3705128205128,0.0,702.994,244.3814048059489,-512.3705128205128,,702.6042618607178
2025-11-16,5,2025-11-16T02:00:00Z,2025-11-17T02:44:28Z,110.0,110.0,False,P,0.0,589.3142905982907,0.0,0.0,110.0,1.0,238.0,-254.09615384615384,0.0,605.166,237.54520725024506,-254.09615384615384,,604.620792749755
2025-11-16,6,2025-11-16T02:30:00Z,2025-11-17T03:14:36Z,78.56,78.56,False,P,0.0,410.10590277777777,0.0,0.0,78.56,0.0,245.375,-359.85243055555554,0.0,524.5,244.77688213579657,-359.85243055555554,,524.0981178642035
2025-11-16,7,2025-11-16T03:00:00Z,2025-11-17T03:44:37Z,76.56,76.56,False,P,0.0,248.89334966269843,0.0,0.0,76.56,0.0,238.0,-513.9820888095238,0.0,524.5,237.31510791366907,-513.9820888095238,,524.1848920863309
2025-11-16,8,2025-11-16T03:30:00Z,2025-11-17T04:14:30Z,65.85,65.85,False,N,0.0,-60.52958901455026,0.0,0.0,,,238.04408356481483,-823.3317831812169,0.0,524.5,238.04408356481483,-822.3317831812169,,524.5
2025-11-16,9,2025-11-16T04:00:00Z,2025-11-17T04:44:49Z,66.51,66.51,False,N,0.0,-13.004038492895994,0.0,0.0,,,238.10936123015873,-946.8751496040071,0.0,695.8,238.10936123015873,-945.8751496040071,,695.8
2025-11-16,10,2025-11-16T04:30:00Z,2025-11-17T05:14:34Z,71.04,71.04,False,P,0.0,465.2865574025974,0.0,0.0,71.04,0.0,244.50909097222222,-304.39649023629147,0.0,524.5,243.98367836268915,-304.39649023629147,,524.0254126095331
2025-11-16,11,2025-11-16T05:00:00Z,2025-11-17T05:44:28Z,76.19,76.19,False,P,0.0,479.8028787878788,0.0,0.0,76.19,0.0,238.00000013888888,-282.8221212121212,0.0,524.5,237.50396309842498,-282.8221212121212,,523.9960370404639
2025-11-16,12,2025-11-16T05:30:00Z,2025-11-17T06:14:30Z,75.6,75.6,False,P,0.0,33.00860763888889,0.0,0.0,75.6,0.0,238.10555555555555,-729.7719479166667,0.0,524.5,237.42066346922462,-729.7719479166667,,524.1848920863309
2025-11-16,13,2025-11-16T06:00:00Z,2025-11-17T06:44:27Z,60.5,60.5,False,N,0.0,-73.93910291666667,0.0,0.0,,,240.20256375,-729.1858975,0.0,415.0,240.20256375,-728.1858975,,415.0
2025-11-16,14,2025-11-16T06:30:00Z,2025-11-17T07:14:26Z,60.5,60.5,False,N,0.0,-135.4976454059829,0.0,0.0,,,238.15833333333333,-788.9559787393163,0.0,415.0,238.15833333333333,-787.9559787393163,,415.0
2025-11-16,15,2025-11-16T07:00:00Z,2025-11-17T07:44:32Z,60.5,60.5,False,N,0.0,-227.0487748397436,0.0,0.0,,,238.0,-690.0571081730769,0.0,225.0,238.0,-689.0571081730769,,225.0
2025-11-16,16,2025-11-16T07:30:00Z,2025-11-17T08:14:29Z,60.5,60.5,False,N,0.0,-452.855596031746,0.0,0.0,,,238.12177083333333,-915.8639293650793,0.0,225.0,238.12177083333333,-914.8639293650793,,225.0
2025-11-16,17,2025-11-16T08:00:00Z,2025-11-17T08:44:30Z,60.5,60.5,False,N,0.0,-397.79480237332115,0.0,0.0,,,238.00005472222222,-635.8781357066545,0.0,0.0,238.00005472222222,-634.8781357066545,,
2025-11-16,18,2025-11-16T08:30:00Z,2025-11-17T09:14:32Z,68.33,68.33,False,N,0.0,-3.0464444444444445,0.0,0.0,,,264.2916666666667,-312.4844444444444,0.0,45.088,264.2916666666667,-311.4844444444444,,45.088
2025-11-16,19,2025-11-16T09:00:00Z,2025-11-17T09:44:44Z,66.26,66.26,False,N,0.0,-86.21341652777778,0.0,0.0,,,159.37500013888888,-324.2604166666667,0.0,78.822,159.37500013888888,-323.2604166666667,,78.822
2025-11-16,20,2025-11-16T09:30:00Z,2025-11-17T10:14:30Z,105.52,105.52,False,P,0.0,150.08383069444446,0.0,0.0,,,337.027645,-256.6359822222222,0.0,69.683,336.027645,-256.6359822222222,,69.683
2025-11-16,21,2025-11-16T10:00:00Z,2025-11-17T10:44:29Z,102.33,102.33,False,P,0.0,44.03725330439815,0.0,0.0,,,350.01026941550924,-402.9936041377315,0.0,97.128,349.01026941550924,-402.9936041377315,,97.128
2025-11-16,22,2025-11-16T10:30:00Z,2025-11-17T11:14:34Z,83.72,83.72,False,N,0.0,-63.06867830306019,0.0,0.0,83.72,0.7520833333333333,388.9119697524954,-627.4619688888889,0.0,175.555,388.9119697524954,-626.4619688888889,,175.555
2025-11-16,23,2025-11-16T11:00:00Z,2025-11-17T11:44:26Z,105.99991272854213,105.99991272854213,False,P,0.0,128.64433623015873,0.0,0.0,,,479.56085706349205,-632.1306951388889,0.0,281.184,479.56085706349205,-632.1306951388889,,280.184
2025-11-16,24,2025-11-16T11:30:00Z,2025-11-17T12:14:32Z,107.27,107.27,False,P,0.0,48.95661777777778,0.0,0.0,,,611.5913122222222,-597.8440916666667,0.0,34.491,610.5913122222222,-597.8440916666667,,34.491
2025-11-16,25,2025-11-16T12:00:00Z,2025-11-17T12:44:38Z,83.83632658755343,83.83632658755343,False,N,0.0,-50.92380902777778,0.0,0.0,84.724,1.0,511.9601909722222,-665.6368570833333,0.0,102.266,511.9601909722222,-664.6368570833333,,102.266
2025-11-16,26,2025-11-16T12:30:00Z,2025-11-17T13:14:28Z,98.84,98.84,False,P,0.0,1.1336304513888888,0.0,0.0,,,570.8015887847222,-722.0436034722222,0.0,152.956,570.8015887847222,-722.0436034722222,,151.956
2025-11-16,27,2025-11-16T13:00:00Z,2025-11-17T13:45:13Z,109.0,109.0,False,P,0.0,32.07644972222222,0.0,0.0,,,790.9937444444445,-823.6779804861111,0.0,64.66,790.9937444444445,-823.6779804861111,,63.66
2025-11-16,28,2025-11-16T13:30:00Z,2025-11-17T14:14:41Z,110.0,110.0,False,P,0.0,142.3145767348171,0.0,0.0,,,886.0976878459282,-1023.5198854166666,0.0,279.573,886.0976878459282,-1023.5198854166666,,278.573
2025-11-16,29,2025-11-16T14:00:00Z,2025-11-17T14:44:35Z,113.42160642777466,113.42160642777466,False,P,0.0,54.92646293266769,0.0,0.0,,,1085.2244629326676,-1074.83,0.0,44.527,1084.2244629326676,-1074.83,,44.527
2025-11-16,30,2025-11-16T14:30:00Z,2025-11-17T15:14:43Z,97.77,97.77,False,N,0.0,-173.7790792251462,0.0,0.0,97.77,0.0,841.4609207748538,-1164.9,0.0,149.71,841.4609207748538,-1163.9,,149.71
2025-11-16,31,2025-11-16T15:00:00Z,2025-11-17T15:44:45Z,115.0,115.0,False,P,0.0,101.48704048582997,0.0,0.0,,,1071.3080960413856,-1260.9272222222223,0.0,291.022,1070.3080960413856,-1260.9272222222223,,291.022
2025-11-16,32,2025-11-16T15:30:00Z,2025-11-17T16:14:40Z,116.9,116.9,False,P,0.0,570.1431736111111,0.0,0.0,,,1540.6967847222222,-1259.314631111111,0.0,288.845,1539.6967847222222,-1259.314631111111,,288.845
2025-11-16,33,2025-11-16T16:00:00Z,2025-11-17T16:44:51Z,116.9,116.9,False,P,0.0,615.5685563888889,0.0,0.0,,,1775.4987040277779,-1259.3608559722222,0.0,99.483,1774.4987040277779,-1259.3608559722222,,99.483
2025-11-16,34,2025-11-16T16:30:00Z,2025-11-17T17:14:43Z,122.0,122.0,False,P,0.0,983.8948293686868,0.0,0.0,,,2026.137494090909,-1280.4932529166667,0.0,238.167,2025.137494090909,-1280.4932529166667,,238.167
2025-11-16,35,2025-11-16T17:00:00Z,2025-11-17T17:44:43Z,123.5,123.5,False,P,0.0,1113.1305075757575,0.0,0.0,,,2127.594124936869,-1290.6967,0.0,276.191,2126.594124936869,-1290.6967,,276.191
2025-11-16,36,2025-11-16T17:30:00Z,2025-11-17T18:14:46Z,123.5,123.5,False,P,0.0,1041.1509895833333,0.0,0.0,,,2271.36865625,-1276.9169870833334,0.0,46.849,2270.36865625,-1276.9169870833334,,46.849
2025-11-16,37,2025-11-16T18:00:00Z,2025-11-17T18:44:43Z,117.5,117.5,False,P,0.0,740.9677718055556,0.0,0.0,,,2075.6011051388887,-1334.8288902777779,0.0,0.0,2074.6011051388887,-1334.8288902777779,,
2025-11-16,38,2025-11-16T18:30:00Z,2025-11-17T19:14:44Z,116.9,116.9,False,P,0.0,266.80795217977237,0.0,0.0,,,1638.0774032908835,-1371.4777665980055,0.0,0.0,1637.0774032908835,-1371.4777665980055,,
2025-11-16,39,2025-11-16T19:00:00Z,2025-11-17T19:44:49Z,66.05,66.05,False,N,0.0,-113.63077101934523,0.0,0.0,,,1364.683117835979,-1599.1762221886574,0.0,121.354,1364.683117835979,-1598.1762221886574,,121.354
