settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-11-09,1,2025-11-09T00:00:00Z,2025-11-10T00:44:32Z,64.4,64.4,False,N,0.0,-25.643920673076924,0.0,0.0,,,502.68510590277776,-782.0873599091881,0.0,253.9,502.68510590277776,-781.0873599091881,,253.9
2025-11-09,2,2025-11-09T00:30:00Z,2025-11-10T01:14:26Z,102.001200120012,102.001200120012,False,P,0.0,114.85083277407777,0.0,0.0,102.001200120012,1.0,459.25,-577.3155005592556,0.0,233.033,458.2805194162615,-577.3155005592556,,233.00248058373853
2025-11-09,3,2025-11-09T01:00:00Z,2025-11-10T01:44:28Z,80.1,80.1,False,P,0.0,133.05875304557898,0.0,0.0,80.1,0.0,458.0,-550.016246954421,0.0,225.0,457.0,-550.016246954421,,225.0
2025-11-09,4,2025-11-09T01:30:00Z,2025-11-10T09:28:57Z,78.61,78.61,False,P,0.0,4.448331858979701,0.0,0.0,78.61,0.0,458.0000004783214,-678.6500014743536,0.0,225.0,457.0000004783214,-678.6500014743536,,225.0
2025-11-09,5,2025-11-09T02:00:00Z,2025-11-10T02:44:38Z,87.4098984431052,87.4098984431052,False,P,0.0,31.56305936085973,0.0,0.0,86.98333333333333,1.0,479.25819027777777,-673.032630916918,0.0,225.0,478.25819027777777,-673.032630916918,,225.0
2025-11-09,6,2025-11-09T02:30:00Z,2025-11-10T03:14:40Z,76.67,76.67,False,P,0.0,80.2172619047619,0.0,0.0,76.67,0.0,458.0,-602.7910714285714,0.0,225.0,457.0,-602.7910714285714,,225.0
2025-11-09,7,2025-11-09T03:00:00Z,2025-11-10T03:44:47Z,76.88,76.88,False,P,0.0,82.735,0.0,0.0,76.88,0.0,458.00000166666666,-600.415,0.0,225.0,457.00000166666666,-600.415,,225.0
2025-11-09,8,2025-11-09T03:30:00Z,2025-11-10T04:14:37Z,65.43,65.43,False,N,0.0,-36.773878205128206,0.0,0.0,,,458.0,-719.9322115384615,0.0,225.0,458.0,-718.9322115384615,,225.0
2025-11-09,9,2025-11-09T04:00:00Z,2025-11-10T04:44:30Z,73.74,73.74,False,P,0.0,45.013906059600124,0.0,0.0,73.74,0.0,458.0,-638.2694272737332,0.0,225.0,457.0,-638.2694272737332,,225.0
2025-11-09,10,2025-11-09T04:30:00Z,2025-11-10T05:14:36Z,103.0001714383679,103.0001714383679,False,P,0.0,58.359809523809524,0.0,0.0,,,458.0,-688.6395238095238,0.0,288.566,458.0,-688.6395238095238,,287.566
