startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-04-29T23:00:00Z,APXMIDP,2025-04-30,1,84.6,1801.1
2025-04-29T23:30:00Z,APXMIDP,2025-04-30,2,76.26,1406.3
2025-04-29T00:00:00Z,APXMIDP,2025-04-29,3,82.25,1970.4
2025-04-29T00:30:00Z,APXMIDP,2025-04-29,4,86.16,2121.05
2025-04-29T01:00:00Z,APXMIDP,2025-04-29,5,81.47,2120.75
2025-04-29T01:30:00Z,APXMIDP,2025-04-29,6,78.39,2290.65
2025-04-29T02:00:00Z,APXMIDP,2025-04-29,7,77.06,2131.25
2025-04-29T02:30:00Z,APXMIDP,2025-04-29,8,78.71,2233.85
2025-04-29T03:00:00Z,APXMIDP,2025-04-29,9,81.82,1975.2
2025-04-29T03:30:00Z,APXMIDP,2025-04-29,10,80.3,2155.65
2025-04-29T04:00:00Z,APXMIDP,2025-04-29,11,87.31,1943.0
2025-04-29T04:30:00Z,APXMIDP,2025-04-29,12,96.88,2351.7
2025-04-29T05:00:00Z,APXMIDP,2025-04-29,13,102.61,2056.75
2025-04-29T05:30:00Z,APXMIDP,2025-04-29,14,107.9,2286.55
2025-04-29T06:00:00Z,APXMIDP,2025-04-29,15,108.56,1941.75
2025-04-29T06:30:00Z,APXMIDP,2025-04-29,16,106.31,2187.0
2025-04-29T07:00:00Z,APXMIDP,2025-04-29,17,103.63,2344.1
2025-04-29T07:30:00Z,APXMIDP,2025-04-29,18,96.84,2104.1
2025-04-29T08:00:00Z,APXMIDP,2025-04-29,19,85.94,2540.2
2025-04-29T08:30:00Z,APXMIDP,2025-04-29,20,75.73,2279.2
2025-04-29T09:00:00Z,APXMIDP,2025-04-29,21,80.39,2295.2
2025-04-29T09:30:00Z,APXMIDP,2025-04-29,22,82.46,2729.45
2025-04-29T10:00:00Z,APXMIDP,2025-04-29,23,67.53,2239.35
2025-04-29T10:30:00Z,APXMIDP,2025-04-29,24,64.34,2350.3
2025-04-29T11:00:00Z,APXMIDP,2025-04-29,25,65.87,2239.35
2025-04-29T11:30:00Z,APXMIDP,2025-04-29,26,69.47,2370.6
2025-04-29T12:00:00Z,APXMIDP,2025-04-29,27,69.68,2589.35
2025-04-29T12:30:00Z,APXMIDP,2025-04-29,28,69.86,3229.4
2025-04-29T13:00:00Z,APXMIDP,2025-04-29,29,68.77,2950.75
2025-04-29T13:30:00Z,APXMIDP,2025-04-29,30,64.52,3458.05
2025-04-29T14:00:00Z,APXMIDP,2025-04-29,31,68.04,2499.6
2025-04-29T14:30:00Z,APXMIDP,2025-04-29,32,74.02,2406.25
2025-04-29T15:00:00Z,APXMIDP,2025-04-29,33,71.06,2173.25
2025-04-29T15:30:00Z,APXMIDP,2025-04-29,34,71.07,2592.5
2025-04-29T16:00:00Z,APXMIDP,2025-04-29,35,99.99,2710.8
2025-04-29T16:30:00Z,APXMIDP,2025-04-29,36,97.57,3050.65
2025-04-29T17:00:00Z,APXMIDP,2025-04-29,37,113.33,2814.8
2025-04-29T17:30:00Z,APXMIDP,2025-04-29,38,108.09,3250.65
2025-04-29T18:00:00Z,APXMIDP,2025-04-29,39,99.89,3257.1
2025-04-29T18:30:00Z,APXMIDP,2025-04-29,40,104.2,3324.6
2025-04-29T19:00:00Z,APXMIDP,2025-04-29,41,107.03,3259.85
2025-04-29T19:30:00Z,APXMIDP,2025-04-29,42,106.61,3522.1
2025-04-29T20:00:00Z,APXMIDP,2025-04-29,43,94.13,2847.5
2025-04-29T20:30:00Z,APXMIDP,2025-04-29,44,83.99,2393.3
2025-04-29T21:00:00Z,APXMIDP,2025-04-29,45,89.44,2578.55
2025-04-29T21:30:00Z,APXMIDP,2025-04-29,46,87.05,2408.95
2025-04-29T22:00:00Z,APXMIDP,2025-04-29,47,75.22,1603.15
2025-04-29T22:30:00Z,APXMIDP,2025-04-29,48,82.32,1644.65
