settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-03-08,1,2026-03-08T00:00:00Z,2026-03-07T11:47:00Z,25420,26020
2026-03-08,2,2026-03-08T00:30:00Z,2026-03-07T11:47:00Z,26250,26850
2026-03-08,3,2026-03-08T01:00:00Z,2026-03-07T11:47:00Z,25598,26198
2026-03-08,4,2026-03-08T01:30:00Z,2026-03-07T11:47:00Z,24646,25246
2026-03-08,5,2026-03-08T02:00:00Z,2026-03-07T11:47:00Z,23897,24497
2026-03-08,6,2026-03-08T02:30:00Z,2026-03-07T11:47:00Z,23671,24271
2026-03-08,7,2026-03-08T03:00:00Z,2026-03-07T11:47:00Z,23012,24110
2026-03-08,8,2026-03-08T03:30:00Z,2026-03-07T11:47:00Z,22124,23286
2026-03-08,9,2026-03-08T04:00:00Z,2026-03-07T11:47:00Z,21890,23183
2026-03-08,10,2026-03-08T04:30:00Z,2026-03-07T11:47:00Z,22407,23713
2026-03-08,11,2026-03-08T05:00:00Z,2026-03-07T11:47:00Z,22483,23789
2026-03-08,12,2026-03-08T05:30:00Z,2026-03-07T11:47:00Z,22810,24112
2026-03-08,13,2026-03-08T06:00:00Z,2026-03-07T11:47:00Z,23543,24712
2026-03-08,14,2026-03-08T06:30:00Z,2026-03-07T11:47:00Z,24077,25231
2026-03-08,15,2026-03-08T07:00:00Z,2026-03-07T11:47:00Z,25166,26120
2026-03-08,16,2026-03-08T07:30:00Z,2026-03-07T11:47:00Z,25780,26651
2026-03-08,17,2026-03-08T08:00:00Z,2026-03-07T11:47:00Z,27549,28149
2026-03-08,18,2026-03-08T08:30:00Z,2026-03-07T11:47:00Z,28824,29424
2026-03-08,19,2026-03-08T09:00:00Z,2026-03-07T11:47:00Z,28968,29568
2026-03-08,20,2026-03-08T09:30:00Z,2026-03-07T11:47:00Z,28980,29580
2026-03-08,21,2026-03-08T10:00:00Z,2026-03-07T11:47:00Z,28429,29029
2026-03-08,22,2026-03-08T10:30:00Z,2026-03-07T11:47:00Z,28041,28641
2026-03-08,23,2026-03-08T11:00:00Z,2026-03-07T11:47:00Z,28041,28641
2026-03-08,24,2026-03-08T11:30:00Z,2026-03-07T11:47:00Z,27819,28419
2026-03-08,25,2026-03-08T12:00:00Z,2026-03-07T11:47:00Z,28050,28650
2026-03-08,26,2026-03-08T12:30:00Z,2026-03-07T11:47:00Z,27693,28293
2026-03-08,27,2026-03-08T13:00:00Z,2026-03-07T11:47:00Z,27547,28147
2026-03-08,28,2026-03-08T13:30:00Z,2026-03-07T11:47:00Z,27229,27829
2026-03-08,29,2026-03-08T14:00:00Z,2026-03-07T11:47:00Z,27210,27810
2026-03-08,30,2026-03-08T14:30:00Z,2026-03-07T11:47:00Z,27493,28093
2026-03-08,31,2026-03-08T15:00:00Z,2026-03-07T11:47:00Z,28262,28862
2026-03-08,32,2026-03-08T15:30:00Z,2026-03-07T11:47:00Z,29983,30583
2026-03-08,33,2026-03-08T16:00:00Z,2026-03-07T11:47:00Z,31793,32393
2026-03-08,34,2026-03-08T16:30:00Z,2026-03-07T11:47:00Z,33590,34190
2026-03-08,35,2026-03-08T17:00:00Z,2026-03-07T11:47:00Z,35624,36224
2026-03-08,36,2026-03-08T17:30:00Z,2026-03-07T11:47:00Z,36140,36740
2026-03-08,37,2026-03-08T18:00:00Z,2026-03-07T11:47:00Z,35851,36451
2026-03-08,38,2026-03-08T18:30:00Z,2026-03-07T11:47:00Z,35597,36197
2026-03-08,39,2026-03-08T19:00:00Z,2026-03-07T11:47:00Z,34790,35390
2026-03-08,40,2026-03-08T19:30:00Z,2026-03-07T11:47:00Z,33852,34452
2026-03-08,41,2026-03-08T20:00:00Z,2026-03-07T11:47:00Z,32414,33014
2026-03-08,42,2026-03-08T20:30:00Z,2026-03-07T11:47:00Z,31850,32450
2026-03-08,43,2026-03-08T21:00:00Z,2026-03-07T11:47:00Z,30701,31301
2026-03-08,44,2026-03-08T21:30:00Z,2026-03-07T11:47:00Z,29163,29763
2026-03-08,45,2026-03-08T22:00:00Z,2026-03-07T11:47:00Z,27607,28207
2026-03-08,46,2026-03-08T22:30:00Z,2026-03-07T11:47:00Z,25722,26322
2026-03-08,47,2026-03-08T23:00:00Z,2026-03-07T11:47:00Z,24465,25321
2026-03-08,48,2026-03-08T23:30:00Z,2026-03-07T11:47:00Z,24200,25079
2026-03-09,1,2026-03-09T00:00:00Z,2026-03-07T11:47:00Z,24780,25658
2026-03-09,2,2026-03-09T00:30:00Z,2026-03-07T11:47:00Z,25450,26328
2026-03-09,3,2026-03-09T01:00:00Z,2026-03-07T11:47:00Z,25112,25990
2026-03-09,4,2026-03-09T01:30:00Z,2026-03-07T11:47:00Z,24534,25411
2026-03-09,5,2026-03-09T02:00:00Z,2026-03-07T11:47:00Z,23889,24766
2026-03-09,6,2026-03-09T02:30:00Z,2026-03-07T11:47:00Z,23492,24369
2026-03-09,7,2026-03-09T03:00:00Z,2026-03-07T11:47:00Z,22751,23627
2026-03-09,8,2026-03-09T03:30:00Z,2026-03-07T11:47:00Z,22677,23553
2026-03-09,9,2026-03-09T04:00:00Z,2026-03-07T11:47:00Z,22430,23255
2026-03-09,10,2026-03-09T04:30:00Z,2026-03-07T11:47:00Z,22685,23510
