settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,111.31,111.31,111.31,Battery_1,charge,3.0,16.8,3.35
2,109.92,109.92,109.92,Battery_1,charge,3.0,23.5,4.7
3,123.06,123.06,123.06,Battery_1,charge,3.0,30.2,6.05
4,126.53,126.53,0.0,Battery_1,hold,0.0,30.2,6.05
5,102.88,102.88,102.88,Battery_1,charge,3.0,37.0,7.4
6,80.41,80.41,80.41,Battery_1,charge,3.0,43.8,8.75
7,93.28,93.28,93.28,Battery_1,charge,3.0,50.5,10.1
8,90.96,90.96,90.96,Battery_1,charge,3.0,57.2,11.45
9,89.92,89.92,89.92,Battery_1,charge,3.0,64.0,12.8
10,79.96,79.96,79.96,Battery_1,charge,3.0,70.8,14.15
11,73.17,73.17,73.17,Battery_1,charge,3.0,77.5,15.5
12,124.39,124.39,124.39,Battery_1,charge,2.56,83.2,16.65
13,67.36,67.36,67.36,Battery_1,charge,3.0,90.0,18.0
14,204.9,204.9,204.9,Battery_1,discharge,3.0,81.7,16.33
15,204.9,204.9,204.9,Battery_1,discharge,3.0,73.3,14.67
16,204.9,204.9,204.9,Battery_1,discharge,3.0,65.0,13.0
17,204.9,204.9,204.9,Battery_1,discharge,3.0,56.7,11.33
18,204.9,204.9,204.9,Battery_1,discharge,3.0,48.3,9.67
19,204.9,204.9,204.9,Battery_1,discharge,3.0,40.0,8.0
20,184.99,184.99,0.0,Battery_1,hold,0.0,40.0,8.0
21,204.9,204.9,204.9,Battery_1,discharge,3.0,31.7,6.33
22,204.9,204.9,204.9,Battery_1,discharge,3.0,23.3,4.67
23,146.26,146.26,146.26,Battery_1,charge,3.0,30.1,6.02
24,204.9,204.9,204.9,Battery_1,discharge,3.0,21.7,4.35
25,204.9,204.9,204.9,Battery_1,discharge,3.0,13.4,2.68
26,204.9,204.9,204.9,Battery_1,discharge,1.23,10.0,2.0
27,135.35,135.35,135.35,Battery_1,charge,3.0,16.8,3.35
28,111.6,111.6,111.6,Battery_1,charge,3.0,23.5,4.7
29,111.5,111.5,111.5,Battery_1,charge,3.0,30.2,6.05
30,111.5,111.5,111.5,Battery_1,charge,3.0,37.0,7.4
31,208.0,208.0,208.0,Battery_1,discharge,3.0,28.7,5.73
32,204.9,204.9,204.9,Battery_1,discharge,3.0,20.3,4.07
33,140.03,140.03,140.03,Battery_1,charge,3.0,27.1,5.42
34,218.4,218.4,218.4,Battery_1,discharge,3.0,18.8,3.75
35,129.0,129.0,129.0,Battery_1,charge,3.0,25.5,5.1
36,163.66,163.66,163.66,Battery_1,charge,1.22,28.3,5.65
37,191.92,191.92,0.0,Battery_1,hold,0.0,28.3,5.65
38,181.73,181.73,0.0,Battery_1,hold,0.0,28.3,5.65
39,169.51,169.51,0.0,Battery_1,hold,0.0,28.3,5.65
40,267.0,267.0,267.0,Battery_1,discharge,3.0,19.9,3.98
41,267.0,267.0,267.0,Battery_1,discharge,3.0,11.6,2.32
42,153.0,153.0,153.0,Battery_1,charge,3.0,18.3,3.67
43,267.0,267.0,267.0,Battery_1,discharge,3.0,10.0,2.0
44,146.86,146.86,0.0,Battery_1,hold,0.0,10.0,2.0
45,138.92,138.92,138.92,Battery_1,charge,0.7,11.6,2.32
46,131.1,131.1,131.1,Battery_1,charge,3.0,18.3,3.67
47,235.0,235.0,235.0,Battery_1,discharge,3.0,10.0,2.0
48,161.58,161.58,0.0,Battery_1,hold,0.0,10.0,2.0
