settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,119.37,Battery_1,discharge,4.0,38.9,7.78
2,114.78,Battery_1,hold,0.0,38.9,7.78
3,114.72,Battery_1,hold,0.0,38.9,7.78
4,114.95,Battery_1,hold,0.0,38.9,7.78
5,112.97,Battery_1,hold,0.0,38.9,7.78
6,109.12,Battery_1,hold,0.0,38.9,7.78
7,110.5,Battery_1,hold,0.0,38.9,7.78
8,104.1,Battery_1,hold,0.0,38.9,7.78
9,105.07,Battery_1,hold,0.0,38.9,7.78
10,106.19,Battery_1,hold,0.0,38.9,7.78
11,108.28,Battery_1,hold,0.0,38.9,7.78
12,110.58,Battery_1,hold,0.0,38.9,7.78
13,109.24,Battery_1,hold,0.0,38.9,7.78
14,116.79,Battery_1,discharge,4.0,27.8,5.56
15,115.38,Battery_1,discharge,2.4,21.1,4.22
16,124.47,Battery_1,discharge,4.0,10.0,2.0
17,102.42,Battery_1,hold,0.0,10.0,2.0
18,113.37,Battery_1,hold,0.0,10.0,2.0
19,108.71,Battery_1,hold,0.0,10.0,2.0
20,113.22,Battery_1,hold,0.0,10.0,2.0
21,106.87,Battery_1,hold,0.0,10.0,2.0
22,104.25,Battery_1,hold,0.0,10.0,2.0
23,89.3,Battery_1,hold,0.0,10.0,2.0
24,81.43,Battery_1,charge,4.0,19.0,3.8
25,74.81,Battery_1,charge,4.0,28.0,5.6
26,66.4,Battery_1,charge,4.0,37.0,7.4
27,68.79,Battery_1,charge,4.0,46.0,9.2
28,64.23,Battery_1,charge,4.0,55.0,11.0
29,58.96,Battery_1,charge,4.0,64.0,12.8
30,60.2,Battery_1,charge,4.0,73.0,14.6
31,75.99,Battery_1,charge,4.0,82.0,16.4
32,88.78,Battery_1,charge,3.56,90.0,18.0
33,94.8,Battery_1,hold,0.0,90.0,18.0
34,94.94,Battery_1,hold,0.0,90.0,18.0
35,126.11,Battery_1,hold,0.0,90.0,18.0
36,146.73,Battery_1,hold,0.0,90.0,18.0
37,167.46,Battery_1,discharge,4.0,78.9,15.78
38,170.42,Battery_1,discharge,4.0,67.8,13.56
39,174.09,Battery_1,discharge,4.0,56.7,11.33
40,171.32,Battery_1,discharge,4.0,45.6,9.11
41,172.02,Battery_1,discharge,4.0,34.4,6.89
42,173.02,Battery_1,discharge,4.0,23.3,4.67
43,169.32,Battery_1,discharge,4.0,12.2,2.44
44,160.57,Battery_1,discharge,0.8,10.0,2.0
45,148.31,Battery_1,hold,0.0,10.0,2.0
46,145.04,Battery_1,hold,0.0,10.0,2.0
47,141.41,Battery_1,hold,0.0,10.0,2.0
48,133.2,Battery_1,hold,0.0,10.0,2.0
1,119.37,Battery_2,discharge,12.5,43.1,43.06
2,114.78,Battery_2,hold,0.0,43.1,43.06
3,114.72,Battery_2,hold,0.0,43.1,43.06
4,114.95,Battery_2,hold,0.0,43.1,43.06
5,112.97,Battery_2,hold,0.0,43.1,43.06
6,109.12,Battery_2,hold,0.0,43.1,43.06
7,110.5,Battery_2,hold,0.0,43.1,43.06
8,104.1,Battery_2,hold,0.0,43.1,43.06
9,105.07,Battery_2,hold,0.0,43.1,43.06
10,106.19,Battery_2,hold,0.0,43.1,43.06
11,108.28,Battery_2,hold,0.0,43.1,43.06
12,110.58,Battery_2,hold,0.0,43.1,43.06
13,109.24,Battery_2,hold,0.0,43.1,43.06
14,116.79,Battery_2,discharge,4.25,40.7,40.69
15,115.38,Battery_2,hold,0.0,40.7,40.69
16,124.47,Battery_2,discharge,12.5,33.8,33.75
17,102.42,Battery_2,hold,0.0,33.8,33.75
18,113.37,Battery_2,hold,0.0,33.8,33.75
19,108.71,Battery_2,hold,0.0,33.8,33.75
20,113.22,Battery_2,hold,0.0,33.8,33.75
21,106.87,Battery_2,hold,0.0,33.8,33.75
22,104.25,Battery_2,hold,0.0,33.8,33.75
23,89.3,Battery_2,charge,12.5,39.4,39.38
24,81.43,Battery_2,charge,12.5,45.0,45.0
25,74.81,Battery_2,charge,12.5,50.6,50.62
26,66.4,Battery_2,charge,12.5,56.2,56.25
27,68.79,Battery_2,charge,12.5,61.9,61.88
28,64.23,Battery_2,charge,12.5,67.5,67.5
29,58.96,Battery_2,charge,12.5,73.1,73.12
30,60.2,Battery_2,charge,12.5,78.8,78.75
31,75.99,Battery_2,charge,12.5,84.4,84.38
32,88.78,Battery_2,charge,12.5,90.0,90.0
33,94.8,Battery_2,hold,0.0,90.0,90.0
34,94.94,Battery_2,hold,0.0,90.0,90.0
35,126.11,Battery_2,hold,0.0,90.0,90.0
36,146.73,Battery_2,discharge,12.5,83.1,83.06
37,167.46,Battery_2,discharge,12.5,76.1,76.11
38,170.42,Battery_2,discharge,12.5,69.2,69.17
39,174.09,Battery_2,discharge,12.5,62.2,62.22
40,171.32,Battery_2,discharge,12.5,55.3,55.28
41,172.02,Battery_2,discharge,12.5,48.3,48.33
42,173.02,Battery_2,discharge,12.5,41.4,41.39
43,169.32,Battery_2,discharge,12.5,34.4,34.44
44,160.57,Battery_2,discharge,12.5,27.5,27.5
45,148.31,Battery_2,discharge,12.5,20.6,20.56
46,145.04,Battery_2,discharge,12.5,13.6,13.61
47,141.41,Battery_2,discharge,6.5,10.0,10.0
48,133.2,Battery_2,hold,0.0,10.0,10.0
1,119.37,Battery_3,discharge,25.0,43.1,86.11
2,114.78,Battery_3,hold,0.0,43.1,86.11
3,114.72,Battery_3,hold,0.0,43.1,86.11
4,114.95,Battery_3,hold,0.0,43.1,86.11
5,112.97,Battery_3,hold,0.0,43.1,86.11
6,109.12,Battery_3,hold,0.0,43.1,86.11
7,110.5,Battery_3,hold,0.0,43.1,86.11
8,104.1,Battery_3,hold,0.0,43.1,86.11
9,105.07,Battery_3,hold,0.0,43.1,86.11
10,106.19,Battery_3,hold,0.0,43.1,86.11
11,108.28,Battery_3,hold,0.0,43.1,86.11
12,110.58,Battery_3,hold,0.0,43.1,86.11
13,109.24,Battery_3,hold,0.0,43.1,86.11
14,116.79,Battery_3,discharge,8.5,40.7,81.39
15,115.38,Battery_3,hold,0.0,40.7,81.39
16,124.47,Battery_3,discharge,25.0,33.8,67.5
17,102.42,Battery_3,hold,0.0,33.8,67.5
