settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,152.0,152.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,155.0,155.0,0.0,Battery_1,hold,0.0,10.0,2.0
3,155.0,155.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,135.68,135.68,135.68,Battery_1,charge,3.0,16.8,3.35
5,133.78,133.78,133.78,Battery_1,charge,3.0,23.5,4.7
6,125.83,125.83,125.83,Battery_1,charge,3.0,30.2,6.05
7,133.28,133.28,133.28,Battery_1,charge,3.0,37.0,7.4
8,117.94,117.94,117.94,Battery_1,charge,3.0,43.8,8.75
9,134.32,134.32,134.32,Battery_1,charge,3.0,50.5,10.1
10,120.02,120.02,120.02,Battery_1,charge,3.0,57.2,11.45
11,122.18,122.18,122.18,Battery_1,charge,3.0,64.0,12.8
12,179.0,179.0,179.0,Battery_1,discharge,3.0,55.7,11.13
13,179.0,179.0,179.0,Battery_1,discharge,3.0,47.3,9.47
14,179.0,179.0,179.0,Battery_1,discharge,3.0,39.0,7.8
15,179.0,179.0,179.0,Battery_1,discharge,3.0,30.7,6.13
16,159.0,159.0,0.0,Battery_1,hold,0.0,30.7,6.13
17,159.0,159.0,0.0,Battery_1,hold,0.0,30.7,6.13
18,159.0,159.0,0.0,Battery_1,hold,0.0,30.7,6.13
19,176.0,176.0,176.0,Battery_1,discharge,3.0,22.3,4.47
20,176.0,176.0,176.0,Battery_1,discharge,3.0,14.0,2.8
21,176.0,176.0,176.0,Battery_1,discharge,1.44,10.0,2.0
22,176.0,176.0,0.0,Battery_1,hold,0.0,10.0,2.0
23,151.0,151.0,0.0,Battery_1,hold,0.0,10.0,2.0
24,151.0,151.0,0.0,Battery_1,hold,0.0,10.0,2.0
25,151.0,151.0,0.0,Battery_1,hold,0.0,10.0,2.0
26,150.0,150.0,0.0,Battery_1,hold,0.0,10.0,2.0
27,150.0,150.0,0.0,Battery_1,hold,0.0,10.0,2.0
28,138.9,138.9,138.9,Battery_1,charge,3.0,16.8,3.35
29,148.16,148.16,0.0,Battery_1,hold,0.0,16.8,3.35
30,87.1,87.1,87.1,Battery_1,charge,3.0,23.5,4.7
31,92.5,92.5,92.5,Battery_1,charge,3.0,30.2,6.05
32,115.2,115.2,115.2,Battery_1,charge,3.0,37.0,7.4
33,92.5,92.5,92.5,Battery_1,charge,3.0,43.8,8.75
34,87.1,87.1,87.1,Battery_1,charge,3.0,50.5,10.1
35,118.43,118.43,118.43,Battery_1,charge,3.0,57.2,11.45
36,113.0,113.0,113.0,Battery_1,charge,3.0,64.0,12.8
37,169.35,169.35,0.0,Battery_1,hold,0.0,64.0,12.8
38,170.3,170.3,0.0,Battery_1,hold,0.0,64.0,12.8
39,172.0,172.0,172.0,Battery_1,discharge,3.0,55.7,11.13
40,180.92,180.92,180.92,Battery_1,discharge,3.0,47.3,9.47
41,194.9,194.9,194.9,Battery_1,discharge,3.0,39.0,7.8
42,194.9,194.9,194.9,Battery_1,discharge,3.0,30.7,6.13
43,172.0,172.0,172.0,Battery_1,discharge,3.0,22.3,4.47
44,172.0,172.0,172.0,Battery_1,discharge,3.0,14.0,2.8
45,172.0,172.0,172.0,Battery_1,discharge,1.44,10.0,2.0
46,92.5,92.5,92.5,Battery_1,charge,3.0,16.8,3.35
47,142.41,142.41,142.41,Battery_1,discharge,2.43,10.0,2.0
48,93.1,93.1,0.0,Battery_1,hold,0.0,10.0,2.0
1,152.0,152.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,155.0,155.0,0.0,Battery_2,hold,0.0,10.0,10.0
3,155.0,155.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,135.68,135.68,135.68,Battery_2,charge,7.5,13.4,13.38
5,133.78,133.78,133.78,Battery_2,charge,7.5,16.8,16.75
6,125.83,125.83,125.83,Battery_2,charge,7.5,20.1,20.12
7,133.28,133.28,133.28,Battery_2,charge,7.5,23.5,23.5
8,117.94,117.94,117.94,Battery_2,charge,7.5,26.9,26.88
9,134.32,134.32,134.32,Battery_2,charge,7.5,30.2,30.25
10,120.02,120.02,120.02,Battery_2,charge,7.5,33.6,33.62
11,122.18,122.18,122.18,Battery_2,charge,7.5,37.0,37.0
12,179.0,179.0,179.0,Battery_2,discharge,7.5,32.8,32.83
