settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,138.14,Battery_1,hold,0.0,50.0,10.0
2,136.29,Battery_1,hold,0.0,50.0,10.0
3,135.72,Battery_1,hold,0.0,50.0,10.0
4,135.68,Battery_1,hold,0.0,50.0,10.0
5,133.78,Battery_1,hold,0.0,50.0,10.0
6,125.83,Battery_1,hold,0.0,50.0,10.0
7,133.28,Battery_1,hold,0.0,50.0,10.0
8,128.65,Battery_1,hold,0.0,50.0,10.0
9,134.32,Battery_1,hold,0.0,50.0,10.0
10,135.57,Battery_1,hold,0.0,50.0,10.0
11,143.13,Battery_1,hold,0.0,50.0,10.0
12,142.29,Battery_1,hold,0.0,50.0,10.0
13,145.06,Battery_1,hold,0.0,50.0,10.0
14,150.5,Battery_1,discharge,4.0,38.9,7.78
15,138.24,Battery_1,hold,0.0,38.9,7.78
16,143.37,Battery_1,hold,0.0,38.9,7.78
17,144.73,Battery_1,hold,0.0,38.9,7.78
18,138.8,Battery_1,hold,0.0,38.9,7.78
19,137.94,Battery_1,hold,0.0,38.9,7.78
20,141.1,Battery_1,hold,0.0,38.9,7.78
21,146.42,Battery_1,discharge,1.84,33.8,6.76
22,145.54,Battery_1,hold,0.0,33.8,6.76
23,144.13,Battery_1,hold,0.0,33.8,6.76
24,137.99,Battery_1,hold,0.0,33.8,6.76
25,137.17,Battery_1,hold,0.0,33.8,6.76
26,133.43,Battery_1,hold,0.0,33.8,6.76
27,125.62,Battery_1,hold,0.0,33.8,6.76
28,124.98,Battery_1,hold,0.0,33.8,6.76
29,123.66,Battery_1,hold,0.0,33.8,6.76
30,117.31,Battery_1,charge,4.0,42.8,8.56
31,124.75,Battery_1,hold,0.0,42.8,8.56
32,115.2,Battery_1,charge,4.0,51.8,10.36
33,117.66,Battery_1,charge,4.0,60.8,12.16
34,115.08,Battery_1,charge,4.0,69.8,13.96
35,118.43,Battery_1,charge,4.0,78.8,15.76
36,114.95,Battery_1,charge,4.0,87.8,17.56
37,139.06,Battery_1,hold,0.0,87.8,17.56
38,146.19,Battery_1,hold,0.0,87.8,17.56
39,161.01,Battery_1,discharge,4.0,76.7,15.33
40,161.79,Battery_1,discharge,4.0,65.6,13.11
41,163.0,Battery_1,discharge,4.0,54.4,10.89
