settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,119.89,119.89,0.0,Battery_1,hold,0.0,10.0,2.0
2,118.76,118.76,0.0,Battery_1,hold,0.0,10.0,2.0
3,112.69,112.69,0.0,Battery_1,hold,0.0,10.0,2.0
4,110.7,110.7,110.7,Battery_1,charge,3.0,16.8,3.35
5,119.29,119.29,0.0,Battery_1,hold,0.0,16.8,3.35
6,97.57,97.57,97.57,Battery_1,charge,3.0,23.5,4.7
7,137.47,137.47,137.47,Battery_1,discharge,1.02,20.7,4.13
8,112.91,112.91,0.0,Battery_1,hold,0.0,20.7,4.13
9,114.09,114.09,0.0,Battery_1,hold,0.0,20.7,4.13
10,103.95,103.95,103.95,Battery_1,charge,3.0,27.4,5.48
11,108.84,108.84,108.84,Battery_1,charge,3.0,34.2,6.83
12,103.94,103.94,103.94,Battery_1,charge,3.0,40.9,8.18
13,128.43,128.43,0.0,Battery_1,hold,0.0,40.9,8.18
14,149.7,149.7,149.7,Battery_1,discharge,3.0,32.6,6.52
15,149.65,149.65,149.65,Battery_1,discharge,3.0,24.2,4.85
16,105.31,105.31,105.31,Battery_1,charge,3.0,31.0,6.2
17,96.0,96.0,96.0,Battery_1,charge,3.0,37.8,7.55
18,100.9,100.9,100.9,Battery_1,charge,3.0,44.5,8.9
19,116.51,116.51,0.0,Battery_1,hold,0.0,44.5,8.9
20,114.2,114.2,0.0,Battery_1,hold,0.0,44.5,8.9
21,100.9,100.9,100.9,Battery_1,charge,3.0,51.2,10.25
22,133.32,133.32,0.0,Battery_1,hold,0.0,51.2,10.25
23,135.88,135.88,0.0,Battery_1,hold,0.0,51.2,10.25
24,130.25,130.25,0.0,Battery_1,hold,0.0,51.2,10.25
25,118.87,118.87,0.0,Battery_1,hold,0.0,51.2,10.25
26,130.5,130.5,0.0,Battery_1,hold,0.0,51.2,10.25
27,97.48,97.48,97.48,Battery_1,charge,3.0,58.0,11.6
28,144.5,144.5,144.5,Battery_1,discharge,3.0,49.7,9.93
29,147.4,147.4,147.4,Battery_1,discharge,3.0,41.3,8.27
30,147.4,147.4,147.4,Battery_1,discharge,3.0,33.0,6.6
31,146.8,146.8,146.8,Battery_1,discharge,3.0,24.7,4.93
32,146.8,146.8,146.8,Battery_1,discharge,3.0,16.3,3.27
33,102.87,102.87,102.87,Battery_1,charge,3.0,23.1,4.62
34,102.97,102.97,102.97,Battery_1,charge,3.0,29.8,5.97
35,97.05,97.05,97.05,Battery_1,charge,3.0,36.6,7.32
36,100.9,100.9,100.9,Battery_1,charge,3.0,43.3,8.67
37,162.23,162.23,162.23,Battery_1,discharge,3.0,35.0,7.0
38,253.9,253.9,253.9,Battery_1,discharge,3.0,26.7,5.33
39,174.94,174.94,174.94,Battery_1,discharge,3.0,18.3,3.67
40,175.79,175.79,175.79,Battery_1,discharge,3.0,10.0,2.0
41,129.97,129.97,0.0,Battery_1,hold,0.0,10.0,2.0
42,124.79,124.79,0.0,Battery_1,hold,0.0,10.0,2.0
43,118.07,118.07,0.0,Battery_1,hold,0.0,10.0,2.0
44,112.89,112.89,0.0,Battery_1,hold,0.0,10.0,2.0
45,100.0,100.0,0.0,Battery_1,hold,0.0,10.0,2.0
46,107.5,107.5,0.0,Battery_1,hold,0.0,10.0,2.0
47,119.11,119.11,0.0,Battery_1,hold,0.0,10.0,2.0
48,121.56,121.56,0.0,Battery_1,hold,0.0,10.0,2.0
1,119.89,119.89,0.0,Battery_2,hold,0.0,10.0,10.0
2,118.76,118.76,0.0,Battery_2,hold,0.0,10.0,10.0
3,112.69,112.69,0.0,Battery_2,hold,0.0,10.0,10.0
4,110.7,110.7,110.7,Battery_2,charge,7.5,13.4,13.38
5,119.29,119.29,0.0,Battery_2,hold,0.0,13.4,13.38
6,97.57,97.57,97.57,Battery_2,charge,7.5,16.8,16.75
7,137.47,137.47,137.47,Battery_2,discharge,2.55,15.3,15.33
8,112.91,112.91,0.0,Battery_2,hold,0.0,15.3,15.33
9,114.09,114.09,0.0,Battery_2,hold,0.0,15.3,15.33
10,103.95,103.95,103.95,Battery_2,charge,7.5,18.7,18.71
11,108.84,108.84,108.84,Battery_2,charge,7.5,22.1,22.08
12,103.94,103.94,103.94,Battery_2,charge,7.5,25.5,25.46
13,128.43,128.43,0.0,Battery_2,hold,0.0,25.5,25.46
14,149.7,149.7,149.7,Battery_2,discharge,7.5,21.3,21.29
15,149.65,149.65,149.65,Battery_2,discharge,7.5,17.1,17.12
16,105.31,105.31,105.31,Battery_2,charge,7.5,20.5,20.5
17,96.0,96.0,96.0,Battery_2,charge,7.5,23.9,23.88
18,100.9,100.9,100.9,Battery_2,charge,7.5,27.3,27.25
19,116.51,116.51,0.0,Battery_2,hold,0.0,27.3,27.25
20,114.2,114.2,0.0,Battery_2,hold,0.0,27.3,27.25
21,100.9,100.9,100.9,Battery_2,charge,7.5,30.6,30.62
22,133.32,133.32,0.0,Battery_2,hold,0.0,30.6,30.62
23,135.88,135.88,0.0,Battery_2,hold,0.0,30.6,30.62
24,130.25,130.25,0.0,Battery_2,hold,0.0,30.6,30.62
25,118.87,118.87,0.0,Battery_2,hold,0.0,30.6,30.62
26,130.5,130.5,0.0,Battery_2,hold,0.0,30.6,30.62
27,97.48,97.48,97.48,Battery_2,charge,7.5,34.0,34.0
28,144.5,144.5,144.5,Battery_2,discharge,7.5,29.8,29.83
29,147.4,147.4,147.4,Battery_2,discharge,7.5,25.7,25.67
30,147.4,147.4,147.4,Battery_2,discharge,7.5,21.5,21.5
31,146.8,146.8,146.8,Battery_2,discharge,7.5,17.3,17.33
32,146.8,146.8,146.8,Battery_2,discharge,7.5,13.2,13.17
33,102.87,102.87,102.87,Battery_2,charge,7.5,16.5,16.54
34,102.97,102.97,102.97,Battery_2,charge,7.5,19.9,19.92
35,97.05,97.05,97.05,Battery_2,charge,7.5,23.3,23.29
36,100.9,100.9,100.9,Battery_2,charge,7.5,26.7,26.67
37,162.23,162.23,162.23,Battery_2,discharge,7.5,22.5,22.5
38,253.9,253.9,253.9,Battery_2,discharge,7.5,18.3,18.33
39,174.94,174.94,174.94,Battery_2,discharge,7.5,14.2,14.17
40,175.79,175.79,175.79,Battery_2,discharge,7.5,10.0,10.0
41,129.97,129.97,0.0,Battery_2,hold,0.0,10.0,10.0
42,124.79,124.79,0.0,Battery_2,hold,0.0,10.0,10.0
43,118.07,118.07,0.0,Battery_2,hold,0.0,10.0,10.0
44,112.89,112.89,0.0,Battery_2,hold,0.0,10.0,10.0
45,100.0,100.0,0.0,Battery_2,hold,0.0,10.0,10.0
46,107.5,107.5,0.0,Battery_2,hold,0.0,10.0,10.0
47,119.11,119.11,0.0,Battery_2,hold,0.0,10.0,10.0
48,121.56,121.56,0.0,Battery_2,hold,0.0,10.0,10.0
1,119.89,119.89,0.0,Battery_3,hold,0.0,10.0,20.0
2,118.76,118.76,0.0,Battery_3,hold,0.0,10.0,20.0
3,112.69,112.69,0.0,Battery_3,hold,0.0,10.0,20.0
4,110.7,110.7,110.7,Battery_3,charge,15.0,13.4,26.75
5,119.29,119.29,0.0,Battery_3,hold,0.0,13.4,26.75
6,97.57,97.57,97.57,Battery_3,charge,15.0,16.8,33.5
7,137.47,137.47,137.47,Battery_3,discharge,5.1,15.3,30.67
8,112.91,112.91,0.0,Battery_3,hold,0.0,15.3,30.67
9,114.09,114.09,0.0,Battery_3,hold,0.0,15.3,30.67
10,103.95,103.95,103.95,Battery_3,charge,15.0,18.7,37.42
11,108.84,108.84,108.84,Battery_3,charge,15.0,22.1,44.17
12,103.94,103.94,103.94,Battery_3,charge,15.0,25.5,50.92
13,128.43,128.43,0.0,Battery_3,hold,0.0,25.5,50.92
14,149.7,149.7,149.7,Battery_3,discharge,15.0,21.3,42.58
15,149.65,149.65,149.65,Battery_3,discharge,15.0,17.1,34.25
16,105.31,105.31,105.31,Battery_3,charge,15.0,20.5,41.0
17,96.0,96.0,96.0,Battery_3,charge,15.0,23.9,47.75
18,100.9,100.9,100.9,Battery_3,charge,15.0,27.3,54.5
19,116.51,116.51,0.0,Battery_3,hold,0.0,27.3,54.5
20,114.2,114.2,0.0,Battery_3,hold,0.0,27.3,54.5
21,100.9,100.9,100.9,Battery_3,charge,15.0,30.6,61.25
22,133.32,133.32,0.0,Battery_3,hold,0.0,30.6,61.25
23,135.88,135.88,0.0,Battery_3,hold,0.0,30.6,61.25
24,130.25,130.25,0.0,Battery_3,hold,0.0,30.6,61.25
25,118.87,118.87,0.0,Battery_3,hold,0.0,30.6,61.25
26,130.5,130.5,0.0,Battery_3,hold,0.0,30.6,61.25
27,97.48,97.48,97.48,Battery_3,charge,15.0,34.0,68.0
28,144.5,144.5,144.5,Battery_3,discharge,15.0,29.8,59.67
29,147.4,147.4,147.4,Battery_3,discharge,15.0,25.7,51.33
