settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,132.57,Battery_1,discharge,2.4,43.3,8.67
2,126.3,Battery_1,hold,0.0,43.3,8.67
3,117.91,Battery_1,hold,0.0,43.3,8.67
4,116.18,Battery_1,hold,0.0,43.3,8.67
5,117.08,Battery_1,hold,0.0,43.3,8.67
6,113.42,Battery_1,hold,0.0,43.3,8.67
7,112.76,Battery_1,hold,0.0,43.3,8.67
8,110.94,Battery_1,hold,0.0,43.3,8.67
9,120.08,Battery_1,hold,0.0,43.3,8.67
10,114.13,Battery_1,hold,0.0,43.3,8.67
11,130.09,Battery_1,hold,0.0,43.3,8.67
12,130.62,Battery_1,hold,0.0,43.3,8.67
13,137.45,Battery_1,discharge,4.0,32.2,6.44
14,143.51,Battery_1,discharge,4.0,21.1,4.22
15,114.24,Battery_1,hold,0.0,21.1,4.22
16,134.31,Battery_1,discharge,4.0,10.0,2.0
17,129.49,Battery_1,hold,0.0,10.0,2.0
18,125.38,Battery_1,hold,0.0,10.0,2.0
19,107.54,Battery_1,hold,0.0,10.0,2.0
20,86.8,Battery_1,hold,0.0,10.0,2.0
21,79.65,Battery_1,hold,0.0,10.0,2.0
22,73.44,Battery_1,charge,3.56,18.0,3.6
23,63.89,Battery_1,charge,4.0,27.0,5.4
24,58.57,Battery_1,charge,4.0,36.0,7.2
25,57.63,Battery_1,charge,4.0,45.0,9.0
26,55.73,Battery_1,charge,4.0,54.0,10.8
27,62.02,Battery_1,charge,4.0,63.0,12.6
28,61.52,Battery_1,charge,4.0,72.0,14.4
29,59.0,Battery_1,charge,4.0,81.0,16.2
30,58.58,Battery_1,charge,4.0,90.0,18.0
31,74.98,Battery_1,hold,0.0,90.0,18.0
32,75.75,Battery_1,hold,0.0,90.0,18.0
33,79.67,Battery_1,hold,0.0,90.0,18.0
34,79.52,Battery_1,hold,0.0,90.0,18.0
35,106.31,Battery_1,hold,0.0,90.0,18.0
36,108.36,Battery_1,hold,0.0,90.0,18.0
37,117.08,Battery_1,hold,0.0,90.0,18.0
38,119.88,Battery_1,hold,0.0,90.0,18.0
39,152.76,Battery_1,discharge,4.0,78.9,15.78
40,152.91,Battery_1,discharge,4.0,67.8,13.56
41,156.34,Battery_1,discharge,4.0,56.7,11.33
42,156.68,Battery_1,discharge,4.0,45.6,9.11
43,156.2,Battery_1,discharge,4.0,34.4,6.89
44,155.02,Battery_1,discharge,4.0,23.3,4.67
45,146.76,Battery_1,discharge,4.0,12.2,2.44
46,138.32,Battery_1,discharge,0.8,10.0,2.0
47,107.86,Battery_1,hold,0.0,10.0,2.0
48,110.05,Battery_1,hold,0.0,10.0,2.0
1,132.57,Battery_2,discharge,12.5,43.1,43.06
2,126.3,Battery_2,hold,0.0,43.1,43.06
3,117.91,Battery_2,hold,0.0,43.1,43.06
4,116.18,Battery_2,hold,0.0,43.1,43.06
5,117.08,Battery_2,hold,0.0,43.1,43.06
6,113.42,Battery_2,hold,0.0,43.1,43.06
7,112.76,Battery_2,hold,0.0,43.1,43.06
8,110.94,Battery_2,hold,0.0,43.1,43.06
9,120.08,Battery_2,hold,0.0,43.1,43.06
10,114.13,Battery_2,hold,0.0,43.1,43.06
