settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-03-08,1,2025-03-08T00:00:00Z,2025-03-07T11:47:00Z,24560,25375
2025-03-08,2,2025-03-08T00:30:00Z,2025-03-07T11:47:00Z,24860,25675
2025-03-08,3,2025-03-08T01:00:00Z,2025-03-07T11:47:00Z,24230,25183
2025-03-08,4,2025-03-08T01:30:00Z,2025-03-07T11:47:00Z,23559,24516
2025-03-08,5,2025-03-08T02:00:00Z,2025-03-07T11:47:00Z,22908,24250
2025-03-08,6,2025-03-08T02:30:00Z,2025-03-07T11:47:00Z,22352,23687
2025-03-08,7,2025-03-08T03:00:00Z,2025-03-07T11:47:00Z,21795,23053
2025-03-08,8,2025-03-08T03:30:00Z,2025-03-07T11:47:00Z,21267,22523
2025-03-08,9,2025-03-08T04:00:00Z,2025-03-07T11:47:00Z,20929,22097
2025-03-08,10,2025-03-08T04:30:00Z,2025-03-07T11:47:00Z,20790,21956
2025-03-08,11,2025-03-08T05:00:00Z,2025-03-07T11:47:00Z,20976,21944
2025-03-08,12,2025-03-08T05:30:00Z,2025-03-07T11:47:00Z,21269,22232
2025-03-08,13,2025-03-08T06:00:00Z,2025-03-07T11:47:00Z,22373,22983
2025-03-08,14,2025-03-08T06:30:00Z,2025-03-07T11:47:00Z,22930,23535
2025-03-08,15,2025-03-08T07:00:00Z,2025-03-07T11:47:00Z,23945,24545
2025-03-08,16,2025-03-08T07:30:00Z,2025-03-07T11:47:00Z,24170,24770
2025-03-08,17,2025-03-08T08:00:00Z,2025-03-07T11:47:00Z,24859,25459
2025-03-08,18,2025-03-08T08:30:00Z,2025-03-07T11:47:00Z,25382,25982
2025-03-08,19,2025-03-08T09:00:00Z,2025-03-07T11:47:00Z,25960,26560
2025-03-08,20,2025-03-08T09:30:00Z,2025-03-07T11:47:00Z,25509,26114
2025-03-08,21,2025-03-08T10:00:00Z,2025-03-07T11:47:00Z,24786,25914
2025-03-08,22,2025-03-08T10:30:00Z,2025-03-07T11:47:00Z,24116,25245
2025-03-08,23,2025-03-08T11:00:00Z,2025-03-07T11:47:00Z,23182,24528
2025-03-08,24,2025-03-08T11:30:00Z,2025-03-07T11:47:00Z,22458,23805
2025-03-08,25,2025-03-08T12:00:00Z,2025-03-07T11:47:00Z,22290,23842
2025-03-08,26,2025-03-08T12:30:00Z,2025-03-07T11:47:00Z,22138,23691
2025-03-08,27,2025-03-08T13:00:00Z,2025-03-07T11:47:00Z,21876,23426
2025-03-08,28,2025-03-08T13:30:00Z,2025-03-07T11:47:00Z,21849,23393
2025-03-08,29,2025-03-08T14:00:00Z,2025-03-07T11:47:00Z,21760,23032
2025-03-08,30,2025-03-08T14:30:00Z,2025-03-07T11:47:00Z,21893,23165
2025-03-08,31,2025-03-08T15:00:00Z,2025-03-07T11:47:00Z,22721,23325
2025-03-08,32,2025-03-08T15:30:00Z,2025-03-07T11:47:00Z,23460,24060
2025-03-08,33,2025-03-08T16:00:00Z,2025-03-07T11:47:00Z,25028,25628
2025-03-08,34,2025-03-08T16:30:00Z,2025-03-07T11:47:00Z,27123,27723
2025-03-08,35,2025-03-08T17:00:00Z,2025-03-07T11:47:00Z,29132,29732
2025-03-08,36,2025-03-08T17:30:00Z,2025-03-07T11:47:00Z,30406,31006
2025-03-08,37,2025-03-08T18:00:00Z,2025-03-07T11:47:00Z,31412,32012
2025-03-08,38,2025-03-08T18:30:00Z,2025-03-07T11:47:00Z,31890,32490
2025-03-08,39,2025-03-08T19:00:00Z,2025-03-07T11:47:00Z,31508,32108
2025-03-08,40,2025-03-08T19:30:00Z,2025-03-07T11:47:00Z,30787,31387
2025-03-08,41,2025-03-08T20:00:00Z,2025-03-07T11:47:00Z,29888,30488
2025-03-08,42,2025-03-08T20:30:00Z,2025-03-07T11:47:00Z,29110,29710
2025-03-08,43,2025-03-08T21:00:00Z,2025-03-07T11:47:00Z,27871,28471
2025-03-08,44,2025-03-08T21:30:00Z,2025-03-07T11:47:00Z,26957,27557
2025-03-08,45,2025-03-08T22:00:00Z,2025-03-07T11:47:00Z,25754,26354
2025-03-08,46,2025-03-08T22:30:00Z,2025-03-07T11:47:00Z,24590,25194
2025-03-08,47,2025-03-08T23:00:00Z,2025-03-07T11:47:00Z,23526,24473
2025-03-08,48,2025-03-08T23:30:00Z,2025-03-07T11:47:00Z,22900,23846
2025-03-09,1,2025-03-09T00:00:00Z,2025-03-07T11:47:00Z,23150,24096
2025-03-09,2,2025-03-09T00:30:00Z,2025-03-07T11:47:00Z,23308,24253
2025-03-09,3,2025-03-09T01:00:00Z,2025-03-07T11:47:00Z,23370,24315
2025-03-09,4,2025-03-09T01:30:00Z,2025-03-07T11:47:00Z,22578,23522
2025-03-09,5,2025-03-09T02:00:00Z,2025-03-07T11:47:00Z,22110,23052
2025-03-09,6,2025-03-09T02:30:00Z,2025-03-07T11:47:00Z,21600,22542
2025-03-09,7,2025-03-09T03:00:00Z,2025-03-07T11:47:00Z,20943,21884
2025-03-09,8,2025-03-09T03:30:00Z,2025-03-07T11:47:00Z,20426,21367
2025-03-09,9,2025-03-09T04:00:00Z,2025-03-07T11:47:00Z,20016,20962
2025-03-09,10,2025-03-09T04:30:00Z,2025-03-07T11:47:00Z,19741,20687
