settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2024-10-03,1,2024-10-02T23:00:00Z,2024-10-02T11:45:00Z,22480,23055
2024-10-03,2,2024-10-02T23:30:00Z,2024-10-02T11:45:00Z,22017,22517
2024-10-03,3,2024-10-03T00:00:00Z,2024-10-02T11:45:00Z,21760,22260
2024-10-03,4,2024-10-03T00:30:00Z,2024-10-02T11:45:00Z,21680,22180
2024-10-03,5,2024-10-03T01:00:00Z,2024-10-02T11:45:00Z,21363,21863
2024-10-03,6,2024-10-03T01:30:00Z,2024-10-02T11:45:00Z,20948,21448
2024-10-03,7,2024-10-03T02:00:00Z,2024-10-02T11:45:00Z,20791,21291
2024-10-03,8,2024-10-03T02:30:00Z,2024-10-02T11:45:00Z,20597,21097
2024-10-03,9,2024-10-03T03:00:00Z,2024-10-02T11:45:00Z,20526,21026
2024-10-03,10,2024-10-03T03:30:00Z,2024-10-02T11:45:00Z,20420,20920
2024-10-03,11,2024-10-03T04:00:00Z,2024-10-02T11:45:00Z,20883,21383
2024-10-03,12,2024-10-03T04:30:00Z,2024-10-02T11:45:00Z,21832,22332
2024-10-03,13,2024-10-03T05:00:00Z,2024-10-02T11:45:00Z,24658,25158
2024-10-03,14,2024-10-03T05:30:00Z,2024-10-02T11:45:00Z,27008,27508
2024-10-03,15,2024-10-03T06:00:00Z,2024-10-02T11:45:00Z,29445,29945
2024-10-03,16,2024-10-03T06:30:00Z,2024-10-02T11:45:00Z,30560,31060
2024-10-03,17,2024-10-03T07:00:00Z,2024-10-02T11:45:00Z,31180,31680
2024-10-03,18,2024-10-03T07:30:00Z,2024-10-02T11:45:00Z,30504,31004
2024-10-03,19,2024-10-03T08:00:00Z,2024-10-02T11:45:00Z,30546,31046
2024-10-03,20,2024-10-03T08:30:00Z,2024-10-02T11:45:00Z,29774,30274
2024-10-03,21,2024-10-03T09:00:00Z,2024-10-02T11:45:00Z,28668,29168
2024-10-03,22,2024-10-03T09:30:00Z,2024-10-02T11:45:00Z,27709,28209
2024-10-03,23,2024-10-03T10:00:00Z,2024-10-02T11:45:00Z,27227,27727
2024-10-03,24,2024-10-03T10:30:00Z,2024-10-02T11:45:00Z,26704,27204
2024-10-03,25,2024-10-03T11:00:00Z,2024-10-02T11:45:00Z,27232,27732
2024-10-03,26,2024-10-03T11:30:00Z,2024-10-02T11:45:00Z,27420,27920
2024-10-03,27,2024-10-03T12:00:00Z,2024-10-02T11:45:00Z,26603,27103
2024-10-03,28,2024-10-03T12:30:00Z,2024-10-02T11:45:00Z,26590,27090
2024-10-03,29,2024-10-03T13:00:00Z,2024-10-02T11:45:00Z,26607,27107
2024-10-03,30,2024-10-03T13:30:00Z,2024-10-02T11:45:00Z,26758,27258
2024-10-03,31,2024-10-03T14:00:00Z,2024-10-02T11:45:00Z,26848,27348
2024-10-03,32,2024-10-03T14:30:00Z,2024-10-02T11:45:00Z,27766,28266
2024-10-03,33,2024-10-03T15:00:00Z,2024-10-02T11:45:00Z,29404,29904
2024-10-03,34,2024-10-03T15:30:00Z,2024-10-02T11:45:00Z,30819,31319
2024-10-03,35,2024-10-03T16:00:00Z,2024-10-02T11:45:00Z,31881,32381
2024-10-03,36,2024-10-03T16:30:00Z,2024-10-02T11:45:00Z,32689,33189
2024-10-03,37,2024-10-03T17:00:00Z,2024-10-02T11:45:00Z,33270,33770
2024-10-03,38,2024-10-03T17:30:00Z,2024-10-02T11:45:00Z,34510,35010
2024-10-03,39,2024-10-03T18:00:00Z,2024-10-02T11:45:00Z,35300,35800
2024-10-03,40,2024-10-03T18:30:00Z,2024-10-02T11:45:00Z,34679,35179
2024-10-03,41,2024-10-03T19:00:00Z,2024-10-02T11:45:00Z,33833,34333
2024-10-03,42,2024-10-03T19:30:00Z,2024-10-02T11:45:00Z,32845,33345
2024-10-03,43,2024-10-03T20:00:00Z,2024-10-02T11:45:00Z,31066,31566
2024-10-03,44,2024-10-03T20:30:00Z,2024-10-02T11:45:00Z,29219,29719
2024-10-03,45,2024-10-03T21:00:00Z,2024-10-02T11:45:00Z,27593,28093
2024-10-03,46,2024-10-03T21:30:00Z,2024-10-02T11:45:00Z,26060,26565
2024-10-03,47,2024-10-03T22:00:00Z,2024-10-02T11:45:00Z,24373,25158
2024-10-03,48,2024-10-03T22:30:00Z,2024-10-02T11:45:00Z,23040,23824
2024-10-04,1,2024-10-03T23:00:00Z,2024-10-02T11:45:00Z,22430,23214
2024-10-04,2,2024-10-03T23:30:00Z,2024-10-02T11:45:00Z,21990,22774
2024-10-04,3,2024-10-04T00:00:00Z,2024-10-02T11:45:00Z,21720,22503
2024-10-04,4,2024-10-04T00:30:00Z,2024-10-02T11:45:00Z,21580,22363
2024-10-04,5,2024-10-04T01:00:00Z,2024-10-02T11:45:00Z,21057,21840
2024-10-04,6,2024-10-04T01:30:00Z,2024-10-02T11:45:00Z,20689,21471
2024-10-04,7,2024-10-04T02:00:00Z,2024-10-02T11:45:00Z,20410,21192
2024-10-04,8,2024-10-04T02:30:00Z,2024-10-02T11:45:00Z,20261,21043
2024-10-04,9,2024-10-04T03:00:00Z,2024-10-02T11:45:00Z,20120,20901
2024-10-04,10,2024-10-04T03:30:00Z,2024-10-02T11:45:00Z,20150,20931
