settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,128.28,Battery_1,discharge,4.0,38.9,7.78
2,123.85,Battery_1,discharge,4.0,27.8,5.56
3,121.72,Battery_1,discharge,4.0,16.7,3.33
4,116.98,Battery_1,discharge,2.4,10.0,2.0
5,115.29,Battery_1,hold,0.0,10.0,2.0
6,112.75,Battery_1,hold,0.0,10.0,2.0
7,94.78,Battery_1,hold,0.0,10.0,2.0
8,90.82,Battery_1,hold,0.0,10.0,2.0
9,78.96,Battery_1,hold,0.0,10.0,2.0
10,74.67,Battery_1,hold,0.0,10.0,2.0
11,69.09,Battery_1,hold,0.0,10.0,2.0
12,63.12,Battery_1,hold,0.0,10.0,2.0
13,57.8,Battery_1,hold,0.0,10.0,2.0
14,59.66,Battery_1,hold,0.0,10.0,2.0
15,48.24,Battery_1,hold,0.0,10.0,2.0
16,43.69,Battery_1,hold,0.0,10.0,2.0
17,40.36,Battery_1,hold,0.0,10.0,2.0
18,34.32,Battery_1,hold,0.0,10.0,2.0
19,29.89,Battery_1,hold,0.0,10.0,2.0
20,24.13,Battery_1,hold,0.0,10.0,2.0
21,20.97,Battery_1,hold,0.0,10.0,2.0
22,17.71,Battery_1,charge,4.0,19.0,3.8
23,8.57,Battery_1,charge,4.0,28.0,5.6
24,7.49,Battery_1,charge,4.0,37.0,7.4
25,4.0,Battery_1,charge,4.0,46.0,9.2
26,4.93,Battery_1,charge,4.0,55.0,11.0
27,14.18,Battery_1,charge,4.0,64.0,12.8
28,21.39,Battery_1,hold,0.0,64.0,12.8
29,21.38,Battery_1,hold,0.0,64.0,12.8
30,21.73,Battery_1,hold,0.0,64.0,12.8
31,18.1,Battery_1,charge,3.56,72.0,14.4
32,10.21,Battery_1,charge,4.0,81.0,16.2
33,6.83,Battery_1,charge,4.0,90.0,18.0
34,37.91,Battery_1,hold,0.0,90.0,18.0
35,93.77,Battery_1,hold,0.0,90.0,18.0
36,120.69,Battery_1,hold,0.0,90.0,18.0
37,127.63,Battery_1,hold,0.0,90.0,18.0
38,136.0,Battery_1,hold,0.0,90.0,18.0
39,146.98,Battery_1,discharge,4.0,78.9,15.78
40,148.66,Battery_1,discharge,4.0,67.8,13.56
41,147.22,Battery_1,discharge,4.0,56.7,11.33
42,151.0,Battery_1,discharge,4.0,45.6,9.11
43,143.64,Battery_1,discharge,4.0,34.4,6.89
44,148.51,Battery_1,discharge,4.0,23.3,4.67
45,144.84,Battery_1,discharge,4.0,12.2,2.44
46,140.28,Battery_1,discharge,0.8,10.0,2.0
47,136.65,Battery_1,hold,0.0,10.0,2.0
48,133.64,Battery_1,hold,0.0,10.0,2.0
1,128.28,Battery_2,discharge,12.5,43.1,43.06
2,123.85,Battery_2,discharge,12.5,36.1,36.11
3,121.72,Battery_2,discharge,12.5,29.2,29.17
4,116.98,Battery_2,discharge,12.5,22.2,22.22
5,115.29,Battery_2,discharge,12.5,15.3,15.28
6,112.75,Battery_2,discharge,9.5,10.0,10.0
7,94.78,Battery_2,hold,0.0,10.0,10.0
8,90.82,Battery_2,hold,0.0,10.0,10.0
9,78.96,Battery_2,hold,0.0,10.0,10.0
10,74.67,Battery_2,hold,0.0,10.0,10.0
11,69.09,Battery_2,hold,0.0,10.0,10.0
12,63.12,Battery_2,hold,0.0,10.0,10.0
13,57.8,Battery_2,hold,0.0,10.0,10.0
14,59.66,Battery_2,hold,0.0,10.0,10.0
15,48.24,Battery_2,hold,0.0,10.0,10.0
16,43.69,Battery_2,hold,0.0,10.0,10.0
17,40.36,Battery_2,hold,0.0,10.0,10.0
18,34.32,Battery_2,hold,0.0,10.0,10.0
19,29.89,Battery_2,charge,2.78,11.2,11.25
20,24.13,Battery_2,charge,12.5,16.9,16.88
21,20.97,Battery_2,charge,12.5,22.5,22.5
22,17.71,Battery_2,charge,12.5,28.1,28.12
23,8.57,Battery_2,charge,12.5,33.8,33.75
24,7.49,Battery_2,charge,12.5,39.4,39.38
25,4.0,Battery_2,charge,12.5,45.0,45.0
26,4.93,Battery_2,charge,12.5,50.6,50.62
27,14.18,Battery_2,charge,12.5,56.2,56.25
28,21.39,Battery_2,charge,12.5,61.9,61.88
29,21.38,Battery_2,charge,12.5,67.5,67.5
30,21.73,Battery_2,charge,12.5,73.1,73.12
31,18.1,Battery_2,charge,12.5,78.8,78.75
32,10.21,Battery_2,charge,12.5,84.4,84.38
33,6.83,Battery_2,charge,12.5,90.0,90.0
34,37.91,Battery_2,hold,0.0,90.0,90.0
35,93.77,Battery_2,hold,0.0,90.0,90.0
36,120.69,Battery_2,hold,0.0,90.0,90.0
37,127.63,Battery_2,discharge,6.5,86.4,86.39
38,136.0,Battery_2,discharge,12.5,79.4,79.44
39,146.98,Battery_2,discharge,12.5,72.5,72.5
40,148.66,Battery_2,discharge,12.5,65.6,65.56
41,147.22,Battery_2,discharge,12.5,58.6,58.61
42,151.0,Battery_2,discharge,12.5,51.7,51.67
43,143.64,Battery_2,discharge,12.5,44.7,44.72
44,148.51,Battery_2,discharge,12.5,37.8,37.78
45,144.84,Battery_2,discharge,12.5,30.8,30.83
46,140.28,Battery_2,discharge,12.5,23.9,23.89
47,136.65,Battery_2,discharge,12.5,16.9,16.94
48,133.64,Battery_2,discharge,12.5,10.0,10.0
1,128.28,Battery_3,discharge,25.0,43.1,86.11
2,123.85,Battery_3,discharge,25.0,36.1,72.22
3,121.72,Battery_3,discharge,25.0,29.2,58.33
4,116.98,Battery_3,discharge,25.0,22.2,44.44
5,115.29,Battery_3,discharge,25.0,15.3,30.56
6,112.75,Battery_3,discharge,19.0,10.0,20.0
7,94.78,Battery_3,hold,0.0,10.0,20.0
8,90.82,Battery_3,hold,0.0,10.0,20.0
9,78.96,Battery_3,hold,0.0,10.0,20.0
10,74.67,Battery_3,hold,0.0,10.0,20.0
11,69.09,Battery_3,hold,0.0,10.0,20.0
12,63.12,Battery_3,hold,0.0,10.0,20.0
13,57.8,Battery_3,hold,0.0,10.0,20.0
14,59.66,Battery_3,hold,0.0,10.0,20.0
15,48.24,Battery_3,hold,0.0,10.0,20.0
16,43.69,Battery_3,hold,0.0,10.0,20.0
17,40.36,Battery_3,hold,0.0,10.0,20.0
18,34.32,Battery_3,hold,0.0,10.0,20.0
19,29.89,Battery_3,charge,5.56,11.2,22.5
20,24.13,Battery_3,charge,25.0,16.9,33.75
21,20.97,Battery_3,charge,25.0,22.5,45.0
22,17.71,Battery_3,charge,25.0,28.1,56.25
23,8.57,Battery_3,charge,25.0,33.8,67.5
24,7.49,Battery_3,charge,25.0,39.4,78.75
25,4.0,Battery_3,charge,25.0,45.0,90.0
26,4.93,Battery_3,charge,25.0,50.6,101.25
27,14.18,Battery_3,charge,25.0,56.2,112.5
28,21.39,Battery_3,charge,25.0,61.9,123.75
29,21.38,Battery_3,charge,25.0,67.5,135.0
30,21.73,Battery_3,charge,25.0,73.1,146.25
31,18.1,Battery_3,charge,25.0,78.8,157.5
32,10.21,Battery_3,charge,25.0,84.4,168.75
33,6.83,Battery_3,charge,25.0,90.0,180.0
34,37.91,Battery_3,hold,0.0,90.0,180.0
35,93.77,Battery_3,hold,0.0,90.0,180.0
36,120.69,Battery_3,hold,0.0,90.0,180.0
37,127.63,Battery_3,discharge,13.0,86.4,172.78
38,136.0,Battery_3,discharge,25.0,79.4,158.89
39,146.98,Battery_3,discharge,25.0,72.5,145.0
40,148.66,Battery_3,discharge,25.0,65.6,131.11
41,147.22,Battery_3,discharge,25.0,58.6,117.22
42,151.0,Battery_3,discharge,25.0,51.7,103.33
43,143.64,Battery_3,discharge,25.0,44.7,89.44
44,148.51,Battery_3,discharge,25.0,37.8,75.56
45,144.84,Battery_3,discharge,25.0,30.8,61.67
46,140.28,Battery_3,discharge,25.0,23.9,47.78
47,136.65,Battery_3,discharge,25.0,16.9,33.89
48,133.64,Battery_3,discharge,25.0,10.0,20.0
1,128.28,Battery_4,discharge,10.0,43.1,34.44
2,123.85,Battery_4,discharge,10.0,36.1,28.89
3,121.72,Battery_4,discharge,10.0,29.2,23.33
4,116.98,Battery_4,discharge,10.0,22.2,17.78
5,115.29,Battery_4,discharge,10.0,15.3,12.22
6,112.75,Battery_4,discharge,7.6,10.0,8.0
7,94.78,Battery_4,hold,0.0,10.0,8.0
8,90.82,Battery_4,hold,0.0,10.0,8.0
9,78.96,Battery_4,hold,0.0,10.0,8.0
10,74.67,Battery_4,hold,0.0,10.0,8.0
11,69.09,Battery_4,hold,0.0,10.0,8.0
12,63.12,Battery_4,hold,0.0,10.0,8.0
13,57.8,Battery_4,hold,0.0,10.0,8.0
14,59.66,Battery_4,hold,0.0,10.0,8.0
15,48.24,Battery_4,hold,0.0,10.0,8.0
16,43.69,Battery_4,hold,0.0,10.0,8.0
17,40.36,Battery_4,hold,0.0,10.0,8.0
18,34.32,Battery_4,hold,0.0,10.0,8.0
19,29.89,Battery_4,charge,2.22,11.2,9.0
20,24.13,Battery_4,charge,10.0,16.9,13.5
21,20.97,Battery_4,charge,10.0,22.5,18.0
22,17.71,Battery_4,charge,10.0,28.1,22.5
23,8.57,Battery_4,charge,10.0,33.8,27.0
24,7.49,Battery_4,charge,10.0,39.4,31.5
25,4.0,Battery_4,charge,10.0,45.0,36.0
26,4.93,Battery_4,charge,10.0,50.6,40.5
27,14.18,Battery_4,charge,10.0,56.2,45.0
28,21.39,Battery_4,charge,10.0,61.9,49.5
29,21.38,Battery_4,charge,10.0,67.5,54.0
30,21.73,Battery_4,charge,10.0,73.1,58.5
31,18.1,Battery_4,charge,10.0,78.8,63.0
32,10.21,Battery_4,charge,10.0,84.4,67.5
33,6.83,Battery_4,charge,10.0,90.0,72.0
34,37.91,Battery_4,hold,0.0,90.0,72.0
35,93.77,Battery_4,hold,0.0,90.0,72.0
36,120.69,Battery_4,hold,0.0,90.0,72.0
37,127.63,Battery_4,discharge,5.2,86.4,69.11
38,136.0,Battery_4,discharge,10.0,79.4,63.56
39,146.98,Battery_4,discharge,10.0,72.5,58.0
40,148.66,Battery_4,discharge,10.0,65.6,52.44
41,147.22,Battery_4,discharge,10.0,58.6,46.89
42,151.0,Battery_4,discharge,10.0,51.7,41.33
43,143.64,Battery_4,discharge,10.0,44.7,35.78
44,148.51,Battery_4,discharge,10.0,37.8,30.22
45,144.84,Battery_4,discharge,10.0,30.8,24.67
46,140.28,Battery_4,discharge,10.0,23.9,19.11
47,136.65,Battery_4,discharge,10.0,16.9,13.56
48,133.64,Battery_4,discharge,10.0,10.0,8.0
1,128.28,Battery_5,discharge,20.0,43.1,68.89
2,123.85,Battery_5,discharge,20.0,36.1,57.78
3,121.72,Battery_5,discharge,20.0,29.2,46.67
4,116.98,Battery_5,discharge,20.0,22.2,35.56
5,115.29,Battery_5,discharge,20.0,15.3,24.44
6,112.75,Battery_5,discharge,15.2,10.0,16.0
7,94.78,Battery_5,hold,0.0,10.0,16.0
8,90.82,Battery_5,hold,0.0,10.0,16.0
9,78.96,Battery_5,hold,0.0,10.0,16.0
10,74.67,Battery_5,hold,0.0,10.0,16.0
11,69.09,Battery_5,hold,0.0,10.0,16.0
12,63.12,Battery_5,hold,0.0,10.0,16.0
13,57.8,Battery_5,hold,0.0,10.0,16.0
14,59.66,Battery_5,hold,0.0,10.0,16.0
15,48.24,Battery_5,hold,0.0,10.0,16.0
16,43.69,Battery_5,hold,0.0,10.0,16.0
17,40.36,Battery_5,hold,0.0,10.0,16.0
18,34.32,Battery_5,hold,0.0,10.0,16.0
19,29.89,Battery_5,charge,4.44,11.2,18.0
20,24.13,Battery_5,charge,20.0,16.9,27.0
21,20.97,Battery_5,charge,20.0,22.5,36.0
22,17.71,Battery_5,charge,20.0,28.1,45.0
23,8.57,Battery_5,charge,20.0,33.8,54.0
24,7.49,Battery_5,charge,20.0,39.4,63.0
25,4.0,Battery_5,charge,20.0,45.0,72.0
26,4.93,Battery_5,charge,20.0,50.6,81.0
27,14.18,Battery_5,charge,20.0,56.2,90.0
28,21.39,Battery_5,charge,20.0,61.9,99.0
29,21.38,Battery_5,charge,20.0,67.5,108.0
30,21.73,Battery_5,charge,20.0,73.1,117.0
31,18.1,Battery_5,charge,20.0,78.8,126.0
32,10.21,Battery_5,charge,20.0,84.4,135.0
33,6.83,Battery_5,charge,20.0,90.0,144.0
34,37.91,Battery_5,hold,0.0,90.0,144.0
35,93.77,Battery_5,hold,0.0,90.0,144.0
36,120.69,Battery_5,hold,0.0,90.0,144.0
37,127.63,Battery_5,discharge,10.4,86.4,138.22
38,136.0,Battery_5,discharge,20.0,79.4,127.11
39,146.98,Battery_5,discharge,20.0,72.5,116.0
40,148.66,Battery_5,discharge,20.0,65.6,104.89
41,147.22,Battery_5,discharge,20.0,58.6,93.78
42,151.0,Battery_5,discharge,20.0,51.7,82.67
43,143.64,Battery_5,discharge,20.0,44.7,71.56
44,148.51,Battery_5,discharge,20.0,37.8,60.44
45,144.84,Battery_5,discharge,20.0,30.8,49.33
46,140.28,Battery_5,discharge,20.0,23.9,38.22
47,136.65,Battery_5,discharge,20.0,16.9,27.11
48,133.64,Battery_5,discharge,20.0,10.0,16.0
