settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-10-25,1,2025-10-24T23:00:00Z,2025-10-24T11:47:00Z,21100,23031
2025-10-25,2,2025-10-24T23:30:00Z,2025-10-24T11:47:00Z,20687,22490
2025-10-25,3,2025-10-25T00:00:00Z,2025-10-24T11:47:00Z,20550,22799
2025-10-25,4,2025-10-25T00:30:00Z,2025-10-24T11:47:00Z,20400,22646
2025-10-25,5,2025-10-25T01:00:00Z,2025-10-24T11:47:00Z,20092,22641
2025-10-25,6,2025-10-25T01:30:00Z,2025-10-24T11:47:00Z,19744,22290
2025-10-25,7,2025-10-25T02:00:00Z,2025-10-24T11:47:00Z,19079,22049
2025-10-25,8,2025-10-25T02:30:00Z,2025-10-24T11:47:00Z,18681,21645
2025-10-25,9,2025-10-25T03:00:00Z,2025-10-24T11:47:00Z,18074,21164
2025-10-25,10,2025-10-25T03:30:00Z,2025-10-24T11:47:00Z,17949,21036
2025-10-25,11,2025-10-25T04:00:00Z,2025-10-24T11:47:00Z,17700,20580
2025-10-25,12,2025-10-25T04:30:00Z,2025-10-24T11:47:00Z,18218,21095
2025-10-25,13,2025-10-25T05:00:00Z,2025-10-24T11:47:00Z,19470,21852
2025-10-25,14,2025-10-25T05:30:00Z,2025-10-24T11:47:00Z,20186,22565
2025-10-25,15,2025-10-25T06:00:00Z,2025-10-24T11:47:00Z,21761,23085
2025-10-25,16,2025-10-25T06:30:00Z,2025-10-24T11:47:00Z,22700,23960
2025-10-25,17,2025-10-25T07:00:00Z,2025-10-24T11:47:00Z,24090,24594
2025-10-25,18,2025-10-25T07:30:00Z,2025-10-24T11:47:00Z,24358,24858
2025-10-25,19,2025-10-25T08:00:00Z,2025-10-24T11:47:00Z,24780,25280
2025-10-25,20,2025-10-25T08:30:00Z,2025-10-24T11:47:00Z,24696,25196
2025-10-25,21,2025-10-25T09:00:00Z,2025-10-24T11:47:00Z,24340,25105
2025-10-25,22,2025-10-25T09:30:00Z,2025-10-24T11:47:00Z,23910,24678
2025-10-25,23,2025-10-25T10:00:00Z,2025-10-24T11:47:00Z,23502,24892
2025-10-25,24,2025-10-25T10:30:00Z,2025-10-24T11:47:00Z,22925,24317
2025-10-25,25,2025-10-25T11:00:00Z,2025-10-24T11:47:00Z,22410,23636
2025-10-25,26,2025-10-25T11:30:00Z,2025-10-24T11:47:00Z,22041,23265
2025-10-25,27,2025-10-25T12:00:00Z,2025-10-24T11:47:00Z,21507,23021
2025-10-25,28,2025-10-25T12:30:00Z,2025-10-24T11:47:00Z,21427,23048
2025-10-25,29,2025-10-25T13:00:00Z,2025-10-24T11:47:00Z,21140,22837
2025-10-25,30,2025-10-25T13:30:00Z,2025-10-24T11:47:00Z,21686,23271
2025-10-25,31,2025-10-25T14:00:00Z,2025-10-24T11:47:00Z,22516,23077
2025-10-25,32,2025-10-25T14:30:00Z,2025-10-24T11:47:00Z,23458,23958
2025-10-25,33,2025-10-25T15:00:00Z,2025-10-24T11:47:00Z,24850,25350
2025-10-25,34,2025-10-25T15:30:00Z,2025-10-24T11:47:00Z,26574,27074
2025-10-25,35,2025-10-25T16:00:00Z,2025-10-24T11:47:00Z,28621,29121
2025-10-25,36,2025-10-25T16:30:00Z,2025-10-24T11:47:00Z,30100,30600
2025-10-25,37,2025-10-25T17:00:00Z,2025-10-24T11:47:00Z,31160,31660
2025-10-25,38,2025-10-25T17:30:00Z,2025-10-24T11:47:00Z,30778,31278
2025-10-25,39,2025-10-25T18:00:00Z,2025-10-24T11:47:00Z,30308,30808
2025-10-25,40,2025-10-25T18:30:00Z,2025-10-24T11:47:00Z,29623,30123
2025-10-25,41,2025-10-25T19:00:00Z,2025-10-24T11:47:00Z,28725,29225
2025-10-25,42,2025-10-25T19:30:00Z,2025-10-24T11:47:00Z,27821,28321
2025-10-25,43,2025-10-25T20:00:00Z,2025-10-24T11:47:00Z,26644,27144
2025-10-25,44,2025-10-25T20:30:00Z,2025-10-24T11:47:00Z,25699,26199
2025-10-25,45,2025-10-25T21:00:00Z,2025-10-24T11:47:00Z,24700,25200
2025-10-25,46,2025-10-25T21:30:00Z,2025-10-24T11:47:00Z,23644,24144
2025-10-25,47,2025-10-25T22:00:00Z,2025-10-24T11:47:00Z,22405,23085
2025-10-25,48,2025-10-25T22:30:00Z,2025-10-24T11:47:00Z,21520,22200
2025-10-26,1,2025-10-25T23:00:00Z,2025-10-24T11:47:00Z,20770,21449
2025-10-26,2,2025-10-25T23:30:00Z,2025-10-24T11:47:00Z,20489,21168
2025-10-26,3,2025-10-26T00:00:00Z,2025-10-24T11:47:00Z,19700,20379
2025-10-26,4,2025-10-26T00:30:00Z,2025-10-24T11:47:00Z,20620,21299
2025-10-26,5,2025-10-26T01:00:00Z,2025-10-24T11:47:00Z,20204,20883
2025-10-26,6,2025-10-26T01:30:00Z,2025-10-24T11:47:00Z,19538,20217
2025-10-26,7,2025-10-26T02:00:00Z,2025-10-24T11:47:00Z,18943,19622
2025-10-26,8,2025-10-26T02:30:00Z,2025-10-24T11:47:00Z,18641,19320
2025-10-26,9,2025-10-26T03:00:00Z,2025-10-24T11:47:00Z,18002,18780
2025-10-26,10,2025-10-26T03:30:00Z,2025-10-24T11:47:00Z,17895,18673
2025-10-26,11,2025-10-26T04:00:00Z,2025-10-24T11:47:00Z,18055,18833
2025-10-26,12,2025-10-26T04:30:00Z,2025-10-24T11:47:00Z,17850,18628
