startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-08-22T23:00:00Z,APXMIDP,2025-08-23,1,84.36,1016.7
2025-08-22T23:30:00Z,APXMIDP,2025-08-23,2,80.93,1068.05
2025-08-23T00:00:00Z,APXMIDP,2025-08-23,3,79.64,676.9
2025-08-23T00:30:00Z,APXMIDP,2025-08-23,4,81.81,861.65
2025-08-23T01:00:00Z,APXMIDP,2025-08-23,5,81.58,1158.65
2025-08-23T01:30:00Z,APXMIDP,2025-08-23,6,76.44,1079.8
2025-08-23T02:00:00Z,APXMIDP,2025-08-23,7,76.95,940.15
2025-08-23T02:30:00Z,APXMIDP,2025-08-23,8,77.0,1026.4
2025-08-23T03:00:00Z,APXMIDP,2025-08-23,9,78.63,968.9
2025-08-23T03:30:00Z,APXMIDP,2025-08-23,10,79.85,996.55
2025-08-23T04:00:00Z,APXMIDP,2025-08-23,11,85.63,965.7
2025-08-23T04:30:00Z,APXMIDP,2025-08-23,12,86.82,994.55
2025-08-23T05:00:00Z,APXMIDP,2025-08-23,13,86.61,1073.35
2025-08-23T05:30:00Z,APXMIDP,2025-08-23,14,88.73,1123.0
2025-08-23T06:00:00Z,APXMIDP,2025-08-23,15,78.58,1317.3
2025-08-23T06:30:00Z,APXMIDP,2025-08-23,16,80.29,1467.4
2025-08-23T07:00:00Z,APXMIDP,2025-08-23,17,80.69,1007.75
2025-08-23T07:30:00Z,APXMIDP,2025-08-23,18,80.32,1249.1
2025-08-23T08:00:00Z,APXMIDP,2025-08-23,19,77.18,1158.0
2025-08-23T08:30:00Z,APXMIDP,2025-08-23,20,75.95,1125.0
2025-08-23T09:00:00Z,APXMIDP,2025-08-23,21,73.2,1181.05
2025-08-23T09:30:00Z,APXMIDP,2025-08-23,22,71.3,1491.3
2025-08-23T10:00:00Z,APXMIDP,2025-08-23,23,71.32,1841.95
2025-08-23T10:30:00Z,APXMIDP,2025-08-23,24,72.02,1895.25
2025-08-23T11:00:00Z,APXMIDP,2025-08-23,25,75.96,1944.35
2025-08-23T11:30:00Z,APXMIDP,2025-08-23,26,78.85,2042.7
2025-08-23T12:00:00Z,APXMIDP,2025-08-23,27,80.64,1928.75
2025-08-23T12:30:00Z,APXMIDP,2025-08-23,28,79.14,1827.5
2025-08-23T13:00:00Z,APXMIDP,2025-08-23,29,76.93,1679.2
2025-08-23T13:30:00Z,APXMIDP,2025-08-23,30,76.42,1722.15
2025-08-23T14:00:00Z,APXMIDP,2025-08-23,31,79.43,1505.8
2025-08-23T14:30:00Z,APXMIDP,2025-08-23,32,81.5,1649.65
2025-08-23T15:00:00Z,APXMIDP,2025-08-23,33,84.17,1644.35
2025-08-23T15:30:00Z,APXMIDP,2025-08-23,34,88.49,1977.65
2025-08-23T16:00:00Z,APXMIDP,2025-08-23,35,86.56,1730.25
2025-08-23T16:30:00Z,APXMIDP,2025-08-23,36,87.47,1881.8
2025-08-23T17:00:00Z,APXMIDP,2025-08-23,37,97.7,2012.95
2025-08-23T17:30:00Z,APXMIDP,2025-08-23,38,98.07,2134.95
2025-08-23T18:00:00Z,APXMIDP,2025-08-23,39,105.55,1920.55
2025-08-23T18:30:00Z,APXMIDP,2025-08-23,40,103.45,1937.05
2025-08-23T19:00:00Z,APXMIDP,2025-08-23,41,104.03,2093.05
2025-08-23T19:30:00Z,APXMIDP,2025-08-23,42,102.84,1786.4
2025-08-23T20:00:00Z,APXMIDP,2025-08-23,43,101.59,1604.05
2025-08-23T20:30:00Z,APXMIDP,2025-08-23,44,93.01,1252.95
2025-08-23T21:00:00Z,APXMIDP,2025-08-23,45,90.76,1824.8
2025-08-23T21:30:00Z,APXMIDP,2025-08-23,46,87.42,1977.05
2025-08-23T22:00:00Z,APXMIDP,2025-08-23,47,81.22,1186.4
2025-08-23T22:30:00Z,APXMIDP,2025-08-23,48,79.38,1249.8
