settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-02-15,1,0.0,6524.062,2759.564,9283.626,9283.626
2025-02-15,2,0.0,6524.062,2759.564,9283.626,9283.626
2025-02-15,3,0.0,6116.44,2437.443,8553.883,8553.883
2025-02-15,4,0.0,6116.44,2437.443,8553.883,8553.883
2025-02-15,5,0.0,5432.585,2176.805,7609.389999999999,7609.389999999999
2025-02-15,6,0.0,5432.585,2176.805,7609.389999999999,7609.389999999999
2025-02-15,7,0.0,4873.075,1979.882,6852.957,6852.957
2025-02-15,8,0.0,4873.075,1979.882,6852.957,6852.957
2025-02-15,9,0.0,4512.978,1886.775,6399.753000000001,6399.753000000001
2025-02-15,10,0.0,4512.978,1886.775,6399.753000000001,6399.753000000001
2025-02-15,11,0.0,4390.089,1898.889,6288.978,6288.978
2025-02-15,12,0.0,4390.089,1898.889,6288.978,6288.978
2025-02-15,13,0.0,4364.874,1985.242,6350.116,6350.116
2025-02-15,14,0.0,4364.874,1985.242,6350.116,6350.116
2025-02-15,15,0.0,4526.945,2121.601,6648.546,6648.546
2025-02-15,16,43.0,4526.945,2121.601,6648.546,6691.546
2025-02-15,17,132.0,4801.36,2337.365,7138.724999999999,7270.724999999999
2025-02-15,18,279.0,4801.36,2337.365,7138.724999999999,7417.724999999999
2025-02-15,19,484.0,4923.955,2548.828,7472.782999999999,7956.782999999999
2025-02-15,20,718.0,4923.955,2548.828,7472.782999999999,8190.782999999999
2025-02-15,21,950.0,5013.025,2642.68,7655.705,8605.705
2025-02-15,22,1158.0,5013.025,2642.68,7655.705,8813.705
2025-02-15,23,1323.0,5084.058,2762.222,7846.280000000001,9169.28
2025-02-15,24,1436.0,5084.058,2762.222,7846.280000000001,9282.28
2025-02-15,25,1496.0,4792.992,2631.081,7424.073,8920.073
2025-02-15,26,1535.0,4792.992,2631.081,7424.073,8959.073
2025-02-15,27,1575.0,4412.478,2641.354,7053.832,8628.832
2025-02-15,28,1551.0,4412.478,2641.354,7053.832,8604.832
2025-02-15,29,1404.0,4180.372,2655.853,6836.225,8240.225
2025-02-15,30,1170.0,4180.372,2655.853,6836.225,8006.225
2025-02-15,31,900.0,4615.26,2810.174,7425.434,8325.434000000001
2025-02-15,32,605.0,4615.26,2810.174,7425.434,8030.434
2025-02-15,33,302.0,4708.842,3056.451,7765.293,8067.293
2025-02-15,34,75.0,4708.842,3056.451,7765.293,7840.293
2025-02-15,35,0.0,5126.349,3415.693,8542.042000000001,8542.042000000001
2025-02-15,36,0.0,5126.349,3415.693,8542.042000000001,8542.042000000001
2025-02-15,37,0.0,5538.485,3830.766,9369.251,9369.251
2025-02-15,38,0.0,5538.485,3830.766,9369.251,9369.251
2025-02-15,39,0.0,6022.852,4252.895,10275.747,10275.747
2025-02-15,40,0.0,6022.852,4252.895,10275.747,10275.747
2025-02-15,41,0.0,6530.177,4596.615,11126.792,11126.792
2025-02-15,42,0.0,6530.177,4596.615,11126.792,11126.792
2025-02-15,43,0.0,6785.711,4861.279,11646.990000000002,11646.990000000002
2025-02-15,44,0.0,6785.711,4861.279,11646.990000000002,11646.990000000002
2025-02-15,45,0.0,7096.832,5050.983,12147.815,12147.815
2025-02-15,46,0.0,7096.832,5050.983,12147.815,12147.815
2025-02-15,47,0.0,7404.888,5209.238,12614.126,12614.126
2025-02-15,48,0.0,7404.888,5209.238,12614.126,12614.126
