settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,93.1,93.1,0.0,Battery_1,hold,0.0,10.0,2.0
2,82.85,82.85,0.0,Battery_1,hold,0.0,10.0,2.0
3,91.53,91.53,0.0,Battery_1,hold,0.0,10.0,2.0
4,67.33,67.33,0.0,Battery_1,hold,0.0,10.0,2.0
5,75.53,75.53,0.0,Battery_1,hold,0.0,10.0,2.0
6,40.93,40.93,0.0,Battery_1,hold,0.0,10.0,2.0
7,28.15,28.15,0.0,Battery_1,hold,0.0,10.0,2.0
8,19.7,19.7,19.7,Battery_1,charge,3.0,16.8,3.35
9,26.12,26.12,0.0,Battery_1,hold,0.0,16.8,3.35
10,27.01,27.01,27.01,Battery_1,discharge,2.43,10.0,2.0
11,4.17,4.17,0.0,Battery_1,hold,0.0,10.0,2.0
12,3.51,3.51,0.0,Battery_1,hold,0.0,10.0,2.0
13,0.79,0.79,0.0,Battery_1,hold,0.0,10.0,2.0
14,-5.0,-5.0,-5.0,Battery_1,charge,3.0,10.0,2.0
15,-8.46,-8.46,-8.46,Battery_1,charge,3.0,16.8,3.35
16,-6.75,-6.75,-6.75,Battery_1,charge,3.0,23.1,4.62
17,-6.75,-6.75,-6.75,Battery_1,charge,3.0,29.8,5.97
18,21.4,21.4,21.4,Battery_1,discharge,3.0,21.5,4.3
19,39.88,39.88,39.88,Battery_1,discharge,3.0,13.2,2.63
20,-6.7,-6.7,-6.7,Battery_1,charge,3.0,11.6,2.32
21,-5.82,-5.82,-5.82,Battery_1,charge,3.0,10.0,2.0
22,-10.96,-10.96,-10.96,Battery_1,charge,3.0,15.8,3.15
23,-14.14,-14.14,-14.14,Battery_1,charge,3.0,22.5,4.5
24,-17.48,-17.48,-17.48,Battery_1,charge,3.0,29.2,5.85
25,-14.14,-14.14,-14.14,Battery_1,charge,3.0,36.0,7.2
26,-14.14,-14.14,-14.14,Battery_1,charge,3.0,42.8,8.55
27,-19.3,-19.3,-19.3,Battery_1,charge,3.0,49.5,9.9
28,-21.1,-21.1,-21.1,Battery_1,charge,3.0,56.2,11.25
29,-23.61,-23.61,-23.61,Battery_1,charge,3.0,63.0,12.6
30,-18.23,-18.23,-18.23,Battery_1,charge,3.0,69.8,13.95
31,-12.66,-12.66,-12.66,Battery_1,charge,3.0,76.5,15.3
32,-14.14,-14.14,-14.14,Battery_1,charge,3.0,83.2,16.65
33,-29.0,-29.0,-29.0,Battery_1,charge,3.0,90.0,18.0
34,-8.0,-8.0,-8.0,Battery_1,charge,3.0,90.0,18.0
35,122.85,122.85,122.85,Battery_1,discharge,3.0,81.7,16.33
36,126.42,126.42,126.42,Battery_1,discharge,3.0,73.3,14.67
37,74.76,74.76,0.0,Battery_1,hold,0.0,73.3,14.67
38,139.0,139.0,139.0,Battery_1,discharge,3.0,65.0,13.0
39,86.31,86.31,0.0,Battery_1,hold,0.0,65.0,13.0
40,144.9,144.9,144.9,Battery_1,discharge,3.0,56.7,11.33
41,86.51,86.51,86.51,Battery_1,discharge,1.8,51.7,10.33
42,126.9,126.9,126.9,Battery_1,discharge,3.0,43.3,8.67
43,121.95,121.95,121.95,Battery_1,discharge,3.0,35.0,7.0
44,117.1,117.1,117.1,Battery_1,discharge,3.0,26.7,5.33
45,117.55,117.55,117.55,Battery_1,discharge,3.0,18.3,3.67
46,83.0,83.0,0.0,Battery_1,hold,0.0,18.3,3.67
47,83.0,83.0,0.0,Battery_1,hold,0.0,18.3,3.67
48,98.17,98.17,98.17,Battery_1,discharge,3.0,10.0,2.0
1,93.1,93.1,0.0,Battery_2,hold,0.0,10.0,10.0
2,82.85,82.85,0.0,Battery_2,hold,0.0,10.0,10.0
3,91.53,91.53,0.0,Battery_2,hold,0.0,10.0,10.0
4,67.33,67.33,0.0,Battery_2,hold,0.0,10.0,10.0
5,75.53,75.53,0.0,Battery_2,hold,0.0,10.0,10.0
6,40.93,40.93,0.0,Battery_2,hold,0.0,10.0,10.0
7,28.15,28.15,0.0,Battery_2,hold,0.0,10.0,10.0
8,19.7,19.7,19.7,Battery_2,charge,7.5,13.4,13.38
9,26.12,26.12,0.0,Battery_2,hold,0.0,13.4,13.38
10,27.01,27.01,27.01,Battery_2,discharge,6.08,10.0,10.0
11,4.17,4.17,0.0,Battery_2,hold,0.0,10.0,10.0
12,3.51,3.51,0.0,Battery_2,hold,0.0,10.0,10.0
13,0.79,0.79,0.79,Battery_2,charge,5.65,12.5,12.54
14,-5.0,-5.0,-5.0,Battery_2,charge,7.5,15.9,15.92
15,-8.46,-8.46,-8.46,Battery_2,charge,7.5,19.3,19.29
16,-6.75,-6.75,-6.75,Battery_2,charge,7.5,22.7,22.67
17,-6.75,-6.75,-6.75,Battery_2,charge,7.5,26.0,26.04
18,21.4,21.4,21.4,Battery_2,discharge,7.5,21.9,21.88
19,39.88,39.88,39.88,Battery_2,discharge,7.5,17.7,17.71
20,-6.7,-6.7,-6.7,Battery_2,charge,7.5,21.1,21.08
21,-5.82,-5.82,-5.82,Battery_2,charge,7.5,24.5,24.46
22,-10.96,-10.96,-10.96,Battery_2,charge,7.5,27.8,27.83
23,-14.14,-14.14,-14.14,Battery_2,charge,7.5,31.2,31.21
24,-17.48,-17.48,-17.48,Battery_2,charge,7.5,34.6,34.58
25,-14.14,-14.14,-14.14,Battery_2,charge,7.5,38.0,37.96
26,-14.14,-14.14,-14.14,Battery_2,charge,7.5,41.3,41.33
27,-19.3,-19.3,-19.3,Battery_2,charge,7.5,44.7,44.71
28,-21.1,-21.1,-21.1,Battery_2,charge,7.5,48.1,48.08
29,-23.61,-23.61,-23.61,Battery_2,charge,7.5,51.5,51.46
30,-18.23,-18.23,-18.23,Battery_2,charge,7.5,54.8,54.83
31,-12.66,-12.66,-12.66,Battery_2,charge,7.5,58.2,58.21
32,-14.14,-14.14,-14.14,Battery_2,charge,7.5,61.6,61.58
33,-29.0,-29.0,-29.0,Battery_2,charge,7.5,65.0,64.96
34,-8.0,-8.0,-8.0,Battery_2,charge,7.5,68.3,68.33
35,122.85,122.85,122.85,Battery_2,discharge,7.5,64.2,64.17
36,126.42,126.42,126.42,Battery_2,discharge,7.5,60.0,60.0
37,74.76,74.76,74.76,Battery_2,discharge,7.5,55.8,55.83
38,139.0,139.0,139.0,Battery_2,discharge,7.5,51.7,51.67
39,86.31,86.31,86.31,Battery_2,discharge,7.5,47.5,47.5
40,144.9,144.9,144.9,Battery_2,discharge,7.5,43.3,43.33
41,86.51,86.51,86.51,Battery_2,discharge,7.5,39.2,39.17
42,126.9,126.9,126.9,Battery_2,discharge,7.5,35.0,35.0
43,121.95,121.95,121.95,Battery_2,discharge,7.5,30.8,30.83
44,117.1,117.1,117.1,Battery_2,discharge,7.5,26.7,26.67
45,117.55,117.55,117.55,Battery_2,discharge,7.5,22.5,22.5
46,83.0,83.0,83.0,Battery_2,discharge,7.5,18.3,18.33
47,83.0,83.0,83.0,Battery_2,discharge,7.5,14.2,14.17
48,98.17,98.17,98.17,Battery_2,discharge,7.5,10.0,10.0
1,93.1,93.1,0.0,Battery_3,hold,0.0,10.0,20.0
2,82.85,82.85,0.0,Battery_3,hold,0.0,10.0,20.0
3,91.53,91.53,0.0,Battery_3,hold,0.0,10.0,20.0
4,67.33,67.33,0.0,Battery_3,hold,0.0,10.0,20.0
5,75.53,75.53,0.0,Battery_3,hold,0.0,10.0,20.0
6,40.93,40.93,0.0,Battery_3,hold,0.0,10.0,20.0
7,28.15,28.15,0.0,Battery_3,hold,0.0,10.0,20.0
8,19.7,19.7,19.7,Battery_3,charge,15.0,13.4,26.75
9,26.12,26.12,0.0,Battery_3,hold,0.0,13.4,26.75
10,27.01,27.01,27.01,Battery_3,discharge,12.15,10.0,20.0
11,4.17,4.17,0.0,Battery_3,hold,0.0,10.0,20.0
12,3.51,3.51,0.0,Battery_3,hold,0.0,10.0,20.0
13,0.79,0.79,0.79,Battery_3,charge,11.3,12.5,25.08
14,-5.0,-5.0,-5.0,Battery_3,charge,15.0,15.9,31.83
15,-8.46,-8.46,-8.46,Battery_3,charge,15.0,19.3,38.58
16,-6.75,-6.75,-6.75,Battery_3,charge,15.0,22.7,45.33
17,-6.75,-6.75,-6.75,Battery_3,charge,15.0,26.0,52.08
18,21.4,21.4,21.4,Battery_3,discharge,15.0,21.9,43.75
19,39.88,39.88,39.88,Battery_3,discharge,15.0,17.7,35.42
20,-6.7,-6.7,-6.7,Battery_3,charge,15.0,21.1,42.17
21,-5.82,-5.82,-5.82,Battery_3,charge,15.0,24.5,48.92
22,-10.96,-10.96,-10.96,Battery_3,charge,15.0,27.8,55.67
23,-14.14,-14.14,-14.14,Battery_3,charge,15.0,31.2,62.42
24,-17.48,-17.48,-17.48,Battery_3,charge,15.0,34.6,69.17
25,-14.14,-14.14,-14.14,Battery_3,charge,15.0,38.0,75.92
26,-14.14,-14.14,-14.14,Battery_3,charge,15.0,41.3,82.67
27,-19.3,-19.3,-19.3,Battery_3,charge,15.0,44.7,89.42
28,-21.1,-21.1,-21.1,Battery_3,charge,15.0,48.1,96.17
29,-23.61,-23.61,-23.61,Battery_3,charge,15.0,51.5,102.92
30,-18.23,-18.23,-18.23,Battery_3,charge,15.0,54.8,109.67
31,-12.66,-12.66,-12.66,Battery_3,charge,15.0,58.2,116.42
