settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,95.16,95.16,95.16,Battery_1,charge,3.0,16.8,3.35
2,92.54,92.54,92.54,Battery_1,charge,3.0,23.5,4.7
3,102.98,102.98,102.98,Battery_1,charge,1.41,26.7,5.33
4,103.71,103.71,0.0,Battery_1,hold,0.0,26.7,5.33
5,138.0,138.0,138.0,Battery_1,discharge,3.0,18.3,3.67
6,134.0,134.0,134.0,Battery_1,discharge,3.0,10.0,2.0
7,94.33,94.33,94.33,Battery_1,charge,3.0,16.8,3.35
8,94.34,94.34,94.34,Battery_1,charge,3.0,23.5,4.7
9,148.8,148.8,148.8,Battery_1,discharge,3.0,15.2,3.03
10,98.0,98.0,98.0,Battery_1,charge,3.0,21.9,4.38
11,126.68,126.68,126.68,Battery_1,discharge,3.0,13.6,2.72
12,98.87,98.87,98.87,Battery_1,charge,3.0,20.3,4.07
13,128.75,128.75,128.75,Battery_1,discharge,3.0,12.0,2.4
14,93.01,93.01,93.01,Battery_1,charge,3.0,18.8,3.75
15,91.9,91.9,91.9,Battery_1,charge,3.0,25.5,5.1
16,90.36,90.36,90.36,Battery_1,charge,3.0,32.2,6.45
17,108.82,108.82,0.0,Battery_1,hold,0.0,32.2,6.45
18,103.96,103.96,0.0,Battery_1,hold,0.0,32.2,6.45
19,125.72,125.72,125.72,Battery_1,discharge,1.74,27.4,5.48
20,101.82,101.82,101.82,Battery_1,charge,3.0,34.2,6.83
21,117.45,117.45,0.0,Battery_1,hold,0.0,34.2,6.83
22,117.44,117.44,0.0,Battery_1,hold,0.0,34.2,6.83
23,70.01,70.01,70.01,Battery_1,charge,3.0,40.9,8.18
24,70.01,70.01,70.01,Battery_1,charge,3.0,47.7,9.53
25,55.1,55.1,55.1,Battery_1,charge,3.0,54.4,10.88
26,80.0,80.0,80.0,Battery_1,charge,3.0,61.2,12.23
27,88.93,88.93,88.93,Battery_1,charge,3.0,67.9,13.58
28,85.84,85.84,85.84,Battery_1,charge,3.0,74.7,14.93
29,120.23,120.23,0.0,Battery_1,hold,0.0,74.7,14.93
30,149.0,149.0,149.0,Battery_1,discharge,3.0,66.3,13.27
31,89.0,89.0,89.0,Battery_1,charge,3.0,73.1,14.62
32,142.9,142.9,142.9,Battery_1,discharge,3.0,64.8,12.95
33,110.01,110.01,0.0,Battery_1,hold,0.0,64.8,12.95
34,89.0,89.0,89.0,Battery_1,charge,3.0,71.5,14.3
35,89.0,89.0,89.0,Battery_1,charge,3.0,78.2,15.65
36,89.0,89.0,89.0,Battery_1,charge,3.0,85.0,17.0
37,143.46,143.46,143.46,Battery_1,discharge,3.0,76.7,15.33
38,131.07,131.07,131.07,Battery_1,discharge,3.0,68.3,13.67
39,130.34,130.34,130.34,Battery_1,discharge,3.0,60.0,12.0
40,129.92,129.92,129.92,Battery_1,discharge,3.0,51.7,10.33
41,131.76,131.76,131.76,Battery_1,discharge,3.0,43.3,8.67
42,120.0,120.0,0.0,Battery_1,hold,0.0,43.3,8.67
43,110.93,110.93,0.0,Battery_1,hold,0.0,43.3,8.67
44,169.17,169.17,169.17,Battery_1,discharge,3.0,35.0,7.0
45,107.0,107.0,0.0,Battery_1,hold,0.0,35.0,7.0
46,147.0,147.0,147.0,Battery_1,discharge,3.0,26.7,5.33
47,195.0,195.0,195.0,Battery_1,discharge,3.0,18.3,3.67
48,195.0,195.0,195.0,Battery_1,discharge,3.0,10.0,2.0
1,95.16,95.16,95.16,Battery_2,charge,7.5,13.4,13.38
2,92.54,92.54,92.54,Battery_2,charge,7.5,16.8,16.75
3,102.98,102.98,102.98,Battery_2,charge,3.52,18.3,18.33
4,103.71,103.71,0.0,Battery_2,hold,0.0,18.3,18.33
5,138.0,138.0,138.0,Battery_2,discharge,7.5,14.2,14.17
6,134.0,134.0,134.0,Battery_2,discharge,7.5,10.0,10.0
7,94.33,94.33,94.33,Battery_2,charge,7.5,13.4,13.38
8,94.34,94.34,94.34,Battery_2,charge,7.5,16.8,16.75
9,148.8,148.8,148.8,Battery_2,discharge,7.5,12.6,12.58
10,98.0,98.0,98.0,Battery_2,charge,7.5,16.0,15.96
11,126.68,126.68,126.68,Battery_2,discharge,7.5,11.8,11.79
12,98.87,98.87,98.87,Battery_2,charge,7.5,15.2,15.17
13,128.75,128.75,128.75,Battery_2,discharge,7.5,11.0,11.0
14,93.01,93.01,93.01,Battery_2,charge,7.5,14.4,14.38
15,91.9,91.9,91.9,Battery_2,charge,7.5,17.8,17.75
16,90.36,90.36,90.36,Battery_2,charge,7.5,21.1,21.12
17,108.82,108.82,0.0,Battery_2,hold,0.0,21.1,21.12
18,103.96,103.96,0.0,Battery_2,hold,0.0,21.1,21.12
19,125.72,125.72,125.72,Battery_2,discharge,4.35,18.7,18.71
20,101.82,101.82,101.82,Battery_2,charge,7.5,22.1,22.08
21,117.45,117.45,0.0,Battery_2,hold,0.0,22.1,22.08
22,117.44,117.44,0.0,Battery_2,hold,0.0,22.1,22.08
23,70.01,70.01,70.01,Battery_2,charge,7.5,25.5,25.46
24,70.01,70.01,70.01,Battery_2,charge,7.5,28.8,28.83
25,55.1,55.1,55.1,Battery_2,charge,7.5,32.2,32.21
26,80.0,80.0,80.0,Battery_2,charge,7.5,35.6,35.58
27,88.93,88.93,88.93,Battery_2,charge,7.5,39.0,38.96
28,85.84,85.84,85.84,Battery_2,charge,7.5,42.3,42.33
29,120.23,120.23,0.0,Battery_2,hold,0.0,42.3,42.33
30,149.0,149.0,149.0,Battery_2,discharge,7.5,38.2,38.17
31,89.0,89.0,89.0,Battery_2,charge,7.5,41.5,41.54
