settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2024-10-05,1,2024-10-04T23:00:00Z,2024-10-05T23:44:30Z,107.0,107.0,False,P,0.0,484.061,0.0,0.0,,,812.0055555555556,-599.6305555555556,0.0,272.311,811.0055555555556,-599.6305555555556,,272.311
2024-10-05,2,2024-10-04T23:30:00Z,2024-10-06T00:14:27Z,105.0,105.0,False,P,0.0,255.875,0.0,0.0,,,697.6916666666667,-679.8166666666667,0.0,238.0,696.6916666666667,-679.8166666666667,,238.0
2024-10-05,3,2024-10-05T00:00:00Z,2024-10-06T00:44:28Z,74.22,74.22,False,P,0.0,86.94166666666666,0.0,0.0,74.22,0.0,674.5,-825.5583333333333,0.0,238.0,673.5,-825.5583333333333,,238.0
2024-10-05,4,2024-10-05T00:30:00Z,2024-10-06T01:14:26Z,103.9,103.9,False,P,0.0,70.83125,0.0,0.0,,,724.5325763636364,-891.7013375,0.0,238.0,723.5325763636364,-891.7013375,,238.0
2024-10-05,5,2024-10-05T01:00:00Z,2024-10-06T01:44:27Z,103.9,103.9,False,P,0.0,108.88263888888889,0.0,0.0,,,733.9166666666666,-863.0340277777777,0.0,238.0,732.9166666666666,-863.0340277777777,,238.0
2024-10-05,6,2024-10-05T01:30:00Z,2024-10-06T02:14:38Z,103.9,103.9,False,P,0.0,135.40925925925927,0.0,0.0,,,752.2833333333333,-855.1007407407408,0.0,238.0,751.2833333333333,-855.1007407407408,,238.0
2024-10-05,7,2024-10-05T02:00:00Z,2024-10-06T02:44:19Z,60.93,60.93,False,P,0.0,41.4015522875817,0.0,0.0,60.93,0.0,674.5,-871.2692810457517,0.0,238.0,673.5,-871.2692810457517,,238.0
2024-10-05,8,2024-10-05T02:30:00Z,2024-10-06T03:14:23Z,99.0,99.0,False,P,0.0,24.514936868686867,0.0,0.0,,,795.154292929293,-1008.8433333333334,0.0,238.0,794.154292929293,-1008.8433333333334,,238.0
2024-10-05,9,2024-10-05T03:00:00Z,2024-10-06T03:44:23Z,103.9,103.9,False,P,0.0,106.12377580988456,0.0,0.0,,,803.4543627393963,-935.386541650433,0.0,238.0,802.4543627393963,-935.386541650433,,238.0
2024-10-05,10,2024-10-05T03:30:00Z,2024-10-06T04:14:22Z,35.1,35.1,False,N,0.0,-12.433337777777778,0.0,0.0,,,692.0012777777778,-942.8512822222223,0.0,238.0,692.0012777777778,-941.8512822222223,,238.0
2024-10-05,11,2024-10-05T04:00:00Z,2024-10-06T04:44:19Z,20.508506315012006,20.508506315012006,False,N,0.0,-153.9821388888889,0.0,0.0,,,674.5,-1108.7734722222222,0.0,280.233,674.5,-1107.7734722222222,,280.233
2024-10-05,12,2024-10-05T04:30:00Z,2024-10-06T05:14:18Z,25.0,25.0,False,N,0.0,-155.66811255952382,0.0,0.0,,,674.5,-1087.0391125595238,0.0,256.871,674.5,-1086.0391125595238,,256.871
2024-10-05,13,2024-10-05T05:00:00Z,2024-10-06T05:44:28Z,25.0,25.0,False,N,0.0,-102.85353968253968,0.0,0.0,,,674.5,-1016.0375396825397,0.0,238.684,674.5,-1015.0375396825397,,238.684
2024-10-05,14,2024-10-05T05:30:00Z,2024-10-06T06:14:22Z,12.0,12.0,False,N,0.0,-92.3269635620915,0.0,0.0,,,736.4523805555556,-1088.805733006536,0.0,260.0,736.4523805555556,-1087.805733006536,,260.0
2024-10-05,15,2024-10-05T06:00:00Z,2024-10-06T06:44:23Z,103.9,103.9,False,P,0.0,83.45437710227273,0.0,0.0,,,739.6937710416667,-916.2394149810606,0.0,260.0,738.6937710416667,-916.2394149810606,,260.0
2024-10-05,16,2024-10-05T06:30:00Z,2024-10-06T07:14:25Z,103.9,103.9,False,P,0.0,63.89239682256236,0.0,0.0,,,746.1651368781179,-976.9262974234694,0.0,294.467,745.1651368781179,-976.9262974234694,,294.467
2024-10-05,17,2024-10-05T07:00:00Z,2024-10-06T07:44:23Z,110.0,110.0,False,P,0.0,419.4227415787037,0.0,0.0,,,1149.730965675926,-831.8090325448454,0.0,101.442,1148.730965675926,-831.8090325448454,,101.442
2024-10-05,18,2024-10-05T07:30:00Z,2024-10-06T08:14:20Z,113.0,113.0,False,P,0.0,793.0124088912863,0.0,0.0,,,1559.8347024523134,-827.8323172016238,0.0,60.842,1558.8347024523134,-827.8323172016238,,60.842
2024-10-05,19,2024-10-05T08:00:00Z,2024-10-06T08:44:23Z,117.95,117.95,False,P,0.0,888.6789030753969,0.0,0.0,,,1431.7509957142856,-637.6609266269842,0.0,94.441,1430.7509957142856,-637.6609266269842,,94.441
2024-10-05,20,2024-10-05T08:30:00Z,2024-10-06T09:14:18Z,110.0,110.0,False,P,0.0,778.6421138888888,0.0,0.0,,,1261.0831138888889,-566.6785775925925,0.0,84.109,1260.0831138888889,-566.6785775925925,,84.109
