settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,98.44,98.44,98.44,Battery_1,charge,3.0,16.8,3.35
2,135.0,135.0,0.0,Battery_1,hold,0.0,16.8,3.35
3,103.85,103.85,103.85,Battery_1,charge,3.0,23.5,4.7
4,103.16,103.16,103.16,Battery_1,charge,3.0,30.2,6.05
5,104.51,104.51,104.51,Battery_1,charge,3.0,37.0,7.4
6,106.76,106.76,106.76,Battery_1,charge,3.0,43.8,8.75
7,102.76,102.76,102.76,Battery_1,charge,3.0,50.5,10.1
8,104.9,104.9,104.9,Battery_1,charge,3.0,57.2,11.45
9,114.42,114.42,0.0,Battery_1,hold,0.0,57.2,11.45
10,118.96,118.96,0.0,Battery_1,hold,0.0,57.2,11.45
11,131.51,131.51,0.0,Battery_1,hold,0.0,57.2,11.45
12,136.28,136.28,136.28,Battery_1,discharge,1.02,54.4,10.88
13,136.16,136.16,0.0,Battery_1,hold,0.0,54.4,10.88
14,139.03,139.03,139.03,Battery_1,discharge,3.0,46.1,9.22
15,109.22,109.22,109.22,Battery_1,charge,3.0,52.8,10.57
16,110.92,110.92,0.0,Battery_1,hold,0.0,52.8,10.57
17,146.92,146.92,146.92,Battery_1,discharge,3.0,44.5,8.9
18,159.3,159.3,159.3,Battery_1,discharge,3.0,36.2,7.23
19,159.0,159.0,159.0,Battery_1,discharge,3.0,27.8,5.57
20,155.58,155.58,155.58,Battery_1,discharge,3.0,19.5,3.9
21,130.53,130.53,0.0,Battery_1,hold,0.0,19.5,3.9
22,88.11,88.11,88.11,Battery_1,charge,3.0,26.2,5.25
23,82.31,82.31,82.31,Battery_1,charge,3.0,33.0,6.6
24,82.5,82.5,82.5,Battery_1,charge,3.0,39.8,7.95
25,87.0,87.0,87.0,Battery_1,charge,3.0,46.5,9.3
26,159.9,159.9,159.9,Battery_1,discharge,3.0,38.2,7.63
27,159.9,159.9,159.9,Battery_1,discharge,3.0,29.8,5.97
28,87.05,87.05,87.05,Battery_1,charge,3.0,36.6,7.32
29,159.9,159.9,159.9,Battery_1,discharge,3.0,28.3,5.65
30,159.9,159.9,159.9,Battery_1,discharge,3.0,19.9,3.98
31,159.9,159.9,159.9,Battery_1,discharge,3.0,11.6,2.32
32,124.97,124.97,0.0,Battery_1,hold,0.0,11.6,2.32
33,105.11,105.11,105.11,Battery_1,charge,3.0,18.3,3.67
34,155.0,155.0,155.0,Battery_1,discharge,3.0,10.0,2.0
35,90.92,90.92,90.92,Battery_1,charge,3.0,16.8,3.35
36,94.36,94.36,94.36,Battery_1,charge,3.0,23.5,4.7
37,91.79,91.79,91.79,Battery_1,charge,3.0,30.2,6.05
38,110.2,110.2,0.0,Battery_1,hold,0.0,30.2,6.05
39,99.76,99.76,99.76,Battery_1,charge,3.0,37.0,7.4
40,155.0,155.0,155.0,Battery_1,discharge,3.0,28.7,5.73
41,163.75,163.75,163.75,Battery_1,discharge,3.0,20.3,4.07
42,155.0,155.0,155.0,Battery_1,discharge,3.0,12.0,2.4
43,90.1,90.1,90.1,Battery_1,charge,3.0,18.8,3.75
44,129.99,129.99,129.99,Battery_1,discharge,0.15,18.3,3.67
45,135.28,135.28,135.28,Battery_1,discharge,3.0,10.0,2.0
46,85.0,85.0,85.0,Battery_1,charge,3.0,16.8,3.35
47,104.82,104.82,0.0,Battery_1,hold,0.0,16.8,3.35
48,124.25,124.25,124.25,Battery_1,discharge,2.43,10.0,2.0
1,98.44,98.44,98.44,Battery_2,charge,7.5,13.4,13.38
2,135.0,135.0,0.0,Battery_2,hold,0.0,13.4,13.38
3,103.85,103.85,103.85,Battery_2,charge,7.5,16.8,16.75
4,103.16,103.16,103.16,Battery_2,charge,7.5,20.1,20.12
5,104.51,104.51,104.51,Battery_2,charge,7.5,23.5,23.5
6,106.76,106.76,106.76,Battery_2,charge,7.5,26.9,26.88
7,102.76,102.76,102.76,Battery_2,charge,7.5,30.2,30.25
8,104.9,104.9,104.9,Battery_2,charge,7.5,33.6,33.62
9,114.42,114.42,0.0,Battery_2,hold,0.0,33.6,33.62
10,118.96,118.96,0.0,Battery_2,hold,0.0,33.6,33.62
11,131.51,131.51,0.0,Battery_2,hold,0.0,33.6,33.62
12,136.28,136.28,136.28,Battery_2,discharge,2.55,32.2,32.21
13,136.16,136.16,0.0,Battery_2,hold,0.0,32.2,32.21
14,139.03,139.03,139.03,Battery_2,discharge,7.5,28.0,28.04
15,109.22,109.22,109.22,Battery_2,charge,7.5,31.4,31.42
16,110.92,110.92,0.0,Battery_2,hold,0.0,31.4,31.42
17,146.92,146.92,146.92,Battery_2,discharge,7.5,27.3,27.25
18,159.3,159.3,159.3,Battery_2,discharge,7.5,23.1,23.08
19,159.0,159.0,159.0,Battery_2,discharge,7.5,18.9,18.92
20,155.58,155.58,155.58,Battery_2,discharge,7.5,14.8,14.75
21,130.53,130.53,0.0,Battery_2,hold,0.0,14.8,14.75
22,88.11,88.11,88.11,Battery_2,charge,7.5,18.1,18.12
23,82.31,82.31,82.31,Battery_2,charge,7.5,21.5,21.5
24,82.5,82.5,82.5,Battery_2,charge,7.5,24.9,24.88
25,87.0,87.0,87.0,Battery_2,charge,7.5,28.2,28.25
26,159.9,159.9,159.9,Battery_2,discharge,7.5,24.1,24.08
27,159.9,159.9,159.9,Battery_2,discharge,7.5,19.9,19.92
28,87.05,87.05,87.05,Battery_2,charge,7.5,23.3,23.29
29,159.9,159.9,159.9,Battery_2,discharge,7.5,19.1,19.12
30,159.9,159.9,159.9,Battery_2,discharge,7.5,15.0,14.96
31,159.9,159.9,159.9,Battery_2,discharge,7.5,10.8,10.79
32,124.97,124.97,0.0,Battery_2,hold,0.0,10.8,10.79
33,105.11,105.11,105.11,Battery_2,charge,7.5,14.2,14.17
34,155.0,155.0,155.0,Battery_2,discharge,7.5,10.0,10.0
35,90.92,90.92,90.92,Battery_2,charge,7.5,13.4,13.38
36,94.36,94.36,94.36,Battery_2,charge,7.5,16.8,16.75
37,91.79,91.79,91.79,Battery_2,charge,7.5,20.1,20.12
38,110.2,110.2,0.0,Battery_2,hold,0.0,20.1,20.12
39,99.76,99.76,99.76,Battery_2,charge,7.5,23.5,23.5
40,155.0,155.0,155.0,Battery_2,discharge,7.5,19.3,19.33
41,163.75,163.75,163.75,Battery_2,discharge,7.5,15.2,15.17
42,155.0,155.0,155.0,Battery_2,discharge,7.5,11.0,11.0
43,90.1,90.1,90.1,Battery_2,charge,7.5,14.4,14.38
44,129.99,129.99,129.99,Battery_2,discharge,0.38,14.2,14.17
45,135.28,135.28,135.28,Battery_2,discharge,7.5,10.0,10.0
46,85.0,85.0,85.0,Battery_2,charge,7.5,13.4,13.38
47,104.82,104.82,0.0,Battery_2,hold,0.0,13.4,13.38
48,124.25,124.25,124.25,Battery_2,discharge,6.08,10.0,10.0
1,98.44,98.44,98.44,Battery_3,charge,15.0,13.4,26.75
2,135.0,135.0,0.0,Battery_3,hold,0.0,13.4,26.75
3,103.85,103.85,103.85,Battery_3,charge,15.0,16.8,33.5
4,103.16,103.16,103.16,Battery_3,charge,15.0,20.1,40.25
5,104.51,104.51,104.51,Battery_3,charge,15.0,23.5,47.0
6,106.76,106.76,106.76,Battery_3,charge,15.0,26.9,53.75
7,102.76,102.76,102.76,Battery_3,charge,15.0,30.2,60.5
8,104.9,104.9,104.9,Battery_3,charge,15.0,33.6,67.25
9,114.42,114.42,0.0,Battery_3,hold,0.0,33.6,67.25
10,118.96,118.96,0.0,Battery_3,hold,0.0,33.6,67.25
11,131.51,131.51,0.0,Battery_3,hold,0.0,33.6,67.25
12,136.28,136.28,136.28,Battery_3,discharge,5.1,32.2,64.42
13,136.16,136.16,0.0,Battery_3,hold,0.0,32.2,64.42
14,139.03,139.03,139.03,Battery_3,discharge,15.0,28.0,56.08
15,109.22,109.22,109.22,Battery_3,charge,15.0,31.4,62.83
16,110.92,110.92,0.0,Battery_3,hold,0.0,31.4,62.83
17,146.92,146.92,146.92,Battery_3,discharge,15.0,27.3,54.5
18,159.3,159.3,159.3,Battery_3,discharge,15.0,23.1,46.17
19,159.0,159.0,159.0,Battery_3,discharge,15.0,18.9,37.83
20,155.58,155.58,155.58,Battery_3,discharge,15.0,14.8,29.5
21,130.53,130.53,0.0,Battery_3,hold,0.0,14.8,29.5
22,88.11,88.11,88.11,Battery_3,charge,15.0,18.1,36.25
23,82.31,82.31,82.31,Battery_3,charge,15.0,21.5,43.0
24,82.5,82.5,82.5,Battery_3,charge,15.0,24.9,49.75
25,87.0,87.0,87.0,Battery_3,charge,15.0,28.2,56.5
26,159.9,159.9,159.9,Battery_3,discharge,15.0,24.1,48.17
27,159.9,159.9,159.9,Battery_3,discharge,15.0,19.9,39.83
28,87.05,87.05,87.05,Battery_3,charge,15.0,23.3,46.58
29,159.9,159.9,159.9,Battery_3,discharge,15.0,19.1,38.25
30,159.9,159.9,159.9,Battery_3,discharge,15.0,15.0,29.92
31,159.9,159.9,159.9,Battery_3,discharge,15.0,10.8,21.58
32,124.97,124.97,0.0,Battery_3,hold,0.0,10.8,21.58
33,105.11,105.11,105.11,Battery_3,charge,15.0,14.2,28.33
34,155.0,155.0,155.0,Battery_3,discharge,15.0,10.0,20.0
35,90.92,90.92,90.92,Battery_3,charge,15.0,13.4,26.75
36,94.36,94.36,94.36,Battery_3,charge,15.0,16.8,33.5
37,91.79,91.79,91.79,Battery_3,charge,15.0,20.1,40.25
38,110.2,110.2,0.0,Battery_3,hold,0.0,20.1,40.25
39,99.76,99.76,99.76,Battery_3,charge,15.0,23.5,47.0
40,155.0,155.0,155.0,Battery_3,discharge,15.0,19.3,38.67
41,163.75,163.75,163.75,Battery_3,discharge,15.0,15.2,30.33
42,155.0,155.0,155.0,Battery_3,discharge,15.0,11.0,22.0
43,90.1,90.1,90.1,Battery_3,charge,15.0,14.4,28.75
44,129.99,129.99,129.99,Battery_3,discharge,0.75,14.2,28.33
45,135.28,135.28,135.28,Battery_3,discharge,15.0,10.0,20.0
46,85.0,85.0,85.0,Battery_3,charge,15.0,13.4,26.75
47,104.82,104.82,0.0,Battery_3,hold,0.0,13.4,26.75
48,124.25,124.25,124.25,Battery_3,discharge,12.15,10.0,20.0
1,98.44,98.44,98.44,Battery_4,charge,6.0,13.4,10.7
2,135.0,135.0,0.0,Battery_4,hold,0.0,13.4,10.7
3,103.85,103.85,103.85,Battery_4,charge,6.0,16.8,13.4
4,103.16,103.16,103.16,Battery_4,charge,6.0,20.1,16.1
5,104.51,104.51,104.51,Battery_4,charge,6.0,23.5,18.8
6,106.76,106.76,106.76,Battery_4,charge,6.0,26.9,21.5
7,102.76,102.76,102.76,Battery_4,charge,6.0,30.2,24.2
8,104.9,104.9,104.9,Battery_4,charge,6.0,33.6,26.9
9,114.42,114.42,0.0,Battery_4,hold,0.0,33.6,26.9
10,118.96,118.96,0.0,Battery_4,hold,0.0,33.6,26.9
11,131.51,131.51,0.0,Battery_4,hold,0.0,33.6,26.9
12,136.28,136.28,136.28,Battery_4,discharge,2.04,32.2,25.77
13,136.16,136.16,0.0,Battery_4,hold,0.0,32.2,25.77
14,139.03,139.03,139.03,Battery_4,discharge,6.0,28.0,22.43
15,109.22,109.22,109.22,Battery_4,charge,6.0,31.4,25.13
16,110.92,110.92,0.0,Battery_4,hold,0.0,31.4,25.13
17,146.92,146.92,146.92,Battery_4,discharge,6.0,27.3,21.8
18,159.3,159.3,159.3,Battery_4,discharge,6.0,23.1,18.47
19,159.0,159.0,159.0,Battery_4,discharge,6.0,18.9,15.13
20,155.58,155.58,155.58,Battery_4,discharge,6.0,14.8,11.8
21,130.53,130.53,0.0,Battery_4,hold,0.0,14.8,11.8
22,88.11,88.11,88.11,Battery_4,charge,6.0,18.1,14.5
23,82.31,82.31,82.31,Battery_4,charge,6.0,21.5,17.2
24,82.5,82.5,82.5,Battery_4,charge,6.0,24.9,19.9
25,87.0,87.0,87.0,Battery_4,charge,6.0,28.3,22.6
26,159.9,159.9,159.9,Battery_4,discharge,6.0,24.1,19.27
27,159.9,159.9,159.9,Battery_4,discharge,6.0,19.9,15.93
28,87.05,87.05,87.05,Battery_4,charge,6.0,23.3,18.63
29,159.9,159.9,159.9,Battery_4,discharge,6.0,19.1,15.3
30,159.9,159.9,159.9,Battery_4,discharge,6.0,15.0,11.97
31,159.9,159.9,159.9,Battery_4,discharge,6.0,10.8,8.63
32,124.97,124.97,0.0,Battery_4,hold,0.0,10.8,8.63
33,105.11,105.11,105.11,Battery_4,charge,6.0,14.2,11.33
34,155.0,155.0,155.0,Battery_4,discharge,6.0,10.0,8.0
35,90.92,90.92,90.92,Battery_4,charge,6.0,13.4,10.7
36,94.36,94.36,94.36,Battery_4,charge,6.0,16.8,13.4
37,91.79,91.79,91.79,Battery_4,charge,6.0,20.1,16.1
38,110.2,110.2,0.0,Battery_4,hold,0.0,20.1,16.1
39,99.76,99.76,99.76,Battery_4,charge,6.0,23.5,18.8
40,155.0,155.0,155.0,Battery_4,discharge,6.0,19.3,15.47
41,163.75,163.75,163.75,Battery_4,discharge,6.0,15.2,12.13
42,155.0,155.0,155.0,Battery_4,discharge,6.0,11.0,8.8
43,90.1,90.1,90.1,Battery_4,charge,6.0,14.4,11.5
44,129.99,129.99,129.99,Battery_4,discharge,0.3,14.2,11.33
45,135.28,135.28,135.28,Battery_4,discharge,6.0,10.0,8.0
46,85.0,85.0,85.0,Battery_4,charge,6.0,13.4,10.7
47,104.82,104.82,0.0,Battery_4,hold,0.0,13.4,10.7
48,124.25,124.25,124.25,Battery_4,discharge,4.86,10.0,8.0
1,98.44,98.44,98.44,Battery_5,charge,12.0,13.4,21.4
2,135.0,135.0,0.0,Battery_5,hold,0.0,13.4,21.4
3,103.85,103.85,103.85,Battery_5,charge,12.0,16.8,26.8
4,103.16,103.16,103.16,Battery_5,charge,12.0,20.1,32.2
5,104.51,104.51,104.51,Battery_5,charge,12.0,23.5,37.6
6,106.76,106.76,106.76,Battery_5,charge,12.0,26.9,43.0
7,102.76,102.76,102.76,Battery_5,charge,12.0,30.2,48.4
8,104.9,104.9,104.9,Battery_5,charge,12.0,33.6,53.8
9,114.42,114.42,0.0,Battery_5,hold,0.0,33.6,53.8
10,118.96,118.96,0.0,Battery_5,hold,0.0,33.6,53.8
11,131.51,131.51,0.0,Battery_5,hold,0.0,33.6,53.8
12,136.28,136.28,136.28,Battery_5,discharge,4.08,32.2,51.53
13,136.16,136.16,0.0,Battery_5,hold,0.0,32.2,51.53
14,139.03,139.03,139.03,Battery_5,discharge,12.0,28.0,44.87
15,109.22,109.22,109.22,Battery_5,charge,12.0,31.4,50.27
16,110.92,110.92,0.0,Battery_5,hold,0.0,31.4,50.27
17,146.92,146.92,146.92,Battery_5,discharge,12.0,27.3,43.6
18,159.3,159.3,159.3,Battery_5,discharge,12.0,23.1,36.93
19,159.0,159.0,159.0,Battery_5,discharge,12.0,18.9,30.27
20,155.58,155.58,155.58,Battery_5,discharge,12.0,14.8,23.6
21,130.53,130.53,0.0,Battery_5,hold,0.0,14.8,23.6
22,88.11,88.11,88.11,Battery_5,charge,12.0,18.1,29.0
23,82.31,82.31,82.31,Battery_5,charge,12.0,21.5,34.4
24,82.5,82.5,82.5,Battery_5,charge,12.0,24.9,39.8
25,87.0,87.0,87.0,Battery_5,charge,12.0,28.3,45.2
26,159.9,159.9,159.9,Battery_5,discharge,12.0,24.1,38.53
27,159.9,159.9,159.9,Battery_5,discharge,12.0,19.9,31.87
28,87.05,87.05,87.05,Battery_5,charge,12.0,23.3,37.27
29,159.9,159.9,159.9,Battery_5,discharge,12.0,19.1,30.6
30,159.9,159.9,159.9,Battery_5,discharge,12.0,15.0,23.93
31,159.9,159.9,159.9,Battery_5,discharge,12.0,10.8,17.27
32,124.97,124.97,0.0,Battery_5,hold,0.0,10.8,17.27
33,105.11,105.11,105.11,Battery_5,charge,12.0,14.2,22.67
34,155.0,155.0,155.0,Battery_5,discharge,12.0,10.0,16.0
35,90.92,90.92,90.92,Battery_5,charge,12.0,13.4,21.4
36,94.36,94.36,94.36,Battery_5,charge,12.0,16.8,26.8
37,91.79,91.79,91.79,Battery_5,charge,12.0,20.1,32.2
38,110.2,110.2,0.0,Battery_5,hold,0.0,20.1,32.2
39,99.76,99.76,99.76,Battery_5,charge,12.0,23.5,37.6
40,155.0,155.0,155.0,Battery_5,discharge,12.0,19.3,30.93
41,163.75,163.75,163.75,Battery_5,discharge,12.0,15.2,24.27
42,155.0,155.0,155.0,Battery_5,discharge,12.0,11.0,17.6
43,90.1,90.1,90.1,Battery_5,charge,12.0,14.4,23.0
44,129.99,129.99,129.99,Battery_5,discharge,0.6,14.2,22.67
45,135.28,135.28,135.28,Battery_5,discharge,12.0,10.0,16.0
46,85.0,85.0,85.0,Battery_5,charge,12.0,13.4,21.4
47,104.82,104.82,0.0,Battery_5,hold,0.0,13.4,21.4
48,124.25,124.25,124.25,Battery_5,discharge,9.72,10.0,16.0
