settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-05-18,1,2025-05-17T23:00:00Z,2025-05-17T11:47:00Z,20100,20757
2025-05-18,2,2025-05-17T23:30:00Z,2025-05-17T11:47:00Z,19876,20376
2025-05-18,3,2025-05-18T00:00:00Z,2025-05-17T11:47:00Z,19290,19790
2025-05-18,4,2025-05-18T00:30:00Z,2025-05-17T11:47:00Z,19120,19620
2025-05-18,5,2025-05-18T01:00:00Z,2025-05-17T11:47:00Z,19048,19548
2025-05-18,6,2025-05-18T01:30:00Z,2025-05-17T11:47:00Z,18663,19163
2025-05-18,7,2025-05-18T02:00:00Z,2025-05-17T11:47:00Z,18298,18798
2025-05-18,8,2025-05-18T02:30:00Z,2025-05-17T11:47:00Z,18065,18565
2025-05-18,9,2025-05-18T03:00:00Z,2025-05-17T11:47:00Z,17626,18126
2025-05-18,10,2025-05-18T03:30:00Z,2025-05-17T11:47:00Z,17478,17978
2025-05-18,11,2025-05-18T04:00:00Z,2025-05-17T11:47:00Z,17283,17783
2025-05-18,12,2025-05-18T04:30:00Z,2025-05-17T11:47:00Z,16890,17390
2025-05-18,13,2025-05-18T05:00:00Z,2025-05-17T11:47:00Z,17590,18090
2025-05-18,14,2025-05-18T05:30:00Z,2025-05-17T11:47:00Z,17623,18123
2025-05-18,15,2025-05-18T06:00:00Z,2025-05-17T11:47:00Z,17994,18494
2025-05-18,16,2025-05-18T06:30:00Z,2025-05-17T11:47:00Z,17920,18420
2025-05-18,17,2025-05-18T07:00:00Z,2025-05-17T11:47:00Z,17898,18398
2025-05-18,18,2025-05-18T07:30:00Z,2025-05-17T11:47:00Z,17986,18486
2025-05-18,19,2025-05-18T08:00:00Z,2025-05-17T11:47:00Z,18070,18570
2025-05-18,20,2025-05-18T08:30:00Z,2025-05-17T11:47:00Z,17692,18192
2025-05-18,21,2025-05-18T09:00:00Z,2025-05-17T11:47:00Z,17235,17735
2025-05-18,22,2025-05-18T09:30:00Z,2025-05-17T11:47:00Z,16561,17061
2025-05-18,23,2025-05-18T10:00:00Z,2025-05-17T11:47:00Z,16005,16505
2025-05-18,24,2025-05-18T10:30:00Z,2025-05-17T11:47:00Z,15800,16300
2025-05-18,25,2025-05-18T11:00:00Z,2025-05-17T11:47:00Z,15531,16031
2025-05-18,26,2025-05-18T11:30:00Z,2025-05-17T11:47:00Z,15680,16180
2025-05-18,27,2025-05-18T12:00:00Z,2025-05-17T11:47:00Z,14950,15523
2025-05-18,28,2025-05-18T12:30:00Z,2025-05-17T11:47:00Z,15028,15607
2025-05-18,29,2025-05-18T13:00:00Z,2025-05-17T11:47:00Z,15162,15891
2025-05-18,30,2025-05-18T13:30:00Z,2025-05-17T11:47:00Z,15508,16234
2025-05-18,31,2025-05-18T14:00:00Z,2025-05-17T11:47:00Z,15992,16566
2025-05-18,32,2025-05-18T14:30:00Z,2025-05-17T11:47:00Z,16736,17310
2025-05-18,33,2025-05-18T15:00:00Z,2025-05-17T11:47:00Z,18138,18639
2025-05-18,34,2025-05-18T15:30:00Z,2025-05-17T11:47:00Z,19661,20161
2025-05-18,35,2025-05-18T16:00:00Z,2025-05-17T11:47:00Z,21974,22474
2025-05-18,36,2025-05-18T16:30:00Z,2025-05-17T11:47:00Z,23283,23783
2025-05-18,37,2025-05-18T17:00:00Z,2025-05-17T11:47:00Z,24570,25070
2025-05-18,38,2025-05-18T17:30:00Z,2025-05-17T11:47:00Z,25249,25749
2025-05-18,39,2025-05-18T18:00:00Z,2025-05-17T11:47:00Z,25273,25773
2025-05-18,40,2025-05-18T18:30:00Z,2025-05-17T11:47:00Z,25320,25820
2025-05-18,41,2025-05-18T19:00:00Z,2025-05-17T11:47:00Z,25400,25901
2025-05-18,42,2025-05-18T19:30:00Z,2025-05-17T11:47:00Z,25311,25812
2025-05-18,43,2025-05-18T20:00:00Z,2025-05-17T11:47:00Z,25376,25877
2025-05-18,44,2025-05-18T20:30:00Z,2025-05-17T11:47:00Z,24930,25431
2025-05-18,45,2025-05-18T21:00:00Z,2025-05-17T11:47:00Z,24131,24631
2025-05-18,46,2025-05-18T21:30:00Z,2025-05-17T11:47:00Z,22717,23217
2025-05-18,47,2025-05-18T22:00:00Z,2025-05-17T11:47:00Z,21211,21711
2025-05-18,48,2025-05-18T22:30:00Z,2025-05-17T11:47:00Z,20770,21270
2025-05-19,1,2025-05-18T23:00:00Z,2025-05-17T11:47:00Z,20020,20520
2025-05-19,2,2025-05-18T23:30:00Z,2025-05-17T11:47:00Z,19602,20102
2025-05-19,3,2025-05-19T00:00:00Z,2025-05-17T11:47:00Z,19410,19910
2025-05-19,4,2025-05-19T00:30:00Z,2025-05-17T11:47:00Z,19310,19810
2025-05-19,5,2025-05-19T01:00:00Z,2025-05-17T11:47:00Z,18912,19412
2025-05-19,6,2025-05-19T01:30:00Z,2025-05-17T11:47:00Z,18510,19010
2025-05-19,7,2025-05-19T02:00:00Z,2025-05-17T11:47:00Z,18427,18927
2025-05-19,8,2025-05-19T02:30:00Z,2025-05-17T11:47:00Z,18389,18889
2025-05-19,9,2025-05-19T03:00:00Z,2025-05-17T11:47:00Z,18354,18854
2025-05-19,10,2025-05-19T03:30:00Z,2025-05-17T11:47:00Z,18180,18680
