settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,106.67,Battery_1,hold,0.0,50.0,10.0
2,112.4,Battery_1,discharge,2.0,44.4,8.89
3,96.31,Battery_1,hold,0.0,44.4,8.89
4,94.16,Battery_1,hold,0.0,44.4,8.89
5,93.01,Battery_1,hold,0.0,44.4,8.89
6,92.92,Battery_1,hold,0.0,44.4,8.89
7,88.9,Battery_1,charge,4.0,53.4,10.69
8,88.66,Battery_1,charge,4.0,62.4,12.49
9,90.28,Battery_1,charge,4.0,71.4,14.29
10,91.03,Battery_1,charge,4.0,80.4,16.09
11,101.49,Battery_1,hold,0.0,80.4,16.09
12,99.46,Battery_1,hold,0.0,80.4,16.09
13,95.26,Battery_1,hold,0.0,80.4,16.09
14,103.49,Battery_1,hold,0.0,80.4,16.09
15,112.65,Battery_1,discharge,4.0,69.3,13.87
16,119.1,Battery_1,discharge,4.0,58.2,11.64
17,117.1,Battery_1,discharge,4.0,47.1,9.42
18,110.37,Battery_1,hold,0.0,47.1,9.42
19,116.97,Battery_1,discharge,4.0,36.0,7.2
20,110.46,Battery_1,hold,0.0,36.0,7.2
21,103.16,Battery_1,hold,0.0,36.0,7.2
22,101.45,Battery_1,hold,0.0,36.0,7.2
23,96.37,Battery_1,hold,0.0,36.0,7.2
24,93.0,Battery_1,hold,0.0,36.0,7.2
25,94.17,Battery_1,hold,0.0,36.0,7.2
26,93.88,Battery_1,hold,0.0,36.0,7.2
27,88.76,Battery_1,charge,4.0,45.0,9.0
28,86.69,Battery_1,charge,4.0,54.0,10.8
29,84.71,Battery_1,charge,4.0,63.0,12.6
30,80.1,Battery_1,charge,4.0,72.0,14.4
31,86.31,Battery_1,charge,4.0,81.0,16.2
32,91.03,Battery_1,charge,4.0,90.0,18.0
33,92.03,Battery_1,hold,0.0,90.0,18.0
34,101.73,Battery_1,hold,0.0,90.0,18.0
35,113.15,Battery_1,hold,0.0,90.0,18.0
36,119.75,Battery_1,hold,0.0,90.0,18.0
37,139.83,Battery_1,discharge,4.0,78.9,15.78
38,143.46,Battery_1,discharge,4.0,67.8,13.56
39,149.87,Battery_1,discharge,4.0,56.7,11.33
40,151.26,Battery_1,discharge,4.0,45.6,9.11
41,151.78,Battery_1,discharge,4.0,34.4,6.89
42,153.09,Battery_1,discharge,4.0,23.3,4.67
43,140.35,Battery_1,discharge,4.0,12.2,2.44
44,134.09,Battery_1,discharge,0.8,10.0,2.0
45,121.62,Battery_1,hold,0.0,10.0,2.0
46,118.04,Battery_1,hold,0.0,10.0,2.0
47,120.89,Battery_1,hold,0.0,10.0,2.0
48,113.37,Battery_1,hold,0.0,10.0,2.0
1,106.67,Battery_2,hold,0.0,50.0,50.0
2,112.4,Battery_2,hold,0.0,50.0,50.0
3,96.31,Battery_2,hold,0.0,50.0,50.0
4,94.16,Battery_2,hold,0.0,50.0,50.0
5,93.01,Battery_2,hold,0.0,50.0,50.0
6,92.92,Battery_2,hold,0.0,50.0,50.0
7,88.9,Battery_2,charge,12.5,55.6,55.62
8,88.66,Battery_2,charge,12.5,61.3,61.25
9,90.28,Battery_2,charge,12.5,66.9,66.88
10,91.03,Battery_2,charge,12.5,72.5,72.5
11,101.49,Battery_2,hold,0.0,72.5,72.5
12,99.46,Battery_2,hold,0.0,72.5,72.5
13,95.26,Battery_2,hold,0.0,72.5,72.5
14,103.49,Battery_2,hold,0.0,72.5,72.5
15,112.65,Battery_2,hold,0.0,72.5,72.5
16,119.1,Battery_2,discharge,12.5,65.6,65.56
17,117.1,Battery_2,discharge,12.5,58.6,58.61
18,110.37,Battery_2,hold,0.0,58.6,58.61
19,116.97,Battery_2,discharge,12.5,51.7,51.67
20,110.46,Battery_2,hold,0.0,51.7,51.67
21,103.16,Battery_2,hold,0.0,51.7,51.67
22,101.45,Battery_2,hold,0.0,51.7,51.67
23,96.37,Battery_2,hold,0.0,51.7,51.67
24,93.0,Battery_2,hold,0.0,51.7,51.67
25,94.17,Battery_2,hold,0.0,51.7,51.67
26,93.88,Battery_2,hold,0.0,51.7,51.67
27,88.76,Battery_2,charge,12.5,57.3,57.29
28,86.69,Battery_2,charge,12.5,62.9,62.92
29,84.71,Battery_2,charge,12.5,68.5,68.54
30,80.1,Battery_2,charge,12.5,74.2,74.17
31,86.31,Battery_2,charge,12.5,79.8,79.79
32,91.03,Battery_2,charge,12.5,85.4,85.42
33,92.03,Battery_2,charge,10.19,90.0,90.0
34,101.73,Battery_2,hold,0.0,90.0,90.0
35,113.15,Battery_2,hold,0.0,90.0,90.0
36,119.75,Battery_2,discharge,12.5,83.1,83.06
37,139.83,Battery_2,discharge,12.5,76.1,76.11
38,143.46,Battery_2,discharge,12.5,69.2,69.17
39,149.87,Battery_2,discharge,12.5,62.2,62.22
40,151.26,Battery_2,discharge,12.5,55.3,55.28
41,151.78,Battery_2,discharge,12.5,48.3,48.33
42,153.09,Battery_2,discharge,12.5,41.4,41.39
43,140.35,Battery_2,discharge,12.5,34.4,34.44
44,134.09,Battery_2,discharge,12.5,27.5,27.5
45,121.62,Battery_2,discharge,12.5,20.6,20.56
46,118.04,Battery_2,discharge,6.5,16.9,16.94
47,120.89,Battery_2,discharge,12.5,10.0,10.0
48,113.37,Battery_2,hold,0.0,10.0,10.0
1,106.67,Battery_3,hold,0.0,50.0,100.0
2,112.4,Battery_3,hold,0.0,50.0,100.0
3,96.31,Battery_3,hold,0.0,50.0,100.0
4,94.16,Battery_3,hold,0.0,50.0,100.0
5,93.01,Battery_3,hold,0.0,50.0,100.0
6,92.92,Battery_3,hold,0.0,50.0,100.0
7,88.9,Battery_3,charge,25.0,55.6,111.25
8,88.66,Battery_3,charge,25.0,61.3,122.5
9,90.28,Battery_3,charge,25.0,66.9,133.75
10,91.03,Battery_3,charge,25.0,72.5,145.0
11,101.49,Battery_3,hold,0.0,72.5,145.0
12,99.46,Battery_3,hold,0.0,72.5,145.0
13,95.26,Battery_3,hold,0.0,72.5,145.0
14,103.49,Battery_3,hold,0.0,72.5,145.0
15,112.65,Battery_3,hold,0.0,72.5,145.0
16,119.1,Battery_3,discharge,25.0,65.6,131.11
