settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-04-17,1,0.0,1579.292,974.792,2554.084,2554.084
2025-04-17,2,0.0,1579.292,974.792,2554.084,2554.084
2025-04-17,3,0.0,6347.917,3988.688,10336.605,10336.605
2025-04-17,4,0.0,6347.917,3988.688,10336.605,10336.605
2025-04-17,5,0.0,5775.356,4126.426,9901.782,9901.782
2025-04-17,6,0.0,5775.356,4126.426,9901.782,9901.782
2025-04-17,7,0.0,5140.868,4048.182,9189.05,9189.05
2025-04-17,8,0.0,5140.868,4048.182,9189.05,9189.05
2025-04-17,9,0.0,4508.595,3911.294,8419.889,8419.889
2025-04-17,10,0.0,4508.595,3911.294,8419.889,8419.889
2025-04-17,11,0.0,3967.28,3753.041,7720.321,7720.321
2025-04-17,12,0.0,3967.28,3753.041,7720.321,7720.321
2025-04-17,13,249.0,3583.971,3560.33,7144.3009999999995,7393.3009999999995
2025-04-17,14,710.0,3583.971,3560.33,7144.3009999999995,7854.3009999999995
2025-04-17,15,1374.0,3430.082,3262.228,6692.3099999999995,8066.3099999999995
2025-04-17,16,2275.0,3430.082,3262.228,6692.3099999999995,8967.31
2025-04-17,17,3402.0,2944.99,2944.289,5889.279,9291.279
2025-04-17,18,4522.0,2944.99,2944.289,5889.279,10411.279
2025-04-17,19,5420.0,2625.314,2883.648,5508.9619999999995,10928.962
2025-04-17,20,6198.0,2625.314,2883.648,5508.9619999999995,11706.962
2025-04-17,21,6998.0,2294.768,2841.714,5136.482,12134.482
2025-04-17,22,7814.0,2294.768,2841.714,5136.482,12950.482
2025-04-17,23,8589.0,2061.187,2736.667,4797.853999999999,13386.854
2025-04-17,24,9212.0,2061.187,2736.667,4797.853999999999,14009.854
2025-04-17,25,9568.0,2060.641,2690.966,4751.607,14319.607
2025-04-17,26,9582.0,2060.641,2690.966,4751.607,14333.607
2025-04-17,27,9243.0,2087.598,2717.313,4804.911,14047.911
2025-04-17,28,8785.0,2087.598,2717.313,4804.911,13589.911
2025-04-17,29,8410.0,1941.548,2654.343,4595.891,13005.891
2025-04-17,30,7962.0,1941.548,2654.343,4595.891,12557.891
2025-04-17,31,7268.0,1821.127,2465.602,4286.728999999999,11554.729
2025-04-17,32,6430.0,1821.127,2465.602,4286.728999999999,10716.729
2025-04-17,33,5584.0,1626.085,2188.401,3814.486,9398.486
2025-04-17,34,4718.0,1626.085,2188.401,3814.486,8532.486
2025-04-17,35,3805.0,1658.309,1842.098,3500.407,7305.407
2025-04-17,36,2885.0,1658.309,1842.098,3500.407,6385.407
2025-04-17,37,2011.0,1746.977,1449.849,3196.826,5207.826
2025-04-17,38,1210.0,1746.977,1449.849,3196.826,4406.826
2025-04-17,39,524.0,1697.609,1045.214,2742.823,3266.823
2025-04-17,40,80.0,1697.609,1045.214,2742.823,2822.823
2025-04-17,41,0.0,1862.399,971.361,2833.7599999999998,2833.7599999999998
2025-04-17,42,0.0,1862.399,971.361,2833.7599999999998,2833.7599999999998
2025-04-17,43,0.0,1966.565,963.897,2930.462,2930.462
2025-04-17,44,0.0,1966.565,963.897,2930.462,2930.462
2025-04-17,45,0.0,1932.706,940.518,2873.224,2873.224
2025-04-17,46,0.0,1932.706,940.518,2873.224,2873.224
2025-04-17,47,0.0,1748.086,937.991,2686.077,2686.077
2025-04-17,48,0.0,1748.086,937.991,2686.077,2686.077
