settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,185.0,185.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,102.92,102.92,0.0,Battery_1,hold,0.0,10.0,2.0
3,106.13,106.13,0.0,Battery_1,hold,0.0,10.0,2.0
4,97.25,97.25,97.25,Battery_1,charge,3.0,16.8,3.35
5,97.25,97.25,0.0,Battery_1,hold,0.0,16.8,3.35
6,102.04,102.04,0.0,Battery_1,hold,0.0,16.8,3.35
7,97.25,97.25,97.25,Battery_1,charge,2.81,23.1,4.62
8,97.25,97.25,97.25,Battery_1,charge,3.0,29.8,5.97
9,101.98,101.98,0.0,Battery_1,hold,0.0,29.8,5.97
10,98.43,98.43,0.0,Battery_1,hold,0.0,29.8,5.97
11,137.0,137.0,137.0,Battery_1,discharge,3.0,21.5,4.3
12,93.6,93.6,93.6,Battery_1,charge,3.0,28.3,5.65
13,145.0,145.0,145.0,Battery_1,discharge,3.0,19.9,3.98
14,145.5,145.5,145.5,Battery_1,discharge,3.0,11.6,2.32
15,86.0,86.0,86.0,Battery_1,charge,3.0,18.3,3.67
16,97.7,97.7,0.0,Battery_1,hold,0.0,18.3,3.67
17,155.0,155.0,155.0,Battery_1,discharge,3.0,10.0,2.0
18,110.22,110.22,0.0,Battery_1,hold,0.0,10.0,2.0
19,82.58,82.58,0.0,Battery_1,hold,0.0,10.0,2.0
20,63.63,63.63,63.63,Battery_1,charge,3.0,16.8,3.35
21,39.07,39.07,39.07,Battery_1,charge,3.0,23.5,4.7
22,67.0,67.0,0.0,Battery_1,hold,0.0,23.5,4.7
23,63.89,63.89,63.89,Battery_1,charge,3.0,30.2,6.05
24,37.31,37.31,37.31,Battery_1,charge,3.0,37.0,7.4
25,57.63,57.63,57.63,Battery_1,charge,3.0,43.8,8.75
26,55.73,55.73,55.73,Battery_1,charge,3.0,50.5,10.1
27,82.65,82.65,82.65,Battery_1,discharge,0.36,49.5,9.9
28,61.52,61.52,61.52,Battery_1,charge,3.0,56.2,11.25
29,59.0,59.0,59.0,Battery_1,charge,3.0,63.0,12.6
30,58.58,58.58,58.58,Battery_1,charge,3.0,69.8,13.95
31,42.83,42.83,42.83,Battery_1,charge,3.0,76.5,15.3
32,0.0,0.0,0.0,Battery_1,charge,3.0,83.2,16.65
33,45.6,45.6,45.6,Battery_1,charge,3.0,90.0,18.0
34,79.52,79.52,0.0,Battery_1,hold,0.0,90.0,18.0
35,107.07,107.07,107.07,Battery_1,discharge,3.0,81.7,16.33
36,89.54,89.54,89.54,Battery_1,discharge,1.86,76.5,15.3
37,55.65,55.65,55.65,Battery_1,charge,3.0,83.2,16.65
38,55.65,55.65,55.65,Battery_1,charge,3.0,90.0,18.0
39,171.52,171.52,171.52,Battery_1,discharge,3.0,81.7,16.33
40,169.4,169.4,169.4,Battery_1,discharge,3.0,73.3,14.67
41,173.76,173.76,173.76,Battery_1,discharge,3.0,65.0,13.0
42,173.24,173.24,173.24,Battery_1,discharge,3.0,56.7,11.33
43,168.44,168.44,168.44,Battery_1,discharge,3.0,48.3,9.67
44,164.59,164.59,164.59,Battery_1,discharge,3.0,40.0,8.0
45,90.5,90.5,90.5,Battery_1,discharge,3.0,31.7,6.33
46,90.5,90.5,90.5,Battery_1,discharge,1.8,26.7,5.33
47,95.75,95.75,95.75,Battery_1,discharge,3.0,18.3,3.67
48,110.05,110.05,110.05,Battery_1,discharge,3.0,10.0,2.0
1,185.0,185.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,102.92,102.92,0.0,Battery_2,hold,0.0,10.0,10.0
3,106.13,106.13,0.0,Battery_2,hold,0.0,10.0,10.0
4,97.25,97.25,0.0,Battery_2,hold,0.0,10.0,10.0
5,97.25,97.25,97.25,Battery_2,charge,7.04,13.2,13.17
6,102.04,102.04,0.0,Battery_2,hold,0.0,13.2,13.17
7,97.25,97.25,97.25,Battery_2,charge,7.5,16.5,16.54
8,97.25,97.25,97.25,Battery_2,charge,7.5,19.9,19.92
9,101.98,101.98,0.0,Battery_2,hold,0.0,19.9,19.92
10,98.43,98.43,0.0,Battery_2,hold,0.0,19.9,19.92
11,137.0,137.0,137.0,Battery_2,discharge,7.5,15.8,15.75
12,93.6,93.6,93.6,Battery_2,charge,7.5,19.1,19.12
13,145.0,145.0,145.0,Battery_2,discharge,7.5,15.0,14.96
14,145.5,145.5,145.5,Battery_2,discharge,7.5,10.8,10.79
15,86.0,86.0,86.0,Battery_2,charge,7.5,14.2,14.17
16,97.7,97.7,0.0,Battery_2,hold,0.0,14.2,14.17
17,155.0,155.0,155.0,Battery_2,discharge,7.5,10.0,10.0
18,110.22,110.22,0.0,Battery_2,hold,0.0,10.0,10.0
19,82.58,82.58,0.0,Battery_2,hold,0.0,10.0,10.0
20,63.63,63.63,63.63,Battery_2,charge,7.5,13.4,13.38
21,39.07,39.07,39.07,Battery_2,charge,7.5,16.8,16.75
22,67.0,67.0,67.0,Battery_2,charge,6.11,19.5,19.5
23,63.89,63.89,63.89,Battery_2,charge,7.5,22.9,22.88
24,37.31,37.31,37.31,Battery_2,charge,7.5,26.2,26.25
25,57.63,57.63,57.63,Battery_2,charge,7.5,29.6,29.62
26,55.73,55.73,55.73,Battery_2,charge,7.5,33.0,33.0
27,82.65,82.65,0.0,Battery_2,hold,0.0,33.0,33.0
28,61.52,61.52,61.52,Battery_2,charge,7.5,36.4,36.38
29,59.0,59.0,59.0,Battery_2,charge,7.5,39.8,39.75
30,58.58,58.58,58.58,Battery_2,charge,7.5,43.1,43.12
31,42.83,42.83,42.83,Battery_2,charge,7.5,46.5,46.5
32,0.0,0.0,0.0,Battery_2,charge,7.5,49.9,49.88
33,45.6,45.6,45.6,Battery_2,charge,7.5,53.2,53.25
34,79.52,79.52,0.0,Battery_2,hold,0.0,53.2,53.25
35,107.07,107.07,107.07,Battery_2,discharge,7.5,49.1,49.08
36,89.54,89.54,89.54,Battery_2,discharge,7.5,44.9,44.92
