settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,92.46,Battery_1,discharge,4.0,38.9,7.78
2,95.99,Battery_1,discharge,4.0,27.8,5.56
3,82.26,Battery_1,hold,0.0,27.8,5.56
4,80.62,Battery_1,hold,0.0,27.8,5.56
5,81.62,Battery_1,hold,0.0,27.8,5.56
6,83.49,Battery_1,hold,0.0,27.8,5.56
7,74.13,Battery_1,hold,0.0,27.8,5.56
8,70.13,Battery_1,charge,3.65,36.0,7.2
9,73.49,Battery_1,hold,0.0,36.0,7.2
10,73.98,Battery_1,hold,0.0,36.0,7.2
11,69.2,Battery_1,charge,4.0,45.0,9.0
12,69.87,Battery_1,charge,4.0,54.0,10.8
13,65.6,Battery_1,charge,4.0,63.0,12.6
14,61.17,Battery_1,charge,4.0,72.0,14.4
15,59.14,Battery_1,charge,4.0,81.0,16.2
16,61.72,Battery_1,charge,4.0,90.0,18.0
17,78.56,Battery_1,hold,0.0,90.0,18.0
18,82.63,Battery_1,hold,0.0,90.0,18.0
19,90.87,Battery_1,hold,0.0,90.0,18.0
20,96.34,Battery_1,hold,0.0,90.0,18.0
21,100.05,Battery_1,hold,0.0,90.0,18.0
22,102.71,Battery_1,hold,0.0,90.0,18.0
23,122.26,Battery_1,discharge,4.0,78.9,15.78
24,122.88,Battery_1,discharge,4.0,67.8,13.56
25,123.13,Battery_1,discharge,4.0,56.7,11.33
26,119.05,Battery_1,discharge,4.0,45.6,9.11
27,115.57,Battery_1,hold,0.0,45.6,9.11
28,107.76,Battery_1,hold,0.0,45.6,9.11
29,106.41,Battery_1,hold,0.0,45.6,9.11
30,97.02,Battery_1,hold,0.0,45.6,9.11
31,90.38,Battery_1,charge,4.0,54.6,10.91
32,86.26,Battery_1,charge,4.0,63.6,12.71
33,94.01,Battery_1,charge,4.0,72.6,14.51
34,109.98,Battery_1,hold,0.0,72.6,14.51
35,115.49,Battery_1,hold,0.0,72.6,14.51
36,115.32,Battery_1,hold,0.0,72.6,14.51
37,122.07,Battery_1,discharge,4.0,61.4,12.29
38,118.15,Battery_1,hold,0.0,61.4,12.29
39,121.11,Battery_1,discharge,4.0,50.3,10.07
40,119.15,Battery_1,discharge,4.0,39.2,7.84
41,118.32,Battery_1,discharge,2.52,32.2,6.44
42,119.24,Battery_1,discharge,4.0,21.1,4.22
43,109.52,Battery_1,hold,0.0,21.1,4.22
44,110.33,Battery_1,hold,0.0,21.1,4.22
45,118.64,Battery_1,discharge,4.0,10.0,2.0
46,108.7,Battery_1,hold,0.0,10.0,2.0
47,110.23,Battery_1,hold,0.0,10.0,2.0
48,92.85,Battery_1,hold,0.0,10.0,2.0
1,92.46,Battery_2,discharge,12.5,43.1,43.06
2,95.99,Battery_2,discharge,12.5,36.1,36.11
3,82.26,Battery_2,hold,0.0,36.1,36.11
4,80.62,Battery_2,hold,0.0,36.1,36.11
5,81.62,Battery_2,hold,0.0,36.1,36.11
6,83.49,Battery_2,hold,0.0,36.1,36.11
7,74.13,Battery_2,charge,7.25,39.4,39.38
8,70.13,Battery_2,charge,12.5,45.0,45.0
9,73.49,Battery_2,charge,12.5,50.6,50.62
10,73.98,Battery_2,charge,12.5,56.2,56.25
11,69.2,Battery_2,charge,12.5,61.9,61.88
12,69.87,Battery_2,charge,12.5,67.5,67.5
13,65.6,Battery_2,charge,12.5,73.1,73.12
14,61.17,Battery_2,charge,12.5,78.8,78.75
15,59.14,Battery_2,charge,12.5,84.4,84.38
16,61.72,Battery_2,charge,12.5,90.0,90.0
17,78.56,Battery_2,hold,0.0,90.0,90.0
18,82.63,Battery_2,hold,0.0,90.0,90.0
19,90.87,Battery_2,hold,0.0,90.0,90.0
20,96.34,Battery_2,hold,0.0,90.0,90.0
21,100.05,Battery_2,hold,0.0,90.0,90.0
22,102.71,Battery_2,hold,0.0,90.0,90.0
23,122.26,Battery_2,discharge,12.5,83.1,83.06
24,122.88,Battery_2,discharge,12.5,76.1,76.11
25,123.13,Battery_2,discharge,12.5,69.2,69.17
26,119.05,Battery_2,discharge,12.5,62.2,62.22
27,115.57,Battery_2,discharge,12.5,55.3,55.28
28,107.76,Battery_2,hold,0.0,55.3,55.28
29,106.41,Battery_2,hold,0.0,55.3,55.28
30,97.02,Battery_2,hold,0.0,55.3,55.28
31,90.38,Battery_2,charge,12.5,60.9,60.9
32,86.26,Battery_2,charge,12.5,66.5,66.53
33,94.01,Battery_2,hold,0.0,66.5,66.53
34,109.98,Battery_2,hold,0.0,66.5,66.53
35,115.49,Battery_2,discharge,12.5,59.6,59.58
36,115.32,Battery_2,discharge,1.75,58.6,58.61
37,122.07,Battery_2,discharge,12.5,51.7,51.67
38,118.15,Battery_2,discharge,12.5,44.7,44.72
39,121.11,Battery_2,discharge,12.5,37.8,37.78
40,119.15,Battery_2,discharge,12.5,30.8,30.83
41,118.32,Battery_2,discharge,12.5,23.9,23.89
42,119.24,Battery_2,discharge,12.5,16.9,16.94
43,109.52,Battery_2,hold,0.0,16.9,16.94
44,110.33,Battery_2,hold,0.0,16.9,16.94
45,118.64,Battery_2,discharge,12.5,10.0,10.0
46,108.7,Battery_2,hold,0.0,10.0,10.0
47,110.23,Battery_2,hold,0.0,10.0,10.0
48,92.85,Battery_2,hold,0.0,10.0,10.0
1,92.46,Battery_3,discharge,25.0,43.1,86.11
2,95.99,Battery_3,discharge,25.0,36.1,72.22
3,82.26,Battery_3,hold,0.0,36.1,72.22
4,80.62,Battery_3,hold,0.0,36.1,72.22
5,81.62,Battery_3,hold,0.0,36.1,72.22
6,83.49,Battery_3,hold,0.0,36.1,72.22
7,74.13,Battery_3,charge,14.51,39.4,78.75
8,70.13,Battery_3,charge,25.0,45.0,90.0
9,73.49,Battery_3,charge,25.0,50.6,101.25
10,73.98,Battery_3,charge,25.0,56.2,112.5
11,69.2,Battery_3,charge,25.0,61.9,123.75
12,69.87,Battery_3,charge,25.0,67.5,135.0
13,65.6,Battery_3,charge,25.0,73.1,146.25
14,61.17,Battery_3,charge,25.0,78.8,157.5
15,59.14,Battery_3,charge,25.0,84.4,168.75
16,61.72,Battery_3,charge,25.0,90.0,180.0
17,78.56,Battery_3,hold,0.0,90.0,180.0
18,82.63,Battery_3,hold,0.0,90.0,180.0
19,90.87,Battery_3,hold,0.0,90.0,180.0
20,96.34,Battery_3,hold,0.0,90.0,180.0
21,100.05,Battery_3,hold,0.0,90.0,180.0
22,102.71,Battery_3,hold,0.0,90.0,180.0
23,122.26,Battery_3,discharge,25.0,83.1,166.11
24,122.88,Battery_3,discharge,25.0,76.1,152.22
25,123.13,Battery_3,discharge,25.0,69.2,138.33
26,119.05,Battery_3,discharge,25.0,62.2,124.44
27,115.57,Battery_3,discharge,25.0,55.3,110.56
28,107.76,Battery_3,hold,0.0,55.3,110.56
29,106.41,Battery_3,hold,0.0,55.3,110.56
30,97.02,Battery_3,hold,0.0,55.3,110.56
31,90.38,Battery_3,charge,25.0,60.9,121.81
32,86.26,Battery_3,charge,25.0,66.5,133.06
33,94.01,Battery_3,hold,0.0,66.5,133.06
34,109.98,Battery_3,hold,0.0,66.5,133.06
35,115.49,Battery_3,discharge,25.0,59.6,119.17
36,115.32,Battery_3,discharge,3.5,58.6,117.22
37,122.07,Battery_3,discharge,25.0,51.7,103.33
38,118.15,Battery_3,discharge,25.0,44.7,89.44
39,121.11,Battery_3,discharge,25.0,37.8,75.56
40,119.15,Battery_3,discharge,25.0,30.8,61.67
41,118.32,Battery_3,discharge,25.0,23.9,47.78
42,119.24,Battery_3,discharge,25.0,16.9,33.89
43,109.52,Battery_3,hold,0.0,16.9,33.89
44,110.33,Battery_3,hold,0.0,16.9,33.89
45,118.64,Battery_3,discharge,25.0,10.0,20.0
46,108.7,Battery_3,hold,0.0,10.0,20.0
47,110.23,Battery_3,hold,0.0,10.0,20.0
48,92.85,Battery_3,hold,0.0,10.0,20.0
1,92.46,Battery_4,discharge,10.0,43.1,34.44
2,95.99,Battery_4,discharge,10.0,36.1,28.89
3,82.26,Battery_4,hold,0.0,36.1,28.89
4,80.62,Battery_4,hold,0.0,36.1,28.89
5,81.62,Battery_4,hold,0.0,36.1,28.89
6,83.49,Battery_4,hold,0.0,36.1,28.89
7,74.13,Battery_4,charge,5.8,39.4,31.5
8,70.13,Battery_4,charge,10.0,45.0,36.0
9,73.49,Battery_4,charge,10.0,50.6,40.5
10,73.98,Battery_4,charge,10.0,56.2,45.0
11,69.2,Battery_4,charge,10.0,61.9,49.5
12,69.87,Battery_4,charge,10.0,67.5,54.0
13,65.6,Battery_4,charge,10.0,73.1,58.5
14,61.17,Battery_4,charge,10.0,78.8,63.0
15,59.14,Battery_4,charge,10.0,84.4,67.5
16,61.72,Battery_4,charge,10.0,90.0,72.0
17,78.56,Battery_4,hold,0.0,90.0,72.0
18,82.63,Battery_4,hold,0.0,90.0,72.0
19,90.87,Battery_4,hold,0.0,90.0,72.0
20,96.34,Battery_4,hold,0.0,90.0,72.0
21,100.05,Battery_4,hold,0.0,90.0,72.0
22,102.71,Battery_4,hold,0.0,90.0,72.0
23,122.26,Battery_4,discharge,10.0,83.1,66.44
24,122.88,Battery_4,discharge,10.0,76.1,60.89
25,123.13,Battery_4,discharge,10.0,69.2,55.33
26,119.05,Battery_4,discharge,10.0,62.2,49.78
27,115.57,Battery_4,discharge,10.0,55.3,44.22
28,107.76,Battery_4,hold,0.0,55.3,44.22
29,106.41,Battery_4,hold,0.0,55.3,44.22
30,97.02,Battery_4,hold,0.0,55.3,44.22
31,90.38,Battery_4,charge,10.0,60.9,48.72
32,86.26,Battery_4,charge,10.0,66.5,53.22
33,94.01,Battery_4,hold,0.0,66.5,53.22
34,109.98,Battery_4,hold,0.0,66.5,53.22
35,115.49,Battery_4,discharge,10.0,59.6,47.67
36,115.32,Battery_4,discharge,1.4,58.6,46.89
37,122.07,Battery_4,discharge,10.0,51.7,41.33
38,118.15,Battery_4,discharge,10.0,44.7,35.78
39,121.11,Battery_4,discharge,10.0,37.8,30.22
40,119.15,Battery_4,discharge,10.0,30.8,24.67
41,118.32,Battery_4,discharge,10.0,23.9,19.11
42,119.24,Battery_4,discharge,10.0,16.9,13.56
43,109.52,Battery_4,hold,0.0,16.9,13.56
44,110.33,Battery_4,hold,0.0,16.9,13.56
45,118.64,Battery_4,discharge,10.0,10.0,8.0
46,108.7,Battery_4,hold,0.0,10.0,8.0
47,110.23,Battery_4,hold,0.0,10.0,8.0
48,92.85,Battery_4,hold,0.0,10.0,8.0
1,92.46,Battery_5,discharge,20.0,43.1,68.89
2,95.99,Battery_5,discharge,20.0,36.1,57.78
3,82.26,Battery_5,hold,0.0,36.1,57.78
4,80.62,Battery_5,hold,0.0,36.1,57.78
5,81.62,Battery_5,hold,0.0,36.1,57.78
6,83.49,Battery_5,hold,0.0,36.1,57.78
7,74.13,Battery_5,charge,11.6,39.4,63.0
8,70.13,Battery_5,charge,20.0,45.0,72.0
9,73.49,Battery_5,charge,20.0,50.6,81.0
10,73.98,Battery_5,charge,20.0,56.2,90.0
11,69.2,Battery_5,charge,20.0,61.9,99.0
12,69.87,Battery_5,charge,20.0,67.5,108.0
13,65.6,Battery_5,charge,20.0,73.1,117.0
14,61.17,Battery_5,charge,20.0,78.8,126.0
15,59.14,Battery_5,charge,20.0,84.4,135.0
16,61.72,Battery_5,charge,20.0,90.0,144.0
17,78.56,Battery_5,hold,0.0,90.0,144.0
18,82.63,Battery_5,hold,0.0,90.0,144.0
19,90.87,Battery_5,hold,0.0,90.0,144.0
20,96.34,Battery_5,hold,0.0,90.0,144.0
21,100.05,Battery_5,hold,0.0,90.0,144.0
22,102.71,Battery_5,hold,0.0,90.0,144.0
23,122.26,Battery_5,discharge,20.0,83.1,132.89
24,122.88,Battery_5,discharge,20.0,76.1,121.78
25,123.13,Battery_5,discharge,20.0,69.2,110.67
26,119.05,Battery_5,discharge,20.0,62.2,99.56
27,115.57,Battery_5,discharge,20.0,55.3,88.44
28,107.76,Battery_5,hold,0.0,55.3,88.44
29,106.41,Battery_5,hold,0.0,55.3,88.44
30,97.02,Battery_5,hold,0.0,55.3,88.44
31,90.38,Battery_5,charge,20.0,60.9,97.44
32,86.26,Battery_5,charge,20.0,66.5,106.44
33,94.01,Battery_5,hold,0.0,66.5,106.44
34,109.98,Battery_5,hold,0.0,66.5,106.44
35,115.49,Battery_5,discharge,20.0,59.6,95.33
36,115.32,Battery_5,discharge,2.8,58.6,93.78
37,122.07,Battery_5,discharge,20.0,51.7,82.67
38,118.15,Battery_5,discharge,20.0,44.7,71.56
39,121.11,Battery_5,discharge,20.0,37.8,60.44
40,119.15,Battery_5,discharge,20.0,30.8,49.33
41,118.32,Battery_5,discharge,20.0,23.9,38.22
42,119.24,Battery_5,discharge,20.0,16.9,27.11
43,109.52,Battery_5,hold,0.0,16.9,27.11
44,110.33,Battery_5,hold,0.0,16.9,27.11
45,118.64,Battery_5,discharge,20.0,10.0,16.0
46,108.7,Battery_5,hold,0.0,10.0,16.0
47,110.23,Battery_5,hold,0.0,10.0,16.0
48,92.85,Battery_5,hold,0.0,10.0,16.0
