settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,142.82,Battery_1,discharge,4.0,38.9,7.78
2,135.15,Battery_1,discharge,2.4,32.2,6.44
3,155.83,Battery_1,discharge,4.0,21.1,4.22
4,147.52,Battery_1,discharge,4.0,10.0,2.0
5,133.03,Battery_1,hold,0.0,10.0,2.0
6,119.74,Battery_1,hold,0.0,10.0,2.0
7,113.67,Battery_1,hold,0.0,10.0,2.0
8,97.01,Battery_1,hold,0.0,10.0,2.0
9,100.1,Battery_1,hold,0.0,10.0,2.0
10,86.95,Battery_1,hold,0.0,10.0,2.0
11,85.11,Battery_1,hold,0.0,10.0,2.0
12,84.83,Battery_1,hold,0.0,10.0,2.0
13,76.65,Battery_1,hold,0.0,10.0,2.0
14,72.1,Battery_1,hold,0.0,10.0,2.0
15,32.39,Battery_1,hold,0.0,10.0,2.0
16,22.74,Battery_1,hold,0.0,10.0,2.0
17,1.84,Battery_1,hold,0.0,10.0,2.0
18,1.35,Battery_1,hold,0.0,10.0,2.0
19,-7.45,Battery_1,charge,4.0,10.0,2.0
20,-9.42,Battery_1,charge,4.0,18.0,3.6
21,-12.47,Battery_1,charge,4.0,27.0,5.4
22,-14.92,Battery_1,charge,4.0,36.0,7.2
23,-15.31,Battery_1,charge,4.0,45.0,9.0
24,-16.6,Battery_1,charge,4.0,54.0,10.8
25,-19.33,Battery_1,charge,4.0,63.0,12.6
26,-12.9,Battery_1,charge,4.0,72.0,14.4
27,-11.39,Battery_1,charge,4.0,81.0,16.2
28,-9.94,Battery_1,charge,4.0,90.0,18.0
29,-2.42,Battery_1,charge,4.0,90.0,18.0
30,4.2,Battery_1,hold,0.0,90.0,18.0
31,13.14,Battery_1,hold,0.0,90.0,18.0
32,21.71,Battery_1,hold,0.0,90.0,18.0
33,95.51,Battery_1,hold,0.0,90.0,18.0
34,127.65,Battery_1,hold,0.0,90.0,18.0
35,174.0,Battery_1,hold,0.0,90.0,18.0
36,177.58,Battery_1,discharge,4.0,78.9,15.78
37,189.01,Battery_1,discharge,4.0,67.8,13.56
38,190.91,Battery_1,discharge,4.0,56.7,11.33
39,197.44,Battery_1,discharge,4.0,45.6,9.11
40,196.74,Battery_1,discharge,4.0,34.4,6.89
41,192.58,Battery_1,discharge,4.0,23.3,4.67
42,188.17,Battery_1,discharge,4.0,12.2,2.44
43,177.43,Battery_1,discharge,0.8,10.0,2.0
44,173.39,Battery_1,hold,0.0,10.0,2.0
45,161.74,Battery_1,hold,0.0,10.0,2.0
46,151.93,Battery_1,hold,0.0,10.0,2.0
47,139.59,Battery_1,hold,0.0,10.0,2.0
48,137.82,Battery_1,hold,0.0,10.0,2.0
1,142.82,Battery_2,discharge,12.5,43.1,43.06
2,135.15,Battery_2,discharge,12.5,36.1,36.11
3,155.83,Battery_2,discharge,12.5,29.2,29.17
4,147.52,Battery_2,discharge,12.5,22.2,22.22
5,133.03,Battery_2,discharge,12.5,15.3,15.28
6,119.74,Battery_2,discharge,9.5,10.0,10.0
7,113.67,Battery_2,hold,0.0,10.0,10.0
8,97.01,Battery_2,hold,0.0,10.0,10.0
9,100.1,Battery_2,hold,0.0,10.0,10.0
10,86.95,Battery_2,hold,0.0,10.0,10.0
11,85.11,Battery_2,hold,0.0,10.0,10.0
12,84.83,Battery_2,hold,0.0,10.0,10.0
13,76.65,Battery_2,hold,0.0,10.0,10.0
14,72.1,Battery_2,hold,0.0,10.0,10.0
15,32.39,Battery_2,hold,0.0,10.0,10.0
16,22.74,Battery_2,hold,0.0,10.0,10.0
17,1.84,Battery_2,charge,12.5,15.6,15.62
18,1.35,Battery_2,charge,12.5,21.2,21.25
19,-7.45,Battery_2,charge,12.5,26.9,26.88
20,-9.42,Battery_2,charge,12.5,32.5,32.5
21,-12.47,Battery_2,charge,12.5,38.1,38.12
22,-14.92,Battery_2,charge,12.5,43.8,43.75
23,-15.31,Battery_2,charge,12.5,49.4,49.38
24,-16.6,Battery_2,charge,12.5,55.0,55.0
25,-19.33,Battery_2,charge,12.5,60.6,60.62
26,-12.9,Battery_2,charge,12.5,66.2,66.25
27,-11.39,Battery_2,charge,12.5,71.9,71.88
28,-9.94,Battery_2,charge,12.5,77.5,77.5
29,-2.42,Battery_2,charge,12.5,83.1,83.12
30,4.2,Battery_2,charge,12.5,88.8,88.75
31,13.14,Battery_2,charge,2.78,90.0,90.0
32,21.71,Battery_2,hold,0.0,90.0,90.0
33,95.51,Battery_2,hold,0.0,90.0,90.0
34,127.65,Battery_2,hold,0.0,90.0,90.0
35,174.0,Battery_2,discharge,12.5,83.1,83.06
36,177.58,Battery_2,discharge,12.5,76.1,76.11
37,189.01,Battery_2,discharge,12.5,69.2,69.17
38,190.91,Battery_2,discharge,12.5,62.2,62.22
39,197.44,Battery_2,discharge,12.5,55.3,55.28
40,196.74,Battery_2,discharge,12.5,48.3,48.33
41,192.58,Battery_2,discharge,12.5,41.4,41.39
42,188.17,Battery_2,discharge,12.5,34.4,34.44
43,177.43,Battery_2,discharge,12.5,27.5,27.5
