settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-03-16,1,2025-03-16T00:00:00Z,2025-03-15T11:47:00Z,26210,26810
2025-03-16,2,2025-03-16T00:30:00Z,2025-03-15T11:47:00Z,26800,27400
2025-03-16,3,2025-03-16T01:00:00Z,2025-03-15T11:47:00Z,26332,27215
2025-03-16,4,2025-03-16T01:30:00Z,2025-03-15T11:47:00Z,25590,26477
2025-03-16,5,2025-03-16T02:00:00Z,2025-03-15T11:47:00Z,25120,26007
2025-03-16,6,2025-03-16T02:30:00Z,2025-03-15T11:47:00Z,24820,25707
2025-03-16,7,2025-03-16T03:00:00Z,2025-03-15T11:47:00Z,24563,25449
2025-03-16,8,2025-03-16T03:30:00Z,2025-03-15T11:47:00Z,24079,24965
2025-03-16,9,2025-03-16T04:00:00Z,2025-03-15T11:47:00Z,23867,24752
2025-03-16,10,2025-03-16T04:30:00Z,2025-03-15T11:47:00Z,23555,24440
2025-03-16,11,2025-03-16T05:00:00Z,2025-03-15T11:47:00Z,23287,24171
2025-03-16,12,2025-03-16T05:30:00Z,2025-03-15T11:47:00Z,23160,24043
2025-03-16,13,2025-03-16T06:00:00Z,2025-03-15T11:47:00Z,23635,24518
2025-03-16,14,2025-03-16T06:30:00Z,2025-03-15T11:47:00Z,23713,24590
2025-03-16,15,2025-03-16T07:00:00Z,2025-03-15T11:47:00Z,24130,24730
2025-03-16,16,2025-03-16T07:30:00Z,2025-03-15T11:47:00Z,24170,24770
2025-03-16,17,2025-03-16T08:00:00Z,2025-03-15T11:47:00Z,25028,25628
2025-03-16,18,2025-03-16T08:30:00Z,2025-03-15T11:47:00Z,25407,26007
2025-03-16,19,2025-03-16T09:00:00Z,2025-03-15T11:47:00Z,25653,26253
2025-03-16,20,2025-03-16T09:30:00Z,2025-03-15T11:47:00Z,25463,26063
2025-03-16,21,2025-03-16T10:00:00Z,2025-03-15T11:47:00Z,25265,25865
2025-03-16,22,2025-03-16T10:30:00Z,2025-03-15T11:47:00Z,25315,25915
2025-03-16,23,2025-03-16T11:00:00Z,2025-03-15T11:47:00Z,25797,26397
2025-03-16,24,2025-03-16T11:30:00Z,2025-03-15T11:47:00Z,26070,26670
2025-03-16,25,2025-03-16T12:00:00Z,2025-03-15T11:47:00Z,26790,27390
2025-03-16,26,2025-03-16T12:30:00Z,2025-03-15T11:47:00Z,27010,27610
2025-03-16,27,2025-03-16T13:00:00Z,2025-03-15T11:47:00Z,27360,27960
2025-03-16,28,2025-03-16T13:30:00Z,2025-03-15T11:47:00Z,27522,28122
2025-03-16,29,2025-03-16T14:00:00Z,2025-03-15T11:47:00Z,27711,28311
2025-03-16,30,2025-03-16T14:30:00Z,2025-03-15T11:47:00Z,27919,28519
2025-03-16,31,2025-03-16T15:00:00Z,2025-03-15T11:47:00Z,28627,29227
2025-03-16,32,2025-03-16T15:30:00Z,2025-03-15T11:47:00Z,29648,30248
2025-03-16,33,2025-03-16T16:00:00Z,2025-03-15T11:47:00Z,31208,31832
2025-03-16,34,2025-03-16T16:30:00Z,2025-03-15T11:47:00Z,32733,33357
2025-03-16,35,2025-03-16T17:00:00Z,2025-03-15T11:47:00Z,34379,34979
2025-03-16,36,2025-03-16T17:30:00Z,2025-03-15T11:47:00Z,35742,36342
2025-03-16,37,2025-03-16T18:00:00Z,2025-03-15T11:47:00Z,36270,36870
2025-03-16,38,2025-03-16T18:30:00Z,2025-03-15T11:47:00Z,36175,36775
2025-03-16,39,2025-03-16T19:00:00Z,2025-03-15T11:47:00Z,35669,36269
2025-03-16,40,2025-03-16T19:30:00Z,2025-03-15T11:47:00Z,34842,35442
2025-03-16,41,2025-03-16T20:00:00Z,2025-03-15T11:47:00Z,33706,34306
2025-03-16,42,2025-03-16T20:30:00Z,2025-03-15T11:47:00Z,32650,33250
2025-03-16,43,2025-03-16T21:00:00Z,2025-03-15T11:47:00Z,31621,32221
2025-03-16,44,2025-03-16T21:30:00Z,2025-03-15T11:47:00Z,30145,30745
2025-03-16,45,2025-03-16T22:00:00Z,2025-03-15T11:47:00Z,28461,29061
2025-03-16,46,2025-03-16T22:30:00Z,2025-03-15T11:47:00Z,26846,27446
2025-03-16,47,2025-03-16T23:00:00Z,2025-03-15T11:47:00Z,25282,26337
2025-03-16,48,2025-03-16T23:30:00Z,2025-03-15T11:47:00Z,24380,25429
2025-03-17,1,2025-03-17T00:00:00Z,2025-03-15T11:47:00Z,24440,25489
2025-03-17,2,2025-03-17T00:30:00Z,2025-03-15T11:47:00Z,25200,26248
2025-03-17,3,2025-03-17T01:00:00Z,2025-03-15T11:47:00Z,25081,26128
2025-03-17,4,2025-03-17T01:30:00Z,2025-03-15T11:47:00Z,24594,25649
2025-03-17,5,2025-03-17T02:00:00Z,2025-03-15T11:47:00Z,24319,25372
2025-03-17,6,2025-03-17T02:30:00Z,2025-03-15T11:47:00Z,24040,25093
2025-03-17,7,2025-03-17T03:00:00Z,2025-03-15T11:47:00Z,23823,24874
2025-03-17,8,2025-03-17T03:30:00Z,2025-03-15T11:47:00Z,23564,24615
2025-03-17,9,2025-03-17T04:00:00Z,2025-03-15T11:47:00Z,23130,24179
2025-03-17,10,2025-03-17T04:30:00Z,2025-03-15T11:47:00Z,23200,24248
